LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1734688301.750548,605249.000,31433,2,RD,1,100,TL
1734688304.317531,607816.000,31433,2,RD,1,100,TU
1734688306.870014,610368.500,32272,2,RD,1,100,TL
1734688309.422497,612921.000,32272,2,RD,1,100,TU
1734688311.989480,615488.000,33111,2,RD,1,100,TL
1734688314.556463,618055.000,33111,2,RD,1,100,TU
1734688317.125946,620624.500,33945,2,RD,1,100,TL
1734688319.695429,623194.000,33945,2,RD,1,100,TU
1734688322.247412,625746.000,34768,2,RD,1,100,TL
1734688324.799395,628298.000,34768,2,RD,1,100,TU
1734688327.356878,630855.500,35603,2,RD,1,100,TL
1734688329.914361,633413.000,35603,2,RD,1,100,TU
1734688332.476844,635975.500,36443,2,RD,1,100,TL
1734688335.039327,638538.000,36443,2,RD,1,100,TU
1734688337.603310,641102.000,37278,2,RD,1,100,TL
1734688340.167293,643666.000,37278,2,RD,1,100,TU
1734688342.731776,646230.500,38113,2,RD,1,100,TL
1734688345.296259,648795.000,38113,2,RD,1,100,TU
1734688347.861243,651360.000,38951,2,RD,1,100,TL
1734688350.426225,653925.000,38951,2,RD,1,100,TU
1734688352.994208,656493.000,39788,2,RD,1,100,TL
1734688355.562191,659061.000,39788,2,RD,1,100,TU
1734688358.111175,661610.000,40609,2,RD,1,100,TL
1734688360.660158,664159.000,40609,2,RD,1,100,TU
1734688363.222141,666721.000,41449,2,RD,1,100,TL
1734688365.784124,669283.000,41449,2,RD,1,100,TU
