LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1735118409.827922,943546.000,20043,2,AK,1,100,RD
1735118412.375422,946093.500,20877,2,AK,1,100,20041
1735118414.922923,948641.000,20877,2,AK,1,100,RD
1735118414.928923,948647.000,20880,2,AK,1,100,20878
1735118414.934923,948653.000,20880,2,AK,1,100,RD
1735118417.489423,951207.500,21739,2,AK,1,100,20878
1735118420.043924,953762.000,21739,2,AK,1,100,RD
1735118420.052924,953771.000,21742,2,AK,1,100,21740
1735118420.061924,953780.000,21742,2,AK,1,100,RD
1735118422.608424,956326.500,22577,2,AK,1,100,21740
1735118425.154924,958873.000,22577,2,AK,1,100,RD
1735118425.198924,958917.000,22580,2,AK,1,100,22578
1735118425.242924,958961.000,22580,2,AK,1,100,RD
1735118427.752425,961470.500,23411,2,AK,1,100,22578
1735118430.261925,963980.000,23411,2,AK,1,100,RD
1735118430.268425,963986.500,23414,2,AK,1,100,23412
1735118430.274925,963993.000,23414,2,AK,1,100,RD
1735118432.822926,966541.000,24245,2,AK,1,100,23412
1735118435.370926,969089.000,24245,2,AK,1,100,RD
1735118435.376426,969094.500,24248,2,AK,1,100,24246
1735118435.381926,969100.000,24248,2,AK,1,100,RD
1735118437.943426,971661.500,25100,2,AK,1,100,24246
1735118440.504927,974223.000,25100,2,AK,1,100,RD
1735118440.510927,974229.000,25103,2,AK,1,100,25101
1735118440.516927,974235.000,25103,2,AK,1,100,RD
1735118443.074427,976792.500,25942,2,AK,1,100,25101
1735118445.631927,979350.000,25942,2,AK,1,100,RD
1735118445.638927,979357.000,25945,2,AK,1,100,25943
1735118445.645928,979364.000,25945,2,AK,1,100,RD
1735118448.192928,981911.000,26778,2,AK,1,100,25943
1735118450.739928,984458.000,26778,2,AK,1,100,RD
1735118450.753928,984472.000,26781,2,AK,1,100,26779
1735118450.767928,984486.000,26781,2,AK,1,100,RD
1735118453.322429,987040.500,27637,2,AK,1,100,26779
1735118455.876929,989595.000,27637,2,AK,1,100,RD
1735118455.883429,989601.500,27640,2,AK,1,100,27638
1735118455.889929,989608.000,27640,2,AK,1,100,RD
1735118458.439929,992158.000,28479,2,AK,1,100,27638
1735118460.989930,994708.000,28479,2,AK,1,100,RD
1735118460.996930,994715.000,28482,2,AK,1,100,28480
1735118461.003930,994722.000,28482,2,AK,1,100,RD
1735118463.563930,997282.000,29330,2,AK,1,100,28480
1735118466.123931,999842.000,29330,2,AK,1,100,RD
1735118466.131431,999849.500,29333,2,AK,1,100,29331
1735118466.138931,999857.000,29333,2,AK,1,100,RD
1735118468.685431,1002403.500,30166,2,AK,1,100,29331
1735118471.231931,1004950.000,30166,2,AK,1,100,RD
