LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1735118450.923928,984642,26816,1,HR,1,100,81
1735118451.323928,985042,26884,1,HR,1,100,97
1735118451.763928,985482,26951,1,HR,1,100,105
1735118452.363929,986082,27052,1,HR,1,100,104
1735118454.056929,987775,27333,1,HR,1,100,89
1735118454.536929,988255,27419,1,HR,1,100,97
1735118454.816929,988535,27455,1,HR,1,100,123
1735118455.696929,989415,27603,1,HR,1,100,111
1735118456.056929,989775,27676,1,HR,1,100,123
1735118456.536929,990255,27743,1,HR,1,100,124
1735118457.869930,991588,27961,1,HR,1,100,106
1735118458.389930,992108,28063,1,HR,1,100,108
1735118459.229930,992948,28197,1,HR,1,100,100
1735118460.349930,994068,28379,1,HR,1,100,90
1735118461.722930,995441,28598,1,HR,1,100,80
1735118462.482930,996201,28733,1,HR,1,100,79
1735118463.882930,997601,28965,1,HR,1,100,71
1735118465.655931,999374,29247,1,HR,1,100,63
1735118466.695931,1000414,29418,1,HR,1,100,62
1735118467.575931,1001294,29569,1,HR,1,100,63
1735118468.468931,1002187,29716,1,HR,1,100,64
1735118469.068931,1002787,29817,1,HR,1,100,72
1735118469.988931,1003707,29967,1,HR,1,100,71
1735118471.107932,1004826,30147,1,HR,1,100,67
1735118471.961932,1005680,30286,1,HR,1,100,68
1735118472.761932,1006480,30421,1,HR,1,100,69
1735118475.254932,1008973,30832,1,HR,1,100,59
1735118476.614932,1010333,31048,1,HR,1,100,56
1735118477.094933,1010813,31135,1,HR,1,100,71
1735118478.134933,1011853,31301,1,HR,1,100,68
1735118480.227933,1013946,31630,1,HR,1,100,60
1735118480.787933,1014506,31715,1,HR,1,100,70
1735118482.640933,1016359,32016,1,HR,1,100,62
1735118483.880934,1017599,32216,1,HR,1,100,59
1735118484.200933,1017919,32266,1,HR,1,100,87
1735118485.400934,1019119,32464,1,HR,1,100,79
1735118485.840934,1019559,32531,1,HR,1,100,92
1735118486.293934,1020012,32616,1,HR,1,100,102
1735118488.132934,1021851,32919,1,HR,1,100,86
1735118489.093934,1022812,33068,1,HR,1,100,81
1735118489.492934,1023211,33135,1,HR,1,100,96
1735118489.906934,1023625,33202,1,HR,1,100,108
1735118491.305935,1025024,33434,1,HR,1,100,94
1735118492.065935,1025784,33561,1,HR,1,100,90
1735118493.105935,1026824,33725,1,HR,1,100,83
1735118493.519935,1027238,33792,1,HR,1,100,98
1735118493.878935,1027597,33859,1,HR,1,100,113
1735118495.039935,1028758,33995,1,HR,1,100,100
1735118495.478935,1029197,34062,1,HR,1,100,108
1735118495.838935,1029557,34129,1,HR,1,100,121
1735118496.812936,1030531,34279,1,HR,1,100,108
1735118497.652936,1031371,34417,1,HR,1,100,100
1735118498.451936,1032170,34549,1,HR,1,100,94
1735118499.091936,1032810,34650,1,HR,1,100,94
1735118499.692936,1033411,34749,1,HR,1,100,95
1735118501.185936,1034904,34998,1,HR,1,100,83
1735118501.984936,1035703,35139,1,HR,1,100,81
1735118502.984936,1036703,35287,1,HR,1,100,77
1735118503.904937,1037623,35437,1,HR,1,100,74
1735118504.957937,1038676,35620,1,HR,1,100,70
1735118505.398937,1039117,35687,1,HR,1,100,85
1735118506.837937,1040556,35918,1,HR,1,100,75
1735118507.237937,1040956,35992,1,HR,1,100,92
