LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1735118280.864569,814582.667,64485,3,AZ,1,100,0.115
1735118280.899902,814618.000,64485,3,AZ,1,100,0.110
1735118280.939902,814658.000,64503,2,AZ,1,100,0.073
1735118280.979902,814698.000,64503,2,AZ,1,100,0.074
1735118281.019902,814738.000,64517,3,AZ,1,100,0.018
1735118281.059902,814778.000,64517,3,AZ,1,100,-0.044
1735118281.099902,814818.000,64517,3,AZ,1,100,-0.074
1735118281.139902,814858.000,64534,2,AZ,1,100,0.019
1735118281.179902,814898.000,64534,2,AZ,1,100,0.101
1735118281.219902,814938.000,64551,3,AZ,1,100,0.094
1735118281.259902,814978.000,64551,3,AZ,1,100,0.086
1735118281.299902,815018.000,64551,3,AZ,1,100,0.027
1735118281.339902,815058.000,64568,2,AZ,1,100,0.047
1735118281.379902,815098.000,64568,2,AZ,1,100,0.036
1735118281.419902,815138.000,64582,3,AZ,1,100,0.078
1735118281.459902,815178.000,64582,3,AZ,1,100,0.072
1735118281.499902,815218.000,64582,3,AZ,1,100,0.099
1735118281.539902,815258.000,64602,2,AZ,1,100,0.036
1735118281.579902,815298.000,64602,2,AZ,1,100,0.013
1735118281.619902,815338.000,64618,3,AZ,1,100,-0.039
1735118281.659902,815378.000,64618,3,AZ,1,100,0.091
1735118281.699902,815418.000,64618,3,AZ,1,100,0.185
1735118281.739902,815458.000,64635,2,AZ,1,100,0.025
1735118281.779902,815498.000,64635,2,AZ,1,100,-0.004
1735118281.819902,815538.000,64649,3,AZ,1,100,0.142
1735118281.859902,815578.000,64649,3,AZ,1,100,0.111
1735118281.899902,815618.000,64649,3,AZ,1,100,0.011
1735118281.936652,815654.750,64674,4,AZ,1,100,0.072
1735118281.973402,815691.500,64674,4,AZ,1,100,0.178
1735118282.010152,815728.250,64674,4,AZ,1,100,0.051
1735118282.046902,815765.000,64674,4,AZ,1,100,-0.112
1735118282.087235,815805.333,64690,3,AZ,1,100,0.067
1735118282.127569,815845.667,64690,3,AZ,1,100,0.229
1735118282.167902,815886.000,64690,3,AZ,1,100,0.076
1735118282.207402,815925.500,64708,2,AZ,1,100,-0.031
1735118282.246902,815965.000,64708,2,AZ,1,100,0.077
1735118282.286902,816005.000,64724,3,AZ,1,100,0.101
1735118282.326902,816045.000,64724,3,AZ,1,100,0.026
1735118282.366902,816085.000,64724,3,AZ,1,100,0.030
1735118282.407402,816125.500,64741,2,AZ,1,100,0.102
1735118282.447902,816166.000,64741,2,AZ,1,100,0.062
1735118282.487569,816205.667,64755,3,AZ,1,100,-0.002
1735118282.527236,816245.333,64755,3,AZ,1,100,0.042
1735118282.566902,816285.000,64755,3,AZ,1,100,0.037
1735118282.606902,816325.000,64777,2,AZ,1,100,0.059
1735118282.646902,816365.000,64777,2,AZ,1,100,-0.006
1735118282.686902,816405.000,64793,3,AZ,1,100,0.077
1735118282.726902,816445.000,64793,3,AZ,1,100,0.066
1735118282.766902,816485.000,64793,3,AZ,1,100,0.027
1735118282.806902,816525.000,64810,2,AZ,1,100,0.035
1735118282.846902,816565.000,64810,2,AZ,1,100,0.016
1735118282.886902,816605.000,64825,3,AZ,1,100,0.007
1735118282.926902,816645.000,64825,3,AZ,1,100,0.050
1735118282.966902,816685.000,64825,3,AZ,1,100,0.041
1735118283.006902,816725.000,64844,2,AZ,1,100,0.041
1735118283.046902,816765.000,64844,2,AZ,1,100,0.040
1735118283.086902,816805.000,64860,3,AZ,1,100,0.044
1735118283.126902,816845.000,64860,3,AZ,1,100,0.049
1735118283.166902,816885.000,64860,3,AZ,1,100,0.035
1735118283.202236,816920.333,64878,3,AZ,1,100,0.004
1735118283.237569,816955.667,64878,3,AZ,1,100,0.039
1735118283.272902,816991.000,64878,3,AZ,1,100,0.079
1735118283.312902,817031.000,64893,2,AZ,1,100,0.036
1735118283.352902,817071.000,64893,2,AZ,1,100,0.012
1735118283.392902,817111.000,64909,3,AZ,1,100,0.039
1735118283.432902,817151.000,64909,3,AZ,1,100,0.038
1735118283.472902,817191.000,64909,3,AZ,1,100,0.042
1735118283.512902,817231.000,64926,3,AZ,1,100,0.020
1735118283.552902,817271.000,64926,3,AZ,1,100,0.044
1735118283.592902,817311.000,64926,3,AZ,1,100,0.057
1735118283.632902,817351.000,64943,2,AZ,1,100,0.050
1735118283.672902,817391.000,64943,2,AZ,1,100,0.033
1735118283.712902,817431.000,64959,3,AZ,1,100,0.028
1735118283.752903,817471.000,64959,3,AZ,1,100,0.065
1735118283.792902,817511.000,64959,3,AZ,1,100,0.086
1735118283.832902,817551.000,64976,2,AZ,1,100,0.036
1735118283.872902,817591.000,64976,2,AZ,1,100,0.031
1735118283.912902,817631.000,64993,3,AZ,1,100,0.026
1735118283.952903,817671.000,64993,3,AZ,1,100,0.050
1735118283.992903,817711.000,64993,3,AZ,1,100,0.059
1735118284.032902,817751.000,65010,2,AZ,1,100,0.016
1735118284.072902,817791.000,65010,2,AZ,1,100,0.028
1735118284.112902,817831.000,65026,3,AZ,1,100,0.063
1735118284.152902,817871.000,65026,3,AZ,1,100,0.056
1735118284.192903,817911.000,65026,3,AZ,1,100,0.070
1735118284.232903,817951.000,65042,2,AZ,1,100,0.061
1735118284.272902,817991.000,65042,2,AZ,1,100,0.000
1735118284.308903,818027.000,65058,3,AZ,1,100,0.013
1735118284.344903,818063.000,65058,3,AZ,1,100,0.057
1735118284.380903,818099.000,65058,3,AZ,1,100,0.059
1735118284.420902,818139.000,65077,3,AZ,1,100,0.087
1735118284.460902,818179.000,65077,3,AZ,1,100,0.017
1735118284.500902,818219.000,65077,3,AZ,1,100,-0.003
1735118284.540402,818258.500,65094,2,AZ,1,100,0.023
1735118284.579903,818298.000,65094,2,AZ,1,100,0.032
1735118284.620236,818338.333,65109,3,AZ,1,100,0.047
1735118284.660569,818378.667,65109,3,AZ,1,100,0.072
1735118284.700902,818419.000,65109,3,AZ,1,100,0.041
1735118284.740402,818458.500,65125,2,AZ,1,100,0.033
1735118284.779902,818498.000,65125,2,AZ,1,100,0.033
1735118284.820236,818538.333,65142,3,AZ,1,100,0.011
1735118284.860569,818578.667,65142,3,AZ,1,100,0.032
1735118284.900903,818619.000,65142,3,AZ,1,100,0.025
1735118284.940903,818659.000,65159,2,AZ,1,100,0.023
1735118284.980903,818699.000,65159,2,AZ,1,100,0.048
1735118285.020569,818738.667,65174,3,AZ,1,100,0.031
1735118285.060236,818778.333,65174,3,AZ,1,100,0.013
1735118285.099903,818818.000,65174,3,AZ,1,100,0.022
1735118285.140236,818858.333,65192,3,AZ,1,100,0.038
1735118285.180569,818898.667,65192,3,AZ,1,100,0.026
1735118285.220903,818939.000,65192,3,AZ,1,100,0.027
1735118285.260403,818978.500,65210,2,AZ,1,100,0.026
1735118285.299903,819018.000,65210,2,AZ,1,100,0.034
1735118285.339903,819058.000,65226,3,AZ,1,100,0.026
1735118285.379903,819098.000,65226,3,AZ,1,100,0.032
1735118285.419903,819138.000,65226,3,AZ,1,100,0.048
1735118285.459903,819178.000,65243,2,AZ,1,100,0.039
1735118285.499903,819218.000,65243,2,AZ,1,100,0.031
1735118285.535236,819253.333,65258,3,AZ,1,100,0.027
1735118285.570569,819288.667,65258,3,AZ,1,100,0.029
1735118285.605903,819324.000,65258,3,AZ,1,100,0.046
1735118285.646236,819364.333,65275,3,AZ,1,100,0.036
1735118285.686569,819404.667,65275,3,AZ,1,100,0.022
1735118285.726903,819445.000,65275,3,AZ,1,100,0.043
1735118285.766403,819484.500,65291,2,AZ,1,100,0.027
1735118285.805903,819524.000,65291,2,AZ,1,100,0.035
1735118285.845903,819564.000,65309,3,AZ,1,100,0.045
1735118285.885903,819604.000,65309,3,AZ,1,100,0.028
1735118285.925903,819644.000,65309,3,AZ,1,100,0.031
1735118285.965903,819684.000,65323,2,AZ,1,100,0.022
1735118286.005903,819724.000,65323,2,AZ,1,100,0.019
1735118286.045903,819764.000,65340,3,AZ,1,100,0.034
1735118286.085903,819804.000,65340,3,AZ,1,100,0.050
1735118286.125903,819844.000,65340,3,AZ,1,100,0.029
1735118286.165903,819884.000,65358,2,AZ,1,100,0.013
1735118286.205903,819924.000,65358,2,AZ,1,100,0.034
1735118286.246236,819964.333,65376,3,AZ,1,100,0.036
1735118286.286569,820004.667,65376,3,AZ,1,100,0.021
1735118286.326903,820045.000,65376,3,AZ,1,100,0.011
1735118286.366403,820084.500,65390,2,AZ,1,100,0.035
1735118286.405903,820124.000,65390,2,AZ,1,100,0.043
1735118286.445903,820164.000,65407,3,AZ,1,100,0.049
1735118286.485903,820204.000,65407,3,AZ,1,100,0.021
1735118286.525903,820244.000,65407,3,AZ,1,100,0.027
1735118286.565903,820284.000,65424,3,AZ,1,100,0.025
1735118286.605903,820324.000,65424,3,AZ,1,100,0.020
1735118286.645903,820364.000,65424,3,AZ,1,100,0.041
1735118286.685903,820404.000,65441,2,AZ,1,100,0.033
1735118286.725903,820444.000,65441,2,AZ,1,100,0.026
1735118286.761569,820479.667,65455,3,AZ,1,100,0.033
1735118286.797236,820515.333,65455,3,AZ,1,100,0.034
1735118286.832903,820551.000,65455,3,AZ,1,100,0.033
1735118286.873236,820591.333,65473,3,AZ,1,100,0.031
1735118286.913569,820631.667,65473,3,AZ,1,100,0.031
1735118286.953903,820672.000,65473,3,AZ,1,100,0.030
1735118286.993903,820712.000,65491,2,AZ,1,100,0.038
1735118287.033903,820752.000,65491,2,AZ,1,100,0.035
1735118287.073653,820791.750,65513,4,AZ,1,100,0.041
1735118287.113403,820831.500,65513,4,AZ,1,100,0.022
1735118287.153153,820871.250,65513,4,AZ,1,100,0.025
1735118287.192903,820911.000,65513,4,AZ,1,100,0.036
1735118287.233403,820951.500,65530,2,AZ,1,100,0.026
1735118287.273903,820992.000,65530,2,AZ,1,100,0.033
1735118287.313903,821032.000,11,3,AZ,1,100,0.047
1735118287.353903,821072.000,11,3,AZ,1,100,0.039
1735118287.393903,821112.000,11,3,AZ,1,100,0.033
1735118287.433903,821152.000,25,2,AZ,1,100,0.054
1735118287.473903,821192.000,25,2,AZ,1,100,0.037
1735118287.513903,821232.000,43,3,AZ,1,100,0.044
1735118287.553903,821272.000,43,3,AZ,1,100,0.045
1735118287.593903,821312.000,43,3,AZ,1,100,0.031
1735118287.633903,821352.000,61,2,AZ,1,100,0.032
1735118287.673903,821392.000,61,2,AZ,1,100,0.032
1735118287.713903,821432.000,78,3,AZ,1,100,0.048
1735118287.753903,821472.000,78,3,AZ,1,100,0.034
1735118287.793903,821512.000,78,3,AZ,1,100,0.027
1735118287.833903,821552.000,92,2,AZ,1,100,0.033
1735118287.873903,821592.000,92,2,AZ,1,100,0.046
1735118287.909236,821627.333,110,3,AZ,1,100,0.029
1735118287.944570,821662.667,110,3,AZ,1,100,0.031
1735118287.979903,821698.000,110,3,AZ,1,100,0.034
1735118288.019570,821737.667,126,3,AZ,1,100,0.035
1735118288.059237,821777.333,126,3,AZ,1,100,0.043
1735118288.098903,821817.000,126,3,AZ,1,100,0.036
1735118288.139403,821857.500,143,2,AZ,1,100,0.015
1735118288.179903,821898.000,143,2,AZ,1,100,0.031
1735118288.219903,821938.000,160,3,AZ,1,100,0.050
1735118288.259903,821978.000,160,3,AZ,1,100,0.042
1735118288.299903,822018.000,160,3,AZ,1,100,0.034
1735118288.339903,822058.000,177,2,AZ,1,100,0.020
1735118288.379903,822098.000,177,2,AZ,1,100,0.031
1735118288.419903,822138.000,193,3,AZ,1,100,0.033
1735118288.459903,822178.000,193,3,AZ,1,100,0.040
1735118288.499903,822218.000,193,3,AZ,1,100,0.021
1735118288.539903,822258.000,211,2,AZ,1,100,0.017
1735118288.579903,822298.000,211,2,AZ,1,100,0.043
1735118288.619570,822337.667,226,3,AZ,1,100,0.036
1735118288.659236,822377.333,226,3,AZ,1,100,0.019
1735118288.698903,822417.000,226,3,AZ,1,100,0.021
1735118288.739237,822457.333,242,3,AZ,1,100,0.031
1735118288.779570,822497.667,242,3,AZ,1,100,0.040
1735118288.819903,822538.000,242,3,AZ,1,100,0.032
1735118288.859903,822578.000,258,2,AZ,1,100,0.019
1735118288.899903,822618.000,258,2,AZ,1,100,0.044
1735118288.939903,822658.000,276,3,AZ,1,100,0.037
1735118288.979903,822698.000,276,3,AZ,1,100,0.039
1735118289.019903,822738.000,276,3,AZ,1,100,0.037
1735118289.059403,822777.500,291,2,AZ,1,100,0.031
1735118289.098903,822817.000,291,2,AZ,1,100,0.051
1735118289.134570,822852.667,307,3,AZ,1,100,0.040
1735118289.170237,822888.333,307,3,AZ,1,100,0.057
1735118289.205903,822924.000,307,3,AZ,1,100,0.056
1735118289.245903,822964.000,326,3,AZ,1,100,0.040
1735118289.285903,823004.000,326,3,AZ,1,100,0.041
1735118289.325903,823044.000,326,3,AZ,1,100,0.046
1735118289.365903,823084.000,343,2,AZ,1,100,0.049
1735118289.405903,823124.000,343,2,AZ,1,100,0.064
1735118289.445903,823164.000,361,3,AZ,1,100,0.058
1735118289.485903,823204.000,361,3,AZ,1,100,0.053
1735118289.525903,823244.000,361,3,AZ,1,100,0.044
1735118289.565903,823284.000,377,2,AZ,1,100,0.055
1735118289.605903,823324.000,377,2,AZ,1,100,0.059
1735118289.645903,823364.000,393,3,AZ,1,100,0.063
1735118289.685903,823404.000,393,3,AZ,1,100,0.047
1735118289.725903,823444.000,393,3,AZ,1,100,0.053
1735118289.765903,823484.000,410,2,AZ,1,100,0.053
1735118289.805903,823524.000,410,2,AZ,1,100,0.072
1735118289.845903,823564.000,427,3,AZ,1,100,0.041
1735118289.885903,823604.000,427,3,AZ,1,100,0.051
1735118289.925903,823644.000,427,3,AZ,1,100,0.066
1735118289.965903,823684.000,444,2,AZ,1,100,0.060
1735118290.005903,823724.000,444,2,AZ,1,100,0.058
1735118290.045903,823764.000,460,3,AZ,1,100,0.068
1735118290.085903,823804.000,460,3,AZ,1,100,0.052
1735118290.125903,823844.000,460,3,AZ,1,100,0.049
1735118290.161570,823879.667,477,3,AZ,1,100,0.048
1735118290.197237,823915.333,477,3,AZ,1,100,0.060
1735118290.232903,823951.000,477,3,AZ,1,100,0.063
1735118290.272903,823991.000,494,2,AZ,1,100,0.052
1735118290.312903,824031.000,494,2,AZ,1,100,0.062
1735118290.352903,824071.000,509,3,AZ,1,100,0.056
1735118290.392903,824111.000,509,3,AZ,1,100,0.058
1735118290.432904,824151.000,509,3,AZ,1,100,0.055
1735118290.472903,824191.000,525,2,AZ,1,100,0.067
1735118290.512903,824231.000,525,2,AZ,1,100,0.087
1735118290.552903,824271.000,543,3,AZ,1,100,0.068
1735118290.592903,824311.000,543,3,AZ,1,100,0.055
1735118290.632904,824351.000,543,3,AZ,1,100,0.033
1735118290.672904,824391.000,559,2,AZ,1,100,0.041
1735118290.712903,824431.000,559,2,AZ,1,100,0.081
1735118290.752903,824471.000,576,3,AZ,1,100,0.074
1735118290.792903,824511.000,576,3,AZ,1,100,0.062
1735118290.832904,824551.000,576,3,AZ,1,100,0.046
1735118290.872904,824591.000,593,2,AZ,1,100,0.051
1735118290.912904,824631.000,593,2,AZ,1,100,0.060
1735118290.952904,824671.000,610,3,AZ,1,100,0.070
1735118290.992903,824711.000,610,3,AZ,1,100,0.054
1735118291.032903,824751.000,610,3,AZ,1,100,0.044
1735118291.072904,824791.000,626,3,AZ,1,100,0.049
1735118291.112904,824831.000,626,3,AZ,1,100,0.054
1735118291.152904,824871.000,626,3,AZ,1,100,0.063
1735118291.192904,824911.000,644,2,AZ,1,100,0.060
1735118291.232903,824951.000,644,2,AZ,1,100,0.053
1735118291.272570,824990.667,660,3,AZ,1,100,0.056
1735118291.312237,825030.333,660,3,AZ,1,100,0.062
1735118291.351904,825070.000,660,3,AZ,1,100,0.065
1735118291.391904,825110.000,677,2,AZ,1,100,0.065
1735118291.431904,825150.000,677,2,AZ,1,100,0.062
1735118291.467570,825185.667,693,3,AZ,1,100,0.072
1735118291.503237,825221.333,693,3,AZ,1,100,0.066
1735118291.538904,825257.000,693,3,AZ,1,100,0.059
1735118291.578904,825297.000,711,3,AZ,1,100,0.072
1735118291.618904,825337.000,711,3,AZ,1,100,0.063
1735118291.658904,825377.000,711,3,AZ,1,100,0.068
1735118291.698904,825417.000,725,2,AZ,1,100,0.071
1735118291.738904,825457.000,725,2,AZ,1,100,0.067
1735118291.778904,825497.000,744,3,AZ,1,100,0.062
1735118291.818904,825537.000,744,3,AZ,1,100,0.072
1735118291.858904,825577.000,744,3,AZ,1,100,0.065
1735118291.898904,825617.000,761,2,AZ,1,100,0.050
1735118291.938904,825657.000,761,2,AZ,1,100,0.071
1735118291.978904,825697.000,780,3,AZ,1,100,0.062
1735118292.018904,825737.000,780,3,AZ,1,100,0.033
1735118292.058904,825777.000,780,3,AZ,1,100,0.056
1735118292.098904,825817.000,794,2,AZ,1,100,0.074
1735118292.138904,825857.000,794,2,AZ,1,100,0.065
1735118292.178904,825897.000,817,3,AZ,1,100,0.069
1735118292.218904,825937.000,817,3,AZ,1,100,0.064
1735118292.258904,825977.000,817,3,AZ,1,100,0.064
1735118292.298904,826017.000,833,2,AZ,1,100,0.075
1735118292.338904,826057.000,833,2,AZ,1,100,0.066
1735118292.378904,826097.000,850,3,AZ,1,100,0.056
1735118292.418904,826137.000,850,3,AZ,1,100,0.089
1735118292.458904,826177.000,850,3,AZ,1,100,0.058
1735118292.498904,826217.000,866,2,AZ,1,100,0.061
1735118292.538904,826257.000,866,2,AZ,1,100,0.073
1735118292.574570,826292.667,884,3,AZ,1,100,0.064
1735118292.610237,826328.333,884,3,AZ,1,100,0.042
1735118292.645904,826364.000,884,3,AZ,1,100,0.061
1735118292.685904,826404.000,900,3,AZ,1,100,0.075
1735118292.725904,826444.000,900,3,AZ,1,100,0.057
1735118292.765904,826484.000,900,3,AZ,1,100,0.066
1735118292.805904,826524.000,917,2,AZ,1,100,0.085
1735118292.845904,826564.000,917,2,AZ,1,100,0.064
1735118292.885904,826604.000,932,3,AZ,1,100,0.053
1735118292.925904,826644.000,932,3,AZ,1,100,0.061
1735118292.965904,826684.000,932,3,AZ,1,100,0.062
1735118293.005904,826724.000,949,3,AZ,1,100,0.045
1735118293.045904,826764.000,949,3,AZ,1,100,0.050
1735118293.085904,826804.000,949,3,AZ,1,100,0.082
1735118293.125904,826844.000,967,2,AZ,1,100,0.090
1735118293.165904,826884.000,967,2,AZ,1,100,0.034
1735118293.205904,826924.000,985,3,AZ,1,100,0.055
1735118293.245904,826964.000,985,3,AZ,1,100,0.069
1735118293.285904,827004.000,985,3,AZ,1,100,0.066
1735118293.325904,827044.000,1000,2,AZ,1,100,0.054
1735118293.365904,827084.000,1000,2,AZ,1,100,0.064
1735118293.405904,827124.000,1016,3,AZ,1,100,0.059
1735118293.445904,827164.000,1016,3,AZ,1,100,0.067
1735118293.485904,827204.000,1016,3,AZ,1,100,0.084
1735118293.525904,827244.000,1033,2,AZ,1,100,0.078
1735118293.565904,827284.000,1033,2,AZ,1,100,0.072
1735118293.605904,827324.000,1050,3,AZ,1,100,0.077
1735118293.645904,827364.000,1050,3,AZ,1,100,0.073
1735118293.685904,827404.000,1050,3,AZ,1,100,0.072
1735118293.725904,827444.000,1066,2,AZ,1,100,0.080
1735118293.765904,827484.000,1066,2,AZ,1,100,0.081
1735118293.801237,827519.333,1081,3,AZ,1,100,0.074
1735118293.836571,827554.667,1081,3,AZ,1,100,0.090
1735118293.871904,827590.000,1081,3,AZ,1,100,0.097
1735118293.912237,827630.333,1098,3,AZ,1,100,0.111
1735118293.952571,827670.667,1098,3,AZ,1,100,0.101
1735118293.992904,827711.000,1098,3,AZ,1,100,0.086
1735118294.032404,827750.500,1115,2,AZ,1,100,0.085
1735118294.071904,827790.000,1115,2,AZ,1,100,0.099
1735118294.111904,827830.000,1131,3,AZ,1,100,0.093
1735118294.151904,827870.000,1131,3,AZ,1,100,0.096
1735118294.191904,827910.000,1131,3,AZ,1,100,0.066
1735118294.231904,827950.000,1147,2,AZ,1,100,0.082
1735118294.271904,827990.000,1147,2,AZ,1,100,0.083
1735118294.311904,828030.000,1163,3,AZ,1,100,0.070
1735118294.351904,828070.000,1163,3,AZ,1,100,0.083
1735118294.391904,828110.000,1163,3,AZ,1,100,0.086
1735118294.431904,828150.000,1180,2,AZ,1,100,0.072
1735118294.471904,828190.000,1180,2,AZ,1,100,0.077
1735118294.511904,828230.000,1197,3,AZ,1,100,0.079
1735118294.551904,828270.000,1197,3,AZ,1,100,0.078
1735118294.591904,828310.000,1197,3,AZ,1,100,0.088
1735118294.631904,828350.000,1212,2,AZ,1,100,0.089
1735118294.671904,828390.000,1212,2,AZ,1,100,0.084
1735118294.711904,828430.000,1228,3,AZ,1,100,0.076
1735118294.751904,828470.000,1228,3,AZ,1,100,0.091
1735118294.791904,828510.000,1228,3,AZ,1,100,0.067
1735118294.831904,828550.000,1245,3,AZ,1,100,0.068
1735118294.871904,828590.000,1245,3,AZ,1,100,0.073
1735118294.911904,828630.000,1245,3,AZ,1,100,0.083
1735118294.945904,828664.000,1262,2,AZ,1,100,0.089
1735118294.979904,828698.000,1262,2,AZ,1,100,0.080
1735118295.019571,828737.667,1279,3,AZ,1,100,0.059
1735118295.059237,828777.333,1279,3,AZ,1,100,0.070
1735118295.098904,828817.000,1279,3,AZ,1,100,0.068
1735118295.138904,828857.000,1295,3,AZ,1,100,0.060
1735118295.178904,828897.000,1295,3,AZ,1,100,0.095
1735118295.218904,828937.000,1295,3,AZ,1,100,0.091
1735118295.259404,828977.500,1313,2,AZ,1,100,0.059
1735118295.299904,829018.000,1313,2,AZ,1,100,0.070
1735118295.339904,829058.000,1329,3,AZ,1,100,0.091
1735118295.379904,829098.000,1329,3,AZ,1,100,0.067
1735118295.419904,829138.000,1329,3,AZ,1,100,0.054
1735118295.459904,829178.000,1346,2,AZ,1,100,0.083
1735118295.499904,829218.000,1346,2,AZ,1,100,0.059
1735118295.539571,829257.667,1361,3,AZ,1,100,0.072
1735118295.579237,829297.333,1361,3,AZ,1,100,0.075
1735118295.618904,829337.000,1361,3,AZ,1,100,0.058
1735118295.658904,829377.000,1378,2,AZ,1,100,0.065
1735118295.698904,829417.000,1378,2,AZ,1,100,0.087
1735118295.738904,829457.000,1396,3,AZ,1,100,0.072
1735118295.778904,829497.000,1396,3,AZ,1,100,0.062
1735118295.818904,829537.000,1396,3,AZ,1,100,0.076
1735118295.858904,829577.000,1414,2,AZ,1,100,0.084
1735118295.898904,829617.000,1414,2,AZ,1,100,0.071
1735118295.939238,829657.333,1428,3,AZ,1,100,0.078
1735118295.979571,829697.667,1428,3,AZ,1,100,0.082
1735118296.019904,829738.000,1428,3,AZ,1,100,0.090
1735118296.059571,829777.667,1445,3,AZ,1,100,0.091
1735118296.099238,829817.333,1445,3,AZ,1,100,0.074
1735118296.138904,829857.000,1445,3,AZ,1,100,0.068
1735118296.172404,829890.500,1461,2,AZ,1,100,0.080
1735118296.205904,829924.000,1461,2,AZ,1,100,0.084
1735118296.245904,829964.000,1481,3,AZ,1,100,0.082
1735118296.285904,830004.000,1481,3,AZ,1,100,0.074
1735118296.325904,830044.000,1481,3,AZ,1,100,0.075
1735118296.365571,830083.667,1495,3,AZ,1,100,0.074
1735118296.405238,830123.333,1495,3,AZ,1,100,0.085
1735118296.444904,830163.000,1495,3,AZ,1,100,0.082
1735118296.484904,830203.000,1512,2,AZ,1,100,0.091
1735118296.524904,830243.000,1512,2,AZ,1,100,0.068
1735118296.564904,830283.000,1529,3,AZ,1,100,0.086
1735118296.604904,830323.000,1529,3,AZ,1,100,0.089
1735118296.644904,830363.000,1529,3,AZ,1,100,0.085
1735118296.685404,830403.500,1546,2,AZ,1,100,0.075
1735118296.725904,830444.000,1546,2,AZ,1,100,0.083
1735118296.765571,830483.667,1561,3,AZ,1,100,0.082
1735118296.805238,830523.333,1561,3,AZ,1,100,0.075
1735118296.844904,830563.000,1561,3,AZ,1,100,0.110
1735118296.884904,830603.000,1578,2,AZ,1,100,0.068
1735118296.924904,830643.000,1578,2,AZ,1,100,0.065
1735118296.964905,830683.000,1598,3,AZ,1,100,0.106
1735118297.004905,830723.000,1598,3,AZ,1,100,0.126
1735118297.044904,830763.000,1598,3,AZ,1,100,0.046
1735118297.084904,830803.000,1615,2,AZ,1,100,0.075
1735118297.124904,830843.000,1615,2,AZ,1,100,0.069
1735118297.164905,830883.000,1630,3,AZ,1,100,0.071
1735118297.204905,830923.000,1630,3,AZ,1,100,0.066
1735118297.244905,830963.000,1630,3,AZ,1,100,0.105
1735118297.284904,831003.000,1652,2,AZ,1,100,0.066
1735118297.324904,831043.000,1652,2,AZ,1,100,0.098
1735118297.360571,831078.667,1668,3,AZ,1,100,0.121
1735118297.396238,831114.333,1668,3,AZ,1,100,0.074
1735118297.431905,831150.000,1668,3,AZ,1,100,0.083
1735118297.471905,831190.000,1685,3,AZ,1,100,0.064
1735118297.511904,831230.000,1685,3,AZ,1,100,0.051
1735118297.551904,831270.000,1685,3,AZ,1,100,0.073
1735118297.591905,831310.000,1702,2,AZ,1,100,0.080
1735118297.631905,831350.000,1702,2,AZ,1,100,0.111
1735118297.671905,831390.000,1717,3,AZ,1,100,0.086
1735118297.711905,831430.000,1717,3,AZ,1,100,0.084
1735118297.751904,831470.000,1717,3,AZ,1,100,0.071
1735118297.791905,831510.000,1733,2,AZ,1,100,0.077
1735118297.831905,831550.000,1733,2,AZ,1,100,0.089
1735118297.871905,831590.000,1751,3,AZ,1,100,0.107
1735118297.911905,831630.000,1751,3,AZ,1,100,0.102
1735118297.951905,831670.000,1751,3,AZ,1,100,0.115
1735118297.991905,831710.000,1767,2,AZ,1,100,0.086
1735118298.031905,831750.000,1767,2,AZ,1,100,0.061
1735118298.072238,831790.333,1782,3,AZ,1,100,0.089
1735118298.112571,831830.667,1782,3,AZ,1,100,0.102
1735118298.152905,831871.000,1782,3,AZ,1,100,0.088
1735118298.192571,831910.667,1801,3,AZ,1,100,0.087
1735118298.232238,831950.333,1801,3,AZ,1,100,0.079
1735118298.271905,831990.000,1801,3,AZ,1,100,0.067
1735118298.311905,832030.000,1818,2,AZ,1,100,0.102
1735118298.351905,832070.000,1818,2,AZ,1,100,0.113
1735118298.391905,832110.000,1834,3,AZ,1,100,0.073
1735118298.431905,832150.000,1834,3,AZ,1,100,0.083
1735118298.471905,832190.000,1834,3,AZ,1,100,0.073
1735118298.511905,832230.000,1849,2,AZ,1,100,0.071
1735118298.551905,832270.000,1849,2,AZ,1,100,0.097
1735118298.587238,832305.333,1866,3,AZ,1,100,0.088
1735118298.622571,832340.667,1866,3,AZ,1,100,0.079
1735118298.657905,832376.000,1866,3,AZ,1,100,0.091
1735118298.698238,832416.333,1883,3,AZ,1,100,0.100
1735118298.738571,832456.667,1883,3,AZ,1,100,0.078
1735118298.778905,832497.000,1883,3,AZ,1,100,0.104
1735118298.818405,832536.500,1899,2,AZ,1,100,0.063
1735118298.857905,832576.000,1899,2,AZ,1,100,0.101
1735118298.897905,832616.000,1915,3,AZ,1,100,0.104
1735118298.937905,832656.000,1915,3,AZ,1,100,0.088
1735118298.977905,832696.000,1915,3,AZ,1,100,0.093
1735118299.017905,832736.000,1933,2,AZ,1,100,0.077
1735118299.057905,832776.000,1933,2,AZ,1,100,0.056
1735118299.097905,832816.000,1950,3,AZ,1,100,0.075
1735118299.137905,832856.000,1950,3,AZ,1,100,0.107
1735118299.177905,832896.000,1950,3,AZ,1,100,0.123
1735118299.217905,832936.000,1967,2,AZ,1,100,0.082
1735118299.257905,832976.000,1967,2,AZ,1,100,0.084
1735118299.298238,833016.333,1983,3,AZ,1,100,0.116
1735118299.338572,833056.667,1983,3,AZ,1,100,0.105
1735118299.378905,833097.000,1983,3,AZ,1,100,0.078
