LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1735118230.605894,764324.000,56372,1,TH,1,100,32.902
1735118230.738894,764457.000,56388,1,TH,1,100,32.902
1735118230.872894,764591.000,56414,1,TH,1,100,32.920
1735118231.005894,764724.000,56446,1,TH,1,100,32.920
1735118231.138894,764857.000,56462,1,TH,1,100,32.998
1735118231.272894,764991.000,56480,1,TH,1,100,32.998
1735118231.405894,765124.000,56496,1,TH,1,100,32.962
1735118231.538894,765257.000,56530,1,TH,1,100,32.969
1735118231.672894,765391.000,56547,1,TH,1,100,32.886
1735118231.805894,765524.000,56563,1,TH,1,100,32.878
1735118231.938894,765657.000,56597,1,TH,1,100,32.904
1735118232.071894,765790.000,56614,1,TH,1,100,32.904
1735118232.205894,765924.000,56630,1,TH,1,100,33.016
1735118232.338894,766057.000,56662,1,TH,1,100,33.016
1735118232.471895,766190.000,56679,1,TH,1,100,33.021
1735118232.605895,766324.000,56696,1,TH,1,100,33.021
1735118232.738894,766457.000,56727,1,TH,1,100,32.997
1735118232.871895,766590.000,56744,1,TH,1,100,32.997
1735118233.005894,766724.000,56761,1,TH,1,100,33.036
1735118233.138895,766857.000,56794,1,TH,1,100,33.044
1735118233.271894,766990.000,56812,1,TH,1,100,33.051
1735118233.405895,767124.000,56828,1,TH,1,100,33.044
1735118233.538895,767257.000,56846,1,TH,1,100,32.985
1735118233.671895,767390.000,56862,1,TH,1,100,32.992
1735118233.805895,767524.000,56879,1,TH,1,100,32.912
1735118233.938895,767657.000,56915,1,TH,1,100,32.912
1735118234.071895,767790.000,56931,1,TH,1,100,33.028
1735118234.205895,767924.000,56948,1,TH,1,100,33.028
1735118234.338895,768057.000,56980,1,TH,1,100,32.997
1735118234.471895,768190.000,56996,1,TH,1,100,32.997
1735118234.605895,768324.000,57014,1,TH,1,100,32.992
1735118234.738895,768457.000,57047,1,TH,1,100,32.992
1735118234.871895,768590.000,57063,1,TH,1,100,33.028
1735118235.005895,768724.000,57081,1,TH,1,100,33.028
1735118235.138895,768857.000,57097,1,TH,1,100,32.919
1735118235.271895,768990.000,57129,1,TH,1,100,32.919
1735118235.404895,769123.000,57146,1,TH,1,100,33.036
1735118235.538895,769257.000,57162,1,TH,1,100,33.037
1735118235.671895,769390.000,57194,1,TH,1,100,32.956
1735118235.805895,769524.000,57211,1,TH,1,100,32.956
1735118235.938895,769657.000,57233,1,TH,1,100,33.015
1735118236.071895,769790.000,57252,1,TH,1,100,33.015
1735118236.204895,769923.000,57268,1,TH,1,100,33.044
1735118236.338895,770057.000,57302,1,TH,1,100,33.044
1735118236.471895,770190.000,57319,1,TH,1,100,33.041
1735118236.604895,770323.000,57336,1,TH,1,100,33.041
1735118236.738895,770457.000,57369,1,TH,1,100,33.044
1735118236.871895,770590.000,57386,1,TH,1,100,33.044
1735118237.004895,770723.000,57405,1,TH,1,100,32.909
1735118237.138895,770857.000,57436,1,TH,1,100,32.909
1735118237.271895,770990.000,57454,1,TH,1,100,33.023
1735118237.404895,771123.000,57470,1,TH,1,100,33.023
1735118237.538895,771257.000,57504,1,TH,1,100,32.997
1735118237.671895,771390.000,57521,1,TH,1,100,32.997
1735118237.804895,771523.000,57537,1,TH,1,100,32.989
1735118237.938895,771657.000,57555,1,TH,1,100,32.989
1735118238.071895,771790.000,57586,1,TH,1,100,33.018
1735118238.204895,771923.000,57604,1,TH,1,100,33.018
1735118238.338895,772057.000,57622,1,TH,1,100,33.018
1735118238.471895,772190.000,57638,1,TH,1,100,33.018
1735118238.604895,772323.000,57670,1,TH,1,100,32.994
1735118238.737895,772456.000,57687,1,TH,1,100,32.994
1735118238.871896,772590.000,57703,1,TH,1,100,32.997
1735118239.004895,772723.000,57737,1,TH,1,100,32.997
1735118239.138896,772857.000,57754,1,TH,1,100,32.950
1735118239.271895,772990.000,57771,1,TH,1,100,32.950
1735118239.404896,773123.000,57802,1,TH,1,100,33.013
1735118239.537895,773256.000,57819,1,TH,1,100,33.020
1735118239.671896,773390.000,57836,1,TH,1,100,32.967
1735118239.804896,773523.000,57869,1,TH,1,100,32.960
1735118239.937896,773656.000,57887,1,TH,1,100,33.001
1735118240.071896,773790.000,57903,1,TH,1,100,33.001
1735118240.204896,773923.000,57935,1,TH,1,100,32.966
1735118240.337896,774056.000,57954,1,TH,1,100,32.966
1735118240.471896,774190.000,57970,1,TH,1,100,33.028
1735118240.604896,774323.000,57988,1,TH,1,100,33.036
1735118240.737896,774456.000,58019,1,TH,1,100,32.968
1735118240.871896,774590.000,58035,1,TH,1,100,32.968
1735118241.004896,774723.000,58058,1,TH,1,100,33.017
1735118241.137896,774856.000,58075,1,TH,1,100,33.017
1735118241.271896,774990.000,58092,1,TH,1,100,32.986
1735118241.404896,775123.000,58109,1,TH,1,100,32.986
1735118241.537896,775256.000,58141,1,TH,1,100,32.942
1735118241.671896,775390.000,58157,1,TH,1,100,32.942
1735118241.804896,775523.000,58176,1,TH,1,100,33.022
1735118241.937896,775656.000,58210,1,TH,1,100,33.022
1735118242.071896,775790.000,58226,1,TH,1,100,33.041
1735118242.204896,775923.000,58243,1,TH,1,100,33.041
1735118242.337896,776056.000,58260,1,TH,1,100,32.996
1735118242.471896,776190.000,58279,1,TH,1,100,32.996
1735118242.604896,776323.000,58311,1,TH,1,100,33.017
1735118242.737896,776456.000,58327,1,TH,1,100,33.017
1735118242.870896,776589.000,58344,1,TH,1,100,33.001
1735118243.004896,776723.000,58378,1,TH,1,100,33.001
1735118243.137896,776856.000,58396,1,TH,1,100,33.014
1735118243.270896,776989.000,58414,1,TH,1,100,33.014
1735118243.404896,777123.000,58445,1,TH,1,100,33.007
1735118243.537896,777256.000,58462,1,TH,1,100,33.007
1735118243.670896,777389.000,58479,1,TH,1,100,32.946
1735118243.804896,777523.000,58495,1,TH,1,100,32.946
1735118243.937896,777656.000,58529,1,TH,1,100,33.027
1735118244.070896,777789.000,58546,1,TH,1,100,33.027
1735118244.204896,777923.000,58562,1,TH,1,100,33.045
1735118244.337896,778056.000,58594,1,TH,1,100,33.045
1735118244.470896,778189.000,58611,1,TH,1,100,33.050
1735118244.604896,778323.000,58630,1,TH,1,100,33.050
1735118244.737896,778456.000,58647,1,TH,1,100,33.017
1735118244.870896,778589.000,58679,1,TH,1,100,33.017
1735118245.004896,778723.000,58695,1,TH,1,100,32.903
1735118245.137896,778856.000,58712,1,TH,1,100,32.903
1735118245.270896,778989.000,58744,1,TH,1,100,33.009
1735118245.404896,779123.000,58760,1,TH,1,100,33.009
1735118245.537896,779256.000,58779,1,TH,1,100,33.027
1735118245.670897,779389.000,58796,1,TH,1,100,33.027
1735118245.804897,779523.000,58827,1,TH,1,100,33.061
1735118245.937896,779656.000,58845,1,TH,1,100,33.061
1735118246.070897,779789.000,58861,1,TH,1,100,33.009
1735118246.203897,779922.000,58885,1,TH,1,100,33.009
1735118246.337897,780056.000,58902,1,TH,1,100,32.928
1735118246.470897,780189.000,58935,1,TH,1,100,32.928
1735118246.603897,780322.000,58953,1,TH,1,100,33.003
1735118246.737897,780456.000,58969,1,TH,1,100,33.004
1735118246.870897,780589.000,59001,1,TH,1,100,32.983
1735118247.003897,780722.000,59020,1,TH,1,100,32.983
1735118247.137897,780856.000,59036,1,TH,1,100,32.993
1735118247.270897,780989.000,59070,1,TH,1,100,32.993
1735118247.403897,781122.000,59087,1,TH,1,100,32.990
1735118247.537897,781256.000,59103,1,TH,1,100,32.990
1735118247.670897,781389.000,59121,1,TH,1,100,32.988
1735118247.803897,781522.000,59152,1,TH,1,100,32.988
1735118247.937897,781656.000,59169,1,TH,1,100,33.011
1735118248.070897,781789.000,59186,1,TH,1,100,33.018
1735118248.203897,781922.000,59220,1,TH,1,100,32.990
1735118248.337897,782056.000,59236,1,TH,1,100,32.983
1735118248.470897,782189.000,59253,1,TH,1,100,33.024
1735118248.603897,782322.000,59287,1,TH,1,100,33.032
1735118248.737897,782456.000,59303,1,TH,1,100,33.018
1735118248.870897,782589.000,59320,1,TH,1,100,33.018
1735118249.003897,782722.000,59352,1,TH,1,100,32.949
1735118249.137397,782855.500,59372,2,TH,1,100,32.949
1735118249.270897,782989.000,59372,2,TH,1,100,33.018
1735118249.403897,783122.000,59388,1,TH,1,100,33.018
1735118249.537397,783255.500,59406,2,TH,1,100,32.977
1735118249.670897,783389.000,59406,2,TH,1,100,32.977
1735118249.803897,783522.000,59422,1,TH,1,100,32.943
1735118249.936897,783655.000,59454,1,TH,1,100,32.943
1735118250.070897,783789.000,59471,1,TH,1,100,32.997
1735118250.203897,783922.000,59487,1,TH,1,100,32.998
1735118250.336897,784055.000,59519,1,TH,1,100,33.008
1735118250.470897,784189.000,59538,1,TH,1,100,33.008
1735118250.603897,784322.000,59555,1,TH,1,100,33.008
1735118250.736897,784455.000,59572,1,TH,1,100,33.008
1735118250.870897,784589.000,59604,1,TH,1,100,32.966
1735118251.003897,784722.000,59622,1,TH,1,100,32.966
1735118251.136897,784855.000,59639,1,TH,1,100,32.954
1735118251.270897,784989.000,59662,1,TH,1,100,32.954
1735118251.403897,785122.000,59678,1,TH,1,100,32.964
1735118251.536897,785255.000,59695,1,TH,1,100,32.964
1735118251.670897,785389.000,59729,1,TH,1,100,33.044
1735118251.803897,785522.000,59745,1,TH,1,100,33.044
1735118251.936898,785655.000,59763,1,TH,1,100,33.067
1735118252.069897,785788.000,59796,1,TH,1,100,33.067
1735118252.203897,785922.000,59812,1,TH,1,100,33.029
1735118252.336898,786055.000,59830,1,TH,1,100,33.029
1735118252.469898,786188.000,59863,1,TH,1,100,32.980
1735118252.603898,786322.000,59880,1,TH,1,100,32.980
1735118252.736898,786455.000,59897,1,TH,1,100,33.008
1735118252.869898,786588.000,59931,1,TH,1,100,33.008
1735118253.003898,786722.000,59947,1,TH,1,100,32.943
1735118253.136898,786855.000,59964,1,TH,1,100,32.942
1735118253.269898,786988.000,59996,1,TH,1,100,32.982
1735118253.403898,787122.000,60014,1,TH,1,100,32.982
1735118253.536898,787255.000,60031,1,TH,1,100,33.008
1735118253.669898,787388.000,60048,1,TH,1,100,33.008
1735118253.803898,787522.000,60079,1,TH,1,100,33.013
1735118253.936898,787655.000,60099,1,TH,1,100,33.013
1735118254.069898,787788.000,60115,1,TH,1,100,32.888
1735118254.203898,787922.000,60147,1,TH,1,100,32.888
1735118254.336898,788055.000,60164,1,TH,1,100,33.057
1735118254.469898,788188.000,60180,1,TH,1,100,33.057
1735118254.603898,788322.000,60214,1,TH,1,100,32.979
1735118254.736898,788455.000,60231,1,TH,1,100,32.979
1735118254.869898,788588.000,60247,1,TH,1,100,32.982
1735118255.002898,788721.000,60279,1,TH,1,100,32.989
1735118255.136898,788855.000,60296,1,TH,1,100,32.948
1735118255.269898,788988.000,60313,1,TH,1,100,32.940
1735118255.402898,789121.000,60346,1,TH,1,100,32.994
1735118255.536898,789255.000,60364,1,TH,1,100,33.002
1735118255.669898,789388.000,60380,1,TH,1,100,32.906
1735118255.802898,789521.000,60397,1,TH,1,100,32.906
1735118255.936898,789655.000,60431,1,TH,1,100,33.000
1735118256.069898,789788.000,60449,1,TH,1,100,32.992
1735118256.203898,789922.000,60466,1,TH,1,100,32.982
1735118256.336898,790055.000,60503,1,TH,1,100,32.989
1735118256.469898,790188.000,60520,1,TH,1,100,32.991
1735118256.602898,790321.000,60538,1,TH,1,100,32.984
1735118256.736898,790455.000,60554,1,TH,1,100,33.005
1735118256.869898,790588.000,60571,1,TH,1,100,33.012
1735118257.002898,790721.000,60605,1,TH,1,100,33.046
1735118257.136898,790855.000,60621,1,TH,1,100,33.046
1735118257.269898,790988.000,60639,1,TH,1,100,32.934
1735118257.402898,791121.000,60670,1,TH,1,100,32.934
1735118257.536898,791255.000,60686,1,TH,1,100,32.991
1735118257.669898,791388.000,60704,1,TH,1,100,32.991
1735118257.802898,791521.000,60735,1,TH,1,100,33.074
1735118257.936898,791655.000,60752,1,TH,1,100,33.075
1735118258.069898,791788.000,60769,1,TH,1,100,32.945
1735118258.202899,791921.000,60801,1,TH,1,100,32.945
1735118258.336899,792055.000,60819,1,TH,1,100,33.010
1735118258.469898,792188.000,60836,1,TH,1,100,33.010
1735118258.602899,792321.000,60868,1,TH,1,100,32.971
1735118258.736898,792455.000,60884,1,TH,1,100,32.971
1735118258.869899,792588.000,60901,1,TH,1,100,32.971
1735118259.002898,792721.000,60918,1,TH,1,100,32.971
1735118259.136899,792855.000,60951,1,TH,1,100,33.038
1735118259.269899,792988.000,60969,1,TH,1,100,33.038
1735118259.402899,793121.000,60985,1,TH,1,100,32.994
1735118259.535899,793254.000,61017,1,TH,1,100,32.994
1735118259.669899,793388.000,61036,1,TH,1,100,33.095
1735118259.802899,793521.000,61052,1,TH,1,100,33.095
1735118259.935899,793654.000,61084,1,TH,1,100,33.010
1735118260.069899,793788.000,61101,1,TH,1,100,33.010
1735118260.202899,793921.000,61117,1,TH,1,100,33.023
1735118260.335899,794054.000,61149,1,TH,1,100,33.023
1735118260.469899,794188.000,61166,1,TH,1,100,32.983
1735118260.602899,794321.000,61183,1,TH,1,100,32.983
1735118260.735899,794454.000,61216,1,TH,1,100,33.040
1735118260.869899,794588.000,61233,1,TH,1,100,33.040
1735118261.002899,794721.000,61250,1,TH,1,100,33.002
1735118261.135899,794854.000,61267,1,TH,1,100,33.002
1735118261.269899,794988.000,61299,1,TH,1,100,33.023
1735118261.402899,795121.000,61317,1,TH,1,100,33.023
1735118261.535899,795254.000,61339,1,TH,1,100,32.994
1735118261.669899,795388.000,61356,1,TH,1,100,32.994
1735118261.802899,795521.000,61387,1,TH,1,100,33.020
1735118261.935899,795654.000,61409,1,TH,1,100,33.020
1735118262.069899,795788.000,61425,1,TH,1,100,33.025
1735118262.202899,795921.000,61442,1,TH,1,100,33.025
1735118262.335899,796054.000,61474,1,TH,1,100,33.023
1735118262.468899,796187.000,61490,1,TH,1,100,33.023
1735118262.602899,796321.000,61510,1,TH,1,100,32.988
1735118262.735899,796454.000,61543,1,TH,1,100,32.988
1735118262.868899,796587.000,61559,1,TH,1,100,33.004
1735118263.002899,796721.000,61577,1,TH,1,100,33.004
1735118263.135899,796854.000,61608,1,TH,1,100,33.113
1735118263.268899,796987.000,61625,1,TH,1,100,33.113
1735118263.402899,797121.000,61642,1,TH,1,100,32.960
1735118263.535899,797254.000,61674,1,TH,1,100,32.960
1735118263.668899,797387.000,61690,1,TH,1,100,32.994
1735118263.802899,797521.000,61707,1,TH,1,100,32.994
1735118263.935899,797654.000,61739,1,TH,1,100,33.017
1735118264.068899,797787.000,61755,1,TH,1,100,33.017
1735118264.202899,797921.000,61772,1,TH,1,100,32.830
1735118264.335899,798054.000,61789,1,TH,1,100,32.830
1735118264.468899,798187.000,61822,1,TH,1,100,33.025
1735118264.602900,798321.000,61840,1,TH,1,100,33.025
1735118264.735899,798454.000,61856,1,TH,1,100,32.942
1735118264.868900,798587.000,61890,1,TH,1,100,32.942
1735118265.002899,798721.000,61907,1,TH,1,100,32.952
1735118265.135900,798854.000,61923,1,TH,1,100,32.952
1735118265.268899,798987.000,61955,1,TH,1,100,32.997
1735118265.401900,799120.000,61972,1,TH,1,100,32.997
1735118265.535900,799254.000,61988,1,TH,1,100,33.020
1735118265.668900,799387.000,62022,1,TH,1,100,33.020
1735118265.801900,799520.000,62039,1,TH,1,100,32.960
1735118265.935900,799654.000,62056,1,TH,1,100,32.960
1735118266.068900,799787.000,62073,1,TH,1,100,33.035
1735118266.201900,799920.000,62105,1,TH,1,100,33.042
1735118266.335900,800054.000,62121,1,TH,1,100,32.921
1735118266.468900,800187.000,62138,1,TH,1,100,32.913
1735118266.602400,800320.500,62175,2,TH,1,100,33.025
1735118266.735900,800454.000,62175,2,TH,1,100,33.025
1735118266.868900,800587.000,62207,1,TH,1,100,33.007
1735118267.001900,800720.000,62225,1,TH,1,100,33.007
1735118267.135900,800854.000,62242,1,TH,1,100,33.025
1735118267.268900,800987.000,62276,1,TH,1,100,33.025
1735118267.401900,801120.000,62292,1,TH,1,100,32.968
1735118267.535900,801254.000,62309,1,TH,1,100,32.968
1735118267.668900,801387.000,62341,1,TH,1,100,32.968
1735118267.801900,801520.000,62359,1,TH,1,100,32.968
1735118267.935900,801654.000,62377,1,TH,1,100,33.030
1735118268.068900,801787.000,62408,1,TH,1,100,33.030
1735118268.201900,801920.000,62424,1,TH,1,100,32.916
1735118268.335900,802054.000,62442,1,TH,1,100,32.916
1735118268.468900,802187.000,62475,1,TH,1,100,32.921
1735118268.601900,802320.000,62492,1,TH,1,100,32.921
1735118268.735900,802454.000,62511,1,TH,1,100,32.962
1735118268.868900,802587.000,62543,1,TH,1,100,32.970
1735118269.001900,802720.000,62559,1,TH,1,100,32.982
1735118269.135900,802854.000,62576,1,TH,1,100,32.975
1735118269.268900,802987.000,62593,1,TH,1,100,32.942
1735118269.401900,803120.000,62610,1,TH,1,100,32.949
1735118269.534900,803253.000,62626,1,TH,1,100,33.045
1735118269.668900,803387.000,62658,1,TH,1,100,33.046
1735118269.801900,803520.000,62675,1,TH,1,100,32.991
1735118269.934900,803653.000,62692,1,TH,1,100,32.991
1735118270.068900,803787.000,62711,1,TH,1,100,32.970
1735118270.201900,803920.000,62743,1,TH,1,100,32.970
1735118270.334900,804053.000,62759,1,TH,1,100,33.027
1735118270.468900,804187.000,62778,1,TH,1,100,33.027
1735118270.601900,804320.000,62810,1,TH,1,100,33.017
1735118270.734900,804453.000,62826,1,TH,1,100,33.009
1735118270.868900,804587.000,62843,1,TH,1,100,32.926
1735118271.001900,804720.000,62875,1,TH,1,100,32.933
1735118271.134900,804853.000,62891,1,TH,1,100,33.037
1735118271.268900,804987.000,62909,1,TH,1,100,33.037
1735118271.401901,805120.000,62940,1,TH,1,100,33.006
1735118271.534900,805253.000,62956,1,TH,1,100,32.999
1735118271.668900,805387.000,62976,1,TH,1,100,32.965
1735118271.801901,805520.000,62997,1,TH,1,100,32.972
1735118271.934901,805653.000,63031,1,TH,1,100,33.034
1735118272.068901,805787.000,63048,1,TH,1,100,33.034
1735118272.201901,805920.000,63064,1,TH,1,100,32.970
1735118272.334901,806053.000,63084,1,TH,1,100,32.970
1735118272.468901,806187.000,63115,1,TH,1,100,33.022
