LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1735117038.509753,1256823,5969,1,HR,1,100,114
1735117039.763756,1258077,6191,1,HR,1,100,100
1735117040.642757,1258956,6323,1,HR,1,100,93
1735117041.362758,1259676,6438,1,HR,1,100,91
1735117042.522760,1260836,6636,1,HR,1,100,82
1735117043.455762,1261769,6786,1,HR,1,100,78
1735117044.895764,1263209,7024,1,HR,1,100,70
1735117046.015766,1264329,7204,1,HR,1,100,66
1735117046.828768,1265142,7337,1,HR,1,100,68
1735117048.028770,1266342,7534,1,HR,1,100,64
1735117051.401776,1269715,8085,1,HR,1,100,54
1735117052.041777,1270355,8185,1,HR,1,100,63
1735117053.041779,1271355,8351,1,HR,1,100,62
1735117054.294781,1272608,8565,1,HR,1,100,59
1735117055.254782,1273568,8720,1,HR,1,100,60
1735117056.334785,1274648,8902,1,HR,1,100,59
1735117057.547786,1275861,9100,1,HR,1,100,57
1735117058.547788,1276861,9266,1,HR,1,100,58
1735117059.507790,1277821,9421,1,HR,1,100,59
1735117060.427792,1278741,9570,1,HR,1,100,60
1735117061.960794,1280274,9818,1,HR,1,100,56
1735117062.960796,1281274,9982,1,HR,1,100,57
1735117063.720797,1282034,10099,1,HR,1,100,62
1735117064.773799,1283087,10288,1,HR,1,100,61
1735117065.773801,1284087,10454,1,HR,1,100,61
1735117067.053803,1285367,10650,1,HR,1,100,57
1735117068.026805,1286340,10798,1,HR,1,100,59
1735117068.866806,1287180,10948,1,HR,1,100,61
1735117069.786808,1288100,11104,1,HR,1,100,62
1735117071.026810,1289340,11301,1,HR,1,100,59
1735117071.959812,1290273,11451,1,HR,1,100,61
1735117073.039814,1291353,11632,1,HR,1,100,59
1735117074.119815,1292433,11798,1,HR,1,100,59
1735117074.972817,1293286,11954,1,HR,1,100,61
1735117075.932819,1294246,12102,1,HR,1,100,62
1735117077.252821,1295566,12316,1,HR,1,100,58
1735117077.852822,1296166,12417,1,HR,1,100,67
1735117079.105824,1297419,12615,1,HR,1,100,63
1735117080.225826,1298539,12803,1,HR,1,100,61
1735117081.025827,1299339,12936,1,HR,1,100,64
1735117082.158829,1300472,13134,1,HR,1,100,62
1735117084.358833,1302672,13479,1,HR,1,100,54
1735117085.531835,1303845,13684,1,HR,1,100,54
1735117086.291837,1304605,13799,1,HR,1,100,59
1735117087.291838,1305605,13965,1,HR,1,100,59
1735117088.731841,1307045,14194,1,HR,1,100,55
1735117090.864845,1309178,14547,1,HR,1,100,49
1735117092.144847,1310458,14761,1,HR,1,100,49
1735117093.157849,1311471,14927,1,HR,1,100,51
1735117094.317851,1312631,15108,1,HR,1,100,51
1735117095.477853,1313791,15313,1,HR,1,100,51
1735117096.170854,1314484,15430,1,HR,1,100,60
1735117097.410856,1315724,15628,1,HR,1,100,57
1735117098.410858,1316724,15792,1,HR,1,100,58
1735117099.450860,1317764,15960,1,HR,1,100,58
1735117100.663862,1318977,16162,1,HR,1,100,56
1735117101.703864,1320017,16329,1,HR,1,100,56
1735117102.543865,1320857,16461,1,HR,1,100,60
1735117103.876867,1322190,16676,1,HR,1,100,57
1735117105.036870,1323350,16860,1,HR,1,100,55
1735117106.076871,1324390,17047,1,HR,1,100,56
1735117106.676872,1324990,17146,1,HR,1,100,66
1735117107.889874,1326203,17345,1,HR,1,100,62
1735117109.129877,1327443,17543,1,HR,1,100,59
1735117109.889878,1328203,17660,1,HR,1,100,64
1735117111.102880,1329416,17863,1,HR,1,100,61
1735117111.862881,1330176,17995,1,HR,1,100,65
1735117113.062883,1331376,18194,1,HR,1,100,61
1735117113.742885,1332056,18294,1,HR,1,100,67
1735117114.835886,1333149,18477,1,HR,1,100,65
1735117115.995888,1334309,18664,1,HR,1,100,62
1735117117.235891,1335549,18864,1,HR,1,100,59
1735117118.168892,1336482,19030,1,HR,1,100,60
1735117118.928894,1337242,19146,1,HR,1,100,64
1735117120.168896,1338482,19346,1,HR,1,100,61
1735117121.341898,1339655,19548,1,HR,1,100,59
1735117123.141901,1341455,19845,1,HR,1,100,53
1735117124.261903,1342575,20025,1,HR,1,100,53
1735117124.954904,1343268,20128,1,HR,1,100,61
1735117125.914906,1344228,20296,1,HR,1,100,61
1735117126.834908,1345148,20450,1,HR,1,100,62
1735117127.674909,1345988,20583,1,HR,1,100,64
1735117128.767911,1347081,20764,1,HR,1,100,62
1735117129.807913,1348121,20932,1,HR,1,100,61
1735117130.927915,1349241,21113,1,HR,1,100,60
1735117131.900916,1350214,21266,1,HR,1,100,60
1735117132.900918,1351214,21432,1,HR,1,100,60
1735117133.860920,1352174,21581,1,HR,1,100,61
1735117134.620921,1352934,21715,1,HR,1,100,65
1735117135.833923,1354147,21899,1,HR,1,100,61
1735117136.353924,1354667,21987,1,HR,1,100,73
1735117137.273926,1355587,22137,1,HR,1,100,72
1735117138.193927,1356507,22287,1,HR,1,100,70
1735117138.926929,1357240,22403,1,HR,1,100,73
1735117139.886930,1358200,22554,1,HR,1,100,71
1735117141.086932,1359400,22752,1,HR,1,100,66
1735117142.165934,1360479,22923,1,HR,1,100,64
1735117142.739935,1361053,23024,1,HR,1,100,73
1735117143.739937,1362053,23188,1,HR,1,100,70
1735117144.778939,1363092,23356,1,HR,1,100,68
1735117145.658940,1363972,23488,1,HR,1,100,68
1735117147.032943,1365346,23725,1,HR,1,100,62
1735117147.991944,1366305,23874,1,HR,1,100,62
1735117149.925948,1368239,24189,1,HR,1,100,56
1735117151.084950,1369398,24339,1,HR,1,100,55
