LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1735116841.754410,1060068.000,39620,2,EA,1,100,3.290524
1735116841.821410,1060135.000,39637,1,EA,1,100,3.285880
1735116841.887910,1060201.500,39651,2,EA,1,100,3.279697
1735116841.954410,1060268.000,39651,2,EA,1,100,3.268941
1735116842.021410,1060335.000,39669,1,EA,1,100,3.265893
1735116842.087910,1060401.500,39685,2,EA,1,100,3.261303
1735116842.154411,1060468.000,39685,2,EA,1,100,3.253700
1735116842.221411,1060535.000,39702,1,EA,1,100,3.247653
1735116842.287911,1060601.500,39718,2,EA,1,100,3.244630
1735116842.354411,1060668.000,39718,2,EA,1,100,3.237105
1735116842.421411,1060735.000,39734,1,EA,1,100,3.235610
1735116842.487911,1060801.500,39750,2,EA,1,100,3.231105
1735116842.554411,1060868.000,39750,2,EA,1,100,3.228127
1735116842.620911,1060934.500,39768,2,EA,1,100,3.222159
1735116842.687412,1061001.000,39768,2,EA,1,100,3.216214
1735116842.754412,1061068.000,39784,1,EA,1,100,3.213264
1735116842.820912,1061134.500,39801,2,EA,1,100,3.207351
1735116842.887412,1061201.000,39801,2,EA,1,100,3.207351
1735116842.954412,1061268.000,39817,1,EA,1,100,3.201461
1735116843.020912,1061334.500,39835,2,EA,1,100,3.197063
1735116843.087412,1061401.000,39835,2,EA,1,100,3.194134
1735116843.154412,1061468.000,39851,1,EA,1,100,3.192678
1735116843.220912,1061534.500,39866,2,EA,1,100,3.186841
1735116843.287413,1061601.000,39866,2,EA,1,100,3.185392
1735116843.354413,1061668.000,39883,1,EA,1,100,3.181040
1735116843.420913,1061734.500,39900,2,EA,1,100,3.179582
1735116843.487413,1061801.000,39900,2,EA,1,100,3.178139
1735116843.554413,1061868.000,39918,1,EA,1,100,3.170919
1735116843.620913,1061934.500,39934,2,EA,1,100,3.170919
1735116843.687413,1062001.000,39934,2,EA,1,100,3.168038
1735116843.754413,1062068.000,39950,1,EA,1,100,3.163732
1735116843.820914,1062134.500,39967,2,EA,1,100,3.163732
1735116843.887414,1062201.000,39967,2,EA,1,100,3.158000
1735116843.954414,1062268.000,39983,1,EA,1,100,3.156578
1735116844.020914,1062334.500,39999,2,EA,1,100,3.156578
1735116844.087414,1062401.000,39999,2,EA,1,100,3.155156
1735116844.154414,1062468.000,40015,1,EA,1,100,3.152303
1735116844.221081,1062534.667,40038,3,EA,1,100,3.149455
1735116844.287748,1062601.333,40038,3,EA,1,100,3.149455
1735116844.354414,1062668.000,40038,3,EA,1,100,3.145200
1735116844.421415,1062735.000,40056,1,EA,1,100,3.142365
1735116844.487915,1062801.500,40073,2,EA,1,100,3.139535
1735116844.554415,1062868.000,40073,2,EA,1,100,3.140956
1735116844.621415,1062935.000,40091,1,EA,1,100,3.138129
1735116844.687915,1063001.500,40107,2,EA,1,100,3.136710
1735116844.754415,1063068.000,40107,2,EA,1,100,3.135306
1735116844.821415,1063135.000,40123,1,EA,1,100,3.135306
1735116844.887915,1063201.500,40140,2,EA,1,100,3.135306
1735116844.954416,1063268.000,40140,2,EA,1,100,3.135306
1735116845.021415,1063335.000,40157,1,EA,1,100,3.135306
1735116845.087916,1063401.500,40172,2,EA,1,100,3.132489
1735116845.154416,1063468.000,40172,2,EA,1,100,3.135306
1735116845.221416,1063535.000,40188,1,EA,1,100,3.135306
1735116845.287916,1063601.500,40206,2,EA,1,100,3.143775
1735116845.354416,1063668.000,40206,2,EA,1,100,3.152303
1735116845.421416,1063735.000,40222,1,EA,1,100,3.166606
1735116845.487916,1063801.500,40238,2,EA,1,100,3.178139
1735116845.554416,1063868.000,40238,2,EA,1,100,3.192678
1735116845.621417,1063935.000,40253,1,EA,1,100,3.210305
1735116845.687917,1064001.500,40273,2,EA,1,100,3.231105
1735116845.754417,1064068.000,40273,2,EA,1,100,3.252190
1735116845.820917,1064134.500,40289,2,EA,1,100,3.273552
1735116845.887417,1064201.000,40289,2,EA,1,100,3.288980
1735116845.954417,1064268.000,40306,1,EA,1,100,3.309251
1735116846.020917,1064334.500,40321,2,EA,1,100,3.325017
1735116846.087417,1064401.000,40321,2,EA,1,100,3.342528
1735116846.154418,1064468.000,40338,1,EA,1,100,3.355381
1735116846.220918,1064534.500,40354,2,EA,1,100,3.365098
1735116846.287418,1064601.000,40354,2,EA,1,100,3.378126
1735116846.354418,1064668.000,40374,1,EA,1,100,3.381402
1735116846.420918,1064734.500,40388,2,EA,1,100,3.386322
1735116846.487418,1064801.000,40388,2,EA,1,100,3.389614
1735116846.554418,1064868.000,40405,1,EA,1,100,3.394557
1735116846.620918,1064934.500,40422,2,EA,1,100,3.394557
1735116846.687418,1065001.000,40422,2,EA,1,100,3.394557
1735116846.754419,1065068.000,40439,1,EA,1,100,3.394557
1735116846.820919,1065134.500,40455,2,EA,1,100,3.401181
1735116846.887419,1065201.000,40455,2,EA,1,100,3.407814
1735116846.954419,1065268.000,40472,1,EA,1,100,3.422863
1735116847.020919,1065334.500,40489,2,EA,1,100,3.443131
1735116847.087419,1065401.000,40489,2,EA,1,100,3.465353
1735116847.154419,1065468.000,40506,1,EA,1,100,3.491357
1735116847.220919,1065534.500,40520,2,EA,1,100,3.517754
1735116847.287420,1065601.000,40520,2,EA,1,100,3.540953
1735116847.354420,1065668.000,40538,1,EA,1,100,3.573586
1735116847.420920,1065734.500,40554,2,EA,1,100,3.601247
1735116847.487420,1065801.000,40554,2,EA,1,100,3.635006
1735116847.554420,1065868.000,40573,1,EA,1,100,3.669423
1735116847.620920,1065934.500,40588,2,EA,1,100,3.698592
1735116847.687420,1066001.000,40588,2,EA,1,100,3.724247
1735116847.754420,1066068.000,40605,1,EA,1,100,3.750259
1735116847.820920,1066134.500,40621,2,EA,1,100,3.772552
1735116847.887421,1066201.000,40621,2,EA,1,100,3.795130
1735116847.954421,1066268.000,40638,1,EA,1,100,3.815880
1735116848.020921,1066334.500,40656,2,EA,1,100,3.832641
1735116848.087421,1066401.000,40656,2,EA,1,100,3.843194
1735116848.154421,1066468.000,40672,1,EA,1,100,3.855926
1735116848.220921,1066534.500,40688,2,EA,1,100,3.864474
1735116848.287421,1066601.000,40688,2,EA,1,100,3.870901
1735116848.353921,1066667.500,40708,2,EA,1,100,3.875203
1735116848.420422,1066734.000,40708,2,EA,1,100,3.885992
1735116848.487422,1066801.000,40724,1,EA,1,100,3.885992
1735116848.553922,1066867.500,40739,2,EA,1,100,3.890329
1735116848.620422,1066934.000,40739,2,EA,1,100,3.885992
1735116848.687422,1067001.000,40756,1,EA,1,100,3.883838
1735116848.753922,1067067.500,40773,2,EA,1,100,3.875203
1735116848.820422,1067134.000,40773,2,EA,1,100,3.870901
1735116848.887422,1067201.000,40789,1,EA,1,100,3.860195
1735116848.953923,1067267.500,40805,2,EA,1,100,3.851686
1735116849.020422,1067334.000,40805,2,EA,1,100,3.832641
1735116849.087423,1067401.000,40821,1,EA,1,100,3.828432
1735116849.153923,1067467.500,40838,2,EA,1,100,3.822146
1735116849.220423,1067534.000,40838,2,EA,1,100,3.826341
1735116849.287423,1067601.000,40856,1,EA,1,100,3.826341
1735116849.354090,1067667.667,40879,3,EA,1,100,3.841087
1735116849.420757,1067734.333,40879,3,EA,1,100,3.858070
1735116849.487423,1067801.000,40879,3,EA,1,100,3.877348
1735116849.553423,1067867.000,40895,1,EA,1,100,3.903376
1735116849.620424,1067934.000,40911,2,EA,1,100,3.927552
1735116849.687424,1068001.000,40911,2,EA,1,100,3.952008
1735116849.753424,1068067.000,40927,1,EA,1,100,3.969989
1735116849.820424,1068134.000,40944,2,EA,1,100,3.985865
1735116849.887424,1068201.000,40944,2,EA,1,100,4.001868
1735116849.953424,1068267.000,40960,1,EA,1,100,4.013375
1735116850.020424,1068334.000,40976,2,EA,1,100,4.027261
1735116850.087425,1068401.000,40976,2,EA,1,100,4.031919
1735116850.154424,1068468.000,40992,1,EA,1,100,4.050636
1735116850.220925,1068534.500,41009,2,EA,1,100,4.074283
1735116850.287425,1068601.000,41009,2,EA,1,100,4.079051
1735116850.353425,1068667.000,41030,1,EA,1,100,4.079051
1735116850.420425,1068734.000,41046,2,EA,1,100,4.076677
1735116850.487425,1068801.000,41046,2,EA,1,100,4.064805
1735116850.553425,1068867.000,41061,1,EA,1,100,4.053002
1735116850.620425,1068934.000,41079,2,EA,1,100,4.038915
1735116850.687425,1069001.000,41079,2,EA,1,100,4.031919
1735116850.753426,1069067.000,41095,1,EA,1,100,4.006467
1735116850.820426,1069134.000,41111,2,EA,1,100,3.983598
1735116850.887426,1069201.000,41111,2,EA,1,100,3.958729
1735116850.953926,1069267.500,41127,2,EA,1,100,3.931961
1735116851.020426,1069334.000,41127,2,EA,1,100,3.901202
1735116851.087426,1069401.000,41144,1,EA,1,100,3.873061
1735116851.153926,1069467.500,41160,2,EA,1,100,3.847435
1735116851.220426,1069534.000,41160,2,EA,1,100,3.817960
1735116851.287426,1069601.000,41177,1,EA,1,100,3.795130
1735116851.353927,1069667.500,41192,2,EA,1,100,3.768493
1735116851.420427,1069734.000,41192,2,EA,1,100,3.748253
1735116851.487427,1069801.000,41209,1,EA,1,100,3.734210
1735116851.553927,1069867.500,41225,2,EA,1,100,3.720272
1735116851.620427,1069934.000,41225,2,EA,1,100,3.710383
1735116851.687427,1070001.000,41243,1,EA,1,100,3.690761
1735116851.753927,1070067.500,41259,2,EA,1,100,3.677145
1735116851.820427,1070134.000,41259,2,EA,1,100,3.665565
1735116851.887428,1070201.000,41276,1,EA,1,100,3.648311
1735116851.953928,1070267.500,41293,2,EA,1,100,3.633121
1735116852.020428,1070334.000,41293,2,EA,1,100,3.618057
1735116852.086428,1070400.000,41310,1,EA,1,100,3.603117
1735116852.153428,1070467.000,41324,2,EA,1,100,3.588282
1735116852.220428,1070534.000,41324,2,EA,1,100,3.575428
1735116852.287428,1070601.000,41341,1,EA,1,100,3.566293
1735116852.353928,1070667.500,41358,2,EA,1,100,3.555381
1735116852.420429,1070734.000,41358,2,EA,1,100,3.544554
1735116852.487429,1070801.000,41375,1,EA,1,100,3.531993
1735116852.553929,1070867.500,41389,2,EA,1,100,3.521308
1735116852.620429,1070934.000,41389,2,EA,1,100,3.510669
1735116852.687429,1071001.000,41407,1,EA,1,100,3.501861
1735116852.753929,1071067.500,41423,2,EA,1,100,3.491357
1735116852.820429,1071134.000,41423,2,EA,1,100,3.480898
1735116852.886929,1071200.500,41440,2,EA,1,100,3.475701
1735116852.953429,1071267.000,41440,2,EA,1,100,3.461912
1735116853.020430,1071334.000,41457,1,EA,1,100,3.453346
1735116853.086930,1071400.500,41472,2,EA,1,100,3.448231
1735116853.153430,1071467.000,41472,2,EA,1,100,3.438029
1735116853.220430,1071534.000,41490,1,EA,1,100,3.427903
1735116853.286930,1071600.500,41508,2,EA,1,100,3.421175
1735116853.353430,1071667.000,41508,2,EA,1,100,3.411149
1735116853.420430,1071734.000,41524,1,EA,1,100,3.399514
1735116853.486930,1071800.500,41539,2,EA,1,100,3.394557
1735116853.553431,1071867.000,41539,2,EA,1,100,3.386322
1735116853.620430,1071934.000,41555,1,EA,1,100,3.381402
1735116853.686931,1072000.500,41573,2,EA,1,100,3.371591
1735116853.753431,1072067.000,41573,2,EA,1,100,3.366715
1735116853.820431,1072134.000,41589,1,EA,1,100,3.361853
1735116853.886931,1072200.500,41604,2,EA,1,100,3.353775
1735116853.953431,1072267.000,41604,2,EA,1,100,3.347335
1735116854.020431,1072334.000,41621,1,EA,1,100,3.344139
1735116854.086931,1072400.500,41638,2,EA,1,100,3.340934
1735116854.153431,1072467.000,41638,2,EA,1,100,3.336146
1735116854.220432,1072534.000,41654,1,EA,1,100,3.329773
1735116854.286932,1072600.500,41670,2,EA,1,100,3.323424
1735116854.353432,1072667.000,41670,2,EA,1,100,3.323424
1735116854.420432,1072734.000,41688,1,EA,1,100,3.320275
1735116854.486932,1072800.500,41710,2,EA,1,100,3.313962
1735116854.553432,1072867.000,41710,2,EA,1,100,3.309251
1735116854.619932,1072933.500,41727,2,EA,1,100,3.301424
1735116854.686432,1073000.000,41727,2,EA,1,100,3.298300
1735116854.753433,1073067.000,41744,1,EA,1,100,3.292071
1735116854.819933,1073133.500,41759,2,EA,1,100,3.290524
1735116854.886433,1073200.000,41759,2,EA,1,100,3.288980
1735116854.953433,1073267.000,41778,2,EA,1,100,3.282785
1735116855.020433,1073334.000,41778,2,EA,1,100,3.282785
1735116855.086433,1073400.000,41794,1,EA,1,100,3.276614
1735116855.153433,1073467.000,41811,2,EA,1,100,3.275083
1735116855.220433,1073534.000,41811,2,EA,1,100,3.273552
1735116855.286433,1073600.000,41827,1,EA,1,100,3.268941
1735116855.353434,1073667.000,41845,2,EA,1,100,3.264356
1735116855.420434,1073734.000,41845,2,EA,1,100,3.259785
1735116855.486434,1073800.000,41861,1,EA,1,100,3.258269
1735116855.553434,1073867.000,41878,2,EA,1,100,3.255227
1735116855.620434,1073934.000,41878,2,EA,1,100,3.252190
1735116855.686434,1074000.000,41895,1,EA,1,100,3.252190
1735116855.752934,1074066.500,41910,2,EA,1,100,3.244630
1735116855.819434,1074133.000,41910,2,EA,1,100,3.244630
1735116855.886435,1074200.000,41926,1,EA,1,100,3.244630
1735116855.952935,1074266.500,41944,2,EA,1,100,3.240114
1735116856.019435,1074333.000,41944,2,EA,1,100,3.237105
1735116856.086435,1074400.000,41960,1,EA,1,100,3.235610
1735116856.153435,1074467.000,41975,2,EA,1,100,3.229615
1735116856.220435,1074534.000,41975,2,EA,1,100,3.229615
1735116856.286435,1074600.000,41991,1,EA,1,100,3.226626
1735116856.352935,1074666.500,42011,2,EA,1,100,3.223642
1735116856.419436,1074733.000,42011,2,EA,1,100,3.222159
1735116856.486436,1074800.000,42027,1,EA,1,100,3.219184
1735116856.552936,1074866.500,42042,2,EA,1,100,3.216214
1735116856.619436,1074933.000,42042,2,EA,1,100,3.214738
1735116856.686436,1075000.000,42059,1,EA,1,100,3.208820
1735116856.752936,1075066.500,42076,2,EA,1,100,3.208820
1735116856.819436,1075133.000,42076,2,EA,1,100,3.207351
1735116856.886436,1075200.000,42092,1,EA,1,100,3.205884
1735116856.952936,1075266.500,42109,2,EA,1,100,3.201461
1735116857.019437,1075333.000,42109,2,EA,1,100,3.199998
1735116857.086437,1075400.000,42124,2,EA,1,100,3.199998
1735116857.153437,1075467.000,42124,2,EA,1,100,3.198537
1735116857.219437,1075533.000,42143,1,EA,1,100,3.194134
1735116857.286437,1075600.000,42160,2,EA,1,100,3.192678
1735116857.353437,1075667.000,42160,2,EA,1,100,3.192678
1735116857.419437,1075733.000,42177,1,EA,1,100,3.188306
1735116857.486437,1075800.000,42191,2,EA,1,100,3.189757
1735116857.553437,1075867.000,42191,2,EA,1,100,3.185392
1735116857.619437,1075933.000,42208,1,EA,1,100,3.185392
1735116857.686438,1076000.000,42225,2,EA,1,100,3.185392
1735116857.753438,1076067.000,42225,2,EA,1,100,3.185392
1735116857.819438,1076133.000,42242,1,EA,1,100,3.185392
1735116857.886438,1076200.000,42256,2,EA,1,100,3.185392
1735116857.953438,1076267.000,42256,2,EA,1,100,3.183945
1735116858.019438,1076333.000,42274,1,EA,1,100,3.186841
1735116858.086438,1076400.000,42290,2,EA,1,100,3.192678
1735116858.153439,1076467.000,42290,2,EA,1,100,3.194134
1735116858.219439,1076533.000,42307,1,EA,1,100,3.197063
1735116858.286439,1076600.000,42324,2,EA,1,100,3.201461
1735116858.353439,1076667.000,42324,2,EA,1,100,3.207351
1735116858.419439,1076733.000,42343,1,EA,1,100,3.208820
1735116858.485939,1076799.500,42359,2,EA,1,100,3.216214
1735116858.552439,1076866.000,42359,2,EA,1,100,3.222159
1735116858.619439,1076933.000,42376,1,EA,1,100,3.226626
1735116858.685939,1076999.500,42391,2,EA,1,100,3.229615
1735116858.752439,1077066.000,42391,2,EA,1,100,3.229615
1735116858.819440,1077133.000,42408,2,EA,1,100,3.232610
1735116858.886440,1077200.000,42408,2,EA,1,100,3.237105
1735116858.953440,1077267.000,42424,1,EA,1,100,3.237105
1735116859.019940,1077333.500,42442,2,EA,1,100,3.237105
1735116859.086440,1077400.000,42442,2,EA,1,100,3.237105
1735116859.152440,1077466.000,42458,1,EA,1,100,3.237105
1735116859.219440,1077533.000,42474,2,EA,1,100,3.237105
1735116859.286440,1077600.000,42474,2,EA,1,100,3.235610
1735116859.353441,1077667.000,42490,1,EA,1,100,3.231105
1735116859.419941,1077733.500,42509,2,EA,1,100,3.229615
1735116859.486441,1077800.000,42509,2,EA,1,100,3.229615
1735116859.553108,1077866.667,42534,3,EA,1,100,3.223642
1735116859.619774,1077933.333,42534,3,EA,1,100,3.222159
1735116859.686441,1078000.000,42534,3,EA,1,100,3.222159
1735116859.752941,1078066.500,42550,2,EA,1,100,3.217706
1735116859.819441,1078133.000,42550,2,EA,1,100,3.211777
1735116859.886441,1078200.000,42567,1,EA,1,100,3.211777
1735116859.952942,1078266.500,42584,2,EA,1,100,3.207351
1735116860.019442,1078333.000,42584,2,EA,1,100,3.207351
1735116860.086442,1078400.000,42601,1,EA,1,100,3.199998
1735116860.152942,1078466.500,42615,2,EA,1,100,3.199998
1735116860.219442,1078533.000,42615,2,EA,1,100,3.199998
1735116860.286442,1078600.000,42634,1,EA,1,100,3.198537
1735116860.352942,1078666.500,42651,2,EA,1,100,3.194134
1735116860.419442,1078733.000,42651,2,EA,1,100,3.192678
1735116860.486443,1078800.000,42668,1,EA,1,100,3.192678
1735116860.552943,1078866.500,42683,2,EA,1,100,3.191224
1735116860.619443,1078933.000,42683,2,EA,1,100,3.192678
1735116860.686443,1079000.000,42700,1,EA,1,100,3.197063
1735116860.752943,1079066.500,42716,2,EA,1,100,3.204403
1735116860.819443,1079133.000,42716,2,EA,1,100,3.216214
1735116860.886443,1079200.000,42733,1,EA,1,100,3.228127
1735116860.952943,1079266.500,42749,2,EA,1,100,3.241613
1735116861.019444,1079333.000,42749,2,EA,1,100,3.258269
1735116861.085944,1079399.500,42765,2,EA,1,100,3.273552
1735116861.152444,1079466.000,42765,2,EA,1,100,3.285880
1735116861.219444,1079533.000,42781,1,EA,1,100,3.306112
1735116861.285944,1079599.500,42799,2,EA,1,100,3.321849
1735116861.352444,1079666.000,42799,2,EA,1,100,3.340934
1735116861.419444,1079733.000,42815,1,EA,1,100,3.355381
1735116861.485944,1079799.500,42832,2,EA,1,100,3.369970
1735116861.552444,1079866.000,42832,2,EA,1,100,3.384686
1735116861.619445,1079933.000,42848,1,EA,1,100,3.396202
1735116861.685945,1079999.500,42866,2,EA,1,100,3.406157
1735116861.752445,1080066.000,42866,2,EA,1,100,3.409489
1735116861.819445,1080133.000,42884,1,EA,1,100,3.417838
1735116861.885945,1080199.500,42899,2,EA,1,100,3.419506
1735116861.952445,1080266.000,42899,2,EA,1,100,3.422863
1735116862.019445,1080333.000,42916,1,EA,1,100,3.426227
1735116862.085945,1080399.500,42933,2,EA,1,100,3.427903
1735116862.152446,1080466.000,42933,2,EA,1,100,3.426227
1735116862.219446,1080533.000,42949,1,EA,1,100,3.421175
1735116862.285946,1080599.500,42965,2,EA,1,100,3.419506
1735116862.352446,1080666.000,42965,2,EA,1,100,3.417838
1735116862.419446,1080733.000,42981,1,EA,1,100,3.411149
1735116862.485946,1080799.500,42998,2,EA,1,100,3.404486
1735116862.552446,1080866.000,42998,2,EA,1,100,3.396202
1735116862.619446,1080933.000,43016,1,EA,1,100,3.392913
1735116862.685946,1080999.500,43032,2,EA,1,100,3.386322
1735116862.752446,1081066.000,43032,2,EA,1,100,3.379755
1735116862.819447,1081133.000,43048,1,EA,1,100,3.373230
1735116862.885947,1081199.500,43065,2,EA,1,100,3.365098
1735116862.952447,1081266.000,43065,2,EA,1,100,3.361853
1735116863.019447,1081333.000,43082,1,EA,1,100,3.353775
1735116863.085947,1081399.500,43098,2,EA,1,100,3.345736
1735116863.152447,1081466.000,43098,2,EA,1,100,3.339326
1735116863.218947,1081532.500,43113,2,EA,1,100,3.336146
1735116863.285447,1081599.000,43113,2,EA,1,100,3.328192
1735116863.352448,1081666.000,43131,1,EA,1,100,3.321849
1735116863.418948,1081732.500,43147,2,EA,1,100,3.318686
1735116863.485448,1081799.000,43147,2,EA,1,100,3.310815
1735116863.552448,1081866.000,43164,1,EA,1,100,3.306112
1735116863.618948,1081932.500,43181,2,EA,1,100,3.306112
1735116863.685448,1081999.000,43181,2,EA,1,100,3.304553
1735116863.752448,1082066.000,43198,1,EA,1,100,3.306112
1735116863.818948,1082132.500,43214,2,EA,1,100,3.309251
1735116863.885448,1082199.000,43214,2,EA,1,100,3.313962
1735116863.952449,1082266.000,43231,1,EA,1,100,3.320275
1735116864.018949,1082332.500,43246,2,EA,1,100,3.323424
1735116864.085449,1082399.000,43246,2,EA,1,100,3.331356
1735116864.152449,1082466.000,43263,1,EA,1,100,3.337736
1735116864.218949,1082532.500,43279,2,EA,1,100,3.345736
1735116864.285449,1082599.000,43279,2,EA,1,100,3.352171
1735116864.352449,1082666.000,43297,1,EA,1,100,3.358614
1735116864.418949,1082732.500,43313,2,EA,1,100,3.365098
1735116864.485450,1082799.000,43313,2,EA,1,100,3.368350
1735116864.552450,1082866.000,43330,1,EA,1,100,3.373230
1735116864.618950,1082932.500,43347,2,EA,1,100,3.378126
1735116864.685450,1082999.000,43347,2,EA,1,100,3.384686
