LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1734243485.694041,444573.500,5307,2,RD,1,100,TL
1734243488.243570,447123.000,5307,2,RD,1,100,TU
1734243490.802099,449681.500,6146,2,RD,1,100,TL
1734243493.360629,452240.000,6146,2,RD,1,100,TU
1734243495.918659,454798.000,6988,2,RD,1,100,TL
1734243498.476688,457356.000,6988,2,RD,1,100,TU
1734243501.026218,459905.500,7828,2,RD,1,100,TL
1734243503.575747,462455.000,7828,2,RD,1,100,TU
1734243506.130277,465009.500,8669,2,RD,1,100,TL
1734243508.684806,467564.000,8669,2,RD,1,100,TU
1734243511.240336,470119.500,9509,2,RD,1,100,TL
1734243513.795865,472675.000,9509,2,RD,1,100,TU
1734243516.349895,475229.000,10349,2,RD,1,100,TL
1734243518.903924,477783.000,10349,2,RD,1,100,TU
1734243521.458454,480337.500,11185,2,RD,1,100,TL
1734243524.012983,482892.000,11185,2,RD,1,100,TU
1734243526.583013,485462.000,12039,2,RD,1,100,TL
1734243529.153043,488032.000,12039,2,RD,1,100,TU
1734243531.722072,490601.000,12884,2,RD,1,100,TL
1734243534.291102,493170.000,12884,2,RD,1,100,TU
1734243536.851132,495730.000,13724,2,RD,1,100,TL
1734243539.411161,498290.000,13724,2,RD,1,100,TU
1734243541.964191,500843.000,14566,2,RD,1,100,TL
1734243544.517220,503396.000,14566,2,RD,1,100,TU
1734243547.071250,505950.000,15406,2,RD,1,100,TL
1734243549.625279,508504.000,15406,2,RD,1,100,TU
1734243552.196309,511075.000,16246,2,RD,1,100,TL
1734243554.767339,513646.000,16246,2,RD,1,100,TU
1734243557.319868,516198.500,17088,2,RD,1,100,TL
1734243559.872398,518751.000,17088,2,RD,1,100,TU
1734243562.431927,521310.500,17927,2,RD,1,100,TL
1734243564.991457,523870.000,17927,2,RD,1,100,TU
1734243567.552487,526431.000,18767,2,RD,1,100,TL
1734243570.113516,528992.000,18767,2,RD,1,100,TU
1734243572.666046,531544.500,19606,2,RD,1,100,TL
1734243575.218575,534097.000,19606,2,RD,1,100,TU
1734243577.787105,536665.500,20447,2,RD,1,100,TL
1734243580.355635,539234.000,20447,2,RD,1,100,TU
1734243582.909164,541787.500,21275,2,RD,1,100,TL
1734243585.462694,544341.000,21275,2,RD,1,100,TU
1734243588.015723,546894.000,22100,2,RD,1,100,TL
1734243590.568753,549447.000,22100,2,RD,1,100,TU
1734243593.124782,552003.000,22923,2,RD,1,100,TL
1734243595.680812,554559.000,22923,2,RD,1,100,TU
1734243598.234341,557112.500,23722,2,RD,1,100,TL
1734243600.787871,559666.000,23722,2,RD,1,100,TU
1734243603.341900,562220.000,24561,2,RD,1,100,TL
1734243605.895930,564774.000,24561,2,RD,1,100,TU
1734243608.450459,567328.500,25403,2,RD,1,100,TL
1734243611.004989,569883.000,25403,2,RD,1,100,TU
1734243613.563019,572441.000,26247,2,RD,1,100,TL
1734243616.121048,574999.000,26247,2,RD,1,100,TU
1734243618.693078,577571.000,27088,2,RD,1,100,TL
1734243621.265108,580143.000,27088,2,RD,1,100,TU
1734243623.819137,582697.000,27927,2,RD,1,100,TL
1734243626.373167,585251.000,27927,2,RD,1,100,TU
1734243628.927696,587805.500,28770,2,RD,1,100,TL
1734243631.482226,590360.000,28770,2,RD,1,100,TU
1734243634.049255,592927.000,29631,2,RD,1,100,TL
1734243636.616285,595494.000,29631,2,RD,1,100,TU
1734243639.169314,598047.000,30474,2,RD,1,100,TL
1734243641.722344,600600.000,30474,2,RD,1,100,TU
1734243644.276874,603154.500,31308,2,RD,1,100,TL
1734243646.831403,605709.000,31308,2,RD,1,100,TU
1734243649.386933,608264.500,32143,2,RD,1,100,TL
1734243651.942462,610820.000,32143,2,RD,1,100,TU
1734243654.495992,613373.500,32983,2,RD,1,100,TL
1734243657.049521,615927.000,32983,2,RD,1,100,TU
1734243659.623551,618501.000,33825,2,RD,1,100,TL
1734243662.197581,621075.000,33825,2,RD,1,100,TU
1734243664.757610,623635.000,34670,2,RD,1,100,TL
1734243667.317640,626195.000,34670,2,RD,1,100,TU
1734243669.874169,628751.500,35514,2,RD,1,100,TL
1734243672.430699,631308.000,35514,2,RD,1,100,TU
1734243674.992728,633870.000,36361,2,RD,1,100,TL
1734243677.554758,636432.000,36361,2,RD,1,100,TU
1734243680.114788,638992.000,37200,2,RD,1,100,TL
1734243682.674817,641552.000,37200,2,RD,1,100,TU
1734243685.234847,644112.000,38044,2,RD,1,100,TL
1734243687.794877,646672.000,38044,2,RD,1,100,TU
1734243690.346406,649223.500,38862,2,RD,1,100,TL
1734243692.897936,651775.000,38862,2,RD,1,100,TU
