LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1734243417.028747,375909.000,59191,2,MX,1,100,28
1734243417.068747,375949.000,59208,3,MX,1,100,28
1734243417.108748,375989.000,59208,3,MX,1,100,28
1734243417.148748,376029.000,59208,3,MX,1,100,28
1734243417.188749,376069.000,59224,2,MX,1,100,28
1734243417.228749,376109.000,59224,2,MX,1,100,28
1734243417.268749,376149.000,59242,3,MX,1,100,28
1734243417.308750,376189.000,59242,3,MX,1,100,28
1734243417.348750,376229.000,59242,3,MX,1,100,28
1734243417.384084,376264.333,59258,3,MX,1,100,28
1734243417.419418,376299.667,59258,3,MX,1,100,29
1734243417.454752,376335.000,59258,3,MX,1,100,29
1734243417.494752,376375.000,59277,2,MX,1,100,28
1734243417.534753,376415.000,59277,2,MX,1,100,28
1734243417.574753,376455.000,59291,3,MX,1,100,28
1734243417.614753,376495.000,59291,3,MX,1,100,28
1734243417.654754,376535.000,59291,3,MX,1,100,28
1734243417.695254,376575.500,59309,2,MX,1,100,28
1734243417.735755,376616.000,59309,2,MX,1,100,28
1734243417.775422,376655.667,59325,3,MX,1,100,29
1734243417.815089,376695.333,59325,3,MX,1,100,28
1734243417.854756,376735.000,59325,3,MX,1,100,28
1734243417.894757,376775.000,59342,2,MX,1,100,29
1734243417.934757,376815.000,59342,2,MX,1,100,29
1734243417.974758,376855.000,59361,3,MX,1,100,29
1734243418.014758,376895.000,59361,3,MX,1,100,28
1734243418.054759,376935.000,59361,3,MX,1,100,29
1734243418.094759,376975.000,59376,2,MX,1,100,29
1734243418.134759,377015.000,59376,2,MX,1,100,29
1734243418.174760,377055.000,59392,3,MX,1,100,28
1734243418.214761,377095.000,59392,3,MX,1,100,28
1734243418.254761,377135.000,59392,3,MX,1,100,28
1734243418.294761,377175.000,59410,3,MX,1,100,29
1734243418.334762,377215.000,59410,3,MX,1,100,28
1734243418.374762,377255.000,59410,3,MX,1,100,28
1734243418.414763,377295.000,59426,2,MX,1,100,28
1734243418.454763,377335.000,59426,2,MX,1,100,28
1734243418.490764,377371.000,59441,3,MX,1,100,28
1734243418.526764,377407.000,59441,3,MX,1,100,28
1734243418.562764,377443.000,59441,3,MX,1,100,29
1734243418.602765,377483.000,59458,3,MX,1,100,28
1734243418.642765,377523.000,59458,3,MX,1,100,29
1734243418.682766,377563.000,59458,3,MX,1,100,29
1734243418.722766,377603.000,59477,2,MX,1,100,28
1734243418.762767,377643.000,59477,2,MX,1,100,28
1734243418.802767,377683.000,59493,3,MX,1,100,28
1734243418.842768,377723.000,59493,3,MX,1,100,28
1734243418.882768,377763.000,59493,3,MX,1,100,28
1734243418.922269,377802.500,59508,2,MX,1,100,28
1734243418.961769,377842.000,59508,2,MX,1,100,28
1734243419.001770,377882.000,59525,3,MX,1,100,28
1734243419.041770,377922.000,59525,3,MX,1,100,28
1734243419.081770,377962.000,59525,3,MX,1,100,28
1734243419.121771,378002.000,59542,2,MX,1,100,29
1734243419.161771,378042.000,59542,2,MX,1,100,28
1734243419.201772,378082.000,59558,3,MX,1,100,28
1734243419.241772,378122.000,59558,3,MX,1,100,28
1734243419.281773,378162.000,59558,3,MX,1,100,29
1734243419.321773,378202.000,59577,2,MX,1,100,29
1734243419.361774,378242.000,59577,2,MX,1,100,28
1734243419.401774,378282.000,59594,3,MX,1,100,29
1734243419.441775,378322.000,59594,3,MX,1,100,29
1734243419.481775,378362.000,59594,3,MX,1,100,28
1734243419.521775,378402.000,59611,2,MX,1,100,28
1734243419.561776,378442.000,59611,2,MX,1,100,27
1734243419.601776,378482.000,59628,3,MX,1,100,28
1734243419.641777,378522.000,59628,3,MX,1,100,29
1734243419.681777,378562.000,59628,3,MX,1,100,28
1734243419.717444,378597.667,59644,3,MX,1,100,29
1734243419.753112,378633.333,59644,3,MX,1,100,29
1734243419.788779,378669.000,59644,3,MX,1,100,28
1734243419.828779,378709.000,59659,2,MX,1,100,29
1734243419.868780,378749.000,59659,2,MX,1,100,28
1734243419.908780,378789.000,59677,3,MX,1,100,29
1734243419.948781,378829.000,59677,3,MX,1,100,28
1734243419.988781,378869.000,59677,3,MX,1,100,29
1734243420.028281,378908.500,59693,2,MX,1,100,28
1734243420.067782,378948.000,59693,2,MX,1,100,29
1734243420.108116,378988.333,59710,3,MX,1,100,28
1734243420.148449,379028.667,59710,3,MX,1,100,28
1734243420.188783,379069.000,59710,3,MX,1,100,29
1734243420.228284,379108.500,59726,2,MX,1,100,28
1734243420.267784,379148.000,59726,2,MX,1,100,28
1734243420.307785,379188.000,59744,3,MX,1,100,28
1734243420.347785,379228.000,59744,3,MX,1,100,28
1734243420.387785,379268.000,59744,3,MX,1,100,28
1734243420.427786,379308.000,59760,3,MX,1,100,27
1734243420.467787,379348.000,59760,3,MX,1,100,28
1734243420.507787,379388.000,59760,3,MX,1,100,28
1734243420.547787,379428.000,59777,2,MX,1,100,29
1734243420.587788,379468.000,59777,2,MX,1,100,28
1734243420.628122,379508.333,59792,3,MX,1,100,29
1734243420.668455,379548.667,59792,3,MX,1,100,29
1734243420.708789,379589.000,59792,3,MX,1,100,28
1734243420.748790,379629.000,59811,2,MX,1,100,28
1734243420.788790,379669.000,59811,2,MX,1,100,28
1734243420.824457,379704.667,59827,3,MX,1,100,28
1734243420.860124,379740.333,59827,3,MX,1,100,28
1734243420.895792,379776.000,59827,3,MX,1,100,28
1734243420.935792,379816.000,59845,3,MX,1,100,28
1734243420.975792,379856.000,59845,3,MX,1,100,28
1734243421.015793,379896.000,59845,3,MX,1,100,28
1734243421.055793,379936.000,59859,2,MX,1,100,28
1734243421.095794,379976.000,59859,2,MX,1,100,28
1734243421.135794,380016.000,59876,3,MX,1,100,28
1734243421.175795,380056.000,59876,3,MX,1,100,28
1734243421.215795,380096.000,59876,3,MX,1,100,28
1734243421.255795,380136.000,59892,2,MX,1,100,28
1734243421.295796,380176.000,59892,2,MX,1,100,28
1734243421.335797,380216.000,59912,3,MX,1,100,28
1734243421.375797,380256.000,59912,3,MX,1,100,28
1734243421.415797,380296.000,59912,3,MX,1,100,28
1734243421.455798,380336.000,59926,2,MX,1,100,28
1734243421.495798,380376.000,59926,2,MX,1,100,28
1734243421.535799,380416.000,59943,3,MX,1,100,28
1734243421.575799,380456.000,59943,3,MX,1,100,28
1734243421.615800,380496.000,59943,3,MX,1,100,28
1734243421.655800,380536.000,59960,2,MX,1,100,29
1734243421.695801,380576.000,59960,2,MX,1,100,28
1734243421.735551,380615.750,59982,4,MX,1,100,28
1734243421.775302,380655.500,59982,4,MX,1,100,27
1734243421.815052,380695.250,59982,4,MX,1,100,29
1734243421.854803,380735.000,59982,4,MX,1,100,29
1734243421.895136,380775.333,60000,3,MX,1,100,28
1734243421.935470,380815.667,60000,3,MX,1,100,28
1734243421.975804,380856.000,60000,3,MX,1,100,28
1734243422.015804,380896.000,60018,2,MX,1,100,29
1734243422.055805,380936.000,60018,2,MX,1,100,28
1734243422.091139,380971.333,60032,3,MX,1,100,28
1734243422.126472,381006.667,60032,3,MX,1,100,27
1734243422.161806,381042.000,60032,3,MX,1,100,29
1734243422.201807,381082.000,60049,3,MX,1,100,29
1734243422.241807,381122.000,60049,3,MX,1,100,28
1734243422.281807,381162.000,60049,3,MX,1,100,29
1734243422.321308,381201.500,60066,2,MX,1,100,28
1734243422.360808,381241.000,60066,2,MX,1,100,28
1734243422.400809,381281.000,60083,3,MX,1,100,28
1734243422.440809,381321.000,60083,3,MX,1,100,28
1734243422.480810,381361.000,60083,3,MX,1,100,28
1734243422.521310,381401.500,60099,2,MX,1,100,28
1734243422.561811,381442.000,60099,2,MX,1,100,28
1734243422.601478,381481.667,60117,3,MX,1,100,28
1734243422.641145,381521.333,60117,3,MX,1,100,28
1734243422.680812,381561.000,60117,3,MX,1,100,28
1734243422.721313,381601.500,60133,2,MX,1,100,28
1734243422.761813,381642.000,60133,2,MX,1,100,29
1734243422.801813,381682.000,60150,3,MX,1,100,28
1734243422.841814,381722.000,60150,3,MX,1,100,28
1734243422.881814,381762.000,60150,3,MX,1,100,28
1734243422.921815,381802.000,60165,2,MX,1,100,28
1734243422.961815,381842.000,60165,2,MX,1,100,28
1734243423.001482,381881.667,60184,3,MX,1,100,28
1734243423.041150,381921.333,60184,3,MX,1,100,29
1734243423.080817,381961.000,60184,3,MX,1,100,28
1734243423.121150,382001.333,60200,3,MX,1,100,28
1734243423.161484,382041.667,60200,3,MX,1,100,28
1734243423.201818,382082.000,60200,3,MX,1,100,28
1734243423.235318,382115.500,60217,2,MX,1,100,28
1734243423.268819,382149.000,60217,2,MX,1,100,28
1734243423.308819,382189.000,60234,3,MX,1,100,29
1734243423.348820,382229.000,60234,3,MX,1,100,28
1734243423.388820,382269.000,60234,3,MX,1,100,28
1734243423.428821,382309.000,60249,2,MX,1,100,28
1734243423.468821,382349.000,60249,2,MX,1,100,28
1734243423.508822,382389.000,60267,3,MX,1,100,28
1734243423.548822,382429.000,60267,3,MX,1,100,28
1734243423.588823,382469.000,60267,3,MX,1,100,28
1734243423.628823,382509.000,60285,3,MX,1,100,28
1734243423.668823,382549.000,60285,3,MX,1,100,29
1734243423.708824,382589.000,60285,3,MX,1,100,28
1734243423.748824,382629.000,60301,2,MX,1,100,28
1734243423.788825,382669.000,60301,2,MX,1,100,28
1734243423.828825,382709.000,60316,3,MX,1,100,27
1734243423.868826,382749.000,60316,3,MX,1,100,28
1734243423.908826,382789.000,60316,3,MX,1,100,28
1734243423.948827,382829.000,60333,2,MX,1,100,28
1734243423.988827,382869.000,60333,2,MX,1,100,28
1734243424.028828,382909.000,60350,3,MX,1,100,29
1734243424.068828,382949.000,60350,3,MX,1,100,28
1734243424.108829,382989.000,60350,3,MX,1,100,27
1734243424.148829,383029.000,60366,2,MX,1,100,29
1734243424.188829,383069.000,60366,2,MX,1,100,27
1734243424.228830,383109.000,60381,3,MX,1,100,28
1734243424.268830,383149.000,60381,3,MX,1,100,28
1734243424.308831,383189.000,60381,3,MX,1,100,28
1734243424.348831,383229.000,60402,2,MX,1,100,28
1734243424.388832,383269.000,60402,2,MX,1,100,29
1734243424.428832,383309.000,60419,3,MX,1,100,28
1734243424.468833,383349.000,60419,3,MX,1,100,28
1734243424.508833,383389.000,60419,3,MX,1,100,28
1734243424.544167,383424.333,60435,3,MX,1,100,28
1734243424.579501,383459.667,60435,3,MX,1,100,28
1734243424.614834,383495.000,60435,3,MX,1,100,28
1734243424.654835,383535.000,60451,2,MX,1,100,28
1734243424.694835,383575.000,60451,2,MX,1,100,27
1734243424.734836,383615.000,60467,3,MX,1,100,28
1734243424.774836,383655.000,60467,3,MX,1,100,28
1734243424.814837,383695.000,60467,3,MX,1,100,27
1734243424.854837,383735.000,60484,2,MX,1,100,29
1734243424.894838,383775.000,60484,2,MX,1,100,28
1734243424.934838,383815.000,60501,3,MX,1,100,28
1734243424.974838,383855.000,60501,3,MX,1,100,28
1734243425.014839,383895.000,60501,3,MX,1,100,29
1734243425.054839,383935.000,60517,2,MX,1,100,28
1734243425.094840,383975.000,60517,2,MX,1,100,28
1734243425.134840,384015.000,60532,3,MX,1,100,27
1734243425.174841,384055.000,60532,3,MX,1,100,28
1734243425.214841,384095.000,60532,3,MX,1,100,29
1734243425.254842,384135.000,60550,3,MX,1,100,28
1734243425.294842,384175.000,60550,3,MX,1,100,28
1734243425.334843,384215.000,60550,3,MX,1,100,28
1734243425.374843,384255.000,60566,2,MX,1,100,29
1734243425.414844,384295.000,60566,2,MX,1,100,28
1734243425.454844,384335.000,60583,3,MX,1,100,28
1734243425.494845,384375.000,60583,3,MX,1,100,28
1734243425.534845,384415.000,60583,3,MX,1,100,28
1734243425.574346,384454.500,60597,2,MX,1,100,28
1734243425.613846,384494.000,60597,2,MX,1,100,28
1734243425.649513,384529.667,60615,3,MX,1,100,27
1734243425.685180,384565.333,60615,3,MX,1,100,28
1734243425.720847,384601.000,60615,3,MX,1,100,28
1734243425.760848,384641.000,60631,3,MX,1,100,28
1734243425.800848,384681.000,60631,3,MX,1,100,27
1734243425.840849,384721.000,60631,3,MX,1,100,28
1734243425.880849,384761.000,60648,2,MX,1,100,28
1734243425.920850,384801.000,60648,2,MX,1,100,28
1734243425.960850,384841.000,60663,3,MX,1,100,28
1734243426.000850,384881.000,60663,3,MX,1,100,28
1734243426.040851,384921.000,60663,3,MX,1,100,28
1734243426.081351,384961.500,60680,2,MX,1,100,28
1734243426.121852,385002.000,60680,2,MX,1,100,28
1734243426.161852,385042.000,60698,3,MX,1,100,28
1734243426.201853,385082.000,60698,3,MX,1,100,28
1734243426.241853,385122.000,60698,3,MX,1,100,28
1734243426.281854,385162.000,60716,2,MX,1,100,28
1734243426.321854,385202.000,60716,2,MX,1,100,28
1734243426.361855,385242.000,60730,3,MX,1,100,28
1734243426.401855,385282.000,60730,3,MX,1,100,27
1734243426.441855,385322.000,60730,3,MX,1,100,28
1734243426.481856,385362.000,60747,2,MX,1,100,28
1734243426.521857,385402.000,60747,2,MX,1,100,28
1734243426.561857,385442.000,60763,3,MX,1,100,28
1734243426.601857,385482.000,60763,3,MX,1,100,28
1734243426.641858,385522.000,60763,3,MX,1,100,28
1734243426.681858,385562.000,60781,2,MX,1,100,28
1734243426.721859,385602.000,60781,2,MX,1,100,28
1734243426.761859,385642.000,60795,3,MX,1,100,29
1734243426.801860,385682.000,60795,3,MX,1,100,28
1734243426.841860,385722.000,60795,3,MX,1,100,27
1734243426.878361,385758.500,60820,4,MX,1,100,30
1734243426.914861,385795.000,60820,4,MX,1,100,28
1734243426.951361,385831.500,60820,4,MX,1,100,28
1734243426.987862,385868.000,60820,4,MX,1,100,28
1734243427.027862,385908.000,60834,2,MX,1,100,27
1734243427.067863,385948.000,60834,2,MX,1,100,28
1734243427.107863,385988.000,60851,3,MX,1,100,29
1734243427.147864,386028.000,60851,3,MX,1,100,29
1734243427.187864,386068.000,60851,3,MX,1,100,28
1734243427.227865,386108.000,60867,3,MX,1,100,28
1734243427.267865,386148.000,60867,3,MX,1,100,27
1734243427.307866,386188.000,60867,3,MX,1,100,28
1734243427.347866,386228.000,60885,2,MX,1,100,28
1734243427.387866,386268.000,60885,2,MX,1,100,28
1734243427.427867,386308.000,60899,3,MX,1,100,27
1734243427.467867,386348.000,60899,3,MX,1,100,28
1734243427.507868,386388.000,60899,3,MX,1,100,27
1734243427.547868,386428.000,60916,2,MX,1,100,28
1734243427.587869,386468.000,60916,2,MX,1,100,28
1734243427.627869,386508.000,60933,3,MX,1,100,28
1734243427.667870,386548.000,60933,3,MX,1,100,29
1734243427.707870,386588.000,60933,3,MX,1,100,29
1734243427.747871,386628.000,60950,2,MX,1,100,28
1734243427.787871,386668.000,60950,2,MX,1,100,27
1734243427.827872,386708.000,60964,3,MX,1,100,28
1734243427.867872,386748.000,60964,3,MX,1,100,28
1734243427.907872,386788.000,60964,3,MX,1,100,28
1734243427.947873,386828.000,60982,2,MX,1,100,27
1734243427.987873,386868.000,60982,2,MX,1,100,28
1734243428.023207,386903.333,60998,3,MX,1,100,27
1734243428.058541,386938.667,60998,3,MX,1,100,28
1734243428.093875,386974.000,60998,3,MX,1,100,26
1734243428.133875,387014.000,61015,3,MX,1,100,28
1734243428.173876,387054.000,61015,3,MX,1,100,28
1734243428.213876,387094.000,61015,3,MX,1,100,29
1734243428.253876,387134.000,61031,2,MX,1,100,28
1734243428.293877,387174.000,61031,2,MX,1,100,28
1734243428.333877,387214.000,61049,3,MX,1,100,28
1734243428.373878,387254.000,61049,3,MX,1,100,28
1734243428.413878,387294.000,61049,3,MX,1,100,28
1734243428.453879,387334.000,61065,2,MX,1,100,27
1734243428.493879,387374.000,61065,2,MX,1,100,28
1734243428.533880,387414.000,61082,3,MX,1,100,28
1734243428.573880,387454.000,61082,3,MX,1,100,28
1734243428.613881,387494.000,61082,3,MX,1,100,28
1734243428.653881,387534.000,61100,2,MX,1,100,28
1734243428.693882,387574.000,61100,2,MX,1,100,28
1734243428.733882,387614.000,61116,3,MX,1,100,28
1734243428.773882,387654.000,61116,3,MX,1,100,27
1734243428.813883,387694.000,61116,3,MX,1,100,28
1734243428.853884,387734.000,61132,2,MX,1,100,28
1734243428.893884,387774.000,61132,2,MX,1,100,28
1734243428.933884,387814.000,61150,3,MX,1,100,28
1734243428.973885,387854.000,61150,3,MX,1,100,27
1734243429.013885,387894.000,61150,3,MX,1,100,28
1734243429.053886,387934.000,61166,3,MX,1,100,28
1734243429.093886,387974.000,61166,3,MX,1,100,28
1734243429.133887,388014.000,61166,3,MX,1,100,28
1734243429.167887,388048.000,61181,2,MX,1,100,27
1734243429.201887,388082.000,61181,2,MX,1,100,28
1734243429.241554,388121.667,61198,3,MX,1,100,29
1734243429.281222,388161.333,61198,3,MX,1,100,28
1734243429.320889,388201.000,61198,3,MX,1,100,28
1734243429.361389,388241.500,61217,2,MX,1,100,28
1734243429.401890,388282.000,61217,2,MX,1,100,28
1734243429.441890,388322.000,61233,3,MX,1,100,28
1734243429.481891,388362.000,61233,3,MX,1,100,27
1734243429.521891,388402.000,61233,3,MX,1,100,29
1734243429.561892,388442.000,61248,3,MX,1,100,27
1734243429.601892,388482.000,61248,3,MX,1,100,28
1734243429.641892,388522.000,61248,3,MX,1,100,28
1734243429.681393,388561.500,61265,2,MX,1,100,27
1734243429.720893,388601.000,61265,2,MX,1,100,28
1734243429.760894,388641.000,61282,3,MX,1,100,28
1734243429.800894,388681.000,61282,3,MX,1,100,28
1734243429.840895,388721.000,61282,3,MX,1,100,28
1734243429.880895,388761.000,61298,2,MX,1,100,27
1734243429.920896,388801.000,61298,2,MX,1,100,28
1734243429.960896,388841.000,61314,3,MX,1,100,28
1734243430.000897,388881.000,61314,3,MX,1,100,28
1734243430.040897,388921.000,61314,3,MX,1,100,28
1734243430.080898,388961.000,61330,2,MX,1,100,28
1734243430.120898,389001.000,61330,2,MX,1,100,28
1734243430.160898,389041.000,61347,3,MX,1,100,28
1734243430.200899,389081.000,61347,3,MX,1,100,28
1734243430.240899,389121.000,61347,3,MX,1,100,28
1734243430.280900,389161.000,61366,2,MX,1,100,28
1734243430.320900,389201.000,61366,2,MX,1,100,28
1734243430.356567,389236.667,61381,3,MX,1,100,28
1734243430.392235,389272.333,61381,3,MX,1,100,27
1734243430.427902,389308.000,61381,3,MX,1,100,27
1734243430.467569,389347.667,61397,3,MX,1,100,28
1734243430.507236,389387.333,61397,3,MX,1,100,27
1734243430.546903,389427.000,61397,3,MX,1,100,28
1734243430.587404,389467.500,61414,2,MX,1,100,28
1734243430.627904,389508.000,61414,2,MX,1,100,29
1734243430.667571,389547.667,61431,3,MX,1,100,27
1734243430.707238,389587.333,61431,3,MX,1,100,28
1734243430.746905,389627.000,61431,3,MX,1,100,27
1734243430.787406,389667.500,61447,2,MX,1,100,28
1734243430.827906,389708.000,61447,2,MX,1,100,27
1734243430.867573,389747.667,61462,3,MX,1,100,28
1734243430.907240,389787.333,61462,3,MX,1,100,28
1734243430.946908,389827.000,61462,3,MX,1,100,28
1734243430.986908,389867.000,61480,3,MX,1,100,28
1734243431.026909,389907.000,61480,3,MX,1,100,28
1734243431.066909,389947.000,61480,3,MX,1,100,28
1734243431.106910,389987.000,61496,2,MX,1,100,28
1734243431.146910,390027.000,61496,2,MX,1,100,28
1734243431.186910,390067.000,61513,3,MX,1,100,28
1734243431.226911,390107.000,61513,3,MX,1,100,29
1734243431.266911,390147.000,61513,3,MX,1,100,28
1734243431.306912,390187.000,61530,2,MX,1,100,28
1734243431.346912,390227.000,61530,2,MX,1,100,28
1734243431.386913,390267.000,61547,3,MX,1,100,28
1734243431.426913,390307.000,61547,3,MX,1,100,27
1734243431.466914,390347.000,61547,3,MX,1,100,29
1734243431.502914,390383.000,61563,3,MX,1,100,27
1734243431.538914,390419.000,61563,3,MX,1,100,28
1734243431.574915,390455.000,61563,3,MX,1,100,28
1734243431.614915,390495.000,61581,2,MX,1,100,28
1734243431.654916,390535.000,61581,2,MX,1,100,27
1734243431.694916,390575.000,61595,3,MX,1,100,28
1734243431.734917,390615.000,61595,3,MX,1,100,28
1734243431.774917,390655.000,61595,3,MX,1,100,28
1734243431.814918,390695.000,61612,2,MX,1,100,27
1734243431.854918,390735.000,61612,2,MX,1,100,28
1734243431.894918,390775.000,61628,3,MX,1,100,26
1734243431.934919,390815.000,61628,3,MX,1,100,28
1734243431.974920,390855.000,61628,3,MX,1,100,29
1734243432.014587,390894.667,61649,3,MX,1,100,28
1734243432.054254,390934.333,61649,3,MX,1,100,28
1734243432.093921,390974.000,61649,3,MX,1,100,28
1734243432.133921,391014.000,61667,3,MX,1,100,28
1734243432.173922,391054.000,61667,3,MX,1,100,28
1734243432.213922,391094.000,61667,3,MX,1,100,27
1734243432.254423,391134.500,61682,2,MX,1,100,28
1734243432.294923,391175.000,61682,2,MX,1,100,28
1734243432.334924,391215.000,61699,3,MX,1,100,27
1734243432.374924,391255.000,61699,3,MX,1,100,28
1734243432.414925,391295.000,61699,3,MX,1,100,27
1734243432.454425,391334.500,61716,2,MX,1,100,27
1734243432.493926,391374.000,61716,2,MX,1,100,28
1734243432.534259,391414.333,61732,3,MX,1,100,28
1734243432.574593,391454.667,61732,3,MX,1,100,28
1734243432.614927,391495.000,61732,3,MX,1,100,29
1734243432.654427,391534.500,61751,2,MX,1,100,28
1734243432.693928,391574.000,61751,2,MX,1,100,27
1734243432.734262,391614.333,61766,3,MX,1,100,27
1734243432.774595,391654.667,61766,3,MX,1,100,28
1734243432.814929,391695.000,61766,3,MX,1,100,28
1734243432.850263,391730.333,61783,3,MX,1,100,28
1734243432.885597,391765.667,61783,3,MX,1,100,28
1734243432.920930,391801.000,61783,3,MX,1,100,28
1734243432.960431,391840.500,61800,2,MX,1,100,26
1734243432.999931,391880.000,61800,2,MX,1,100,28
1734243433.040265,391920.333,61817,3,MX,1,100,27
1734243433.080599,391960.667,61817,3,MX,1,100,28
1734243433.120933,392001.000,61817,3,MX,1,100,28
1734243433.160933,392041.000,61831,2,MX,1,100,28
1734243433.200934,392081.000,61831,2,MX,1,100,28
1734243433.240934,392121.000,61849,3,MX,1,100,28
1734243433.280935,392161.000,61849,3,MX,1,100,28
1734243433.320935,392201.000,61849,3,MX,1,100,28
1734243433.360935,392241.000,61867,3,MX,1,100,28
1734243433.400936,392281.000,61867,3,MX,1,100,27
1734243433.440936,392321.000,61867,3,MX,1,100,28
1734243433.480437,392360.500,61884,2,MX,1,100,28
1734243433.519937,392400.000,61884,2,MX,1,100,28
1734243433.560271,392440.333,61898,3,MX,1,100,28
1734243433.600605,392480.667,61898,3,MX,1,100,28
1734243433.640939,392521.000,61898,3,MX,1,100,28
1734243433.680439,392560.500,61916,2,MX,1,100,28
1734243433.719940,392600.000,61916,2,MX,1,100,28
1734243433.759940,392640.000,61932,3,MX,1,100,28
1734243433.799941,392680.000,61932,3,MX,1,100,28
1734243433.839941,392720.000,61932,3,MX,1,100,28
1734243433.875942,392756.000,61949,3,MX,1,100,29
1734243433.911942,392792.000,61949,3,MX,1,100,28
1734243433.947942,392828.000,61949,3,MX,1,100,28
1734243433.987943,392868.000,61966,2,MX,1,100,27
1734243434.027943,392908.000,61966,2,MX,1,100,28
1734243434.067944,392948.000,61983,3,MX,1,100,28
1734243434.107944,392988.000,61983,3,MX,1,100,28
1734243434.147945,393028.000,61983,3,MX,1,100,28
1734243434.187945,393068.000,61999,2,MX,1,100,29
1734243434.227946,393108.000,61999,2,MX,1,100,28
1734243434.267946,393148.000,62017,3,MX,1,100,27
1734243434.307946,393188.000,62017,3,MX,1,100,28
1734243434.347947,393228.000,62017,3,MX,1,100,28
1734243434.387947,393268.000,62035,2,MX,1,100,28
1734243434.427948,393308.000,62035,2,MX,1,100,28
1734243434.467948,393348.000,62052,3,MX,1,100,27
1734243434.507949,393388.000,62052,3,MX,1,100,27
1734243434.547949,393428.000,62052,3,MX,1,100,29
1734243434.587950,393468.000,62068,2,MX,1,100,27
1734243434.627950,393508.000,62068,2,MX,1,100,28
1734243434.667951,393548.000,62086,3,MX,1,100,28
1734243434.707951,393588.000,62086,3,MX,1,100,27
1734243434.747952,393628.000,62086,3,MX,1,100,28
1734243434.787952,393668.000,62100,2,MX,1,100,27
1734243434.827952,393708.000,62100,2,MX,1,100,28
1734243434.867953,393748.000,62117,3,MX,1,100,28
1734243434.907954,393788.000,62117,3,MX,1,100,28
1734243434.947954,393828.000,62117,3,MX,1,100,28
1734243434.987954,393868.000,62134,2,MX,1,100,28
1734243435.027955,393908.000,62134,2,MX,1,100,28
1734243435.067955,393948.000,62151,3,MX,1,100,28
1734243435.107956,393988.000,62151,3,MX,1,100,28
1734243435.147956,394028.000,62151,3,MX,1,100,27
1734243435.183290,394063.333,62168,3,MX,1,100,28
1734243435.218624,394098.667,62168,3,MX,1,100,28
1734243435.253957,394134.000,62168,3,MX,1,100,27
1734243435.293958,394174.000,62185,2,MX,1,100,28
1734243435.333958,394214.000,62185,2,MX,1,100,27
1734243435.373959,394254.000,62201,3,MX,1,100,28
1734243435.413959,394294.000,62201,3,MX,1,100,28
1734243435.453960,394334.000,62201,3,MX,1,100,28
1734243435.493960,394374.000,62218,2,MX,1,100,28
1734243435.533961,394414.000,62218,2,MX,1,100,28
1734243435.573961,394454.000,62235,3,MX,1,100,28
1734243435.613961,394494.000,62235,3,MX,1,100,27
1734243435.653962,394534.000,62235,3,MX,1,100,28
1734243435.693629,394573.667,62250,3,MX,1,100,29
1734243435.733296,394613.333,62250,3,MX,1,100,28
1734243435.772963,394653.000,62250,3,MX,1,100,27
1734243435.812964,394693.000,62268,2,MX,1,100,29
1734243435.852964,394733.000,62268,2,MX,1,100,28
1734243435.893298,394773.333,62285,3,MX,1,100,28
1734243435.933632,394813.667,62285,3,MX,1,100,27
1734243435.973966,394854.000,62285,3,MX,1,100,28
1734243436.013466,394893.500,62302,2,MX,1,100,28
1734243436.052967,394933.000,62302,2,MX,1,100,27
1734243436.093300,394973.333,62317,3,MX,1,100,28
1734243436.133634,395013.667,62317,3,MX,1,100,28
1734243436.173968,395054.000,62317,3,MX,1,100,28
1734243436.213969,395094.000,62333,2,MX,1,100,28
1734243436.253969,395134.000,62333,2,MX,1,100,28
1734243436.293969,395174.000,62351,3,MX,1,100,28
1734243436.333970,395214.000,62351,3,MX,1,100,27
1734243436.373970,395254.000,62351,3,MX,1,100,28
1734243436.409304,395289.333,62367,3,MX,1,100,28
1734243436.444638,395324.667,62367,3,MX,1,100,27
1734243436.479972,395360.000,62367,3,MX,1,100,28
1734243436.519972,395400.000,62382,2,MX,1,100,27
1734243436.559973,395440.000,62382,2,MX,1,100,28
1734243436.599973,395480.000,62399,3,MX,1,100,27
1734243436.639973,395520.000,62399,3,MX,1,100,28
1734243436.679974,395560.000,62399,3,MX,1,100,28
1734243436.719974,395600.000,62418,2,MX,1,100,28
1734243436.759975,395640.000,62418,2,MX,1,100,28
1734243436.799975,395680.000,62434,3,MX,1,100,27
1734243436.839976,395720.000,62434,3,MX,1,100,28
1734243436.879976,395760.000,62434,3,MX,1,100,27
1734243436.920477,395800.500,62450,2,MX,1,100,27
1734243436.960977,395841.000,62450,2,MX,1,100,28
1734243437.000978,395881.000,62466,3,MX,1,100,28
1734243437.040978,395921.000,62466,3,MX,1,100,27
1734243437.080978,395961.000,62466,3,MX,1,100,28
1734243437.120979,396001.000,62490,4,MX,1,100,28
1734243437.160980,396041.000,62490,4,MX,1,100,28
1734243437.200980,396081.000,62490,4,MX,1,100,28
1734243437.240980,396121.000,62490,4,MX,1,100,28
1734243437.280981,396161.000,62507,2,MX,1,100,28
1734243437.320981,396201.000,62507,2,MX,1,100,27
1734243437.360982,396241.000,62526,3,MX,1,100,27
1734243437.400982,396281.000,62526,3,MX,1,100,28
