LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1734243247.782124,206664.333,31600,3,PI,1,100,158954
1734243247.826458,206708.667,31600,3,PI,1,100,158993
1734243247.870791,206753.000,31600,3,PI,1,100,158954
1734243247.910792,206793.000,31617,2,PI,1,100,158960
1734243247.950792,206833.000,31617,2,PI,1,100,159000
1734243247.990793,206873.000,31634,3,PI,1,100,159046
1734243248.030793,206913.000,31634,3,PI,1,100,159145
1734243248.070794,206953.000,31634,3,PI,1,100,159250
1734243248.110794,206993.000,31649,2,PI,1,100,159341
1734243248.150795,207033.000,31649,2,PI,1,100,159396
1734243248.190795,207073.000,31665,3,PI,1,100,159472
1734243248.230796,207113.000,31665,3,PI,1,100,159507
1734243248.270796,207153.000,31665,3,PI,1,100,159247
1734243248.310796,207193.000,31683,2,PI,1,100,158901
1734243248.350797,207233.000,31683,2,PI,1,100,158736
1734243248.390797,207273.000,31699,3,PI,1,100,158789
1734243248.430798,207313.000,31699,3,PI,1,100,158892
1734243248.470798,207353.000,31699,3,PI,1,100,159066
1734243248.510799,207393.000,31715,2,PI,1,100,159119
1734243248.550799,207433.000,31715,2,PI,1,100,159071
1734243248.590800,207473.000,31733,3,PI,1,100,159033
1734243248.630800,207513.000,31733,3,PI,1,100,159029
1734243248.670801,207553.000,31733,3,PI,1,100,159030
1734243248.710801,207593.000,31750,2,PI,1,100,159138
1734243248.750802,207633.000,31750,2,PI,1,100,159232
1734243248.790802,207673.000,31766,3,PI,1,100,159307
1734243248.830802,207713.000,31766,3,PI,1,100,159355
1734243248.870803,207753.000,31766,3,PI,1,100,159502
1734243248.910803,207793.000,31783,2,PI,1,100,159588
1734243248.950804,207833.000,31783,2,PI,1,100,159429
1734243248.990804,207873.000,31798,3,PI,1,100,159031
1734243249.030805,207913.000,31798,3,PI,1,100,158731
1734243249.070805,207953.000,31798,3,PI,1,100,158702
1734243249.110806,207993.000,31815,3,PI,1,100,158806
1734243249.150806,208033.000,31815,3,PI,1,100,158981
1734243249.190807,208073.000,31815,3,PI,1,100,159089
1734243249.230807,208113.000,31833,2,PI,1,100,159174
1734243249.270808,208153.000,31833,2,PI,1,100,159214
1734243249.310808,208193.000,31851,3,PI,1,100,159191
1734243249.350808,208233.000,31851,3,PI,1,100,159237
1734243249.390809,208273.000,31851,3,PI,1,100,159281
1734243249.430809,208313.000,31867,2,PI,1,100,159268
1734243249.470810,208353.000,31867,2,PI,1,100,159293
1734243249.510810,208393.000,31884,3,PI,1,100,159329
1734243249.550811,208433.000,31884,3,PI,1,100,159346
1734243249.590811,208473.000,31884,3,PI,1,100,159388
1734243249.630812,208513.000,31901,2,PI,1,100,159471
1734243249.670812,208553.000,31901,2,PI,1,100,159490
1734243249.710813,208593.000,31918,3,PI,1,100,159388
1734243249.750813,208633.000,31918,3,PI,1,100,158976
1734243249.790814,208673.000,31918,3,PI,1,100,158630
1734243249.830814,208713.000,31932,2,PI,1,100,158602
1734243249.870815,208753.000,31932,2,PI,1,100,158648
1734243249.910815,208793.000,31949,3,PI,1,100,158759
1734243249.950815,208833.000,31949,3,PI,1,100,158756
1734243249.990816,208873.000,31949,3,PI,1,100,158740
1734243250.030816,208913.000,31966,2,PI,1,100,158750
1734243250.070817,208953.000,31966,2,PI,1,100,158703
1734243250.110817,208993.000,31983,3,PI,1,100,158699
1734243250.150818,209033.000,31983,3,PI,1,100,158772
1734243250.190818,209073.000,31983,3,PI,1,100,158862
1734243250.230819,209113.000,31999,2,PI,1,100,158912
1734243250.270819,209153.000,31999,2,PI,1,100,158997
1734243250.310820,209193.000,32017,3,PI,1,100,159071
1734243250.350820,209233.000,32017,3,PI,1,100,159112
1734243250.390821,209273.000,32017,3,PI,1,100,159172
1734243250.430821,209313.000,32033,2,PI,1,100,159214
1734243250.470821,209353.000,32033,2,PI,1,100,159244
1734243250.510822,209393.000,32050,3,PI,1,100,159301
1734243250.550822,209433.000,32050,3,PI,1,100,159397
1734243250.590823,209473.000,32050,3,PI,1,100,159489
1734243250.630823,209513.000,32066,3,PI,1,100,159377
1734243250.670824,209553.000,32066,3,PI,1,100,158954
1734243250.710824,209593.000,32066,3,PI,1,100,158673
1734243250.750825,209633.000,32082,2,PI,1,100,158636
1734243250.790825,209673.000,32082,2,PI,1,100,158782
1734243250.830826,209713.000,32098,3,PI,1,100,158977
1734243250.870826,209753.000,32098,3,PI,1,100,159208
1734243250.910826,209793.000,32098,3,PI,1,100,159375
1734243250.950827,209833.000,32118,2,PI,1,100,159459
1734243250.990828,209873.000,32118,2,PI,1,100,159476
1734243251.030828,209913.000,32134,3,PI,1,100,159508
1734243251.070828,209953.000,32134,3,PI,1,100,159523
1734243251.110829,209993.000,32134,3,PI,1,100,159582
1734243251.150829,210033.000,32149,2,PI,1,100,159656
1734243251.190830,210073.000,32149,2,PI,1,100,159726
1734243251.230830,210113.000,32165,3,PI,1,100,159785
1734243251.270831,210153.000,32165,3,PI,1,100,159879
1734243251.310831,210193.000,32165,3,PI,1,100,159964
1734243251.357332,210239.500,32183,2,PI,1,100,160050
1734243251.403832,210286.000,32183,2,PI,1,100,160100
1734243251.443833,210326.000,32199,3,PI,1,100,159833
1734243251.483833,210366.000,32199,3,PI,1,100,159443
1734243251.523834,210406.000,32199,3,PI,1,100,159216
1734243251.563834,210446.000,32214,2,PI,1,100,159197
1734243251.603835,210486.000,32214,2,PI,1,100,159361
1734243251.643835,210526.000,32231,3,PI,1,100,159535
1734243251.683836,210566.000,32231,3,PI,1,100,159671
1734243251.723836,210606.000,32231,3,PI,1,100,159724
1734243251.763836,210646.000,32250,2,PI,1,100,159650
1734243251.803837,210686.000,32250,2,PI,1,100,159556
1734243251.843837,210726.000,32266,3,PI,1,100,159529
1734243251.883838,210766.000,32266,3,PI,1,100,159563
1734243251.923838,210806.000,32266,3,PI,1,100,159665
1734243251.963839,210846.000,32282,2,PI,1,100,159740
1734243252.003839,210886.000,32282,2,PI,1,100,159805
1734243252.043840,210926.000,32298,3,PI,1,100,159867
1734243252.083840,210966.000,32298,3,PI,1,100,159923
1734243252.123841,211006.000,32298,3,PI,1,100,159799
1734243252.163841,211046.000,32315,2,PI,1,100,159535
1734243252.203841,211086.000,32315,2,PI,1,100,159328
1734243252.243842,211126.000,32331,3,PI,1,100,159237
1734243252.283842,211166.000,32331,3,PI,1,100,159330
1734243252.323843,211206.000,32331,3,PI,1,100,159498
1734243252.363843,211246.000,32347,2,PI,1,100,159562
1734243252.403844,211286.000,32347,2,PI,1,100,159433
1734243252.443844,211326.000,32363,3,PI,1,100,159261
1734243252.483845,211366.000,32363,3,PI,1,100,159162
1734243252.523845,211406.000,32363,3,PI,1,100,159120
1734243252.563846,211446.000,32380,2,PI,1,100,159129
1734243252.603846,211486.000,32380,2,PI,1,100,159238
1734243252.643847,211526.000,32399,3,PI,1,100,159366
1734243252.683847,211566.000,32399,3,PI,1,100,159427
1734243252.723847,211606.000,32399,3,PI,1,100,159408
1734243252.763848,211646.000,32419,4,PI,1,100,159161
1734243252.803849,211686.000,32419,4,PI,1,100,158807
1734243252.843849,211726.000,32419,4,PI,1,100,158644
1734243252.883849,211766.000,32419,4,PI,1,100,158643
1734243252.923850,211806.000,32436,2,PI,1,100,158773
1734243252.963850,211846.000,32436,2,PI,1,100,158893
1734243253.003851,211886.000,32453,3,PI,1,100,159039
1734243253.043851,211926.000,32453,3,PI,1,100,159061
1734243253.083852,211966.000,32453,3,PI,1,100,159050
1734243253.123852,212006.000,32470,2,PI,1,100,159032
1734243253.163853,212046.000,32470,2,PI,1,100,159075
1734243253.203853,212086.000,32486,3,PI,1,100,159137
1734243253.243854,212126.000,32486,3,PI,1,100,159177
1734243253.283854,212166.000,32486,3,PI,1,100,159251
1734243253.323854,212206.000,32504,2,PI,1,100,159283
1734243253.363855,212246.000,32504,2,PI,1,100,159275
1734243253.403855,212286.000,32518,3,PI,1,100,159012
1734243253.443856,212326.000,32518,3,PI,1,100,158668
1734243253.483856,212366.000,32518,3,PI,1,100,158511
1734243253.523857,212406.000,32535,3,PI,1,100,158551
1734243253.563857,212446.000,32535,3,PI,1,100,158655
1734243253.603858,212486.000,32535,3,PI,1,100,158777
1734243253.643858,212526.000,32552,2,PI,1,100,158895
1734243253.683859,212566.000,32552,2,PI,1,100,158941
1734243253.723859,212606.000,32571,3,PI,1,100,158942
1734243253.763860,212646.000,32571,3,PI,1,100,158891
1734243253.803860,212686.000,32571,3,PI,1,100,158874
1734243253.843860,212726.000,32585,2,PI,1,100,158910
1734243253.883861,212766.000,32585,2,PI,1,100,158957
1734243253.923861,212806.000,32602,3,PI,1,100,159011
1734243253.963862,212846.000,32602,3,PI,1,100,159082
1734243254.003862,212886.000,32602,3,PI,1,100,159134
1734243254.043863,212926.000,32619,2,PI,1,100,159228
1734243254.083863,212966.000,32619,2,PI,1,100,159236
1734243254.123864,213006.000,32636,3,PI,1,100,158870
1734243254.163864,213046.000,32636,3,PI,1,100,158538
1734243254.203865,213086.000,32636,3,PI,1,100,158450
1734243254.243865,213126.000,32651,2,PI,1,100,158522
1734243254.283865,213166.000,32651,2,PI,1,100,158651
1734243254.323866,213206.000,32670,3,PI,1,100,158750
1734243254.363866,213246.000,32670,3,PI,1,100,158828
1734243254.403867,213286.000,32670,3,PI,1,100,158809
1734243254.443867,213326.000,32688,2,PI,1,100,158788
1734243254.483868,213366.000,32688,2,PI,1,100,158773
1734243254.523868,213406.000,32705,3,PI,1,100,158804
1734243254.563869,213446.000,32705,3,PI,1,100,158856
1734243254.603869,213486.000,32705,3,PI,1,100,158929
1734243254.643870,213526.000,32722,2,PI,1,100,159012
1734243254.683870,213566.000,32722,2,PI,1,100,159063
1734243254.723871,213606.000,32737,3,PI,1,100,159161
1734243254.763871,213646.000,32737,3,PI,1,100,159243
1734243254.803872,213686.000,32737,3,PI,1,100,159338
1734243254.843872,213726.000,32753,2,PI,1,100,159457
1734243254.883873,213766.000,32753,2,PI,1,100,159568
1734243254.928206,213810.333,32771,3,PI,1,100,159543
1734243254.972540,213854.667,32771,3,PI,1,100,159188
1734243255.016874,213899.000,32771,3,PI,1,100,158752
1734243255.056875,213939.000,32787,2,PI,1,100,158573
1734243255.096875,213979.000,32787,2,PI,1,100,158619
1734243255.136875,214019.000,32802,3,PI,1,100,158756
1734243255.176876,214059.000,32802,3,PI,1,100,158909
1734243255.216876,214099.000,32802,3,PI,1,100,159017
1734243255.256877,214139.000,32820,2,PI,1,100,159047
1734243255.296877,214179.000,32820,2,PI,1,100,159051
1734243255.336878,214219.000,32838,3,PI,1,100,159031
1734243255.376878,214259.000,32838,3,PI,1,100,159065
1734243255.416879,214299.000,32838,3,PI,1,100,159126
1734243255.456879,214339.000,32854,2,PI,1,100,159215
1734243255.496880,214379.000,32854,2,PI,1,100,159304
1734243255.536880,214419.000,32871,3,PI,1,100,159415
1734243255.576880,214459.000,32871,3,PI,1,100,159490
1734243255.616881,214499.000,32871,3,PI,1,100,159571
1734243255.656881,214539.000,32888,3,PI,1,100,159657
1734243255.696882,214579.000,32888,3,PI,1,100,159714
1734243255.736882,214619.000,32888,3,PI,1,100,159674
1734243255.776883,214659.000,32905,2,PI,1,100,159366
1734243255.816883,214699.000,32905,2,PI,1,100,158979
1734243255.856884,214739.000,32921,3,PI,1,100,158787
1734243255.896884,214779.000,32921,3,PI,1,100,158773
1734243255.936885,214819.000,32921,3,PI,1,100,158927
1734243255.976885,214859.000,32937,2,PI,1,100,159073
1734243256.016886,214899.000,32937,2,PI,1,100,159165
1734243256.056886,214939.000,32955,3,PI,1,100,159226
1734243256.096886,214979.000,32955,3,PI,1,100,159247
1734243256.136887,215019.000,32955,3,PI,1,100,159230
1734243256.176888,215059.000,32972,2,PI,1,100,159265
1734243256.216888,215099.000,32972,2,PI,1,100,159323
1734243256.256888,215139.000,32988,3,PI,1,100,159397
1734243256.296889,215179.000,32988,3,PI,1,100,159491
1734243256.336889,215219.000,32988,3,PI,1,100,159597
1734243256.376890,215259.000,33005,2,PI,1,100,159697
1734243256.416890,215299.000,33005,2,PI,1,100,159758
1734243256.456891,215339.000,33020,3,PI,1,100,159858
1734243256.496891,215379.000,33020,3,PI,1,100,159823
1734243256.536891,215419.000,33020,3,PI,1,100,159492
1734243256.576892,215459.000,33037,2,PI,1,100,159164
1734243256.616893,215499.000,33037,2,PI,1,100,159062
1734243256.656893,215539.000,33054,3,PI,1,100,159100
1734243256.696893,215579.000,33054,3,PI,1,100,159237
1734243256.736894,215619.000,33054,3,PI,1,100,159389
1734243256.776894,215659.000,33073,2,PI,1,100,159496
1734243256.816895,215699.000,33073,2,PI,1,100,159520
1734243256.856895,215739.000,33087,3,PI,1,100,159496
1734243256.896896,215779.000,33087,3,PI,1,100,159456
1734243256.936896,215819.000,33087,3,PI,1,100,159504
1734243256.976897,215859.000,33105,3,PI,1,100,159544
1734243257.016897,215899.000,33105,3,PI,1,100,159599
1734243257.056898,215939.000,33105,3,PI,1,100,159694
1734243257.096898,215979.000,33121,2,PI,1,100,159749
1734243257.136899,216019.000,33121,2,PI,1,100,159817
1734243257.176899,216059.000,33138,3,PI,1,100,159893
1734243257.216899,216099.000,33138,3,PI,1,100,159786
1734243257.256900,216139.000,33138,3,PI,1,100,159475
1734243257.296900,216179.000,33153,2,PI,1,100,159159
1734243257.336901,216219.000,33153,2,PI,1,100,159066
1734243257.376901,216259.000,33170,3,PI,1,100,159133
1734243257.416902,216299.000,33170,3,PI,1,100,159303
1734243257.456902,216339.000,33170,3,PI,1,100,159445
1734243257.496903,216379.000,33188,2,PI,1,100,159493
1734243257.536903,216419.000,33188,2,PI,1,100,159502
1734243257.576904,216459.000,33205,3,PI,1,100,159446
1734243257.616904,216499.000,33205,3,PI,1,100,159452
1734243257.656904,216539.000,33205,3,PI,1,100,159479
1734243257.696905,216579.000,33220,2,PI,1,100,159554
1734243257.736905,216619.000,33220,2,PI,1,100,159622
1734243257.776906,216659.000,33237,3,PI,1,100,159681
1734243257.816906,216699.000,33237,3,PI,1,100,159798
1734243257.856907,216739.000,33237,3,PI,1,100,159808
1734243257.896907,216779.000,33258,4,PI,1,100,159560
1734243257.936908,216819.000,33258,4,PI,1,100,159230
1734243257.976908,216859.000,33258,4,PI,1,100,159051
1734243258.016909,216899.000,33258,4,PI,1,100,159051
1734243258.056909,216939.000,33274,3,PI,1,100,159220
1734243258.096910,216979.000,33274,3,PI,1,100,159345
1734243258.136910,217019.000,33274,3,PI,1,100,159455
1734243258.176911,217059.000,33293,2,PI,1,100,159476
1734243258.216911,217099.000,33293,2,PI,1,100,159456
1734243258.256912,217139.000,33310,3,PI,1,100,159435
1734243258.296912,217179.000,33310,3,PI,1,100,159493
1734243258.336912,217219.000,33310,3,PI,1,100,159532
1734243258.376913,217259.000,33327,3,PI,1,100,159625
1734243258.416913,217299.000,33327,3,PI,1,100,159693
1734243258.456914,217339.000,33327,3,PI,1,100,159782
1734243258.503414,217385.500,33341,2,PI,1,100,159874
1734243258.549915,217432.000,33341,2,PI,1,100,159763
1734243258.589915,217472.000,33358,2,PI,1,100,159416
1734243258.629916,217512.000,33358,2,PI,1,100,159077
1734243258.669916,217552.000,33375,3,PI,1,100,158945
1734243258.709917,217592.000,33375,3,PI,1,100,159038
1734243258.749917,217632.000,33375,3,PI,1,100,159198
1734243258.789918,217672.000,33392,2,PI,1,100,159343
1734243258.829918,217712.000,33392,2,PI,1,100,159407
1734243258.869919,217752.000,33408,3,PI,1,100,159426
1734243258.909919,217792.000,33408,3,PI,1,100,159405
1734243258.949919,217832.000,33408,3,PI,1,100,159417
1734243258.989920,217872.000,33426,2,PI,1,100,159458
1734243259.029920,217912.000,33426,2,PI,1,100,159530
1734243259.069921,217952.000,33442,3,PI,1,100,159612
1734243259.109921,217992.000,33442,3,PI,1,100,159677
1734243259.149922,218032.000,33442,3,PI,1,100,159736
1734243259.189922,218072.000,33459,2,PI,1,100,159830
1734243259.229923,218112.000,33459,2,PI,1,100,159790
1734243259.269923,218152.000,33474,3,PI,1,100,159474
1734243259.309924,218192.000,33474,3,PI,1,100,159047
1734243259.349924,218232.000,33474,3,PI,1,100,158887
1734243259.389925,218272.000,33493,3,PI,1,100,158962
1734243259.429925,218312.000,33493,3,PI,1,100,159142
1734243259.469925,218352.000,33493,3,PI,1,100,159381
1734243259.509926,218392.000,33511,2,PI,1,100,159497
1734243259.549926,218432.000,33511,2,PI,1,100,159575
1734243259.589927,218472.000,33528,3,PI,1,100,159571
1734243259.629927,218512.000,33528,3,PI,1,100,159592
1734243259.669928,218552.000,33528,3,PI,1,100,159618
1734243259.709928,218592.000,33543,2,PI,1,100,159699
1734243259.749929,218632.000,33543,2,PI,1,100,159796
1734243259.789929,218672.000,33560,3,PI,1,100,159833
1734243259.829930,218712.000,33560,3,PI,1,100,159932
1734243259.869930,218752.000,33560,3,PI,1,100,160027
1734243259.909930,218792.000,33576,2,PI,1,100,160125
1734243259.949931,218832.000,33576,2,PI,1,100,159995
1734243259.989932,218872.000,33594,3,PI,1,100,159595
1734243260.029932,218912.000,33594,3,PI,1,100,159275
1734243260.069932,218952.000,33594,3,PI,1,100,159196
1734243260.109933,218992.000,33609,2,PI,1,100,159291
1734243260.149933,219032.000,33609,2,PI,1,100,159446
1734243260.189934,219072.000,33627,3,PI,1,100,159612
1734243260.229934,219112.000,33627,3,PI,1,100,159685
1734243260.269935,219152.000,33627,3,PI,1,100,159712
1734243260.309935,219192.000,33644,2,PI,1,100,159759
1734243260.349936,219232.000,33644,2,PI,1,100,159759
1734243260.389936,219272.000,33661,3,PI,1,100,159820
1734243260.429937,219312.000,33661,3,PI,1,100,159846
1734243260.469937,219352.000,33661,3,PI,1,100,159849
1734243260.509938,219392.000,33677,2,PI,1,100,159905
1734243260.549938,219432.000,33677,2,PI,1,100,159942
1734243260.589938,219472.000,33693,3,PI,1,100,160002
1734243260.629939,219512.000,33693,3,PI,1,100,159992
1734243260.669939,219552.000,33693,3,PI,1,100,159694
1734243260.709940,219592.000,33709,3,PI,1,100,159326
1734243260.749940,219632.000,33709,3,PI,1,100,159172
1734243260.789941,219672.000,33709,3,PI,1,100,159200
1734243260.829941,219712.000,33726,2,PI,1,100,159376
1734243260.869942,219752.000,33726,2,PI,1,100,159539
1734243260.909942,219792.000,33744,3,PI,1,100,159633
1734243260.949943,219832.000,33744,3,PI,1,100,159638
1734243260.989943,219872.000,33744,3,PI,1,100,159597
1734243261.029943,219912.000,33760,2,PI,1,100,159577
1734243261.069944,219952.000,33760,2,PI,1,100,159606
1734243261.109944,219992.000,33776,3,PI,1,100,159648
1734243261.149945,220032.000,33776,3,PI,1,100,159746
1734243261.189945,220072.000,33776,3,PI,1,100,159808
1734243261.229946,220112.000,33793,2,PI,1,100,159875
1734243261.269946,220152.000,33793,2,PI,1,100,159959
1734243261.309947,220192.000,33810,3,PI,1,100,159909
1734243261.349947,220232.000,33810,3,PI,1,100,159625
1734243261.389948,220272.000,33810,3,PI,1,100,159250
1734243261.429948,220312.000,33825,2,PI,1,100,159089
1734243261.469949,220352.000,33825,2,PI,1,100,159132
1734243261.509949,220392.000,33841,3,PI,1,100,159270
1734243261.549949,220432.000,33841,3,PI,1,100,159423
