LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1734243869.260974,828136.000,2321,1,B%,1,100,54
1734243874.260032,833135.000,3145,1,B%,1,100,55
1734243879.260090,838135.000,3961,1,B%,1,100,54
1734243884.259147,843134.000,4796,1,B%,1,100,54
1734243889.259205,848134.000,5616,1,B%,1,100,54
1734243894.258263,853133.000,6436,1,B%,1,100,54
1734243899.258321,858133.000,7276,1,B%,1,100,53
1734243904.257379,863132.000,8101,1,B%,1,100,54
1734243909.257437,868132.000,8922,1,B%,1,100,54
1734243914.256494,873131.000,9737,1,B%,1,100,55
1734243919.256552,878131.000,10574,1,B%,1,100,54
1734243924.255610,883130.000,11395,1,B%,1,100,54
1734243929.255668,888130.000,12215,1,B%,1,100,54
1734243934.254725,893129.000,13033,1,B%,1,100,54
1734243939.254783,898129.000,13852,1,B%,1,100,54
1734243944.253841,903128.000,14721,1,B%,1,100,53
1734243949.253899,908128.000,15572,1,B%,1,100,54
1734243954.252957,913127.000,16421,1,B%,1,100,53
1734243959.253014,918127.000,17291,1,B%,1,100,54
1734243964.252072,923126.000,18143,1,B%,1,100,53
1734243969.252130,928126.000,18993,1,B%,1,100,54
1734243974.251188,933125.000,19843,1,B%,1,100,53
1734243979.251245,938125.000,20714,1,B%,1,100,53
1734243984.250303,943124.000,21566,1,B%,1,100,53
1734243989.250361,948124.000,22416,1,B%,1,100,54
1734243994.249419,953123.000,23285,1,B%,1,100,52
1734243999.249477,958123.000,24135,1,B%,1,100,53
1734244004.248534,963122.000,24969,1,B%,1,100,53
1734244009.248592,968122.000,25821,1,B%,1,100,53
1734244014.247650,973121.000,26672,1,B%,1,100,52
1734244019.247708,978121.000,27509,1,B%,1,100,52
1734244024.246766,983120.000,28368,1,B%,1,100,53
