LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1734243288.679263,247561.000,38271,1,SF,1,100,3.0926
1734243289.012267,247894.000,38322,1,SF,1,100,3.0569
1734243289.346271,248228.000,38371,1,SF,1,100,3.0215
1734243289.746275,248628.000,38440,1,SF,1,100,2.9866
1734243290.012279,248894.000,38490,1,SF,1,100,2.9520
1734243290.345282,249227.000,38541,1,SF,1,100,2.9179
1734243290.745287,249627.000,38606,1,SF,1,100,2.8841
1734243291.079291,249961.000,38656,1,SF,1,100,2.8507
1734243291.345294,250227.000,38707,1,SF,1,100,2.8178
1734243291.679298,250561.000,38757,1,SF,1,100,2.7852
1734243292.079302,250961.000,38822,1,SF,1,100,2.7530
1734243292.345305,251227.000,38873,1,SF,1,100,2.7211
1734243292.679309,251561.000,38921,1,SF,1,100,2.6896
1734243293.078314,251960.000,38989,1,SF,1,100,2.6585
1734243293.345317,252227.000,39039,1,SF,1,100,2.6278
1734243293.678321,252560.000,39089,1,SF,1,100,2.5974
1734243294.012325,252894.000,39145,1,SF,1,100,2.5673
1734243294.345329,253227.000,39193,1,SF,1,100,2.5376
1734243294.678333,253560.000,39246,1,SF,1,100,2.5083
1734243295.078337,253960.000,39313,1,SF,1,100,2.4792
1734243295.345340,254227.000,39363,1,SF,1,100,2.4506
1734243295.678344,254560.000,39412,1,SF,1,100,2.4222
1734243296.078349,254960.000,39479,1,SF,1,100,2.3942
1734243296.411352,255293.000,39529,1,SF,1,100,2.3665
1734243296.678355,255560.000,39580,1,SF,1,100,2.3391
1734243297.011359,255893.000,39628,1,SF,1,100,2.3121
1734243297.411364,256293.000,39695,1,SF,1,100,2.2853
1734243297.678367,256560.000,39744,1,SF,1,100,2.2589
1734243298.011371,256893.000,39794,1,SF,1,100,2.2328
1734243298.411376,257293.000,39860,1,SF,1,100,2.2069
1734243298.678379,257560.000,39912,1,SF,1,100,2.1814
1734243299.078383,257960.000,39965,1,SF,1,100,2.1562
1734243299.345387,258227.000,40018,1,SF,1,100,2.1312
1734243299.678390,258560.000,40068,1,SF,1,100,2.1066
1734243300.078395,258960.000,40133,1,SF,1,100,2.0822
1734243300.344398,259226.000,40184,1,SF,1,100,2.0581
1734243300.678402,259560.000,40235,1,SF,1,100,2.0343
1734243301.011406,259893.000,40285,1,SF,1,100,2.0108
1734243301.411410,260293.000,40352,1,SF,1,100,1.9875
1734243301.678413,260560.000,40400,1,SF,1,100,1.9645
