LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1734686486.229884,762655,56817,1,BI,1,100,840
1734686487.029914,763455,56949,1,BI,1,100,800
1734686487.909947,764335,57082,1,BI,1,100,880
1734686488.709977,765135,57205,1,BI,1,100,800
1734686489.590010,766015,57355,1,BI,1,100,880
1734686490.563046,766988,57521,1,BI,1,100,960
1734686491.403078,767828,57653,1,BI,1,100,840
1734686492.243110,768668,57786,1,BI,1,100,840
1734686492.363114,768788,57804,1,BI,1,100,120
1734686493.283149,769708,57959,1,BI,1,100,920
1734686494.016176,770441,58076,1,BI,1,100,720
1734686494.776205,771201,58208,1,BI,1,100,760
1734686495.616236,772041,58343,1,BI,1,100,840
1734686496.416266,772841,58475,1,BI,1,100,800
1734686497.189296,773614,58591,1,BI,1,100,760
1734686497.949324,774374,58724,1,BI,1,100,760
1734686498.909360,775334,58876,1,BI,1,100,960
1734686499.869396,776294,59024,1,BI,1,100,960
1734686500.669426,777094,59160,1,BI,1,100,800
1734686501.602461,778027,59307,1,BI,1,100,920
1734686502.482494,778907,59456,1,BI,1,100,880
1734686503.362527,779787,59605,1,BI,1,100,880
1734686504.122556,780547,59730,1,BI,1,100,760
1734686504.895585,781320,59846,1,BI,1,100,760
1734686505.695615,782120,59980,1,BI,1,100,800
1734686506.575648,783000,60130,1,BI,1,100,880
1734686507.375678,783800,60262,1,BI,1,100,800
1734686508.188709,784613,60395,1,BI,1,100,800
1734686509.148745,785573,60548,1,BI,1,100,960
1734686510.188784,786613,60714,1,BI,1,100,1040
1734686511.148820,787573,60863,1,BI,1,100,960
1734686511.988852,788413,61012,1,BI,1,100,840
1734686513.001889,789426,61176,1,BI,1,100,1000
1734686513.161896,789586,61195,1,BI,1,100,160
1734686513.921924,790346,61320,1,BI,1,100,760
1734686514.681953,791106,61452,1,BI,1,100,760
1734686515.441981,791866,61570,1,BI,1,100,760
1734686516.255012,792679,61703,1,BI,1,100,800
1734686517.135045,793559,61851,1,BI,1,100,880
1734686518.015078,794439,61986,1,BI,1,100,880
1734686518.775106,795199,62122,1,BI,1,100,760
1734686519.748143,796172,62256,1,BI,1,100,960
1734686520.708179,797132,62423,1,BI,1,100,960
1734686521.908224,798332,62621,1,BI,1,100,1200
1734686522.668253,799092,62738,1,BI,1,100,760
1734686523.601288,800025,62886,1,BI,1,100,920
1734686524.481321,800905,63042,1,BI,1,100,880
1734686525.161346,801585,63140,1,BI,1,100,680
1734686525.361354,801785,63178,1,BI,1,100,200
1734686525.921375,802345,63277,1,BI,1,100,560
1734686526.801408,803225,63409,1,BI,1,100,880
1734686527.694442,804118,63559,1,BI,1,100,880
1734686528.534473,804958,63691,1,BI,1,100,840
1734686529.294502,805718,63812,1,BI,1,100,760
1734686530.054530,806478,63944,1,BI,1,100,760
1734686530.934563,807358,64096,1,BI,1,100,880
1734686531.827597,808251,64228,1,BI,1,100,880
1734686532.587625,809011,64361,1,BI,1,100,760
1734686533.387655,809811,64493,1,BI,1,100,800
1734686534.427695,810851,64662,1,BI,1,100,1040
1734686535.440732,811864,64813,1,BI,1,100,1000
1734686536.320765,812744,64963,1,BI,1,100,880
1734686537.120796,813544,65095,1,BI,1,100,800
1734686538.240838,814664,65277,1,BI,1,100,1120
1734686539.173873,815597,65425,1,BI,1,100,920
1734686540.053906,816477,31,1,BI,1,100,880
1734686540.773933,817197,148,1,BI,1,100,720
1734686541.373955,817797,249,1,BI,1,100,600
1734686542.346992,818770,413,1,BI,1,100,960
1734686542.426995,818850,432,1,BI,1,100,80
1734686543.067019,819490,533,1,BI,1,100,640
1734686543.867049,820290,666,1,BI,1,100,800
1734686544.827085,821250,817,1,BI,1,100,960
1734686545.707118,822130,969,1,BI,1,100,880
1734686546.480147,822903,1084,1,BI,1,100,760
1734686547.200174,823623,1203,1,BI,1,100,720
1734686548.120209,824543,1349,1,BI,1,100,920
1734686548.600227,825023,1434,1,BI,1,100,480
1734686549.360255,825783,1551,1,BI,1,100,760
1734686550.093283,826516,1673,1,BI,1,100,720
1734686550.853312,827276,1808,1,BI,1,100,760
1734686551.573339,827996,1925,1,BI,1,100,720
1734686552.413370,828836,2057,1,BI,1,100,840
1734686553.212400,829635,2176,1,BI,1,100,800
1734686554.026431,830449,2308,1,BI,1,100,800
1734686554.825461,831248,2444,1,BI,1,100,800
1734686555.625491,832048,2578,1,BI,1,100,800
1734686556.665530,833088,2744,1,BI,1,100,1040
1734686557.385557,833808,2859,1,BI,1,100,720
1734686557.959579,834382,2960,1,BI,1,100,560
1734686558.759609,835182,3076,1,BI,1,100,800
1734686559.598640,836021,3225,1,BI,1,100,840
1734686560.438672,836861,3366,1,BI,1,100,840
1734686561.292704,837715,3499,1,BI,1,100,840
1734686562.011731,838434,3616,1,BI,1,100,720
1734686562.811761,839234,3749,1,BI,1,100,800
1734686563.651792,840074,3896,1,BI,1,100,840
1734686564.411821,840834,4014,1,BI,1,100,760
1734686565.145849,841568,4119,1,BI,1,100,720
1734686565.985880,842408,4271,1,BI,1,100,840
1734686566.784910,843207,4403,1,BI,1,100,800
1734686567.624942,844047,4536,1,BI,1,100,840
1734686568.344969,844767,4651,1,BI,1,100,720
1734686569.279004,845701,4801,1,BI,1,100,920
1734686570.358044,846780,4972,1,BI,1,100,1080
1734686570.958067,847380,5073,1,BI,1,100,600
1734686571.638093,848060,5188,1,BI,1,100,680
1734686572.478124,848900,5320,1,BI,1,100,840
1734686573.291155,849713,5453,1,BI,1,100,800
1734686574.091185,850513,5585,1,BI,1,100,800
1734686574.811212,851233,5703,1,BI,1,100,720
1734686575.611242,852033,5828,1,BI,1,100,800
1734686576.505275,852927,5975,1,BI,1,100,880
1734686577.465311,853887,6142,1,BI,1,100,960
1734686578.264341,854686,6257,1,BI,1,100,800
1734686578.984368,855406,6375,1,BI,1,100,720
1734686579.824400,856246,6524,1,BI,1,100,840
1734686580.917441,857339,6699,1,BI,1,100,1080
1734686581.757473,858179,6831,1,BI,1,100,840
1734686582.357495,858779,6930,1,BI,1,100,600
1734686583.357533,859779,7096,1,BI,1,100,1000
1734686584.050559,860472,7212,1,BI,1,100,680
1734686584.850589,861272,7345,1,BI,1,100,800
1734686585.610617,862032,7451,1,BI,1,100,760
1734686586.330644,862752,7567,1,BI,1,100,720
1734686587.090673,863512,7699,1,BI,1,100,760
1734686587.903703,864325,7832,1,BI,1,100,800
1734686588.703733,865125,7949,1,BI,1,100,800
1734686589.503764,865925,8081,1,BI,1,100,800
1734686590.303794,866725,8216,1,BI,1,100,800
1734686591.223828,867645,8359,1,BI,1,100,920
1734686592.076860,868498,8507,1,BI,1,100,840
1734686592.876890,869298,8640,1,BI,1,100,800
1734686593.716922,870138,8772,1,BI,1,100,840
1734686594.556953,870978,8905,1,BI,1,100,840
1734686595.329983,871751,9039,1,BI,1,100,760
1734686596.050009,872471,9143,1,BI,1,100,720
1734686596.850039,873271,9275,1,BI,1,100,800
1734686597.650070,874071,9408,1,BI,1,100,800
1734686598.450100,874871,9540,1,BI,1,100,800
1734686599.303132,875724,9673,1,BI,1,100,840
1734686600.223166,876644,9825,1,BI,1,100,920
1734686601.063198,877484,9980,1,BI,1,100,840
1734686601.863228,878284,10096,1,BI,1,100,800
1734686602.716260,879137,10245,1,BI,1,100,840
1734686603.636295,880057,10395,1,BI,1,100,920
1734686604.436325,880857,10527,1,BI,1,100,800
1734686605.196353,881617,10645,1,BI,1,100,760
1734686605.996383,882417,10782,1,BI,1,100,800
1734686606.889417,883310,10932,1,BI,1,100,880
1734686607.609444,884030,11047,1,BI,1,100,720
1734686608.529478,884950,11197,1,BI,1,100,920
1734686609.649520,886070,11378,1,BI,1,100,1120
1734686610.249543,886670,11464,1,BI,1,100,600
1734686610.462551,886883,11516,1,BI,1,100,200
1734686611.062573,887483,11603,1,BI,1,100,600
1734686611.902605,888323,11737,1,BI,1,100,840
1734686612.942644,889363,11902,1,BI,1,100,1040
1734686613.582668,890003,12018,1,BI,1,100,640
1734686614.395699,890816,12150,1,BI,1,100,800
1734686615.275732,891696,12285,1,BI,1,100,880
1734686616.115763,892536,12439,1,BI,1,100,840
1734686616.835790,893256,12540,1,BI,1,100,720
1734686617.635820,894056,12673,1,BI,1,100,800
1734686618.568856,894989,12822,1,BI,1,100,920
1734686619.368886,895789,12954,1,BI,1,100,800
1734686620.248919,896669,13106,1,BI,1,100,880
1734686621.088950,897509,13238,1,BI,1,100,840
1734686622.021985,898442,13394,1,BI,1,100,920
1734686622.742012,899162,13510,1,BI,1,100,720
