LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1734686329.399992,605831.000,31425,3,PG,1,100,8271
1734686329.439993,605871.000,31425,3,PG,1,100,8249
1734686329.479995,605911.000,31443,2,PG,1,100,8263
1734686329.519996,605951.000,31443,2,PG,1,100,8271
1734686329.559998,605991.000,31459,3,PG,1,100,8273
1734686329.599999,606031.000,31459,3,PG,1,100,8269
1734686329.640001,606071.000,31459,3,PG,1,100,8272
1734686329.680002,606111.000,31474,3,PG,1,100,8284
1734686329.720004,606151.000,31474,3,PG,1,100,8281
1734686329.760005,606191.000,31474,3,PG,1,100,8275
1734686329.800007,606231.000,31491,2,PG,1,100,8259
1734686329.840008,606271.000,31491,2,PG,1,100,8270
1734686329.880010,606311.000,31510,3,PG,1,100,8274
1734686329.920012,606351.000,31510,3,PG,1,100,8276
1734686329.960013,606391.000,31510,3,PG,1,100,8279
1734686330.000014,606431.000,31526,2,PG,1,100,8280
1734686330.040016,606471.000,31526,2,PG,1,100,8277
1734686330.080017,606511.000,31544,3,PG,1,100,8296
1734686330.120019,606551.000,31544,3,PG,1,100,8283
1734686330.160020,606591.000,31544,3,PG,1,100,8302
1734686330.200022,606631.000,31560,2,PG,1,100,8291
1734686330.240023,606671.000,31560,2,PG,1,100,8306
1734686330.280025,606711.000,31577,3,PG,1,100,8297
1734686330.320026,606751.000,31577,3,PG,1,100,8296
1734686330.360028,606791.000,31577,3,PG,1,100,8315
1734686330.400029,606831.000,31594,2,PG,1,100,8305
1734686330.440031,606871.000,31594,2,PG,1,100,8307
1734686330.480032,606911.000,31611,3,PG,1,100,8314
1734686330.520034,606951.000,31611,3,PG,1,100,8295
1734686330.560035,606991.000,31611,3,PG,1,100,8304
1734686330.600037,607031.000,31625,3,PG,1,100,8310
1734686330.640038,607071.000,31625,3,PG,1,100,8309
1734686330.680040,607111.000,31625,3,PG,1,100,8319
1734686330.720042,607151.000,31644,2,PG,1,100,8314
1734686330.760043,607191.000,31644,2,PG,1,100,8312
1734686330.800045,607231.000,31661,3,PG,1,100,8318
1734686330.840046,607271.000,31661,3,PG,1,100,8325
1734686330.880048,607311.000,31661,3,PG,1,100,8317
1734686330.920049,607351.000,31678,2,PG,1,100,8329
1734686330.960051,607391.000,31678,2,PG,1,100,8321
1734686331.000052,607431.000,31692,3,PG,1,100,8326
1734686331.040054,607471.000,31692,3,PG,1,100,8328
1734686331.080055,607511.000,31692,3,PG,1,100,8341
1734686331.120056,607551.000,31710,2,PG,1,100,8324
1734686331.160058,607591.000,31710,2,PG,1,100,8339
1734686331.200059,607631.000,31726,3,PG,1,100,8337
1734686331.240061,607671.000,31726,3,PG,1,100,8314
1734686331.280062,607711.000,31726,3,PG,1,100,8319
1734686331.320064,607751.000,31745,2,PG,1,100,8317
1734686331.360065,607791.000,31745,2,PG,1,100,8344
1734686331.400067,607831.000,31761,3,PG,1,100,8340
1734686331.440068,607871.000,31761,3,PG,1,100,8338
1734686331.480070,607911.000,31761,3,PG,1,100,8334
1734686331.520072,607951.000,31777,2,PG,1,100,8346
1734686331.560073,607991.000,31777,2,PG,1,100,8329
1734686331.604408,608035.333,31793,3,PG,1,100,8343
1734686331.648743,608079.667,31793,3,PG,1,100,8349
1734686331.693078,608124.000,31793,3,PG,1,100,8348
1734686331.733079,608164.000,31810,2,PG,1,100,8358
1734686331.773081,608204.000,31810,2,PG,1,100,8355
1734686331.813082,608244.000,31826,3,PG,1,100,8358
1734686331.853084,608284.000,31826,3,PG,1,100,8359
1734686331.893085,608324.000,31826,3,PG,1,100,8343
1734686331.933087,608364.000,31842,2,PG,1,100,8333
1734686331.973089,608404.000,31842,2,PG,1,100,8348
1734686332.013090,608444.000,31860,3,PG,1,100,8341
1734686332.053092,608484.000,31860,3,PG,1,100,8342
1734686332.093093,608524.000,31860,3,PG,1,100,8358
1734686332.133095,608564.000,31878,2,PG,1,100,8364
1734686332.173096,608604.000,31878,2,PG,1,100,8345
1734686332.213098,608644.000,31894,3,PG,1,100,8341
1734686332.253099,608684.000,31894,3,PG,1,100,8356
1734686332.293101,608724.000,31894,3,PG,1,100,8364
1734686332.333102,608764.000,31909,2,PG,1,100,8361
1734686332.373104,608804.000,31909,2,PG,1,100,8365
1734686332.413105,608844.000,31926,3,PG,1,100,8352
1734686332.453107,608884.000,31926,3,PG,1,100,8368
1734686332.493108,608924.000,31926,3,PG,1,100,8358
1734686332.533110,608964.000,31943,2,PG,1,100,8354
1734686332.573111,609004.000,31943,2,PG,1,100,8351
1734686332.613113,609044.000,31961,3,PG,1,100,8349
1734686332.653114,609084.000,31961,3,PG,1,100,8348
1734686332.693116,609124.000,31961,3,PG,1,100,8346
1734686332.733117,609164.000,31977,3,PG,1,100,8352
1734686332.773118,609204.000,31977,3,PG,1,100,8347
1734686332.813120,609244.000,31977,3,PG,1,100,8366
1734686332.853122,609284.000,31993,2,PG,1,100,8355
1734686332.893123,609324.000,31993,2,PG,1,100,8342
1734686332.933125,609364.000,32010,3,PG,1,100,8356
1734686332.973126,609404.000,32010,3,PG,1,100,8369
1734686333.013128,609444.000,32010,3,PG,1,100,8365
1734686333.053129,609484.000,32026,2,PG,1,100,8362
1734686333.093131,609524.000,32026,2,PG,1,100,8346
1734686333.133132,609564.000,32042,3,PG,1,100,8332
1734686333.173134,609604.000,32042,3,PG,1,100,8337
1734686333.213135,609644.000,32042,3,PG,1,100,8320
1734686333.253137,609684.000,32060,2,PG,1,100,8330
1734686333.293138,609724.000,32060,2,PG,1,100,8340
1734686333.333140,609764.000,32077,3,PG,1,100,8335
1734686333.373141,609804.000,32077,3,PG,1,100,8323
1734686333.413143,609844.000,32077,3,PG,1,100,8320
1734686333.453144,609884.000,32094,2,PG,1,100,8333
1734686333.493146,609924.000,32094,2,PG,1,100,8334
1734686333.533147,609964.000,32110,3,PG,1,100,8344
1734686333.573149,610004.000,32110,3,PG,1,100,8337
1734686333.613150,610044.000,32110,3,PG,1,100,8339
1734686333.653152,610084.000,32125,3,PG,1,100,8326
1734686333.693153,610124.000,32125,3,PG,1,100,8304
1734686333.733155,610164.000,32125,3,PG,1,100,8336
1734686333.773156,610204.000,32143,2,PG,1,100,8315
1734686333.813158,610244.000,32143,2,PG,1,100,8317
1734686333.853159,610284.000,32161,3,PG,1,100,8323
1734686333.893161,610324.000,32161,3,PG,1,100,8327
1734686333.933162,610364.000,32161,3,PG,1,100,8325
1734686333.973164,610404.000,32178,2,PG,1,100,8336
1734686334.013165,610444.000,32178,2,PG,1,100,8317
1734686334.053167,610484.000,32193,3,PG,1,100,8310
1734686334.093168,610524.000,32193,3,PG,1,100,8310
1734686334.133170,610564.000,32193,3,PG,1,100,8334
1734686334.173171,610604.000,32210,2,PG,1,100,8312
1734686334.213173,610644.000,32210,2,PG,1,100,8317
1734686334.253174,610684.000,32226,3,PG,1,100,8324
1734686334.293176,610724.000,32226,3,PG,1,100,8307
1734686334.333177,610764.000,32226,3,PG,1,100,8289
1734686334.373179,610804.000,32249,3,PG,1,100,8283
1734686334.413180,610844.000,32249,3,PG,1,100,8298
1734686334.453182,610884.000,32249,3,PG,1,100,8305
1734686334.493183,610924.000,32267,3,PG,1,100,8298
1734686334.533185,610964.000,32267,3,PG,1,100,8301
1734686334.573186,611004.000,32267,3,PG,1,100,8302
1734686334.613188,611044.000,32282,2,PG,1,100,8289
1734686334.653189,611084.000,32282,2,PG,1,100,8300
1734686334.693191,611124.000,32298,3,PG,1,100,8302
1734686334.733192,611164.000,32298,3,PG,1,100,8301
1734686334.773194,611204.000,32298,3,PG,1,100,8320
1734686334.813195,611244.000,32316,2,PG,1,100,8311
1734686334.853197,611284.000,32316,2,PG,1,100,8325
1734686334.893198,611324.000,32332,3,PG,1,100,8311
1734686334.933200,611364.000,32332,3,PG,1,100,8332
1734686334.973201,611404.000,32332,3,PG,1,100,8325
1734686335.013203,611444.000,32348,3,PG,1,100,8310
1734686335.053204,611484.000,32348,3,PG,1,100,8306
1734686335.093206,611524.000,32348,3,PG,1,100,8281
1734686335.133207,611564.000,32364,2,PG,1,100,8288
1734686335.173209,611604.000,32364,2,PG,1,100,8283
1734686335.213210,611644.000,32383,3,PG,1,100,8282
1734686335.253212,611684.000,32383,3,PG,1,100,8284
1734686335.293213,611724.000,32383,3,PG,1,100,8304
1734686335.333215,611764.000,32399,2,PG,1,100,8296
1734686335.373216,611804.000,32399,2,PG,1,100,8307
1734686335.413218,611844.000,32417,2,PG,1,100,8288
1734686335.453219,611884.000,32417,2,PG,1,100,8305
1734686335.497554,611928.333,32433,3,PG,1,100,8294
1734686335.541889,611972.667,32433,3,PG,1,100,8303
1734686335.586224,612017.000,32433,3,PG,1,100,8317
1734686335.626226,612057.000,32450,3,PG,1,100,8321
1734686335.666227,612097.000,32450,3,PG,1,100,8344
1734686335.706229,612137.000,32450,3,PG,1,100,8325
1734686335.746230,612177.000,32467,2,PG,1,100,8333
1734686335.786232,612217.000,32467,2,PG,1,100,8347
1734686335.826233,612257.000,32484,3,PG,1,100,8344
1734686335.866235,612297.000,32484,3,PG,1,100,8359
1734686335.906236,612337.000,32484,3,PG,1,100,8363
1734686335.946238,612377.000,32498,2,PG,1,100,8359
1734686335.986239,612417.000,32498,2,PG,1,100,8341
1734686336.026241,612457.000,32515,3,PG,1,100,8355
1734686336.066242,612497.000,32515,3,PG,1,100,8342
1734686336.106244,612537.000,32515,3,PG,1,100,8340
1734686336.146245,612577.000,32532,2,PG,1,100,8331
1734686336.186247,612617.000,32532,2,PG,1,100,8334
1734686336.226248,612657.000,32549,3,PG,1,100,8357
1734686336.266250,612697.000,32549,3,PG,1,100,8339
1734686336.306251,612737.000,32549,3,PG,1,100,8343
1734686336.346253,612777.000,32563,2,PG,1,100,8353
1734686336.386254,612817.000,32563,2,PG,1,100,8351
1734686336.426256,612857.000,32581,3,PG,1,100,8352
1734686336.466257,612897.000,32581,3,PG,1,100,8371
1734686336.506259,612937.000,32581,3,PG,1,100,8373
1734686336.546260,612977.000,32599,2,PG,1,100,8388
1734686336.586262,613017.000,32599,2,PG,1,100,8379
1734686336.626263,613057.000,32616,3,PG,1,100,8384
1734686336.666265,613097.000,32616,3,PG,1,100,8385
1734686336.706266,613137.000,32616,3,PG,1,100,8387
1734686336.746268,613177.000,32632,3,PG,1,100,8385
1734686336.786269,613217.000,32632,3,PG,1,100,8399
1734686336.826271,613257.000,32632,3,PG,1,100,8376
1734686336.866272,613297.000,32648,2,PG,1,100,8367
1734686336.906274,613337.000,32648,2,PG,1,100,8373
1734686336.946275,613377.000,32664,3,PG,1,100,8387
1734686336.986277,613417.000,32664,3,PG,1,100,8386
1734686337.026278,613457.000,32664,3,PG,1,100,8382
1734686337.066280,613497.000,32681,2,PG,1,100,8407
1734686337.106281,613537.000,32681,2,PG,1,100,8392
1734686337.146283,613577.000,32697,3,PG,1,100,8397
1734686337.186284,613617.000,32697,3,PG,1,100,8399
1734686337.226286,613657.000,32697,3,PG,1,100,8417
1734686337.266287,613697.000,32715,2,PG,1,100,8420
1734686337.306289,613737.000,32715,2,PG,1,100,8434
1734686337.346290,613777.000,32731,3,PG,1,100,8427
1734686337.386292,613817.000,32731,3,PG,1,100,8451
1734686337.426293,613857.000,32731,3,PG,1,100,8450
1734686337.466295,613897.000,32749,2,PG,1,100,8457
1734686337.506296,613937.000,32749,2,PG,1,100,8462
1734686337.546298,613977.000,32765,3,PG,1,100,8479
1734686337.586299,614017.000,32765,3,PG,1,100,8462
1734686337.626301,614057.000,32765,3,PG,1,100,8480
1734686337.666302,614097.000,32780,3,PG,1,100,8475
1734686337.706304,614137.000,32780,3,PG,1,100,8467
1734686337.746305,614177.000,32780,3,PG,1,100,8448
1734686337.786307,614217.000,32797,2,PG,1,100,8446
1734686337.826308,614257.000,32797,2,PG,1,100,8443
1734686337.866310,614297.000,32814,3,PG,1,100,8449
1734686337.906312,614337.000,32814,3,PG,1,100,8465
1734686337.946313,614377.000,32814,3,PG,1,100,8469
1734686337.986315,614417.000,32830,2,PG,1,100,8461
1734686338.026316,614457.000,32830,2,PG,1,100,8471
1734686338.066318,614497.000,32846,3,PG,1,100,8469
1734686338.106319,614537.000,32846,3,PG,1,100,8485
1734686338.146320,614577.000,32846,3,PG,1,100,8482
1734686338.186322,614617.000,32864,2,PG,1,100,8490
1734686338.226323,614657.000,32864,2,PG,1,100,8507
1734686338.266325,614697.000,32881,3,PG,1,100,8489
1734686338.306326,614737.000,32881,3,PG,1,100,8497
1734686338.346328,614777.000,32881,3,PG,1,100,8511
1734686338.386329,614817.000,32897,2,PG,1,100,8520
1734686338.426331,614857.000,32897,2,PG,1,100,8505
1734686338.466332,614897.000,32914,3,PG,1,100,8524
1734686338.506334,614937.000,32914,3,PG,1,100,8524
1734686338.546335,614977.000,32914,3,PG,1,100,8532
1734686338.586337,615017.000,32929,3,PG,1,100,8539
1734686338.626338,615057.000,32929,3,PG,1,100,8547
1734686338.666340,615097.000,32929,3,PG,1,100,8514
