LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1734686504.654576,781079.000,59818,1,EL,1,100,-19211.800781
1734686504.721078,781145.500,59835,2,EL,1,100,-19212.000000
1734686504.787581,781212.000,59835,2,EL,1,100,-19212.000000
1734686504.854584,781279.000,59852,1,EL,1,100,-19212.000000
1734686504.921086,781345.500,59869,2,EL,1,100,-19212.000000
1734686504.987588,781412.000,59869,2,EL,1,100,-19211.599609
1734686505.054591,781479.000,59885,1,EL,1,100,-19212.000000
1734686505.121094,781545.500,59904,2,EL,1,100,-19212.000000
1734686505.187596,781612.000,59904,2,EL,1,100,-19212.400391
1734686505.254098,781678.500,59919,2,EL,1,100,-19212.800781
1734686505.320601,781745.000,59919,2,EL,1,100,-19213.000000
1734686505.387604,781812.000,59936,1,EL,1,100,-19213.199219
1734686505.454106,781878.500,59953,2,EL,1,100,-19213.000000
1734686505.520608,781945.000,59953,2,EL,1,100,-19213.400391
1734686505.587611,782012.000,59970,1,EL,1,100,-19214.000000
1734686505.654613,782079.000,59986,2,EL,1,100,-19214.000000
1734686505.721616,782146.000,59986,2,EL,1,100,-19214.599609
1734686505.787618,782212.000,60004,1,EL,1,100,-19214.599609
1734686505.854121,782278.500,60020,2,EL,1,100,-19215.000000
1734686505.920624,782345.000,60020,2,EL,1,100,-19215.000000
1734686505.987626,782412.000,60037,1,EL,1,100,-19214.800781
1734686506.054629,782479.000,60052,2,EL,1,100,-19214.800781
1734686506.121631,782546.000,60052,2,EL,1,100,-19215.000000
1734686506.187634,782612.000,60069,1,EL,1,100,-19215.000000
1734686506.254136,782678.500,60085,2,EL,1,100,-19215.000000
1734686506.320638,782745.000,60085,2,EL,1,100,-19214.599609
1734686506.387641,782812.000,60102,1,EL,1,100,-19215.000000
1734686506.454144,782878.500,60117,2,EL,1,100,-19214.800781
1734686506.520646,782945.000,60117,2,EL,1,100,-19214.800781
1734686506.587649,783012.000,60136,1,EL,1,100,-19215.000000
