LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1734686534.217687,810641.000,64629,2,RD,1,100,TU
1734686536.779283,813202.500,65464,2,RD,1,100,TL
1734686539.340879,815764.000,65464,2,RD,1,100,TU
1734686541.905475,818328.500,765,2,RD,1,100,TL
1734686544.470072,820893.000,765,2,RD,1,100,TU
1734686547.037668,823460.500,1604,2,RD,1,100,TL
1734686549.605265,826028.000,1604,2,RD,1,100,TU
1734686552.157361,828580.000,2425,2,RD,1,100,TL
1734686554.709456,831132.000,2425,2,RD,1,100,TU
1734686557.271053,833693.500,3265,2,RD,1,100,TL
1734686559.832649,836255.000,3265,2,RD,1,100,TU
1734686562.384745,838807.000,4100,2,RD,1,100,TL
1734686564.936841,841359.000,4100,2,RD,1,100,TU
1734686567.504937,843927.000,4935,2,RD,1,100,TL
1734686570.073034,846495.000,4935,2,RD,1,100,TU
1734686572.639630,849061.500,5776,2,RD,1,100,TL
1734686575.206226,851628.000,5776,2,RD,1,100,TU
1734686577.761822,854183.500,6597,2,RD,1,100,TL
1734686580.317419,856739.000,6597,2,RD,1,100,TU
1734686582.869014,859290.500,7432,2,RD,1,100,TL
1734686585.420610,861842.000,7432,2,RD,1,100,TU
1734686587.977706,864399.000,8256,2,RD,1,100,TL
1734686590.534802,866956.000,8256,2,RD,1,100,TU
1734686593.093399,869514.500,9091,2,RD,1,100,TL
1734686595.651994,872073.000,9091,2,RD,1,100,TU
1734686598.208591,874629.500,9928,2,RD,1,100,TL
1734686600.765187,877186.000,9928,2,RD,1,100,TU
1734686603.317282,879738.000,10764,2,RD,1,100,TL
1734686605.869378,882290.000,10764,2,RD,1,100,TU
1734686608.436475,884857.000,11601,2,RD,1,100,TL
1734686611.003571,887424.000,11601,2,RD,1,100,TU
1734686613.570168,889990.500,12437,2,RD,1,100,TL
1734686616.136764,892557.000,12437,2,RD,1,100,TU
1734686618.700361,895120.500,13275,2,RD,1,100,TL
1734686621.263957,897684.000,13275,2,RD,1,100,TU
