LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1735218307.203573,259327.000,40053,2,EA,1,100,0.785839
1735218307.270573,259394.000,40070,1,EA,1,100,0.785485
1735218307.337074,259460.500,40086,2,EA,1,100,0.785309
1735218307.403574,259527.000,40086,2,EA,1,100,0.784955
1735218307.470575,259594.000,40104,1,EA,1,100,0.784955
1735218307.537076,259660.500,40120,2,EA,1,100,0.784867
1735218307.603576,259727.000,40120,2,EA,1,100,0.784514
1735218307.670577,259794.000,40137,1,EA,1,100,0.784337
1735218307.737077,259860.500,40154,2,EA,1,100,0.784073
1735218307.803578,259927.000,40154,2,EA,1,100,0.784073
1735218307.870578,259994.000,40171,1,EA,1,100,0.783720
1735218307.937079,260060.500,40186,2,EA,1,100,0.783633
1735218308.003579,260127.000,40186,2,EA,1,100,0.783545
1735218308.070580,260194.000,40202,1,EA,1,100,0.783281
1735218308.137081,260260.500,40221,2,EA,1,100,0.783193
1735218308.203581,260327.000,40221,2,EA,1,100,0.783193
1735218308.270582,260394.000,40238,1,EA,1,100,0.783193
1735218308.337082,260460.500,40255,2,EA,1,100,0.783193
1735218308.403583,260527.000,40255,2,EA,1,100,0.783281
1735218308.470083,260593.500,40272,2,EA,1,100,0.783633
1735218308.536584,260660.000,40272,2,EA,1,100,0.783897
1735218308.603585,260727.000,40288,1,EA,1,100,0.784073
1735218308.670085,260793.500,40305,2,EA,1,100,0.784690
1735218308.736586,260860.000,40305,2,EA,1,100,0.785043
1735218308.803586,260927.000,40322,1,EA,1,100,0.785220
1735218308.870087,260993.500,40337,2,EA,1,100,0.785573
1735218308.936588,261060.000,40337,2,EA,1,100,0.786193
1735218309.003588,261127.000,40353,1,EA,1,100,0.787080
1735218309.070089,261193.500,40371,2,EA,1,100,0.787879
1735218309.136589,261260.000,40371,2,EA,1,100,0.788681
1735218309.203590,261327.000,40389,1,EA,1,100,0.789305
1735218309.270090,261393.500,40407,2,EA,1,100,0.789662
1735218309.336591,261460.000,40407,2,EA,1,100,0.789930
1735218309.403092,261526.500,40424,2,EA,1,100,0.790199
1735218309.469592,261593.000,40424,2,EA,1,100,0.790288
1735218309.536593,261660.000,40440,1,EA,1,100,0.790020
1735218309.603093,261726.500,40456,2,EA,1,100,0.789930
1735218309.669594,261793.000,40456,2,EA,1,100,0.789752
1735218309.736594,261860.000,40474,2,EA,1,100,0.789305
1735218309.803595,261927.000,40474,2,EA,1,100,0.788948
1735218309.870596,261994.000,40490,1,EA,1,100,0.788502
1735218309.937096,262060.500,40505,2,EA,1,100,0.788324
1735218310.003597,262127.000,40505,2,EA,1,100,0.787790
1735218310.069597,262193.000,40523,1,EA,1,100,0.787346
1735218310.136598,262260.000,40541,2,EA,1,100,0.786813
1735218310.203598,262327.000,40541,2,EA,1,100,0.786281
1735218310.269599,262393.000,40557,1,EA,1,100,0.785751
1735218310.336600,262460.000,40572,2,EA,1,100,0.785397
1735218310.403600,262527.000,40572,2,EA,1,100,0.784955
1735218310.469601,262593.000,40589,1,EA,1,100,0.784426
1735218310.536601,262660.000,40606,2,EA,1,100,0.783985
1735218310.603602,262727.000,40606,2,EA,1,100,0.783545
1735218310.669602,262793.000,40622,1,EA,1,100,0.783105
1735218310.736603,262860.000,40640,2,EA,1,100,0.782754
1735218310.803604,262927.000,40640,2,EA,1,100,0.782228
1735218310.869604,262993.000,40656,1,EA,1,100,0.781964
1735218310.936605,263060.000,40673,2,EA,1,100,0.781526
1735218311.003605,263127.000,40673,2,EA,1,100,0.781177
1735218311.069606,263193.000,40689,1,EA,1,100,0.780827
1735218311.136606,263260.000,40705,2,EA,1,100,0.780565
1735218311.203607,263327.000,40705,2,EA,1,100,0.780478
1735218311.269608,263393.000,40721,1,EA,1,100,0.780042
1735218311.336608,263460.000,40738,2,EA,1,100,0.779693
1735218311.403609,263527.000,40738,2,EA,1,100,0.779344
1735218311.469609,263593.000,40755,1,EA,1,100,0.779258
1735218311.536610,263660.000,40770,2,EA,1,100,0.779084
1735218311.603611,263727.000,40770,2,EA,1,100,0.778823
1735218311.669611,263793.000,40788,1,EA,1,100,0.778562
1735218311.736612,263860.000,40806,2,EA,1,100,0.778389
1735218311.803612,263927.000,40806,2,EA,1,100,0.778302
1735218311.869613,263993.000,40822,1,EA,1,100,0.777955
1735218311.936613,264060.000,40838,2,EA,1,100,0.777955
1735218312.003614,264127.000,40838,2,EA,1,100,0.777521
1735218312.070115,264193.500,40854,2,EA,1,100,0.777521
1735218312.136615,264260.000,40854,2,EA,1,100,0.777521
1735218312.203616,264327.000,40871,1,EA,1,100,0.777002
1735218312.270116,264393.500,40887,2,EA,1,100,0.776915
1735218312.336617,264460.000,40887,2,EA,1,100,0.776656
1735218312.403617,264527.000,40904,1,EA,1,100,0.776483
1735218312.470118,264593.500,40921,2,EA,1,100,0.776224
1735218312.536619,264660.000,40921,2,EA,1,100,0.776138
1735218312.603619,264727.000,40938,1,EA,1,100,0.776224
1735218312.670120,264793.500,40954,2,EA,1,100,0.775879
1735218312.736620,264860.000,40954,2,EA,1,100,0.775620
1735218312.802621,264926.000,40972,1,EA,1,100,0.775534
1735218312.869622,264993.000,40986,2,EA,1,100,0.775707
1735218312.936622,265060.000,40986,2,EA,1,100,0.775362
1735218313.003623,265127.000,41003,1,EA,1,100,0.775104
1735218313.070123,265193.500,41020,2,EA,1,100,0.774931
1735218313.136624,265260.000,41020,2,EA,1,100,0.775017
1735218313.202624,265326.000,41039,1,EA,1,100,0.774931
1735218313.269625,265393.000,41055,2,EA,1,100,0.774931
1735218313.336626,265460.000,41055,2,EA,1,100,0.774502
1735218313.402626,265526.000,41072,1,EA,1,100,0.774502
1735218313.469627,265593.000,41089,2,EA,1,100,0.774244
1735218313.536627,265660.000,41089,2,EA,1,100,0.774072
1735218313.602628,265726.000,41106,1,EA,1,100,0.774072
1735218313.669628,265793.000,41120,2,EA,1,100,0.774072
1735218313.736629,265860.000,41120,2,EA,1,100,0.773643
1735218313.802629,265926.000,41138,1,EA,1,100,0.773643
1735218313.869630,265993.000,41154,2,EA,1,100,0.773557
1735218313.936631,266060.000,41154,2,EA,1,100,0.773471
1735218314.002631,266126.000,41173,1,EA,1,100,0.773386
1735218314.069632,266193.000,41189,2,EA,1,100,0.773214
1735218314.136632,266260.000,41189,2,EA,1,100,0.773043
1735218314.202633,266326.000,41205,1,EA,1,100,0.773129
1735218314.269634,266393.000,41221,2,EA,1,100,0.773043
1735218314.336634,266460.000,41221,2,EA,1,100,0.772871
1735218314.403135,266526.500,41246,2,EA,1,100,0.772615
1735218314.469635,266593.000,41246,2,EA,1,100,0.772359
1735218314.536136,266659.500,41262,2,EA,1,100,0.772359
1735218314.602636,266726.000,41262,2,EA,1,100,0.772188
1735218314.669637,266793.000,41279,1,EA,1,100,0.772359
1735218314.736138,266859.500,41294,2,EA,1,100,0.772274
1735218314.802638,266926.000,41294,2,EA,1,100,0.772102
1735218314.869639,266993.000,41313,1,EA,1,100,0.771931
1735218314.936139,267059.500,41329,2,EA,1,100,0.771931
1735218315.002640,267126.000,41329,2,EA,1,100,0.771931
1735218315.069640,267193.000,41346,1,EA,1,100,0.771590
1735218315.136141,267259.500,41361,2,EA,1,100,0.771846
1735218315.202642,267326.000,41361,2,EA,1,100,0.771505
1735218315.269642,267393.000,41378,1,EA,1,100,0.771249
1735218315.336143,267459.500,41394,2,EA,1,100,0.771079
1735218315.402643,267526.000,41394,2,EA,1,100,0.771079
1735218315.469644,267593.000,41412,1,EA,1,100,0.770823
1735218315.536144,267659.500,41427,2,EA,1,100,0.770653
1735218315.602645,267726.000,41427,2,EA,1,100,0.770568
1735218315.669646,267793.000,41445,1,EA,1,100,0.770398
1735218315.736146,267859.500,41462,2,EA,1,100,0.770228
1735218315.802647,267926.000,41462,2,EA,1,100,0.770228
1735218315.869147,267992.500,41479,2,EA,1,100,0.770057
1735218315.935648,268059.000,41479,2,EA,1,100,0.769887
1735218316.002649,268126.000,41495,1,EA,1,100,0.769803
1735218316.069149,268192.500,41511,2,EA,1,100,0.769803
1735218316.135650,268259.000,41511,2,EA,1,100,0.769633
1735218316.202650,268326.000,41527,1,EA,1,100,0.769378
1735218316.269651,268393.000,41544,2,EA,1,100,0.769378
1735218316.336651,268460.000,41544,2,EA,1,100,0.769294
1735218316.402652,268526.000,41560,1,EA,1,100,0.769039
1735218316.469152,268592.500,41578,2,EA,1,100,0.769039
1735218316.535653,268659.000,41578,2,EA,1,100,0.768955
1735218316.602654,268726.000,41594,1,EA,1,100,0.768785
1735218316.669654,268793.000,41611,2,EA,1,100,0.768531
1735218316.736655,268860.000,41611,2,EA,1,100,0.768531
1735218316.802655,268926.000,41628,1,EA,1,100,0.768531
1735218316.869656,268993.000,41643,2,EA,1,100,0.768278
1735218316.936656,269060.000,41643,2,EA,1,100,0.768108
1735218317.002657,269126.000,41659,1,EA,1,100,0.768024
1735218317.069158,269192.500,41677,2,EA,1,100,0.768108
1735218317.135658,269259.000,41677,2,EA,1,100,0.767770
1735218317.202659,269326.000,41695,1,EA,1,100,0.767686
1735218317.269160,269392.500,41710,2,EA,1,100,0.767686
1735218317.335660,269459.000,41710,2,EA,1,100,0.767770
1735218317.402661,269526.000,41726,1,EA,1,100,0.767686
1735218317.469161,269592.500,41744,2,EA,1,100,0.767686
1735218317.535662,269659.000,41744,2,EA,1,100,0.767686
1735218317.602662,269726.000,41760,1,EA,1,100,0.767517
1735218317.669663,269793.000,41776,2,EA,1,100,0.767264
1735218317.736664,269860.000,41776,2,EA,1,100,0.767264
1735218317.802664,269926.000,41792,1,EA,1,100,0.767348
1735218317.869165,269992.500,41809,2,EA,1,100,0.767433
1735218317.935665,270059.000,41809,2,EA,1,100,0.767348
1735218318.002666,270126.000,41827,2,EA,1,100,0.767348
1735218318.069666,270193.000,41827,2,EA,1,100,0.767264
1735218318.135667,270259.000,41845,1,EA,1,100,0.767264
1735218318.202667,270326.000,41861,2,EA,1,100,0.767264
1735218318.269668,270393.000,41861,2,EA,1,100,0.767264
1735218318.335669,270459.000,41878,1,EA,1,100,0.767095
1735218318.402669,270526.000,41895,2,EA,1,100,0.766926
1735218318.469670,270593.000,41895,2,EA,1,100,0.766842
1735218318.535670,270659.000,41912,1,EA,1,100,0.766842
1735218318.602671,270726.000,41926,2,EA,1,100,0.766758
1735218318.669672,270793.000,41926,2,EA,1,100,0.766842
1735218318.735672,270859.000,41943,1,EA,1,100,0.767180
1735218318.802673,270926.000,41960,2,EA,1,100,0.767433
1735218318.869673,270993.000,41960,2,EA,1,100,0.768362
1735218318.935674,271059.000,41977,1,EA,1,100,0.769633
1735218319.002674,271126.000,41993,2,EA,1,100,0.771079
1735218319.069675,271193.000,41993,2,EA,1,100,0.773386
1735218319.135676,271259.000,42011,1,EA,1,100,0.776397
1735218319.202676,271326.000,42027,2,EA,1,100,0.779606
1735218319.269677,271393.000,42027,2,EA,1,100,0.783193
1735218319.335677,271459.000,42044,1,EA,1,100,0.787168
1735218319.402678,271526.000,42059,2,EA,1,100,0.791722
1735218319.469678,271593.000,42059,2,EA,1,100,0.795694
1735218319.536179,271659.500,42081,2,EA,1,100,0.799614
1735218319.602679,271726.000,42081,2,EA,1,100,0.803111
1735218319.669347,271792.667,42098,3,EA,1,100,0.805986
1735218319.736014,271859.333,42098,3,EA,1,100,0.808508
1735218319.802681,271926.000,42098,3,EA,1,100,0.811139
1735218319.869682,271993.000,42117,1,EA,1,100,0.813977
1735218319.936182,272059.500,42131,2,EA,1,100,0.816071
1735218320.002683,272126.000,42131,2,EA,1,100,0.818079
1735218320.068684,272192.000,42148,1,EA,1,100,0.819809
1735218320.135684,272259.000,42167,2,EA,1,100,0.820870
1735218320.202685,272326.000,42167,2,EA,1,100,0.821546
1735218320.269685,272393.000,42184,1,EA,1,100,0.822224
1735218320.336186,272459.500,42198,2,EA,1,100,0.822999
1735218320.402687,272526.000,42198,2,EA,1,100,0.824069
1735218320.468687,272592.000,42216,1,EA,1,100,0.824360
1735218320.535688,272659.000,42234,2,EA,1,100,0.823874
1735218320.602688,272726.000,42234,2,EA,1,100,0.823485
1735218320.668689,272792.000,42251,1,EA,1,100,0.822806
1735218320.735689,272859.000,42266,2,EA,1,100,0.822321
1735218320.802690,272926.000,42266,2,EA,1,100,0.821643
1735218320.869690,272993.000,42283,1,EA,1,100,0.820966
1735218320.936191,273059.500,42299,2,EA,1,100,0.819906
1735218321.002692,273126.000,42299,2,EA,1,100,0.818751
1735218321.069192,273192.500,42317,2,EA,1,100,0.817409
1735218321.135693,273259.000,42317,2,EA,1,100,0.816261
1735218321.202693,273326.000,42333,1,EA,1,100,0.815498
1735218321.269194,273392.500,42348,2,EA,1,100,0.814546
1735218321.335695,273459.000,42348,2,EA,1,100,0.813597
1735218321.402695,273526.000,42366,1,EA,1,100,0.812460
1735218321.469196,273592.500,42384,2,EA,1,100,0.811421
1735218321.535696,273659.000,42384,2,EA,1,100,0.810197
1735218321.602697,273726.000,42400,1,EA,1,100,0.809163
1735218321.669197,273792.500,42415,2,EA,1,100,0.808133
1735218321.735698,273859.000,42415,2,EA,1,100,0.807665
1735218321.802699,273926.000,42432,1,EA,1,100,0.806918
1735218321.869199,273992.500,42449,2,EA,1,100,0.805986
1735218321.935700,274059.000,42449,2,EA,1,100,0.804778
1735218322.002200,274125.500,42465,2,EA,1,100,0.804221
1735218322.068701,274192.000,42465,2,EA,1,100,0.803573
1735218322.135701,274259.000,42483,1,EA,1,100,0.802927
1735218322.202202,274325.500,42499,2,EA,1,100,0.802465
1735218322.268703,274392.000,42499,2,EA,1,100,0.801911
1735218322.335703,274459.000,42516,1,EA,1,100,0.801635
1735218322.402204,274525.500,42533,2,EA,1,100,0.801175
1735218322.468704,274592.000,42533,2,EA,1,100,0.800807
1735218322.535705,274659.000,42550,1,EA,1,100,0.800440
1735218322.602206,274725.500,42564,2,EA,1,100,0.799981
1735218322.668706,274792.000,42564,2,EA,1,100,0.799523
1735218322.735707,274859.000,42581,1,EA,1,100,0.799156
1735218322.802207,274925.500,42598,2,EA,1,100,0.798882
1735218322.868708,274992.000,42598,2,EA,1,100,0.798516
1735218322.935708,275059.000,42617,1,EA,1,100,0.798151
1735218323.002209,275125.500,42631,2,EA,1,100,0.798060
1735218323.068709,275192.000,42631,2,EA,1,100,0.797969
1735218323.135710,275259.000,42649,1,EA,1,100,0.797969
1735218323.202211,275325.500,42667,2,EA,1,100,0.797969
1735218323.268711,275392.000,42667,2,EA,1,100,0.797878
1735218323.335712,275459.000,42684,1,EA,1,100,0.797969
1735218323.402212,275525.500,42700,2,EA,1,100,0.797878
1735218323.468713,275592.000,42700,2,EA,1,100,0.797878
1735218323.535213,275658.500,42716,2,EA,1,100,0.797786
1735218323.601714,275725.000,42716,2,EA,1,100,0.797969
1735218323.668715,275792.000,42732,1,EA,1,100,0.797604
1735218323.735215,275858.500,42752,2,EA,1,100,0.797513
