LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1735218434.633672,386756,60663,1,HR,1,100,80
1735218435.393679,387516,60780,1,HR,1,100,80
1735218436.033684,388156,60896,1,HR,1,100,83
1735218436.752691,388875,61013,1,HR,1,100,83
1735218437.486697,389609,61139,1,HR,1,100,83
1735218438.406705,390529,61289,1,HR,1,100,79
1735218439.405713,391528,61455,1,HR,1,100,75
1735218440.366722,392489,61603,1,HR,1,100,72
1735218441.299730,393422,61752,1,HR,1,100,71
1735218442.139737,394262,61884,1,HR,1,100,71
1735218443.059745,395182,62039,1,HR,1,100,70
1735218443.938752,396061,62192,1,HR,1,100,69
1735218444.672759,396795,62308,1,HR,1,100,72
1735218445.392765,397515,62423,1,HR,1,100,75
1735218446.272773,398395,62573,1,HR,1,100,73
1735218446.951778,399074,62674,1,HR,1,100,77
1735218447.725785,399848,62796,1,HR,1,100,77
1735218448.485792,400608,62930,1,HR,1,100,78
1735218449.324799,401447,63063,1,HR,1,100,76
1735218450.165806,402288,63213,1,HR,1,100,75
1735218451.338816,403461,63395,1,HR,1,100,70
1735218452.178824,404301,63529,1,HR,1,100,70
1735218453.177832,405300,63701,1,HR,1,100,68
1735218453.937839,406060,63817,1,HR,1,100,70
1735218454.737846,406860,63949,1,HR,1,100,71
1735218455.631853,407754,64098,1,HR,1,100,71
1735218456.270859,408393,64199,1,HR,1,100,76
1735218457.150867,409273,64346,1,HR,1,100,74
1735218457.950873,410073,64469,1,HR,1,100,74
1735218458.564879,410687,64572,1,HR,1,100,80
1735218459.203884,411326,64688,1,HR,1,100,83
1735218460.203893,412326,64856,1,HR,1,100,78
1735218463.616922,415739,65389,1,HR,1,100,65
1735218464.976934,417099,68,1,HR,1,100,60
1735218465.950943,418073,234,1,HR,1,100,61
1735218466.669949,418792,349,1,HR,1,100,66
1735218467.549956,419672,481,1,HR,1,100,66
1735218468.229962,420352,607,1,HR,1,100,71
1735218469.002969,421125,722,1,HR,1,100,73
1735218469.522973,421645,822,1,HR,1,100,82
1735218470.242980,422365,939,1,HR,1,100,83
1735218471.202988,423325,1090,1,HR,1,100,78
1735218472.042995,424165,1222,1,HR,1,100,77
1735218472.817002,424939,1354,1,HR,1,100,77
1735218473.816010,425938,1511,1,HR,1,100,73
1735218473.897011,426019,1530,1,HR,1,100,224
1735218474.976020,427098,1711,1,HR,1,100,186
1735218475.816028,427938,1843,1,HR,1,100,161
1735218476.710035,428832,1992,1,HR,1,100,140
1735218477.629043,429751,2142,1,HR,1,100,124
1735218478.469050,430591,2281,1,HR,1,100,112
1735218479.229057,431351,2399,1,HR,1,100,105
1735218480.082064,432204,2548,1,HR,1,100,97
1735218480.883071,433005,2681,1,HR,1,100,92
1735218481.562077,433684,2780,1,HR,1,100,91
1735218482.242083,434364,2897,1,HR,1,100,91
1735218483.082090,435204,3029,1,HR,1,100,86
1735218483.775096,435897,3154,1,HR,1,100,87
1735218484.455102,436577,3269,1,HR,1,100,87
1735218485.215109,437337,3388,1,HR,1,100,85
1735218486.215117,438337,3554,1,HR,1,100,80
1735218487.108125,439230,3702,1,HR,1,100,77
1735218487.908132,440030,3835,1,HR,1,100,77
1735218488.708139,440830,3958,1,HR,1,100,76
1735218489.708148,441830,4124,1,HR,1,100,73
1735218490.481154,442603,4240,1,HR,1,100,74
1735218491.321161,443443,4389,1,HR,1,100,73
1735218492.161169,444283,4521,1,HR,1,100,73
1735218492.961175,445083,4656,1,HR,1,100,73
1735218493.641181,445763,4764,1,HR,1,100,77
1735218494.334187,446456,4880,1,HR,1,100,79
1735218495.014193,447136,4997,1,HR,1,100,81
1735218495.814200,447936,5130,1,HR,1,100,80
1735218496.974210,449096,5311,1,HR,1,100,74
1735218497.867218,449989,5444,1,HR,1,100,72
1735218498.507223,450629,5544,1,HR,1,100,77
1735218499.307230,451429,5686,1,HR,1,100,77
1735218500.107237,452229,5818,1,HR,1,100,76
1735218501.080245,453202,5967,1,HR,1,100,73
1735218501.680251,453802,6066,1,HR,1,100,79
1735218502.440257,454562,6198,1,HR,1,100,79
1735218503.320265,455442,6333,1,HR,1,100,77
1735218504.320274,456442,6503,1,HR,1,100,73
1735218505.133281,457255,6636,1,HR,1,100,73
1735218505.933287,458055,6770,1,HR,1,100,74
1735218506.653294,458775,6885,1,HR,1,100,76
1735218507.333300,459455,6984,1,HR,1,100,79
1735218508.186307,460308,7136,1,HR,1,100,77
1735218509.066314,461188,7275,1,HR,1,100,75
1735218509.826321,461948,7408,1,HR,1,100,76
1735218510.786329,462908,7556,1,HR,1,100,73
1735218511.559336,463681,7689,1,HR,1,100,74
1735218512.199342,464321,7789,1,HR,1,100,79
1735218512.959348,465081,7922,1,HR,1,100,79
1735218513.839356,465961,8074,1,HR,1,100,76
1735218514.759364,466881,8211,1,HR,1,100,74
1735218515.652371,467774,8359,1,HR,1,100,73
1735218516.412378,468534,8476,1,HR,1,100,74
1735218517.012383,469134,8575,1,HR,1,100,80
1735218517.732389,469854,8693,1,HR,1,100,81
1735218518.492396,470614,8830,1,HR,1,100,80
1735218519.465404,471587,8983,1,HR,1,100,76
1735218520.425412,472547,9133,1,HR,1,100,73
1735218521.265420,473387,9282,1,HR,1,100,73
1735218521.985426,474107,9398,1,HR,1,100,75
1735218522.958434,475080,9547,1,HR,1,100,72
1735218523.838442,475960,9699,1,HR,1,100,71
1735218524.558448,476680,9819,1,HR,1,100,74
1735218525.358455,477480,9937,1,HR,1,100,74
1735218526.131462,478253,10069,1,HR,1,100,75
1735218526.771467,478893,10168,1,HR,1,100,79
1735218527.451473,479573,10285,1,HR,1,100,81
1735218528.571483,480693,10469,1,HR,1,100,75
1735218529.504491,481626,10624,1,HR,1,100,73
1735218530.424499,482546,10773,1,HR,1,100,71
1735218531.344507,483466,10922,1,HR,1,100,70
1735218532.104513,484226,11054,1,HR,1,100,72
1735218533.077522,485199,11203,1,HR,1,100,70
1735218533.797528,485919,11323,1,HR,1,100,73
1735218534.557534,486679,11426,1,HR,1,100,74
1735218535.557543,487679,11593,1,HR,1,100,71
1735218536.277549,488399,11710,1,HR,1,100,74
1735218537.010556,489132,11826,1,HR,1,100,76
1735218537.930563,490052,11992,1,HR,1,100,74
1735218539.010573,491132,12158,1,HR,1,100,70
1735218539.730579,491852,12282,1,HR,1,100,73
1735218540.583586,492705,12415,1,HR,1,100,72
1735218541.583595,493705,12579,1,HR,1,100,70
1735218542.183600,494305,12679,1,HR,1,100,76
1735218542.983607,495105,12812,1,HR,1,100,76
1735218544.156617,496278,13012,1,HR,1,100,71
1735218545.156626,497278,13164,1,HR,1,100,68
1735218545.996633,498118,13299,1,HR,1,100,69
1735218546.796640,498918,13431,1,HR,1,100,70
1735218547.729648,499851,13579,1,HR,1,100,69
1735218548.369654,500491,13700,1,HR,1,100,75
1735218549.529664,501651,13881,1,HR,1,100,70
1735218550.662673,502784,14071,1,HR,1,100,66
1735218551.382680,503504,14186,1,HR,1,100,70
1735218552.302688,504424,14336,1,HR,1,100,69
1735218553.222696,505344,14487,1,HR,1,100,68
1735218553.862701,505984,14585,1,HR,1,100,74
1735218554.715708,506837,14735,1,HR,1,100,73
1735218555.795718,507917,14906,1,HR,1,100,69
1735218556.435723,508557,15009,1,HR,1,100,75
1735218557.075729,509197,15124,1,HR,1,100,79
1735218558.168738,510290,15308,1,HR,1,100,74
1735218559.168747,511290,15456,1,HR,1,100,71
1735218560.048754,512170,15609,1,HR,1,100,70
1735218560.688760,512810,15710,1,HR,1,100,75
1735218561.661768,513783,15859,1,HR,1,100,73
1735218562.461775,514583,15991,1,HR,1,100,73
1735218563.181782,515303,16109,1,HR,1,100,75
1735218564.141790,516263,16275,1,HR,1,100,72
1735218565.314800,517436,16463,1,HR,1,100,68
1735218566.234808,518356,16613,1,HR,1,100,67
1735218567.154816,519276,16759,1,HR,1,100,67
1735218568.087824,520209,16911,1,HR,1,100,66
1735218568.727829,520849,17012,1,HR,1,100,73
1735218569.967840,522089,17210,1,HR,1,100,67
1735218570.927848,523049,17383,1,HR,1,100,66
1735218571.780856,523902,17515,1,HR,1,100,67
1735218572.620863,524742,17648,1,HR,1,100,68
1735218573.540871,525662,17799,1,HR,1,100,68
1735218574.140876,526262,17899,1,HR,1,100,75
1735218575.193885,527315,18081,1,HR,1,100,71
1735218576.273894,528395,18252,1,HR,1,100,68
1735218577.193902,529315,18401,1,HR,1,100,67
1735218578.153911,530275,18550,1,HR,1,100,66
1735218578.926917,531048,18685,1,HR,1,100,69
1735218579.806925,531928,18834,1,HR,1,100,69
1735218580.806934,532928,18970,1,HR,1,100,67
1735218582.019944,534141,19168,1,HR,1,100,63
1735218582.819951,534941,19300,1,HR,1,100,66
1735218583.819960,535941,19466,1,HR,1,100,64
1735218584.699967,536821,19615,1,HR,1,100,65
1735218585.632975,537754,19756,1,HR,1,100,65
1735218586.632984,538754,19922,1,HR,1,100,64
1735218587.592992,539714,20070,1,HR,1,100,64
1735218588.473000,540594,20220,1,HR,1,100,65
1735218589.486008,541607,20386,1,HR,1,100,64
1735218590.526017,542647,20553,1,HR,1,100,62
1735218591.446025,543567,20704,1,HR,1,100,63
1735218592.325033,544446,20837,1,HR,1,100,64
1735218593.339042,545460,21005,1,HR,1,100,63
1735218594.259050,546380,21153,1,HR,1,100,64
1735218595.179058,547300,21319,1,HR,1,100,64
1735218596.232067,548353,21473,1,HR,1,100,63
1735218597.312076,549433,21656,1,HR,1,100,61
1735218598.152083,550273,21788,1,HR,1,100,63
1735218599.111091,551232,21954,1,HR,1,100,63
1735218600.165101,552286,22120,1,HR,1,100,62
1735218601.125109,553246,22293,1,HR,1,100,62
1735218601.965116,554086,22426,1,HR,1,100,64
1735218602.964125,555085,22575,1,HR,1,100,63
1735218603.698131,555819,22709,1,HR,1,100,68
1735218604.698140,556819,22859,1,HR,1,100,66
1735218605.818149,557939,23039,1,HR,1,100,63
1735218606.671157,558792,23175,1,HR,1,100,65
1735218607.431163,559552,23308,1,HR,1,100,68
1735218608.271171,560392,23443,1,HR,1,100,69
1735218609.151178,561272,23591,1,HR,1,100,69
