LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1735218303.085537,255209.000,39376,2,PG,1,100,11265
1735218303.125537,255249.000,39393,3,PG,1,100,11313
1735218303.165538,255289.000,39393,3,PG,1,100,11359
1735218303.205538,255329.000,39393,3,PG,1,100,11399
1735218303.245538,255369.000,39410,3,PG,1,100,11431
1735218303.285539,255409.000,39410,3,PG,1,100,11481
1735218303.325539,255449.000,39410,3,PG,1,100,11510
1735218303.365540,255489.000,39428,2,PG,1,100,11566
1735218303.405540,255529.000,39428,2,PG,1,100,11594
1735218303.445540,255569.000,39446,3,PG,1,100,11465
1735218303.485540,255609.000,39446,3,PG,1,100,11255
1735218303.525541,255649.000,39446,3,PG,1,100,11124
1735218303.565541,255689.000,39460,2,PG,1,100,11118
1735218303.605541,255729.000,39460,2,PG,1,100,11125
1735218303.645542,255769.000,39477,3,PG,1,100,11190
1735218303.685542,255809.000,39477,3,PG,1,100,11237
1735218303.725543,255849.000,39477,3,PG,1,100,11275
1735218303.765543,255889.000,39496,2,PG,1,100,11305
1735218303.805543,255929.000,39496,2,PG,1,100,11311
1735218303.845544,255969.000,39513,3,PG,1,100,11310
1735218303.885544,256009.000,39513,3,PG,1,100,11333
1735218303.925544,256049.000,39513,3,PG,1,100,11358
1735218303.965545,256089.000,39528,2,PG,1,100,11394
1735218304.005545,256129.000,39528,2,PG,1,100,11441
1735218304.045545,256169.000,39544,3,PG,1,100,11483
1735218304.085546,256209.000,39544,3,PG,1,100,11536
1735218304.125546,256249.000,39544,3,PG,1,100,11552
1735218304.165546,256289.000,39569,3,PG,1,100,11452
1735218304.205547,256329.000,39569,3,PG,1,100,11236
1735218304.245547,256369.000,39569,3,PG,1,100,11104
1735218304.285547,256409.000,39587,3,PG,1,100,11073
1735218304.325548,256449.000,39587,3,PG,1,100,11107
1735218304.365548,256489.000,39587,3,PG,1,100,11146
1735218304.405548,256529.000,39607,3,PG,1,100,11189
1735218304.445549,256569.000,39607,3,PG,1,100,11235
1735218304.485549,256609.000,39607,3,PG,1,100,11250
1735218304.525549,256649.000,39623,2,PG,1,100,11257
1735218304.565550,256689.000,39623,2,PG,1,100,11279
1735218304.605550,256729.000,39638,3,PG,1,100,11291
1735218304.645550,256769.000,39638,3,PG,1,100,11316
1735218304.685551,256809.000,39638,3,PG,1,100,11371
1735218304.725551,256849.000,39654,2,PG,1,100,11405
1735218304.765552,256889.000,39654,2,PG,1,100,11456
1735218304.805552,256929.000,39672,2,PG,1,100,11506
1735218304.845552,256969.000,39672,2,PG,1,100,11532
1735218304.889886,257013.333,39688,3,PG,1,100,11555
1735218304.934220,257057.667,39688,3,PG,1,100,11461
1735218304.978553,257102.000,39688,3,PG,1,100,11235
1735218305.018554,257142.000,39703,2,PG,1,100,11097
1735218305.058554,257182.000,39703,2,PG,1,100,11048
1735218305.098554,257222.000,39720,3,PG,1,100,11073
1735218305.138555,257262.000,39720,3,PG,1,100,11096
1735218305.178555,257302.000,39720,3,PG,1,100,11136
1735218305.218555,257342.000,39737,2,PG,1,100,11179
1735218305.258556,257382.000,39737,2,PG,1,100,11208
1735218305.298556,257422.000,39755,3,PG,1,100,11202
1735218305.338557,257462.000,39755,3,PG,1,100,11167
1735218305.378557,257502.000,39755,3,PG,1,100,11194
1735218305.418557,257542.000,39772,3,PG,1,100,11215
1735218305.458558,257582.000,39772,3,PG,1,100,11270
1735218305.498558,257622.000,39772,3,PG,1,100,11318
1735218305.538558,257662.000,39787,2,PG,1,100,11355
1735218305.578559,257702.000,39787,2,PG,1,100,11384
1735218305.618559,257742.000,39804,3,PG,1,100,11433
1735218305.658559,257782.000,39804,3,PG,1,100,11483
1735218305.698560,257822.000,39804,3,PG,1,100,11446
1735218305.738560,257862.000,39820,2,PG,1,100,11246
1735218305.778560,257902.000,39820,2,PG,1,100,11070
1735218305.818561,257942.000,39837,3,PG,1,100,11000
1735218305.858561,257982.000,39837,3,PG,1,100,11009
1735218305.898561,258022.000,39837,3,PG,1,100,11035
1735218305.938562,258062.000,39852,2,PG,1,100,11080
1735218305.978562,258102.000,39852,2,PG,1,100,11150
1735218306.018562,258142.000,39871,3,PG,1,100,11165
1735218306.058563,258182.000,39871,3,PG,1,100,11179
1735218306.098563,258222.000,39871,3,PG,1,100,11184
1735218306.138563,258262.000,39888,2,PG,1,100,11190
1735218306.178564,258302.000,39888,2,PG,1,100,11223
1735218306.218564,258342.000,39905,3,PG,1,100,11268
1735218306.258564,258382.000,39905,3,PG,1,100,11297
1735218306.298565,258422.000,39905,3,PG,1,100,11340
1735218306.338565,258462.000,39919,2,PG,1,100,11378
1735218306.378566,258502.000,39919,2,PG,1,100,11425
1735218306.418566,258542.000,39937,3,PG,1,100,11473
1735218306.458566,258582.000,39937,3,PG,1,100,11447
1735218306.498566,258622.000,39937,3,PG,1,100,11272
1735218306.538567,258662.000,39953,2,PG,1,100,11104
1735218306.578567,258702.000,39953,2,PG,1,100,11039
1735218306.618567,258742.000,39970,3,PG,1,100,11037
1735218306.658568,258782.000,39970,3,PG,1,100,11087
1735218306.698568,258822.000,39970,3,PG,1,100,11128
1735218306.738569,258862.000,39985,2,PG,1,100,11167
1735218306.778569,258902.000,39985,2,PG,1,100,11205
1735218306.818569,258942.000,40004,3,PG,1,100,11208
1735218306.858570,258982.000,40004,3,PG,1,100,11212
1735218306.898570,259022.000,40004,3,PG,1,100,11217
1735218306.938570,259062.000,40020,3,PG,1,100,11224
1735218306.978571,259102.000,40020,3,PG,1,100,11251
1735218307.018571,259142.000,40020,3,PG,1,100,11290
1735218307.058571,259182.000,40037,2,PG,1,100,11322
1735218307.098572,259222.000,40037,2,PG,1,100,11365
1735218307.138572,259262.000,40052,3,PG,1,100,11391
1735218307.178572,259302.000,40052,3,PG,1,100,11302
1735218307.218573,259342.000,40052,3,PG,1,100,11091
1735218307.258573,259382.000,40069,2,PG,1,100,10962
1735218307.298573,259422.000,40069,2,PG,1,100,10923
1735218307.338574,259462.000,40085,3,PG,1,100,10924
1735218307.378574,259502.000,40085,3,PG,1,100,10972
1735218307.418574,259542.000,40085,3,PG,1,100,11015
1735218307.458575,259582.000,40103,2,PG,1,100,11066
1735218307.498575,259622.000,40103,2,PG,1,100,11087
1735218307.538575,259662.000,40119,3,PG,1,100,11081
1735218307.578576,259702.000,40119,3,PG,1,100,11107
1735218307.618576,259742.000,40119,3,PG,1,100,11120
1735218307.658576,259782.000,40136,2,PG,1,100,11151
1735218307.698577,259822.000,40136,2,PG,1,100,11210
1735218307.738577,259862.000,40153,3,PG,1,100,11247
1735218307.778578,259902.000,40153,3,PG,1,100,11283
1735218307.818578,259942.000,40153,3,PG,1,100,11331
1735218307.858578,259982.000,40170,2,PG,1,100,11365
1735218307.898579,260022.000,40170,2,PG,1,100,11395
1735218307.938579,260062.000,40185,3,PG,1,100,11283
1735218307.978579,260102.000,40185,3,PG,1,100,11065
1735218308.018580,260142.000,40185,3,PG,1,100,10929
1735218308.058580,260182.000,40201,2,PG,1,100,10893
1735218308.098580,260222.000,40201,2,PG,1,100,10913
1735218308.138581,260262.000,40220,3,PG,1,100,10927
1735218308.178581,260302.000,40220,3,PG,1,100,10973
1735218308.218581,260342.000,40220,3,PG,1,100,11024
1735218308.258582,260382.000,40237,2,PG,1,100,11055
1735218308.298582,260422.000,40237,2,PG,1,100,11057
1735218308.338582,260462.000,40254,3,PG,1,100,11066
1735218308.378583,260502.000,40254,3,PG,1,100,11088
1735218308.418583,260542.000,40254,3,PG,1,100,11143
1735218308.458583,260582.000,40271,3,PG,1,100,11176
1735218308.498584,260622.000,40271,3,PG,1,100,11213
1735218308.538584,260662.000,40271,3,PG,1,100,11273
1735218308.585084,260708.500,40287,2,PG,1,100,11307
1735218308.631585,260755.000,40287,2,PG,1,100,11365
1735218308.671585,260795.000,40304,2,PG,1,100,11407
1735218308.711586,260835.000,40304,2,PG,1,100,11452
1735218308.751586,260875.000,40321,3,PG,1,100,11491
1735218308.791586,260915.000,40321,3,PG,1,100,11529
1735218308.831587,260955.000,40321,3,PG,1,100,11571
1735218308.871587,260995.000,40336,2,PG,1,100,11511
1735218308.911587,261035.000,40336,2,PG,1,100,11300
1735218308.951588,261075.000,40352,3,PG,1,100,11100
1735218308.991588,261115.000,40352,3,PG,1,100,11047
1735218309.031588,261155.000,40352,3,PG,1,100,11061
1735218309.071589,261195.000,40370,2,PG,1,100,11077
1735218309.111589,261235.000,40370,2,PG,1,100,11133
1735218309.151589,261275.000,40388,3,PG,1,100,11179
1735218309.191590,261315.000,40388,3,PG,1,100,11211
1735218309.231590,261355.000,40388,3,PG,1,100,11235
1735218309.271590,261395.000,40406,4,PG,1,100,11203
1735218309.311591,261435.000,40406,4,PG,1,100,11221
1735218309.351591,261475.000,40406,4,PG,1,100,11259
1735218309.391592,261515.000,40406,4,PG,1,100,11300
1735218309.431592,261555.000,40423,2,PG,1,100,11345
1735218309.471592,261595.000,40423,2,PG,1,100,11385
1735218309.511592,261635.000,40439,3,PG,1,100,11420
1735218309.551593,261675.000,40439,3,PG,1,100,11450
1735218309.591593,261715.000,40439,3,PG,1,100,11499
1735218309.631593,261755.000,40455,2,PG,1,100,11537
1735218309.671594,261795.000,40455,2,PG,1,100,11521
1735218309.711594,261835.000,40473,3,PG,1,100,11346
1735218309.751595,261875.000,40473,3,PG,1,100,11172
1735218309.791595,261915.000,40473,3,PG,1,100,11115
1735218309.831595,261955.000,40489,2,PG,1,100,11140
1735218309.871596,261995.000,40489,2,PG,1,100,11186
1735218309.911596,262035.000,40504,3,PG,1,100,11215
1735218309.951596,262075.000,40504,3,PG,1,100,11266
1735218309.991597,262115.000,40504,3,PG,1,100,11297
1735218310.031597,262155.000,40522,2,PG,1,100,11304
1735218310.071597,262195.000,40522,2,PG,1,100,11305
1735218310.111598,262235.000,40540,3,PG,1,100,11305
1735218310.151598,262275.000,40540,3,PG,1,100,11351
1735218310.191598,262315.000,40540,3,PG,1,100,11393
1735218310.231599,262355.000,40556,3,PG,1,100,11425
1735218310.271599,262395.000,40556,3,PG,1,100,11470
1735218310.311599,262435.000,40556,3,PG,1,100,11521
1735218310.351600,262475.000,40571,2,PG,1,100,11550
1735218310.391600,262515.000,40571,2,PG,1,100,11608
1735218310.431600,262555.000,40588,3,PG,1,100,11598
1735218310.471601,262595.000,40588,3,PG,1,100,11439
1735218310.511601,262635.000,40588,3,PG,1,100,11251
1735218310.551601,262675.000,40605,2,PG,1,100,11191
1735218310.591602,262715.000,40605,2,PG,1,100,11213
1735218310.631602,262755.000,40621,3,PG,1,100,11257
1735218310.671602,262795.000,40621,3,PG,1,100,11292
1735218310.711603,262835.000,40621,3,PG,1,100,11333
1735218310.751603,262875.000,40639,2,PG,1,100,11387
1735218310.791604,262915.000,40639,2,PG,1,100,11390
1735218310.831604,262955.000,40655,3,PG,1,100,11397
1735218310.871604,262995.000,40655,3,PG,1,100,11418
1735218310.911605,263035.000,40655,3,PG,1,100,11440
1735218310.951605,263075.000,40672,2,PG,1,100,11480
1735218310.991605,263115.000,40672,2,PG,1,100,11535
1735218311.031606,263155.000,40688,3,PG,1,100,11582
1735218311.071606,263195.000,40688,3,PG,1,100,11607
1735218311.111606,263235.000,40688,3,PG,1,100,11661
1735218311.151607,263275.000,40704,2,PG,1,100,11685
1735218311.191607,263315.000,40704,2,PG,1,100,11729
1735218311.231607,263355.000,40720,3,PG,1,100,11751
1735218311.271608,263395.000,40720,3,PG,1,100,11652
1735218311.311608,263435.000,40720,3,PG,1,100,11448
1735218311.351608,263475.000,40737,2,PG,1,100,11326
1735218311.391609,263515.000,40737,2,PG,1,100,11297
1735218311.431609,263555.000,40754,3,PG,1,100,11325
1735218311.471609,263595.000,40754,3,PG,1,100,11339
1735218311.511610,263635.000,40754,3,PG,1,100,11384
1735218311.551610,263675.000,40769,2,PG,1,100,11447
1735218311.591610,263715.000,40769,2,PG,1,100,11451
1735218311.631611,263755.000,40787,3,PG,1,100,11452
1735218311.671611,263795.000,40787,3,PG,1,100,11461
1735218311.711612,263835.000,40787,3,PG,1,100,11472
1735218311.751612,263875.000,40805,3,PG,1,100,11499
1735218311.791612,263915.000,40805,3,PG,1,100,11557
1735218311.831613,263955.000,40805,3,PG,1,100,11595
1735218311.871613,263995.000,40821,2,PG,1,100,11629
1735218311.911613,264035.000,40821,2,PG,1,100,11659
1735218311.951614,264075.000,40837,3,PG,1,100,11693
1735218311.991614,264115.000,40837,3,PG,1,100,11730
1735218312.031614,264155.000,40837,3,PG,1,100,11780
1735218312.071615,264195.000,40853,2,PG,1,100,11803
1735218312.111615,264235.000,40853,2,PG,1,100,11731
1735218312.151615,264275.000,40870,3,PG,1,100,11526
1735218312.191616,264315.000,40870,3,PG,1,100,11355
1735218312.231616,264355.000,40870,3,PG,1,100,11314
1735218312.271616,264395.000,40886,2,PG,1,100,11325
1735218312.311617,264435.000,40886,2,PG,1,100,11347
1735218312.358117,264481.500,40903,2,PG,1,100,11397
1735218312.404618,264528.000,40903,2,PG,1,100,11431
1735218312.444618,264568.000,40920,3,PG,1,100,11466
1735218312.484618,264608.000,40920,3,PG,1,100,11459
1735218312.524618,264648.000,40920,3,PG,1,100,11462
1735218312.564619,264688.000,40937,3,PG,1,100,11461
1735218312.604619,264728.000,40937,3,PG,1,100,11501
1735218312.644619,264768.000,40937,3,PG,1,100,11544
1735218312.684620,264808.000,40953,2,PG,1,100,11579
1735218312.724620,264848.000,40953,2,PG,1,100,11621
1735218312.764621,264888.000,40971,3,PG,1,100,11653
1735218312.804621,264928.000,40971,3,PG,1,100,11672
1735218312.844621,264968.000,40971,3,PG,1,100,11718
