LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1735218703.066988,655187.000,38924,1,BV,1,100,3.86
1735218708.066032,660186.000,39746,1,BV,1,100,3.87
1735218713.066075,665186.000,40552,1,BV,1,100,3.86
1735218718.065118,670185.000,41373,1,BV,1,100,3.86
1735218723.065161,675185.000,42194,1,BV,1,100,3.87
1735218728.064204,680184.000,43015,1,BV,1,100,3.86
1735218733.064247,685184.000,43818,1,BV,1,100,3.86
1735218738.063291,690183.000,44641,1,BV,1,100,3.86
1735218743.063334,695183.000,45429,1,BV,1,100,3.86
1735218748.062377,700182.000,46233,1,BV,1,100,3.86
1735218753.062420,705182.000,47041,1,BV,1,100,3.86
1735218758.061463,710181.000,47815,1,BV,1,100,3.86
1735218763.061506,715181.000,48618,1,BV,1,100,3.86
1735218768.060549,720180.000,49437,1,BV,1,100,3.86
1735218773.060592,725180.000,50256,1,BV,1,100,3.86
1735218778.060636,730180.000,51058,1,BV,1,100,3.86
1735218783.059679,735179.000,51861,1,BV,1,100,3.86
1735218788.059722,740179.000,52683,1,BV,1,100,3.86
1735218793.058765,745178.000,53503,1,BV,1,100,3.86
1735218798.057808,750177.000,54316,1,BV,1,100,3.86
1735218803.057851,755177.000,55138,1,BV,1,100,3.86
1735218808.056895,760176.000,55941,1,BV,1,100,3.86
1735218813.056938,765176.000,56743,1,BV,1,100,3.86
1735218818.055981,770175.000,57564,1,BV,1,100,3.86
1735218823.056024,775175.000,58382,1,BV,1,100,3.86
1735218828.055067,780174.000,59185,1,BV,1,100,3.86
1735218833.055110,785174.000,60003,1,BV,1,100,3.86
1735218838.054153,790173.000,60806,1,BV,1,100,3.86
1735218843.054197,795173.000,61630,1,BV,1,100,3.86
1735218848.053240,800172.000,62434,1,BV,1,100,3.86
1735218853.053283,805172.000,63237,1,BV,1,100,3.86
1735218858.052326,810171.000,64042,1,BV,1,100,3.86
1735218863.052369,815171.000,64784,1,BV,1,100,3.86
1735218868.051412,820170.000,55,1,BV,1,100,3.86
1735218873.051455,825170.000,877,1,BV,1,100,3.86
1735218878.050498,830169.000,1699,1,BV,1,100,3.85
1735218883.050542,835169.000,2521,1,BV,1,100,3.86
1735218888.049585,840168.000,3342,1,BV,1,100,3.85
1735218893.049628,845168.000,4162,1,BV,1,100,3.86
1735218898.048671,850167.000,4981,1,BV,1,100,3.86
1735218903.048714,855167.000,5801,1,BV,1,100,3.86
1735218908.047757,860166.000,6622,1,BV,1,100,3.85
1735218913.047801,865166.000,7418,1,BV,1,100,3.85
1735218918.046844,870165.000,8240,1,BV,1,100,3.85
1735218923.046887,875165.000,9066,1,BV,1,100,3.85
1735218928.045930,880164.000,9866,1,BV,1,100,3.85
1735218933.045973,885164.000,10706,1,BV,1,100,3.85
1735218938.045016,890163.000,11509,1,BV,1,100,3.85
1735218943.045059,895163.000,12328,1,BV,1,100,3.86
1735218948.044102,900162.000,13168,1,BV,1,100,3.85
1735218953.044146,905162.000,13954,1,BV,1,100,3.85
1735218958.043189,910161.000,14777,1,BV,1,100,3.85
1735218963.043232,915161.000,15594,1,BV,1,100,3.85
1735218968.042275,920160.000,16415,1,BV,1,100,3.85
1735218973.042318,925160.000,17238,1,BV,1,100,3.85
