LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1735218299.471006,251594.500,38796,2,EL,1,100,-17825.199219
1735218299.537506,251661.000,38796,2,EL,1,100,-17825.000000
1735218299.604007,251727.500,38813,2,EL,1,100,-17824.800781
1735218299.670508,251794.000,38813,2,EL,1,100,-17825.000000
1735218299.737508,251861.000,38829,1,EL,1,100,-17824.199219
1735218299.804509,251928.000,38847,2,EL,1,100,-17824.000000
1735218299.871509,251995.000,38847,2,EL,1,100,-17823.199219
1735218299.937510,252061.000,38863,1,EL,1,100,-17823.000000
1735218300.004010,252127.500,38880,2,EL,1,100,-17823.000000
1735218300.070511,252194.000,38880,2,EL,1,100,-17822.000000
1735218300.137512,252261.000,38897,1,EL,1,100,-17821.400391
1735218300.204012,252327.500,38912,2,EL,1,100,-17821.000000
1735218300.270513,252394.000,38912,2,EL,1,100,-17820.400391
1735218300.337513,252461.000,38928,1,EL,1,100,-17820.000000
1735218300.404014,252527.500,38946,2,EL,1,100,-17819.599609
1735218300.470515,252594.000,38946,2,EL,1,100,-17819.400391
1735218300.537515,252661.000,38962,1,EL,1,100,-17819.000000
1735218300.604016,252727.500,38979,2,EL,1,100,-17818.400391
1735218300.670516,252794.000,38979,2,EL,1,100,-17818.000000
1735218300.737517,252861.000,38995,1,EL,1,100,-17817.199219
1735218300.804017,252927.500,39013,2,EL,1,100,-17817.000000
1735218300.870518,252994.000,39013,2,EL,1,100,-17816.400391
1735218300.937519,253061.000,39029,1,EL,1,100,-17816.000000
1735218301.004019,253127.500,39044,2,EL,1,100,-17815.000000
1735218301.070520,253194.000,39044,2,EL,1,100,-17808.400391
1735218301.137520,253261.000,39061,1,EL,1,100,-17805.400391
1735218301.204021,253327.500,39078,2,EL,1,100,-17805.000000
1735218301.270521,253394.000,39078,2,EL,1,100,-17804.000000
1735218301.337522,253461.000,39094,1,EL,1,100,-17803.400391
1735218301.404022,253527.500,39113,2,EL,1,100,-17803.000000
1735218301.470523,253594.000,39113,2,EL,1,100,-17803.000000
1735218301.537524,253661.000,39128,1,EL,1,100,-17802.400391
1735218301.604024,253727.500,39145,2,EL,1,100,-17802.000000
1735218301.670525,253794.000,39145,2,EL,1,100,-17802.000000
1735218301.737525,253861.000,39161,1,EL,1,100,-17802.000000
1735218301.804026,253927.500,39178,2,EL,1,100,-17801.599609
1735218301.870527,253994.000,39178,2,EL,1,100,-17801.800781
1735218301.937527,254061.000,39193,2,EL,1,100,-17802.000000
1735218302.004528,254128.000,39193,2,EL,1,100,-17802.000000
1735218302.070528,254194.000,39210,1,EL,1,100,-17802.000000
1735218302.137529,254261.000,39227,2,EL,1,100,-17803.199219
1735218302.204530,254328.000,39227,2,EL,1,100,-17804.000000
1735218302.270530,254394.000,39246,1,EL,1,100,-17804.800781
1735218302.337531,254461.000,39260,2,EL,1,100,-17806.400391
1735218302.404531,254528.000,39260,2,EL,1,100,-17808.199219
1735218302.470532,254594.000,39278,1,EL,1,100,-17810.000000
1735218302.537032,254660.500,39294,2,EL,1,100,-17811.800781
1735218302.603533,254727.000,39294,2,EL,1,100,-17813.400391
1735218302.670533,254794.000,39311,1,EL,1,100,-17815.000000
1735218302.737534,254861.000,39326,2,EL,1,100,-17816.599609
1735218302.804535,254928.000,39326,2,EL,1,100,-17818.800781
1735218302.870535,254994.000,39343,1,EL,1,100,-17823.000000
1735218302.937036,255060.500,39361,2,EL,1,100,-17831.599609
1735218303.003536,255127.000,39361,2,EL,1,100,-17841.000000
1735218303.070537,255194.000,39378,1,EL,1,100,-17845.000000
1735218303.137038,255260.500,39395,2,EL,1,100,-17846.800781
1735218303.203538,255327.000,39395,2,EL,1,100,-17847.400391
1735218303.270539,255394.000,39412,1,EL,1,100,-17848.000000
1735218303.337539,255461.000,39430,2,EL,1,100,-17848.199219
1735218303.404540,255528.000,39430,2,EL,1,100,-17849.000000
1735218303.470540,255594.000,39448,1,EL,1,100,-17849.000000
1735218303.537041,255660.500,39462,2,EL,1,100,-17849.199219
1735218303.603542,255727.000,39462,2,EL,1,100,-17850.000000
1735218303.670542,255794.000,39479,1,EL,1,100,-17851.400391
1735218303.737043,255860.500,39498,2,EL,1,100,-17852.000000
1735218303.803543,255927.000,39498,2,EL,1,100,-17853.000000
1735218303.870544,255994.000,39515,1,EL,1,100,-17854.400391
1735218303.937044,256060.500,39530,2,EL,1,100,-17856.000000
1735218304.003545,256127.000,39530,2,EL,1,100,-17857.000000
1735218304.070546,256194.000,39546,1,EL,1,100,-17858.400391
1735218304.137213,256260.667,39571,3,EL,1,100,-17859.599609
1735218304.203880,256327.333,39571,3,EL,1,100,-17861.199219
1735218304.270547,256394.000,39571,3,EL,1,100,-17862.800781
1735218304.337548,256461.000,39589,1,EL,1,100,-17864.000000
1735218304.404048,256527.500,39609,2,EL,1,100,-17865.000000
1735218304.470549,256594.000,39609,2,EL,1,100,-17865.599609
1735218304.537549,256661.000,39625,1,EL,1,100,-17866.599609
1735218304.604050,256727.500,39640,2,EL,1,100,-17867.400391
1735218304.670551,256794.000,39640,2,EL,1,100,-17867.800781
1735218304.737551,256861.000,39656,1,EL,1,100,-17868.599609
1735218304.804052,256927.500,39674,2,EL,1,100,-17869.000000
1735218304.870553,256994.000,39674,2,EL,1,100,-17868.599609
1735218304.937553,257061.000,39690,1,EL,1,100,-17868.000000
1735218305.004054,257127.500,39705,2,EL,1,100,-17867.400391
1735218305.070554,257194.000,39705,2,EL,1,100,-17867.000000
1735218305.137555,257261.000,39722,1,EL,1,100,-17866.400391
1735218305.204055,257327.500,39739,2,EL,1,100,-17864.800781
1735218305.270556,257394.000,39739,2,EL,1,100,-17863.800781
1735218305.337557,257461.000,39757,1,EL,1,100,-17862.000000
1735218305.404057,257527.500,39774,2,EL,1,100,-17860.800781
1735218305.470558,257594.000,39774,2,EL,1,100,-17859.400391
1735218305.537558,257661.000,39789,1,EL,1,100,-17857.599609
1735218305.604059,257727.500,39806,2,EL,1,100,-17856.599609
1735218305.670559,257794.000,39806,2,EL,1,100,-17855.000000
1735218305.737560,257861.000,39822,1,EL,1,100,-17853.599609
1735218305.804060,257927.500,39839,2,EL,1,100,-17852.199219
1735218305.870561,257994.000,39839,2,EL,1,100,-17851.000000
1735218305.937062,258060.500,39854,2,EL,1,100,-17850.000000
1735218306.003562,258127.000,39854,2,EL,1,100,-17849.000000
1735218306.070563,258194.000,39873,1,EL,1,100,-17848.400391
1735218306.137064,258260.500,39890,2,EL,1,100,-17846.800781
1735218306.203564,258327.000,39890,2,EL,1,100,-17845.800781
1735218306.270565,258394.000,39907,1,EL,1,100,-17844.800781
1735218306.337065,258460.500,39921,2,EL,1,100,-17844.000000
1735218306.403566,258527.000,39921,2,EL,1,100,-17843.000000
1735218306.470566,258594.000,39939,1,EL,1,100,-17841.800781
1735218306.537067,258660.500,39955,2,EL,1,100,-17840.400391
1735218306.603567,258727.000,39955,2,EL,1,100,-17839.800781
1735218306.670568,258794.000,39972,1,EL,1,100,-17839.000000
1735218306.737069,258860.500,39987,2,EL,1,100,-17838.000000
1735218306.803569,258927.000,39987,2,EL,1,100,-17837.199219
1735218306.870570,258994.000,40006,1,EL,1,100,-17836.599609
1735218306.937070,259060.500,40022,2,EL,1,100,-17836.000000
1735218307.003571,259127.000,40022,2,EL,1,100,-17835.400391
1735218307.070571,259194.000,40039,1,EL,1,100,-17834.599609
1735218307.137072,259260.500,40054,2,EL,1,100,-17834.000000
1735218307.203573,259327.000,40054,2,EL,1,100,-17833.000000
1735218307.270573,259394.000,40071,1,EL,1,100,-17832.199219
1735218307.337074,259460.500,40087,2,EL,1,100,-17831.800781
1735218307.403574,259527.000,40087,2,EL,1,100,-17831.000000
1735218307.470575,259594.000,40105,1,EL,1,100,-17831.000000
1735218307.537076,259660.500,40121,2,EL,1,100,-17830.800781
1735218307.603576,259727.000,40121,2,EL,1,100,-17830.000000
1735218307.670577,259794.000,40138,1,EL,1,100,-17829.599609
1735218307.737077,259860.500,40155,2,EL,1,100,-17829.000000
1735218307.803578,259927.000,40155,2,EL,1,100,-17829.000000
1735218307.870578,259994.000,40172,1,EL,1,100,-17828.199219
1735218307.937079,260060.500,40187,2,EL,1,100,-17828.000000
1735218308.003579,260127.000,40187,2,EL,1,100,-17827.800781
1735218308.070580,260194.000,40203,1,EL,1,100,-17827.199219
1735218308.137081,260260.500,40222,2,EL,1,100,-17827.000000
1735218308.203581,260327.000,40222,2,EL,1,100,-17827.000000
1735218308.270582,260394.000,40239,1,EL,1,100,-17827.000000
1735218308.337082,260460.500,40256,2,EL,1,100,-17827.000000
1735218308.403583,260527.000,40256,2,EL,1,100,-17827.199219
1735218308.470083,260593.500,40273,2,EL,1,100,-17828.000000
1735218308.536584,260660.000,40273,2,EL,1,100,-17828.599609
1735218308.603585,260727.000,40289,1,EL,1,100,-17829.000000
1735218308.670085,260793.500,40306,2,EL,1,100,-17830.400391
1735218308.736586,260860.000,40306,2,EL,1,100,-17831.199219
1735218308.803586,260927.000,40323,1,EL,1,100,-17831.599609
1735218308.870087,260993.500,40338,2,EL,1,100,-17832.400391
1735218308.936588,261060.000,40338,2,EL,1,100,-17833.800781
1735218309.003588,261127.000,40354,1,EL,1,100,-17835.800781
1735218309.070089,261193.500,40372,2,EL,1,100,-17837.599609
1735218309.136589,261260.000,40372,2,EL,1,100,-17839.400391
1735218309.203590,261327.000,40390,1,EL,1,100,-17840.800781
1735218309.270090,261393.500,40408,2,EL,1,100,-17841.599609
1735218309.336591,261460.000,40408,2,EL,1,100,-17842.199219
1735218309.403092,261526.500,40425,2,EL,1,100,-17842.800781
1735218309.469592,261593.000,40425,2,EL,1,100,-17843.000000
1735218309.536593,261660.000,40441,1,EL,1,100,-17842.400391
1735218309.603093,261726.500,40457,2,EL,1,100,-17842.199219
1735218309.669594,261793.000,40457,2,EL,1,100,-17841.800781
1735218309.736594,261860.000,40475,2,EL,1,100,-17840.800781
1735218309.803595,261927.000,40475,2,EL,1,100,-17840.000000
1735218309.870596,261994.000,40491,1,EL,1,100,-17839.000000
1735218309.937096,262060.500,40506,2,EL,1,100,-17838.599609
1735218310.003597,262127.000,40506,2,EL,1,100,-17837.400391
1735218310.069597,262193.000,40524,1,EL,1,100,-17836.400391
1735218310.136598,262260.000,40542,2,EL,1,100,-17835.199219
1735218310.203598,262327.000,40542,2,EL,1,100,-17834.000000
1735218310.269599,262393.000,40558,1,EL,1,100,-17832.800781
1735218310.336600,262460.000,40573,2,EL,1,100,-17832.000000
1735218310.403600,262527.000,40573,2,EL,1,100,-17831.000000
1735218310.469601,262593.000,40590,1,EL,1,100,-17829.800781
1735218310.536601,262660.000,40607,2,EL,1,100,-17828.800781
1735218310.603602,262727.000,40607,2,EL,1,100,-17827.800781
1735218310.669602,262793.000,40623,1,EL,1,100,-17826.800781
1735218310.736603,262860.000,40641,2,EL,1,100,-17826.000000
1735218310.803604,262927.000,40641,2,EL,1,100,-17824.800781
1735218310.869604,262993.000,40657,1,EL,1,100,-17824.199219
1735218310.936605,263060.000,40674,2,EL,1,100,-17823.199219
1735218311.003605,263127.000,40674,2,EL,1,100,-17822.400391
1735218311.069606,263193.000,40690,1,EL,1,100,-17821.599609
1735218311.136606,263260.000,40706,2,EL,1,100,-17821.000000
1735218311.203607,263327.000,40706,2,EL,1,100,-17820.800781
1735218311.269608,263393.000,40722,1,EL,1,100,-17819.800781
1735218311.336608,263460.000,40739,2,EL,1,100,-17819.000000
1735218311.403609,263527.000,40739,2,EL,1,100,-17818.199219
1735218311.469609,263593.000,40756,1,EL,1,100,-17818.000000
1735218311.536610,263660.000,40771,2,EL,1,100,-17817.599609
1735218311.603611,263727.000,40771,2,EL,1,100,-17817.000000
1735218311.669611,263793.000,40789,1,EL,1,100,-17816.400391
1735218311.736612,263860.000,40807,2,EL,1,100,-17816.000000
1735218311.803612,263927.000,40807,2,EL,1,100,-17815.800781
1735218311.869613,263993.000,40823,1,EL,1,100,-17815.000000
1735218311.936613,264060.000,40839,2,EL,1,100,-17815.000000
1735218312.003614,264127.000,40839,2,EL,1,100,-17814.000000
1735218312.070115,264193.500,40855,2,EL,1,100,-17814.000000
1735218312.136615,264260.000,40855,2,EL,1,100,-17814.000000
1735218312.203616,264327.000,40872,1,EL,1,100,-17812.800781
1735218312.270116,264393.500,40888,2,EL,1,100,-17812.599609
1735218312.336617,264460.000,40888,2,EL,1,100,-17812.000000
1735218312.403617,264527.000,40905,1,EL,1,100,-17811.599609
1735218312.470118,264593.500,40922,2,EL,1,100,-17811.000000
1735218312.536619,264660.000,40922,2,EL,1,100,-17810.800781
1735218312.603619,264727.000,40939,1,EL,1,100,-17811.000000
1735218312.670120,264793.500,40955,2,EL,1,100,-17810.199219
1735218312.736620,264860.000,40955,2,EL,1,100,-17809.599609
1735218312.802621,264926.000,40973,1,EL,1,100,-17809.400391
1735218312.869622,264993.000,40987,2,EL,1,100,-17809.800781
1735218312.936622,265060.000,40987,2,EL,1,100,-17809.000000
1735218313.003623,265127.000,41004,1,EL,1,100,-17808.400391
1735218313.070123,265193.500,41021,2,EL,1,100,-17808.000000
1735218313.136624,265260.000,41021,2,EL,1,100,-17808.199219
1735218313.202624,265326.000,41040,1,EL,1,100,-17808.000000
1735218313.269625,265393.000,41056,2,EL,1,100,-17808.000000
1735218313.336626,265460.000,41056,2,EL,1,100,-17807.000000
1735218313.402626,265526.000,41073,1,EL,1,100,-17807.000000
1735218313.469627,265593.000,41090,2,EL,1,100,-17806.400391
1735218313.536627,265660.000,41090,2,EL,1,100,-17806.000000
1735218313.602628,265726.000,41107,1,EL,1,100,-17806.000000
1735218313.669628,265793.000,41121,2,EL,1,100,-17806.000000
1735218313.736629,265860.000,41121,2,EL,1,100,-17805.000000
1735218313.802629,265926.000,41139,1,EL,1,100,-17805.000000
1735218313.869630,265993.000,41155,2,EL,1,100,-17804.800781
1735218313.936631,266060.000,41155,2,EL,1,100,-17804.599609
1735218314.002631,266126.000,41174,1,EL,1,100,-17804.400391
1735218314.069632,266193.000,41190,2,EL,1,100,-17804.000000
1735218314.136632,266260.000,41190,2,EL,1,100,-17803.599609
1735218314.202633,266326.000,41206,1,EL,1,100,-17803.800781
1735218314.269634,266393.000,41222,2,EL,1,100,-17803.599609
1735218314.336634,266460.000,41222,2,EL,1,100,-17803.199219
1735218314.403135,266526.500,41247,2,EL,1,100,-17802.599609
1735218314.469635,266593.000,41247,2,EL,1,100,-17802.000000
1735218314.536136,266659.500,41263,2,EL,1,100,-17802.000000
1735218314.602636,266726.000,41263,2,EL,1,100,-17801.599609
1735218314.669637,266793.000,41280,1,EL,1,100,-17802.000000
1735218314.736138,266859.500,41295,2,EL,1,100,-17801.800781
1735218314.802638,266926.000,41295,2,EL,1,100,-17801.400391
1735218314.869639,266993.000,41314,1,EL,1,100,-17801.000000
1735218314.936139,267059.500,41330,2,EL,1,100,-17801.000000
1735218315.002640,267126.000,41330,2,EL,1,100,-17801.000000
1735218315.069640,267193.000,41347,1,EL,1,100,-17800.199219
1735218315.136141,267259.500,41362,2,EL,1,100,-17800.800781
1735218315.202642,267326.000,41362,2,EL,1,100,-17800.000000
1735218315.269642,267393.000,41379,1,EL,1,100,-17799.400391
1735218315.336143,267459.500,41395,2,EL,1,100,-17799.000000
1735218315.402643,267526.000,41395,2,EL,1,100,-17799.000000
1735218315.469644,267593.000,41413,1,EL,1,100,-17798.400391
1735218315.536144,267659.500,41428,2,EL,1,100,-17798.000000
1735218315.602645,267726.000,41428,2,EL,1,100,-17797.800781
1735218315.669646,267793.000,41446,1,EL,1,100,-17797.400391
1735218315.736146,267859.500,41463,2,EL,1,100,-17797.000000
1735218315.802647,267926.000,41463,2,EL,1,100,-17797.000000
1735218315.869147,267992.500,41480,2,EL,1,100,-17796.599609
1735218315.935648,268059.000,41480,2,EL,1,100,-17796.199219
1735218316.002649,268126.000,41496,1,EL,1,100,-17796.000000
1735218316.069149,268192.500,41512,2,EL,1,100,-17796.000000
1735218316.135650,268259.000,41512,2,EL,1,100,-17795.599609
1735218316.202650,268326.000,41528,1,EL,1,100,-17795.000000
1735218316.269651,268393.000,41545,2,EL,1,100,-17795.000000
1735218316.336651,268460.000,41545,2,EL,1,100,-17794.800781
1735218316.402652,268526.000,41561,1,EL,1,100,-17794.199219
1735218316.469152,268592.500,41579,2,EL,1,100,-17794.199219
1735218316.535653,268659.000,41579,2,EL,1,100,-17794.000000
1735218316.602654,268726.000,41595,1,EL,1,100,-17793.599609
1735218316.669654,268793.000,41612,2,EL,1,100,-17793.000000
1735218316.736655,268860.000,41612,2,EL,1,100,-17793.000000
1735218316.802655,268926.000,41629,1,EL,1,100,-17793.000000
1735218316.869656,268993.000,41644,2,EL,1,100,-17792.400391
1735218316.936656,269060.000,41644,2,EL,1,100,-17792.000000
1735218317.002657,269126.000,41660,1,EL,1,100,-17791.800781
1735218317.069158,269192.500,41678,2,EL,1,100,-17792.000000
1735218317.135658,269259.000,41678,2,EL,1,100,-17791.199219
1735218317.202659,269326.000,41696,1,EL,1,100,-17791.000000
1735218317.269160,269392.500,41711,2,EL,1,100,-17791.000000
1735218317.335660,269459.000,41711,2,EL,1,100,-17791.199219
1735218317.402661,269526.000,41727,1,EL,1,100,-17791.000000
1735218317.469161,269592.500,41745,2,EL,1,100,-17791.000000
1735218317.535662,269659.000,41745,2,EL,1,100,-17791.000000
1735218317.602662,269726.000,41761,1,EL,1,100,-17790.599609
1735218317.669663,269793.000,41777,2,EL,1,100,-17790.000000
1735218317.736664,269860.000,41777,2,EL,1,100,-17790.000000
1735218317.802664,269926.000,41793,1,EL,1,100,-17790.199219
1735218317.869165,269992.500,41810,2,EL,1,100,-17790.400391
1735218317.935665,270059.000,41810,2,EL,1,100,-17790.199219
1735218318.002666,270126.000,41828,2,EL,1,100,-17790.199219
1735218318.069666,270193.000,41828,2,EL,1,100,-17790.000000
1735218318.135667,270259.000,41846,1,EL,1,100,-17790.000000
1735218318.202667,270326.000,41862,2,EL,1,100,-17790.000000
1735218318.269668,270393.000,41862,2,EL,1,100,-17790.000000
1735218318.335669,270459.000,41879,1,EL,1,100,-17789.599609
1735218318.402669,270526.000,41896,2,EL,1,100,-17789.199219
1735218318.469670,270593.000,41896,2,EL,1,100,-17789.000000
1735218318.535670,270659.000,41913,1,EL,1,100,-17789.000000
1735218318.602671,270726.000,41927,2,EL,1,100,-17788.800781
1735218318.669672,270793.000,41927,2,EL,1,100,-17789.000000
1735218318.735672,270859.000,41944,1,EL,1,100,-17789.800781
1735218318.802673,270926.000,41961,2,EL,1,100,-17790.400391
1735218318.869673,270993.000,41961,2,EL,1,100,-17792.599609
1735218318.935674,271059.000,41978,1,EL,1,100,-17795.599609
1735218319.002674,271126.000,41994,2,EL,1,100,-17799.000000
1735218319.069675,271193.000,41994,2,EL,1,100,-17804.400391
1735218319.135676,271259.000,42012,1,EL,1,100,-17811.400391
1735218319.202676,271326.000,42028,2,EL,1,100,-17818.800781
1735218319.269677,271393.000,42028,2,EL,1,100,-17827.000000
1735218319.335677,271459.000,42045,1,EL,1,100,-17836.000000
1735218319.402678,271526.000,42060,2,EL,1,100,-17846.199219
1735218319.469678,271593.000,42060,2,EL,1,100,-17855.000000
1735218319.536179,271659.500,42082,2,EL,1,100,-17863.599609
1735218319.602679,271726.000,42082,2,EL,1,100,-17871.199219
1735218319.669347,271792.667,42099,3,EL,1,100,-17877.400391
1735218319.736014,271859.333,42099,3,EL,1,100,-17882.800781
1735218319.802681,271926.000,42099,3,EL,1,100,-17888.400391
1735218319.869682,271993.000,42118,1,EL,1,100,-17894.400391
1735218319.936182,272059.500,42132,2,EL,1,100,-17898.800781
1735218320.002683,272126.000,42132,2,EL,1,100,-17903.000000
1735218320.068684,272192.000,42149,1,EL,1,100,-17906.599609
1735218320.135684,272259.000,42168,2,EL,1,100,-17908.800781
1735218320.202685,272326.000,42168,2,EL,1,100,-17910.199219
1735218320.269685,272393.000,42185,1,EL,1,100,-17911.599609
1735218320.336186,272459.500,42199,2,EL,1,100,-17913.199219
1735218320.402687,272526.000,42199,2,EL,1,100,-17915.400391
1735218320.468687,272592.000,42217,1,EL,1,100,-17916.000000
1735218320.535688,272659.000,42235,2,EL,1,100,-17915.000000
1735218320.602688,272726.000,42235,2,EL,1,100,-17914.199219
1735218320.668689,272792.000,42252,1,EL,1,100,-17912.800781
1735218320.735689,272859.000,42267,2,EL,1,100,-17911.800781
1735218320.802690,272926.000,42267,2,EL,1,100,-17910.400391
1735218320.869690,272993.000,42284,1,EL,1,100,-17909.000000
1735218320.936191,273059.500,42300,2,EL,1,100,-17906.800781
1735218321.002692,273126.000,42300,2,EL,1,100,-17904.400391
1735218321.069192,273192.500,42318,2,EL,1,100,-17901.599609
1735218321.135693,273259.000,42318,2,EL,1,100,-17899.199219
1735218321.202693,273326.000,42334,1,EL,1,100,-17897.599609
1735218321.269194,273392.500,42349,2,EL,1,100,-17895.599609
1735218321.335695,273459.000,42349,2,EL,1,100,-17893.599609
1735218321.402695,273526.000,42367,1,EL,1,100,-17891.199219
1735218321.469196,273592.500,42385,2,EL,1,100,-17889.000000
1735218321.535696,273659.000,42385,2,EL,1,100,-17886.400391
1735218321.602697,273726.000,42401,1,EL,1,100,-17884.199219
1735218321.669197,273792.500,42416,2,EL,1,100,-17882.000000
1735218321.735698,273859.000,42416,2,EL,1,100,-17881.000000
1735218321.802699,273926.000,42433,1,EL,1,100,-17879.400391
1735218321.869199,273992.500,42450,2,EL,1,100,-17877.400391
