LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1734423628.179348,135538,19690,1,BI,1,100,760
1734423628.940349,136299,19822,1,BI,1,100,760
1734423629.739351,137098,19955,1,BI,1,100,800
1734423630.539352,137898,20087,1,BI,1,100,800
1734423631.299353,138658,20206,1,BI,1,100,760
1734423631.992354,139351,20310,1,BI,1,100,680
1734423632.952355,140311,20476,1,BI,1,100,960
1734423633.472356,140831,20560,1,BI,1,100,520
1734423634.592357,141951,20740,1,BI,1,100,1120
1734423635.192358,142551,20841,1,BI,1,100,600
1734423635.805359,143164,20942,1,BI,1,100,600
1734423636.565360,143924,21063,1,BI,1,100,760
1734423637.285361,144644,21163,1,BI,1,100,720
1734423638.205363,145564,21314,1,BI,1,100,920
1734423638.845363,146204,21415,1,BI,1,100,640
1734423639.618365,146977,21548,1,BI,1,100,760
1734423640.298366,147657,21663,1,BI,1,100,680
1734423640.938366,148297,21763,1,BI,1,100,640
1734423641.738368,149097,21903,1,BI,1,100,800
1734423642.578369,149937,22035,1,BI,1,100,840
1734423643.271370,150630,22153,1,BI,1,100,680
1734423643.951371,151310,22271,1,BI,1,100,680
1734423644.631372,151990,22369,1,BI,1,100,680
1734423645.431373,152790,22504,1,BI,1,100,800
1734423646.271374,153630,22639,1,BI,1,100,840
1734423647.004375,154363,22762,1,BI,1,100,720
1734423647.684376,155043,22877,1,BI,1,100,680
1734423648.404377,155763,22997,1,BI,1,100,720
1734423649.204378,156563,23129,1,BI,1,100,800
1734423649.724379,157083,23213,1,BI,1,100,520
1734423650.324380,157683,23312,1,BI,1,100,600
1734423650.977381,158336,23431,1,BI,1,100,640
1734423651.697382,159056,23549,1,BI,1,100,720
1734423652.497383,159856,23686,1,BI,1,100,800
1734423653.177384,160536,23787,1,BI,1,100,680
1734423653.897385,161256,23905,1,BI,1,100,720
1734423654.590386,161949,24020,1,BI,1,100,680
1734423655.270387,162629,24136,1,BI,1,100,680
1734423655.910388,163269,24237,1,BI,1,100,640
1734423656.510389,163869,24338,1,BI,1,100,600
1734423657.150389,164509,24442,1,BI,1,100,640
