LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1734424695.836868,1203194.000,63383,2,RD,1,100,TU
1734424698.391871,1205749.000,64183,2,RD,1,100,TL
1734424700.946875,1208304.000,64183,2,RD,1,100,TU
1734424703.503879,1210861.000,65032,2,RD,1,100,TL
1734424706.060882,1213418.000,65032,2,RD,1,100,TU
1734424708.618386,1215975.500,338,2,RD,1,100,TL
1734424711.175889,1218533.000,338,2,RD,1,100,TU
1734424713.732393,1221089.500,1163,2,RD,1,100,TL
1734424716.288897,1223646.000,1163,2,RD,1,100,TU
1734424718.844900,1226202.000,1990,2,RD,1,100,TL
1734424721.400904,1228758.000,1990,2,RD,1,100,TU
1734424723.958408,1231315.500,2830,2,RD,1,100,TL
1734424726.515911,1233873.000,2830,2,RD,1,100,TU
1734424729.076415,1236433.500,3667,2,RD,1,100,TL
1734424731.636919,1238994.000,3667,2,RD,1,100,TU
1734424734.202422,1241559.500,4503,2,RD,1,100,TL
1734424736.767926,1244125.000,4503,2,RD,1,100,TU
1734424739.321930,1246679.000,5345,2,RD,1,100,TL
1734424741.875933,1249233.000,5345,2,RD,1,100,TU
1734424744.445937,1251803.000,6183,2,RD,1,100,TL
1734424747.015940,1254373.000,6183,2,RD,1,100,TU
1734424749.566944,1256924.000,7006,2,RD,1,100,TL
1734424752.117948,1259475.000,7006,2,RD,1,100,TU
1734424754.677951,1262035.000,7840,2,RD,1,100,TL
1734424757.237955,1264595.000,7840,2,RD,1,100,TU
1734424759.808959,1267166.000,8683,2,RD,1,100,TL
1734424762.379962,1269737.000,8683,2,RD,1,100,TU
1734424764.938466,1272295.500,9518,2,RD,1,100,TL
1734424767.496970,1274854.000,9518,2,RD,1,100,TU
1734424770.052973,1277410.000,10356,2,RD,1,100,TL
1734424772.608977,1279966.000,10356,2,RD,1,100,TU
1734424775.172481,1282529.500,11197,2,RD,1,100,TL
1734424777.735984,1285093.000,11197,2,RD,1,100,TU
1734424780.294988,1287652.000,12041,2,RD,1,100,TL
1734424782.853992,1290211.000,12041,2,RD,1,100,TU
1734424785.406995,1292764.000,12867,2,RD,1,100,TL
