LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1734424072.833981,580192.000,27038,1,BV,1,100,3.80
1734424077.833988,585192.000,27858,1,BV,1,100,3.80
1734424082.832995,590191.000,28682,1,BV,1,100,3.80
1734424087.833002,595191.000,29509,1,BV,1,100,3.80
1734424092.832010,600190.000,30321,1,BV,1,100,3.79
1734424097.832017,605190.000,31146,1,BV,1,100,3.80
1734424102.831024,610189.000,31953,1,BV,1,100,3.79
1734424107.831031,615189.000,32747,1,BV,1,100,3.80
1734424112.830038,620188.000,33555,1,BV,1,100,3.79
1734424117.830045,625188.000,34359,1,BV,1,100,3.79
1734424122.829052,630187.000,35184,1,BV,1,100,3.80
1734424127.829059,635187.000,36014,1,BV,1,100,3.80
1734424132.828066,640186.000,36818,1,BV,1,100,3.79
1734424137.828074,645186.000,37646,1,BV,1,100,3.79
1734424142.827081,650185.000,38471,1,BV,1,100,3.80
1734424147.827088,655185.000,39298,1,BV,1,100,3.79
1734424152.826095,660184.000,40115,1,BV,1,100,3.79
1734424157.826102,665184.000,40939,1,BV,1,100,3.79
1734424162.825109,670183.000,41748,1,BV,1,100,3.79
1734424167.825116,675183.000,42568,1,BV,1,100,3.79
1734424172.824123,680182.000,43375,1,BV,1,100,3.79
1734424177.824131,685182.000,44201,1,BV,1,100,3.79
1734424182.823138,690181.000,45021,1,BV,1,100,3.79
1734424187.823145,695181.000,45843,1,BV,1,100,3.79
1734424192.822152,700180.000,46652,1,BV,1,100,3.79
1734424197.822159,705180.000,47458,1,BV,1,100,3.79
1734424202.821166,710179.000,48281,1,BV,1,100,3.79
1734424207.821173,715179.000,49103,1,BV,1,100,3.78
1734424212.820180,720178.000,49921,1,BV,1,100,3.78
1734424217.820187,725178.000,50726,1,BV,1,100,3.78
1734424222.819195,730177.000,51556,1,BV,1,100,3.79
1734424227.819202,735177.000,52379,1,BV,1,100,3.79
1734424232.818209,740176.000,53183,1,BV,1,100,3.78
1734424237.818216,745176.000,54010,1,BV,1,100,3.78
1734424242.817223,750175.000,54813,1,BV,1,100,3.78
1734424247.817230,755175.000,55634,1,BV,1,100,3.78
1734424252.816237,760174.000,56458,1,BV,1,100,3.78
1734424257.816244,765174.000,57280,1,BV,1,100,3.78
1734424262.815251,770173.000,58104,1,BV,1,100,3.78
1734424267.815259,775173.000,58892,1,BV,1,100,3.78
1734424272.814266,780172.000,59702,1,BV,1,100,3.78
1734424277.814273,785172.000,60509,1,BV,1,100,3.78
1734424282.813280,790171.000,61272,1,BV,1,100,3.77
1734424287.813287,795171.000,62093,1,BV,1,100,3.78
1734424292.812294,800170.000,62918,1,BV,1,100,3.78
1734424297.812301,805170.000,63743,1,BV,1,100,3.78
1734424302.811308,810169.000,64550,1,BV,1,100,3.77
1734424307.811316,815169.000,65354,1,BV,1,100,3.77
1734424312.810323,820168.000,662,1,BV,1,100,3.77
1734424317.810330,825168.000,1489,1,BV,1,100,3.78
1734424322.809337,830167.000,2311,1,BV,1,100,3.78
1734424327.809344,835167.000,3129,1,BV,1,100,3.77
1734424332.808351,840166.000,3949,1,BV,1,100,3.78
1734424337.808358,845166.000,4770,1,BV,1,100,3.77
