LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1735117661.054151,194773.000,29000,1,SF,1,100,8.9352
1735117661.320151,195039.000,29048,1,SF,1,100,8.8319
1735117661.654151,195373.000,29097,1,SF,1,100,8.7297
1735117662.054152,195773.000,29165,1,SF,1,100,8.6287
1735117662.320152,196039.000,29216,1,SF,1,100,8.5289
1735117662.654152,196373.000,29265,1,SF,1,100,8.4302
1735117662.987153,196706.000,29320,1,SF,1,100,8.3327
1735117663.387153,197106.000,29385,1,SF,1,100,8.2363
1735117663.654153,197373.000,29438,1,SF,1,100,8.1411
1735117663.987154,197706.000,29486,1,SF,1,100,8.0469
1735117664.387154,198106.000,29551,1,SF,1,100,7.9538
1735117664.720155,198439.000,29600,1,SF,1,100,7.8618
1735117664.987155,198706.000,29652,1,SF,1,100,7.7708
1735117665.320155,199039.000,29701,1,SF,1,100,7.6809
1735117665.720155,199439.000,29768,1,SF,1,100,7.5921
1735117665.987156,199706.000,29818,1,SF,1,100,7.5043
1735117666.320156,200039.000,29868,1,SF,1,100,7.4175
1735117666.653157,200372.000,29917,1,SF,1,100,7.3316
1735117667.053157,200772.000,29986,1,SF,1,100,7.2468
1735117667.320157,201039.000,30035,1,SF,1,100,7.1630
1735117667.653157,201372.000,30083,1,SF,1,100,7.0801
1735117668.053158,201772.000,30155,1,SF,1,100,6.9982
1735117668.386158,202105.000,30206,1,SF,1,100,6.9173
1735117668.653159,202372.000,30254,1,SF,1,100,6.8373
1735117668.986159,202705.000,30305,1,SF,1,100,6.7582
1735117669.386159,203105.000,30370,1,SF,1,100,6.6800
1735117669.653160,203372.000,30420,1,SF,1,100,6.6027
1735117669.986160,203705.000,30471,1,SF,1,100,6.5263
1735117670.386160,204105.000,30538,1,SF,1,100,6.4508
1735117670.720161,204439.000,30586,1,SF,1,100,6.3762
1735117670.986161,204705.000,30637,1,SF,1,100,6.3025
1735117671.320161,205039.000,30687,1,SF,1,100,6.2295
1735117671.720162,205439.000,30752,1,SF,1,100,6.1575
1735117672.053162,205772.000,30803,1,SF,1,100,6.0863
1735117672.386163,206105.000,30855,1,SF,1,100,6.0158
1735117672.653163,206372.000,30904,1,SF,1,100,5.9463
1735117672.986163,206705.000,30954,1,SF,1,100,5.8775
1735117673.319164,207038.000,31010,1,SF,1,100,5.8095
1735117673.719164,207438.000,31077,1,SF,1,100,5.7423
1735117673.986164,207705.000,31125,1,SF,1,100,5.6758
1735117674.319165,208038.000,31176,1,SF,1,100,5.6102
1735117674.719165,208438.000,31241,1,SF,1,100,5.5453
1735117674.986165,208705.000,31291,1,SF,1,100,5.4811
1735117675.319166,209038.000,31342,1,SF,1,100,5.4177
1735117675.652166,209371.000,31392,1,SF,1,100,7.4373
1735117676.052166,209771.000,31459,1,SF,1,100,7.3513
1735117676.319167,210038.000,31510,1,SF,1,100,7.2662
1735117676.652167,210371.000,31560,1,SF,1,100,7.1822
1735117677.052167,210771.000,31627,1,SF,1,100,7.0991
1735117677.319168,211038.000,31680,1,SF,1,100,9.0992
1735117677.652168,211371.000,31729,1,SF,1,100,8.9940
1735117677.985168,211704.000,31779,1,SF,1,100,8.8899
1735117678.385169,212104.000,31851,1,SF,1,100,8.7871
1735117678.652169,212371.000,31901,1,SF,1,100,10.7677
1735117678.985169,212704.000,31952,1,SF,1,100,10.6431
1735117679.319170,213038.000,32002,1,SF,1,100,10.5200
1735117679.719170,213438.000,32067,1,SF,1,100,10.3983
1735117679.985171,213704.000,32116,1,SF,1,100,10.2780
1735117680.319171,214038.000,32164,1,SF,1,100,10.1591
1735117680.719171,214438.000,32231,1,SF,1,100,10.0416
1735117680.985172,214704.000,32282,1,SF,1,100,9.9254
1735117681.318172,215037.000,32330,1,SF,1,100,9.8106
1735117681.652172,215371.000,32381,1,SF,1,100,9.6971
1735117682.052173,215771.000,32450,1,SF,1,100,9.5850
1735117682.319173,216038.000,32500,1,SF,1,100,9.4741
1735117682.652173,216371.000,32549,1,SF,1,100,9.3645
1735117683.052174,216771.000,32616,1,SF,1,100,9.2561
1735117683.385174,217104.000,32664,1,SF,1,100,9.1491
1735117683.652174,217371.000,32722,1,SF,1,100,9.0432
1735117683.985175,217704.000,32770,1,SF,1,100,8.9386
1735117684.385175,218104.000,32835,1,SF,1,100,8.8352
1735117684.651175,218370.000,32884,1,SF,1,100,8.7330
1735117684.985176,218704.000,32932,1,SF,1,100,8.6320
1735117685.385176,219104.000,32998,1,SF,1,100,8.5321
1735117685.718177,219437.000,33048,1,SF,1,100,8.4334
1735117685.985177,219704.000,33096,1,SF,1,100,8.3359
1735117686.318177,220037.000,33145,1,SF,1,100,8.2394
1735117686.718178,220437.000,33210,1,SF,1,100,8.1441
1735117686.985178,220704.000,33260,1,SF,1,100,8.0499
1735117687.318178,221037.000,33311,1,SF,1,100,7.9568
1735117687.718179,221437.000,33378,1,SF,1,100,7.8648
1735117688.051179,221770.000,33426,1,SF,1,100,7.7738
1735117688.318179,222037.000,33477,1,SF,1,100,7.6838
1735117688.718180,222437.000,33535,1,SF,1,100,9.6772
1735117688.984180,222703.000,33585,1,SF,1,100,9.5653
1735117689.318180,223037.000,33634,1,SF,1,100,9.4546
1735117689.718181,223437.000,33699,1,SF,1,100,9.3452
1735117690.051181,223770.000,33747,1,SF,1,100,9.2371
1735117690.318181,224037.000,33798,1,SF,1,100,9.1303
1735117690.651182,224370.000,33848,1,SF,1,100,9.0247
1735117691.051182,224770.000,33913,1,SF,1,100,8.9203
1735117691.318182,225037.000,33962,1,SF,1,100,8.8171
1735117691.651183,225370.000,34013,1,SF,1,100,8.7151
1735117691.984183,225703.000,34063,1,SF,1,100,8.6143
1735117692.384184,226103.000,34130,1,SF,1,100,8.5146
1735117692.651184,226370.000,34180,1,SF,1,100,8.4161
1735117692.984184,226703.000,34229,1,SF,1,100,8.3188
1735117693.384185,227103.000,34297,1,SF,1,100,8.2225
1735117693.717185,227436.000,34352,1,SF,1,100,8.1274
1735117694.051185,227770.000,34400,1,SF,1,100,8.0334
1735117694.317186,228036.000,34453,1,SF,1,100,7.9405
1735117694.650186,228369.000,34501,1,SF,1,100,7.8486
1735117695.050186,228769.000,34566,1,SF,1,100,7.7578
1735117695.317187,229036.000,34617,1,SF,1,100,7.6681
1735117695.650187,229369.000,34667,1,SF,1,100,7.5794
1735117695.984187,229703.000,34716,1,SF,1,100,7.4917
1735117696.384188,230103.000,34783,1,SF,1,100,7.4050
1735117696.650188,230369.000,34831,1,SF,1,100,7.3194
1735117696.984188,230703.000,34883,1,SF,1,100,7.2347
1735117697.317189,231036.000,34934,1,SF,1,100,7.1510
1735117697.717189,231436.000,34999,1,SF,1,100,7.0683
1735117697.984190,231703.000,35048,1,SF,1,100,6.9865
1735117698.317190,232036.000,35096,1,SF,1,100,6.9057
1735117698.717190,232436.000,35163,1,SF,1,100,6.8258
1735117698.983191,232702.000,35202,1,SF,1,100,6.7468
1735117699.383191,233102.000,35269,1,SF,1,100,6.6688
1735117699.650191,233369.000,35320,1,SF,1,100,6.5916
1735117699.983191,233702.000,35368,1,SF,1,100,6.5154
1735117700.383192,234102.000,35435,1,SF,1,100,6.4400
1735117700.650192,234369.000,35484,1,SF,1,100,6.3655
1735117700.983192,234702.000,35533,1,SF,1,100,6.2919
1735117701.317193,235036.000,35585,1,SF,1,100,8.3014
1735117701.717193,235436.000,35652,1,SF,1,100,8.2053
1735117701.983194,235702.000,35700,1,SF,1,100,8.1104
1735117702.316194,236035.000,35753,1,SF,1,100,8.0166
1735117702.716194,236435.000,35818,1,SF,1,100,7.9238
1735117702.983195,236702.000,35868,1,SF,1,100,7.8322
1735117703.316195,237035.000,35921,1,SF,1,100,9.8238
1735117703.650195,237369.000,35969,1,SF,1,100,9.7102
1735117703.983196,237702.000,36025,1,SF,1,100,9.5979
1735117704.383196,238102.000,36090,1,SF,1,100,9.4868
1735117704.649196,238368.000,36140,1,SF,1,100,9.3771
1735117704.983197,238702.000,36190,1,SF,1,100,9.2686
1735117705.316197,239035.000,36241,1,SF,1,100,9.1614
1735117705.716197,239435.000,36308,1,SF,1,100,9.0554
1735117705.983198,239702.000,36357,1,SF,1,100,8.9507
1735117706.316198,240035.000,36405,1,SF,1,100,8.8471
1735117706.716199,240435.000,36470,1,SF,1,100,8.7448
1735117706.983199,240702.000,36523,1,SF,1,100,8.6436
1735117707.383199,241102.000,36573,1,SF,1,100,8.5436
1735117707.649199,241368.000,36624,1,SF,1,100,8.4448
1735117707.982200,241701.000,36672,1,SF,1,100,8.3471
1735117708.382200,242101.000,36739,1,SF,1,100,8.2505
1735117708.716201,242435.000,36788,1,SF,1,100,8.1551
1735117709.049201,242768.000,36846,1,SF,1,100,8.0608
1735117709.382201,243101.000,36895,1,SF,1,100,7.9675
1735117709.716202,243435.000,36945,1,SF,1,100,7.8753
1735117709.982202,243701.000,36995,1,SF,1,100,7.7842
1735117710.316202,244035.000,37044,1,SF,1,100,7.6942
1735117710.716203,244435.000,37109,1,SF,1,100,7.6052
1735117710.982203,244701.000,37161,1,SF,1,100,7.5172
1735117711.315203,245034.000,37210,1,SF,1,100,7.4302
1735117711.716204,245435.000,37277,1,SF,1,100,7.3443
1735117712.049204,245768.000,37327,1,SF,1,100,7.2593
1735117712.315204,246034.000,37378,1,SF,1,100,7.1754
1735117712.649205,246368.000,37426,1,SF,1,100,7.0924
1735117713.049205,246768.000,37493,1,SF,1,100,7.0103
1735117713.315206,247034.000,37542,1,SF,1,100,6.9292
1735117713.649206,247368.000,37592,1,SF,1,100,6.8491
1735117713.982206,247701.000,37641,1,SF,1,100,6.7698
1735117714.315207,248034.000,37696,1,SF,1,100,6.6915
1735117714.715207,248434.000,37762,1,SF,1,100,6.6141
1735117715.048207,248767.000,37812,1,SF,1,100,6.5376
1735117715.315208,249034.000,37862,1,SF,1,100,6.4620
1735117715.648208,249367.000,37911,1,SF,1,100,6.3872
1735117716.048208,249767.000,37976,1,SF,1,100,6.3133
1735117716.315209,250034.000,38028,1,SF,1,100,6.2403
1735117716.648209,250367.000,38077,1,SF,1,100,6.1681
1735117717.048209,250767.000,38146,1,SF,1,100,6.0967
1735117717.382210,251101.000,38196,1,SF,1,100,8.1085
1735117717.648210,251367.000,38247,1,SF,1,100,8.0147
1735117717.981210,251700.000,38295,1,SF,1,100,7.9220
1735117718.381211,252100.000,38362,1,SF,1,100,7.8303
1735117718.648211,252367.000,38411,1,SF,1,100,7.7397
1735117718.981211,252700.000,38459,1,SF,1,100,7.6502
1735117719.315212,253034.000,38517,1,SF,1,100,7.5617
1735117719.648212,253367.000,38565,1,SF,1,100,7.4742
1735117720.048213,253767.000,38631,1,SF,1,100,7.3878
1735117720.315213,254034.000,38681,1,SF,1,100,7.3023
1735117720.648213,254367.000,38731,1,SF,1,100,7.2178
1735117720.981214,254700.000,38780,1,SF,1,100,7.1343
1735117721.381214,255100.000,38845,1,SF,1,100,7.0518
1735117721.648214,255367.000,38897,1,SF,1,100,6.9702
1735117721.981215,255700.000,38946,1,SF,1,100,6.8896
1735117722.381215,256100.000,39013,1,SF,1,100,6.8099
1735117722.648215,256367.000,39061,1,SF,1,100,6.7311
1735117722.981216,256700.000,39112,1,SF,1,100,6.6533
1735117723.314216,257033.000,39160,1,SF,1,100,6.5763
1735117723.714216,257433.000,39227,1,SF,1,100,6.5002
1735117723.981217,257700.000,39276,1,SF,1,100,6.4250
1735117724.314217,258033.000,39326,1,SF,1,100,6.3507
1735117724.648217,258367.000,39382,1,SF,1,100,6.2772
1735117724.981218,258700.000,39430,1,SF,1,100,6.2046
1735117725.381218,259100.000,39497,1,SF,1,100,6.1328
1735117725.648218,259367.000,39550,1,SF,1,100,6.0619
1735117725.981219,259700.000,39598,1,SF,1,100,5.9918
1735117726.381219,260100.000,39663,1,SF,1,100,5.9225
1735117726.714220,260433.000,39712,1,SF,1,100,5.8539
1735117726.981220,260700.000,39762,1,SF,1,100,5.7862
1735117727.314220,261033.000,39813,1,SF,1,100,5.7193
1735117727.714221,261433.000,39878,1,SF,1,100,5.6531
1735117727.980221,261699.000,39928,1,SF,1,100,5.5877
1735117728.314221,262033.000,39978,1,SF,1,100,5.5231
1735117728.647222,262366.000,40027,1,SF,1,100,5.4592
1735117729.047222,262766.000,40092,1,SF,1,100,5.3960
1735117729.314222,263033.000,40141,1,SF,1,100,5.3336
1735117729.714223,263433.000,40198,1,SF,1,100,5.2719
1735117729.980223,263699.000,40247,1,SF,1,100,5.2109
1735117730.314223,264033.000,40295,1,SF,1,100,5.1507
1735117730.714224,264433.000,40362,1,SF,1,100,5.0911
1735117730.980224,264699.000,40415,1,SF,1,100,5.0322
1735117731.314224,265033.000,40463,1,SF,1,100,4.9740
1735117731.713225,265432.000,40530,1,SF,1,100,6.9987
1735117732.047225,265766.000,40581,1,SF,1,100,6.9177
1735117732.314225,266033.000,40633,1,SF,1,100,6.8377
1735117732.647226,266366.000,40682,1,SF,1,100,6.7586
1735117733.047226,266766.000,40747,1,SF,1,100,6.6804
1735117733.313226,267032.000,40797,1,SF,1,100,6.6031
1735117733.647227,267366.000,40846,1,SF,1,100,6.5267
1735117734.047227,267766.000,40912,1,SF,1,100,6.4512
1735117734.380228,268099.000,40963,1,SF,1,100,6.3766
1735117734.713228,268432.000,41017,1,SF,1,100,6.3029
1735117734.980228,268699.000,41067,1,SF,1,100,6.2299
1735117735.313229,269032.000,41118,1,SF,1,100,6.1579
1735117735.713229,269432.000,41183,1,SF,1,100,6.0866
1735117736.046229,269765.000,41233,1,SF,1,100,6.0162
1735117736.313230,270032.000,41284,1,SF,1,100,5.9466
1735117736.646230,270365.000,41334,1,SF,1,100,5.8778
1735117737.046230,270765.000,41401,1,SF,1,100,5.8098
1735117737.313231,271032.000,41450,1,SF,1,100,5.7426
1735117737.646231,271365.000,41501,1,SF,1,100,5.6762
1735117737.980232,271699.000,41551,1,SF,1,100,5.6105
1735117738.379232,272098.000,41618,1,SF,1,100,5.5456
1735117738.646232,272365.000,41666,1,SF,1,100,5.4815
1735117738.979233,272698.000,41715,1,SF,1,100,5.4181
1735117739.379233,273098.000,41782,1,SF,1,100,5.3554
1735117739.646233,273365.000,41832,1,SF,1,100,5.2934
1735117740.046234,273765.000,41885,1,SF,1,100,5.2322
1735117740.313234,274032.000,41935,1,SF,1,100,5.1717
1735117740.646234,274365.000,41986,1,SF,1,100,5.1119
1735117741.046235,274765.000,42051,1,SF,1,100,5.0527
1735117741.379235,275098.000,42099,1,SF,1,100,4.9943
1735117741.646235,275365.000,42152,1,SF,1,100,4.9365
1735117741.979236,275698.000,42200,1,SF,1,100,4.8794
1735117742.312236,276031.000,42251,1,SF,1,100,4.8230
1735117742.712236,276431.000,42318,1,SF,1,100,6.8494
1735117742.979237,276698.000,42368,1,SF,1,100,6.7702
1735117743.312237,277031.000,42417,1,SF,1,100,6.6919
1735117743.712237,277431.000,42482,1,SF,1,100,6.6144
1735117744.046238,277765.000,42530,1,SF,1,100,6.5379
1735117744.312238,278031.000,42581,1,SF,1,100,6.4623
1735117744.645238,278364.000,42629,1,SF,1,100,6.3875
1735117745.045239,278764.000,42685,1,SF,1,100,6.3137
1735117745.312239,279031.000,42734,1,SF,1,100,6.2406
1735117745.645239,279364.000,42785,1,SF,1,100,6.1684
1735117746.045240,279764.000,42850,1,SF,1,100,6.0971
1735117746.379240,280098.000,42900,1,SF,1,100,6.0265
1735117746.645241,280364.000,42948,1,SF,1,100,5.9568
1735117746.979241,280698.000,42999,1,SF,1,100,5.8879
1735117747.379241,281098.000,43066,1,SF,1,100,5.8198
1735117747.645241,281364.000,43116,1,SF,1,100,5.7525
1735117747.978242,281697.000,43167,1,SF,1,100,5.6859
1735117748.378242,282097.000,43232,1,SF,1,100,5.6202
1735117748.712243,282431.000,43282,1,SF,1,100,5.5551
1735117748.978243,282697.000,43333,1,SF,1,100,5.4909
1735117749.312243,283031.000,43381,1,SF,1,100,5.4274
1735117749.712244,283431.000,43448,1,SF,1,100,5.3646
1735117750.045244,283764.000,43502,1,SF,1,100,5.3025
1735117750.378244,284097.000,43552,1,SF,1,100,5.2412
1735117750.645245,284364.000,43601,1,SF,1,100,5.1805
1735117750.978245,284697.000,43649,1,SF,1,100,5.1206
1735117751.378246,285097.000,43714,1,SF,1,100,5.0614
1735117751.712246,285431.000,43765,1,SF,1,100,5.0028
1735117751.978246,285697.000,43813,1,SF,1,100,4.9450
1735117752.311246,286030.000,43866,1,SF,1,100,4.8878
1735117752.711247,286430.000,43931,1,SF,1,100,4.8312
1735117752.978247,286697.000,43981,1,SF,1,100,4.7753
1735117753.311248,287030.000,44030,1,SF,1,100,4.7201
1735117753.711248,287430.000,44095,1,SF,1,100,4.6655
1735117754.045248,287764.000,44145,1,SF,1,100,4.6115
1735117754.311249,288030.000,44196,1,SF,1,100,4.5582
1735117754.644249,288363.000,44246,1,SF,1,100,4.5054
1735117755.044249,288763.000,44311,1,SF,1,100,4.4533
1735117755.311249,289030.000,44352,1,SF,1,100,6.4841
1735117755.711250,289430.000,44419,1,SF,1,100,6.4090
1735117755.978250,289697.000,44468,1,SF,1,100,6.3349
1735117756.311251,290030.000,44516,1,SF,1,100,6.2616
1735117756.711251,290430.000,44583,1,SF,1,100,6.1892
1735117756.978251,290697.000,44634,1,SF,1,100,6.1176
1735117757.311252,291030.000,44684,1,SF,1,100,6.0468
1735117757.644252,291363.000,44733,1,SF,1,100,5.9769
1735117758.044252,291763.000,44798,1,SF,1,100,5.9077
1735117758.311253,292030.000,44848,1,SF,1,100,5.8394
1735117758.644253,292363.000,44897,1,SF,1,100,5.7718
1735117759.044254,292763.000,44962,1,SF,1,100,5.7051
1735117759.377254,293096.000,45010,1,SF,1,100,5.6391
1735117759.644254,293363.000,45061,1,SF,1,100,5.5738
1735117759.977254,293696.000,45109,1,SF,1,100,5.5094
1735117760.311255,294030.000,45165,1,SF,1,100,7.5279
1735117760.711255,294430.000,45230,1,SF,1,100,7.4408
1735117760.977256,294696.000,45280,1,SF,1,100,7.3547
1735117761.310256,295029.000,45329,1,SF,1,100,7.2696
1735117761.644256,295363.000,45377,1,SF,1,100,7.1855
1735117762.044257,295763.000,45444,1,SF,1,100,7.1024
1735117762.310257,296029.000,45495,1,SF,1,100,7.0203
1735117762.644257,296363.000,45545,1,SF,1,100,9.0213
1735117763.044258,296763.000,45610,1,SF,1,100,8.9169
1735117763.377258,297096.000,45659,1,SF,1,100,8.8138
1735117763.644258,297363.000,45709,1,SF,1,100,8.7118
1735117763.977259,297696.000,45758,1,SF,1,100,8.6111
1735117764.377259,298096.000,45823,1,SF,1,100,8.5114
1735117764.644259,298363.000,45873,1,SF,1,100,8.4130
1735117764.977260,298696.000,45923,1,SF,1,100,8.3157
1735117765.310260,299029.000,45972,1,SF,1,100,8.2195
1735117765.643260,299362.000,46028,1,SF,1,100,8.1244
1735117766.043261,299762.000,46093,1,SF,1,100,8.0304
1735117766.310261,300029.000,46145,1,SF,1,100,7.9375
1735117766.643261,300362.000,46194,1,SF,1,100,7.8457
1735117766.977262,300696.000,46242,1,SF,1,100,7.7549
1735117767.377262,301096.000,46311,1,SF,1,100,7.6652
1735117767.643263,301362.000,46362,1,SF,1,100,7.5765
1735117767.976263,301695.000,46410,1,SF,1,100,7.4889
1735117768.376263,302095.000,46475,1,SF,1,100,7.4023
1735117768.710264,302429.000,46524,1,SF,1,100,7.3166
1735117768.976264,302695.000,46574,1,SF,1,100,7.2320
1735117769.310264,303029.000,46623,1,SF,1,100,7.1483
1735117769.710265,303429.000,46690,1,SF,1,100,7.0656
1735117769.976265,303695.000,46740,1,SF,1,100,9.0662
1735117770.310265,304029.000,46791,1,SF,1,100,8.9613
1735117770.643266,304362.000,46846,1,SF,1,100,8.8576
1735117770.976266,304695.000,46895,1,SF,1,100,8.7551
1735117771.376266,305095.000,46962,1,SF,1,100,8.6539
1735117771.643267,305362.000,47012,1,SF,1,100,8.5538
1735117771.976267,305695.000,47063,1,SF,1,100,8.4548
1735117772.376267,306095.000,47130,1,SF,1,100,8.3570
1735117772.643268,306362.000,47178,1,SF,1,100,8.2603
1735117772.976268,306695.000,47228,1,SF,1,100,8.1648
