LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1735117934.481438,468200,7932,1,HR,1,100,61
1735117935.374439,469093,8081,1,HR,1,100,63
1735117936.215440,469934,8213,1,HR,1,100,65
1735117937.174441,470893,8365,1,HR,1,100,64
1735117938.214442,471933,8545,1,HR,1,100,63
1735117939.547443,473266,8765,1,HR,1,100,59
1735117940.747444,474466,8948,1,HR,1,100,57
1735117941.747445,475466,9112,1,HR,1,100,58
1735117942.840446,476559,9299,1,HR,1,100,57
1735117943.680447,477399,9431,1,HR,1,100,60
1735117944.560448,478279,9585,1,HR,1,100,62
1735117945.760450,479479,9783,1,HR,1,100,59
1735117947.014451,480733,9982,1,HR,1,100,57
1735117948.213452,481932,10180,1,HR,1,100,55
1735117948.693453,482412,10265,1,HR,1,100,71
1735117949.333453,483052,10363,1,HR,1,100,76
1735117950.106454,483825,10503,1,HR,1,100,77
1735117951.026455,484745,10650,1,HR,1,100,74
1735117951.946456,485665,10799,1,HR,1,100,72
1735117953.066457,486785,10967,1,HR,1,100,68
1735117954.399459,488118,11182,1,HR,1,100,63
1735117955.359460,489078,11353,1,HR,1,100,63
1735117956.559461,490278,11550,1,HR,1,100,60
1735117957.452462,491171,11685,1,HR,1,100,62
1735117958.492463,492211,11865,1,HR,1,100,61
1735117959.612464,493331,12048,1,HR,1,100,59
1735117960.505465,494224,12202,1,HR,1,100,61
1735117961.545466,495264,12366,1,HR,1,100,60
1735117962.265467,495984,12486,1,HR,1,100,66
1735117963.105468,496824,12619,1,HR,1,100,67
1735117964.038469,497757,12766,1,HR,1,100,66
1735117964.838470,498557,12905,1,HR,1,100,68
1735117965.638470,499357,13037,1,HR,1,100,70
1735117965.838471,499557,13071,1,HR,1,100,121
1735117966.398471,500117,13156,1,HR,1,100,118
1735117967.198472,500917,13290,1,HR,1,100,108
1735117968.011473,501730,13422,1,HR,1,100,101
1735117968.971474,502690,13588,1,HR,1,100,92
1735117969.611475,503330,13689,1,HR,1,100,93
1735117970.411475,504130,13827,1,HR,1,100,89
1735117971.265476,504984,13959,1,HR,1,100,85
1735117972.264477,505983,14127,1,HR,1,100,79
1735117973.424479,507143,14326,1,HR,1,100,73
1735117974.584480,508303,14509,1,HR,1,100,68
1735117975.117481,508836,14599,1,HR,1,100,79
1735117976.197482,509916,14781,1,HR,1,100,74
1735117976.917482,510636,14897,1,HR,1,100,76
1735117978.077483,511796,15082,1,HR,1,100,70
1735117978.650484,512369,15180,1,HR,1,100,79
1735117981.770487,515489,15680,1,HR,1,100,65
1735117982.823488,516542,15863,1,HR,1,100,64
1735117983.783489,517502,16013,1,HR,1,100,63
1735117985.716491,519435,16332,1,HR,1,100,56
1735117986.396492,520115,16433,1,HR,1,100,63
1735117986.676492,520395,16485,1,HR,1,100,97
1735117987.516493,521235,16619,1,HR,1,100,91
1735117989.329495,523048,16916,1,HR,1,100,78
1735117990.169496,523888,17048,1,HR,1,100,77
1735117991.089497,524808,17201,1,HR,1,100,74
1735117992.569499,526288,17450,1,HR,1,100,67
1735117993.462500,527181,17600,1,HR,1,100,67
1735117994.422501,528141,17749,1,HR,1,100,66
