LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1735117657.329147,191048.000,28401,1,TH,1,100,33.783
1735117657.462147,191181.000,28419,1,TH,1,100,33.783
1735117657.596147,191315.000,28436,1,TH,1,100,33.690
1735117657.729147,191448.000,28468,1,TH,1,100,33.697
1735117657.862147,191581.000,28489,1,TH,1,100,33.713
1735117657.996147,191715.000,28507,1,TH,1,100,33.705
1735117658.129148,191848.000,28523,1,TH,1,100,33.821
1735117658.262148,191981.000,28557,1,TH,1,100,33.828
1735117658.396148,192115.000,28576,1,TH,1,100,33.702
1735117658.529148,192248.000,28592,1,TH,1,100,33.695
1735117658.662148,192381.000,28624,1,TH,1,100,33.788
1735117658.795148,192514.000,28641,1,TH,1,100,33.795
1735117658.929148,192648.000,28657,1,TH,1,100,33.761
1735117659.062149,192781.000,28689,1,TH,1,100,33.761
1735117659.196149,192915.000,28706,1,TH,1,100,33.818
1735117659.329149,193048.000,28723,1,TH,1,100,33.818
1735117659.462149,193181.000,28756,1,TH,1,100,33.864
1735117659.595149,193314.000,28773,1,TH,1,100,33.864
1735117659.729149,193448.000,28790,1,TH,1,100,33.741
1735117659.862149,193581.000,28821,1,TH,1,100,33.733
1735117659.995150,193714.000,28839,1,TH,1,100,33.697
1735117660.129150,193848.000,28855,1,TH,1,100,33.704
1735117660.262150,193981.000,28874,1,TH,1,100,33.792
1735117660.395150,194114.000,28906,1,TH,1,100,33.792
1735117660.529150,194248.000,28922,1,TH,1,100,33.746
1735117660.662150,194381.000,28940,1,TH,1,100,33.746
1735117660.795150,194514.000,28971,1,TH,1,100,33.761
1735117660.929151,194648.000,28987,1,TH,1,100,33.761
1735117661.062151,194781.000,29007,1,TH,1,100,33.854
1735117661.195151,194914.000,29038,1,TH,1,100,33.854
1735117661.329151,195048.000,29055,1,TH,1,100,33.733
1735117661.462151,195181.000,29072,1,TH,1,100,33.733
1735117661.595151,195314.000,29104,1,TH,1,100,33.782
1735117661.729151,195448.000,29120,1,TH,1,100,33.782
1735117661.862151,195581.000,29137,1,TH,1,100,33.699
1735117661.995152,195714.000,29171,1,TH,1,100,33.699
1735117662.128152,195847.000,29189,1,TH,1,100,33.679
1735117662.262152,195981.000,29206,1,TH,1,100,33.679
1735117662.395152,196114.000,29238,1,TH,1,100,33.797
1735117662.529152,196248.000,29254,1,TH,1,100,33.797
1735117662.662152,196381.000,29272,1,TH,1,100,33.818
1735117662.795152,196514.000,29288,1,TH,1,100,33.818
1735117662.929152,196648.000,29327,1,TH,1,100,33.804
1735117663.062153,196781.000,29344,1,TH,1,100,33.804
1735117663.195153,196914.000,29360,1,TH,1,100,33.823
1735117663.328153,197047.000,29392,1,TH,1,100,33.823
1735117663.462153,197181.000,29409,1,TH,1,100,33.708
1735117663.595153,197314.000,29427,1,TH,1,100,33.708
1735117663.728153,197447.000,29459,1,TH,1,100,33.735
1735117663.862154,197581.000,29476,1,TH,1,100,33.735
1735117663.995154,197714.000,29493,1,TH,1,100,33.797
1735117664.128154,197847.000,29524,1,TH,1,100,33.797
1735117664.262154,197981.000,29541,1,TH,1,100,33.779
1735117664.395154,198114.000,29558,1,TH,1,100,33.779
1735117664.528154,198247.000,29589,1,TH,1,100,33.733
1735117664.662154,198381.000,29607,1,TH,1,100,33.733
1735117664.795155,198514.000,29625,1,TH,1,100,33.679
1735117664.928155,198647.000,29642,1,TH,1,100,33.679
1735117665.062155,198781.000,29674,1,TH,1,100,33.777
1735117665.195155,198914.000,29690,1,TH,1,100,33.777
1735117665.328155,199047.000,29708,1,TH,1,100,33.794
1735117665.461155,199180.000,29741,1,TH,1,100,33.794
1735117665.595155,199314.000,29757,1,TH,1,100,33.804
1735117665.728156,199447.000,29775,1,TH,1,100,33.804
1735117665.861156,199580.000,29806,1,TH,1,100,33.668
1735117665.995156,199714.000,29825,1,TH,1,100,33.668
1735117666.128156,199847.000,29842,1,TH,1,100,33.784
1735117666.261156,199980.000,29874,1,TH,1,100,33.784
1735117666.395156,200114.000,29890,1,TH,1,100,33.737
1735117666.528156,200247.000,29907,1,TH,1,100,33.737
1735117666.661156,200380.000,29924,1,TH,1,100,33.707
1735117666.795157,200514.000,29957,1,TH,1,100,33.707
1735117666.928157,200647.000,29974,1,TH,1,100,33.815
1735117667.061157,200780.000,29993,1,TH,1,100,33.815
1735117667.195157,200914.000,30024,1,TH,1,100,33.663
1735117667.328157,201047.000,30042,1,TH,1,100,33.671
1735117667.461157,201180.000,30058,1,TH,1,100,33.820
1735117667.595157,201314.000,30090,1,TH,1,100,33.820
1735117667.728158,201447.000,30107,1,TH,1,100,33.750
1735117667.861158,201580.000,30125,1,TH,1,100,33.750
1735117667.995158,201714.000,30162,1,TH,1,100,33.820
1735117668.128158,201847.000,30179,1,TH,1,100,33.820
1735117668.261158,201980.000,30195,1,TH,1,100,33.812
1735117668.395158,202114.000,30213,1,TH,1,100,33.812
1735117668.528158,202247.000,30244,1,TH,1,100,33.860
1735117668.661159,202380.000,30261,1,TH,1,100,33.860
1735117668.795159,202514.000,30278,1,TH,1,100,33.711
1735117668.928159,202647.000,30312,1,TH,1,100,33.711
1735117669.061159,202780.000,30328,1,TH,1,100,33.727
1735117669.194159,202913.000,30345,1,TH,1,100,33.727
1735117669.328159,203047.000,30377,1,TH,1,100,33.791
1735117669.461159,203180.000,30393,1,TH,1,100,33.791
1735117669.595160,203314.000,30410,1,TH,1,100,33.801
1735117669.728160,203447.000,30444,1,TH,1,100,33.801
1735117669.861160,203580.000,30460,1,TH,1,100,33.685
1735117669.994160,203713.000,30478,1,TH,1,100,33.685
1735117670.128160,203847.000,30509,1,TH,1,100,33.762
1735117670.261160,203980.000,30527,1,TH,1,100,33.762
1735117670.394161,204113.000,30545,1,TH,1,100,33.788
1735117670.528161,204247.000,30561,1,TH,1,100,33.788
1735117670.661161,204380.000,30593,1,TH,1,100,33.767
1735117670.794161,204513.000,30610,1,TH,1,100,33.767
1735117670.928161,204647.000,30626,1,TH,1,100,33.693
1735117671.061161,204780.000,30660,1,TH,1,100,33.693
1735117671.194161,204913.000,30677,1,TH,1,100,33.773
1735117671.328161,205047.000,30694,1,TH,1,100,33.773
1735117671.461162,205180.000,30725,1,TH,1,100,33.767
1735117671.594162,205313.000,30742,1,TH,1,100,33.767
1735117671.728162,205447.000,30759,1,TH,1,100,33.737
1735117671.861162,205580.000,30790,1,TH,1,100,33.737
1735117671.994162,205713.000,30810,1,TH,1,100,33.783
1735117672.127162,205846.000,30828,1,TH,1,100,33.783
1735117672.261163,205980.000,30845,1,TH,1,100,33.759
1735117672.394163,206113.000,30862,1,TH,1,100,33.759
1735117672.528163,206247.000,30893,1,TH,1,100,33.729
1735117672.661163,206380.000,30911,1,TH,1,100,33.737
1735117672.794163,206513.000,30927,1,TH,1,100,33.773
1735117672.927163,206646.000,30961,1,TH,1,100,33.773
1735117673.061163,206780.000,30978,1,TH,1,100,33.770
1735117673.194163,206913.000,30999,1,TH,1,100,33.770
1735117673.327163,207046.000,31017,1,TH,1,100,33.610
1735117673.461164,207180.000,31048,1,TH,1,100,33.610
1735117673.594164,207313.000,31064,1,TH,1,100,33.744
1735117673.728164,207447.000,31084,1,TH,1,100,33.744
1735117673.861164,207580.000,31115,1,TH,1,100,33.824
1735117673.994164,207713.000,31132,1,TH,1,100,33.824
1735117674.127164,207846.000,31151,1,TH,1,100,33.698
1735117674.261164,207980.000,31183,1,TH,1,100,33.697
1735117674.394165,208113.000,31199,1,TH,1,100,33.756
1735117674.527165,208246.000,31216,1,TH,1,100,33.756
1735117674.661165,208380.000,31248,1,TH,1,100,33.811
1735117674.794165,208513.000,31264,1,TH,1,100,33.811
1735117674.927165,208646.000,31281,1,TH,1,100,33.728
1735117675.061165,208780.000,31313,1,TH,1,100,33.728
1735117675.194165,208913.000,31329,1,TH,1,100,33.767
1735117675.327166,209046.000,31349,1,TH,1,100,33.767
1735117675.460166,209179.000,31367,1,TH,1,100,33.816
1735117675.594166,209313.000,31399,1,TH,1,100,33.816
1735117675.727166,209446.000,31416,1,TH,1,100,33.777
1735117675.860166,209579.000,31432,1,TH,1,100,33.777
1735117675.994166,209713.000,31466,1,TH,1,100,33.731
1735117676.127167,209846.000,31483,1,TH,1,100,33.731
1735117676.260167,209979.000,31499,1,TH,1,100,33.772
1735117676.394167,210113.000,31531,1,TH,1,100,33.772
1735117676.527167,210246.000,31548,1,TH,1,100,33.725
1735117676.660167,210379.000,31567,1,TH,1,100,33.725
1735117676.794167,210513.000,31598,1,TH,1,100,33.615
1735117676.927167,210646.000,31615,1,TH,1,100,33.615
1735117677.060168,210779.000,31634,1,TH,1,100,33.700
1735117677.194168,210913.000,31669,1,TH,1,100,33.700
1735117677.327168,211046.000,31687,1,TH,1,100,33.761
1735117677.460168,211179.000,31703,1,TH,1,100,33.761
1735117677.594168,211313.000,31735,1,TH,1,100,33.751
1735117677.727168,211446.000,31752,1,TH,1,100,33.758
1735117677.860168,211579.000,31768,1,TH,1,100,33.699
1735117677.994169,211713.000,31786,1,TH,1,100,33.691
1735117678.127169,211846.000,31819,1,TH,1,100,33.638
1735117678.260169,211979.000,31840,1,TH,1,100,33.645
1735117678.394169,212113.000,31858,1,TH,1,100,33.681
1735117678.527169,212246.000,31891,1,TH,1,100,33.681
1735117678.660169,212379.000,31908,1,TH,1,100,33.769
1735117678.793169,212512.000,31925,1,TH,1,100,33.769
1735117678.927169,212646.000,31941,1,TH,1,100,33.745
1735117679.060169,212779.000,31973,1,TH,1,100,33.745
1735117679.194170,212913.000,31992,1,TH,1,100,33.724
1735117679.327170,213046.000,32009,1,TH,1,100,33.724
1735117679.460170,213179.000,32040,1,TH,1,100,33.740
1735117679.594170,213313.000,32057,1,TH,1,100,33.740
1735117679.727170,213446.000,32074,1,TH,1,100,33.683
1735117679.860170,213579.000,32105,1,TH,1,100,33.683
1735117679.993170,213712.000,32123,1,TH,1,100,33.645
1735117680.127171,213846.000,32139,1,TH,1,100,33.645
1735117680.260171,213979.000,32171,1,TH,1,100,33.702
1735117680.393171,214112.000,32188,1,TH,1,100,33.702
1735117680.527171,214246.000,32204,1,TH,1,100,33.735
1735117680.660171,214379.000,32238,1,TH,1,100,33.735
1735117680.793171,214512.000,32255,1,TH,1,100,33.714
1735117680.927171,214646.000,32271,1,TH,1,100,33.714
1735117681.060172,214779.000,32303,1,TH,1,100,33.755
1735117681.194172,214913.000,32320,1,TH,1,100,33.755
1735117681.327172,215046.000,32337,1,TH,1,100,33.632
1735117681.460172,215179.000,32356,1,TH,1,100,33.639
1735117681.593172,215312.000,32388,1,TH,1,100,33.780
1735117681.727172,215446.000,32404,1,TH,1,100,33.780
1735117681.860173,215579.000,32423,1,TH,1,100,33.752
1735117681.993173,215712.000,32457,1,TH,1,100,33.752
1735117682.127173,215846.000,32473,1,TH,1,100,33.742
1735117682.260173,215979.000,32490,1,TH,1,100,33.742
1735117682.393173,216112.000,32522,1,TH,1,100,33.620
1735117682.526173,216245.000,32538,1,TH,1,100,33.620
1735117682.660173,216379.000,32556,1,TH,1,100,33.618
1735117682.793174,216512.000,32589,1,TH,1,100,33.618
1735117682.926174,216645.000,32605,1,TH,1,100,33.760
1735117683.060174,216779.000,32623,1,TH,1,100,33.760
1735117683.193174,216912.000,32654,1,TH,1,100,33.763
1735117683.326174,217045.000,32671,1,TH,1,100,33.763
