LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1735117784.843281,318562,49143,1,BI,1,100,480
1735117786.323282,320042,49396,1,BI,1,100,1480
1735117786.736283,320455,49463,1,BI,1,100,400
1735117787.656284,321375,49614,1,BI,1,100,920
1735117788.936285,322655,49812,1,BI,1,100,1280
1735117789.536286,323255,49913,1,BI,1,100,600
1735117791.189287,324908,50180,1,BI,1,100,1640
1735117793.309289,327028,50526,1,BI,1,100,2120
1735117794.042290,327761,50645,1,BI,1,100,720
1735117794.682291,328401,50743,1,BI,1,100,640
1735117795.562292,329281,50892,1,BI,1,100,880
1735117796.282293,330001,51015,1,BI,1,100,720
1735117796.962293,330681,51114,1,BI,1,100,680
1735117797.642294,331361,51233,1,BI,1,100,680
1735117798.335295,332054,51349,1,BI,1,100,680
1735117799.175296,332894,51484,1,BI,1,100,840
1735117799.935297,333654,51616,1,BI,1,100,760
1735117800.575297,334294,51717,1,BI,1,100,640
1735117801.428298,335147,51855,1,BI,1,100,840
1735117802.268299,335987,51989,1,BI,1,100,840
1735117803.228300,336947,52155,1,BI,1,100,960
1735117805.068302,338787,52450,1,BI,1,100,1840
1735117806.361303,340080,52654,1,BI,1,100,1280
1735117807.121304,340840,52791,1,BI,1,100,760
1735117809.054306,342773,53103,1,BI,1,100,1920
1735117810.454308,344173,53323,1,BI,1,100,1400
1735117811.134308,344853,53440,1,BI,1,100,680
1735117812.947310,346666,53727,1,BI,1,100,1800
1735117813.747311,347466,53860,1,BI,1,100,800
1735117814.867312,348586,54040,1,BI,1,100,1120
1735117815.506313,349225,54141,1,BI,1,100,640
1735117816.360314,350079,54273,1,BI,1,100,840
1735117817.160315,350879,54414,1,BI,1,100,800
1735117820.013318,353732,54879,1,BI,1,100,2840
1735117820.812318,354531,55011,1,BI,1,100,800
1735117821.732319,355451,55148,1,BI,1,100,920
1735117822.772321,356491,55331,1,BI,1,100,1040
1735117824.386322,358105,55596,1,BI,1,100,1600
1735117825.106323,358825,55712,1,BI,1,100,720
1735117826.186324,359905,55880,1,BI,1,100,1080
1735117827.185325,360904,56052,1,BI,1,100,1000
1735117828.998327,362717,56348,1,BI,1,100,1800
1735117829.078327,362797,56350,1,BI,1,100,80
1735117831.931330,365650,56814,1,BI,1,100,2840
1735117832.771331,366490,56949,1,BI,1,100,840
1735117833.611332,367330,57097,1,BI,1,100,840
1735117835.584334,369303,57409,1,BI,1,100,1960
1735117836.464335,370183,57558,1,BI,1,100,880
1735117837.304336,371023,57683,1,BI,1,100,840
1735117838.478337,372197,57883,1,BI,1,100,1160
1735117839.397338,373116,58032,1,BI,1,100,920
1735117841.077340,374796,58312,1,BI,1,100,1680
1735117841.997341,375716,58463,1,BI,1,100,920
1735117843.290342,377009,58664,1,BI,1,100,1280
1735117843.850343,377569,58749,1,BI,1,100,560
1735117846.303345,380022,59146,1,BI,1,100,2440
1735117848.023347,381742,59416,1,BI,1,100,1720
1735117850.156349,383875,59765,1,BI,1,100,2120
