LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1734179446.383602,134547.000,19203,4,EM,1,100,RB
1734179446.438102,134601.500,19203,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179446.492602,134656.000,19203,4,EM,1,100,PS
1734179446.542852,134706.250,19237,4,EM,1,100,RS
1734179446.593102,134756.500,19237,4,EM,1,100,RB
1734179446.643352,134806.750,19237,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179446.693602,134857.000,19237,4,EM,1,100,PS
1734179446.743852,134907.250,19271,4,EM,1,100,RS
1734179446.794102,134957.500,19271,4,EM,1,100,RB
1734179446.844352,135007.750,19271,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179446.894602,135058.000,19271,4,EM,1,100,PS
1734179446.945102,135108.500,19304,4,EM,1,100,RS
1734179446.995602,135159.000,19304,4,EM,1,100,RB
1734179447.046102,135209.500,19304,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179447.096602,135260.000,19304,4,EM,1,100,PS
1734179447.146852,135310.250,19338,4,EM,1,100,RS
1734179447.197102,135360.500,19338,4,EM,1,100,RB
1734179447.247352,135410.750,19338,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179447.297602,135461.000,19338,4,EM,1,100,PS
1734179447.347852,135511.250,19370,4,EM,1,100,RS
1734179447.398102,135561.500,19370,4,EM,1,100,RB
1734179447.448352,135611.750,19370,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179447.498602,135662.000,19370,4,EM,1,100,PS
1734179447.548852,135712.250,19403,4,EM,1,100,RS
1734179447.599102,135762.500,19403,4,EM,1,100,RB
1734179447.649352,135812.750,19403,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179447.699602,135863.000,19403,4,EM,1,100,PS
1734179447.749852,135913.250,19437,4,EM,1,100,RS
1734179447.800102,135963.500,19437,4,EM,1,100,RB
1734179447.850352,136013.750,19437,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179447.900602,136064.000,19437,4,EM,1,100,PS
1734179447.950852,136114.250,19470,4,EM,1,100,RS
1734179448.001102,136164.500,19470,4,EM,1,100,RB
1734179448.051352,136214.750,19470,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179448.101602,136265.000,19470,4,EM,1,100,PS
1734179448.152602,136316.000,19502,4,EM,1,100,RS
1734179448.203602,136367.000,19502,4,EM,1,100,RB
1734179448.254602,136418.000,19502,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179448.305602,136469.000,19502,4,EM,1,100,PS
1734179448.355852,136519.250,19543,4,EM,1,100,RS
1734179448.406102,136569.500,19543,4,EM,1,100,RB
1734179448.456352,136619.750,19543,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179448.506602,136670.000,19543,4,EM,1,100,PS
1734179448.556852,136720.250,19576,4,EM,1,100,RS
1734179448.607102,136770.500,19576,4,EM,1,100,RB
1734179448.657352,136820.750,19576,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179448.707602,136871.000,19576,4,EM,1,100,PS
1734179448.758352,136921.750,19608,4,EM,1,100,RS
1734179448.809102,136972.500,19608,4,EM,1,100,RB
1734179448.859852,137023.250,19608,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179448.910602,137074.000,19608,4,EM,1,100,PS
1734179448.960602,137124.000,19646,4,EM,1,100,RS
1734179449.010602,137174.000,19646,4,EM,1,100,RB
1734179449.060602,137224.000,19646,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179449.110602,137274.000,19646,4,EM,1,100,PS
1734179449.160852,137324.250,19677,4,EM,1,100,RS
1734179449.211102,137374.500,19677,4,EM,1,100,RB
1734179449.261352,137424.750,19677,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179449.311602,137475.000,19677,4,EM,1,100,PS
1734179449.361852,137525.250,19711,4,EM,1,100,RS
1734179449.412102,137575.500,19711,4,EM,1,100,RB
1734179449.462352,137625.750,19711,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179449.512602,137676.000,19711,4,EM,1,100,PS
1734179449.566102,137729.500,19742,4,EM,1,100,RS
1734179449.619602,137783.000,19742,4,EM,1,100,RB
1734179449.673102,137836.500,19742,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179449.726602,137890.000,19742,4,EM,1,100,PS
1734179449.776852,137940.250,19776,4,EM,1,100,RS
1734179449.827102,137990.500,19776,4,EM,1,100,RB
1734179449.877352,138040.750,19776,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179449.927602,138091.000,19776,4,EM,1,100,PS
1734179449.978602,138142.000,19810,4,EM,1,100,RS
1734179450.029602,138193.000,19810,4,EM,1,100,RB
1734179450.080602,138244.000,19810,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179450.131602,138295.000,19810,4,EM,1,100,PS
1734179450.181602,138345.000,19845,4,EM,1,100,RS
1734179450.231602,138395.000,19845,4,EM,1,100,RB
1734179450.281602,138445.000,19845,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179450.331602,138495.000,19845,4,EM,1,100,PS
1734179450.381852,138545.250,19877,4,EM,1,100,RS
1734179450.432102,138595.500,19877,4,EM,1,100,RB
1734179450.482352,138645.750,19877,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179450.532602,138696.000,19877,4,EM,1,100,PS
1734179450.582852,138746.250,19910,4,EM,1,100,RS
1734179450.633102,138796.500,19910,4,EM,1,100,RB
1734179450.683352,138846.750,19910,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179450.733602,138897.000,19910,4,EM,1,100,PS
1734179450.787852,138951.250,19943,4,EM,1,100,RS
1734179450.842102,139005.500,19943,4,EM,1,100,RB
1734179450.896352,139059.750,19943,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179450.950602,139114.000,19943,4,EM,1,100,PS
1734179451.000852,139164.250,19978,4,EM,1,100,RS
1734179451.051101,139214.500,19978,4,EM,1,100,RB
1734179451.101351,139264.750,19978,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179451.151602,139315.000,19978,4,EM,1,100,PS
1734179451.201851,139365.250,20010,4,EM,1,100,RS
1734179451.252101,139415.500,20010,4,EM,1,100,RB
1734179451.302351,139465.750,20010,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179451.352602,139516.000,20010,4,EM,1,100,PS
1734179451.402851,139566.250,20043,4,EM,1,100,RS
1734179451.453101,139616.500,20043,4,EM,1,100,RB
1734179451.503351,139666.750,20043,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179451.553602,139717.000,20043,4,EM,1,100,PS
1734179451.611851,139775.250,20077,4,EM,1,100,RS
1734179451.670101,139833.500,20077,4,EM,1,100,RB
1734179451.728351,139891.750,20077,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179451.786601,139950.000,20077,4,EM,1,100,PS
1734179451.836851,140000.250,20108,4,EM,1,100,RS
1734179451.887101,140050.500,20108,4,EM,1,100,RB
1734179451.937351,140100.750,20108,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179451.987601,140151.000,20108,4,EM,1,100,PS
1734179452.037851,140201.250,20144,4,EM,1,100,RS
1734179452.088101,140251.500,20144,4,EM,1,100,RB
1734179452.138351,140301.750,20144,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179452.188601,140352.000,20144,4,EM,1,100,PS
1734179452.239601,140403.000,20175,4,EM,1,100,RS
1734179452.290601,140454.000,20175,4,EM,1,100,RB
1734179452.341601,140505.000,20175,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179452.392601,140556.000,20175,4,EM,1,100,PS
1734179452.442851,140606.250,20209,4,EM,1,100,RS
1734179452.493101,140656.500,20209,4,EM,1,100,RB
1734179452.543351,140706.750,20209,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179452.593601,140757.000,20209,4,EM,1,100,PS
1734179452.643851,140807.250,20241,4,EM,1,100,RS
1734179452.694101,140857.500,20241,4,EM,1,100,RB
1734179452.744351,140907.750,20241,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179452.794601,140958.000,20241,4,EM,1,100,PS
1734179452.845851,141009.250,20274,4,EM,1,100,RS
1734179452.897101,141060.500,20274,4,EM,1,100,RB
1734179452.948351,141111.750,20274,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179452.999601,141163.000,20274,4,EM,1,100,PS
1734179453.058101,141221.500,20308,4,EM,1,100,RS
1734179453.116601,141280.000,20308,4,EM,1,100,RB
1734179453.175101,141338.500,20308,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179453.233601,141397.000,20308,4,EM,1,100,PS
1734179453.283851,141447.250,20341,4,EM,1,100,RS
1734179453.334101,141497.500,20341,4,EM,1,100,RB
1734179453.384351,141547.750,20341,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179453.434601,141598.000,20341,4,EM,1,100,PS
1734179453.485351,141648.750,20378,4,EM,1,100,RS
