LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1734179709.412552,397576.000,61975,2,AK,1,100,RD
1734179709.417052,397580.500,61978,2,AK,1,100,61976
1734179709.421552,397585.000,61978,2,AK,1,100,RD
1734179711.977551,400141.000,62812,2,AK,1,100,61976
1734179714.533551,402697.000,62812,2,AK,1,100,RD
1734179714.553551,402717.000,62815,2,AK,1,100,62813
1734179714.573551,402737.000,62815,2,AK,1,100,RD
1734179717.127050,405290.500,63647,2,AK,1,100,62813
1734179719.680550,407844.000,63647,2,AK,1,100,RD
1734179719.690550,407854.000,63650,2,AK,1,100,63648
1734179719.700550,407864.000,63650,2,AK,1,100,RD
1734179722.250549,410414.000,64485,2,AK,1,100,63648
1734179724.800549,412964.000,64485,2,AK,1,100,RD
1734179724.810549,412974.000,64488,2,AK,1,100,64486
1734179724.820549,412984.000,64488,2,AK,1,100,RD
1734179727.364548,415528.000,65304,2,AK,1,100,64486
1734179729.908548,418072.000,65304,2,AK,1,100,RD
1734179729.915048,418078.500,65307,2,AK,1,100,65305
1734179729.921548,418085.000,65307,2,AK,1,100,RD
1734179732.473047,420636.500,603,2,AK,1,100,65305
1734179735.024547,423188.000,603,2,AK,1,100,RD
1734179735.039547,423203.000,606,2,AK,1,100,604
1734179735.054547,423218.000,606,2,AK,1,100,RD
1734179737.593046,425756.500,1438,2,AK,1,100,604
1734179740.131546,428295.000,1438,2,AK,1,100,RD
1734179740.151546,428315.000,1441,2,AK,1,100,1439
1734179740.171546,428335.000,1441,2,AK,1,100,RD
1734179742.706045,430869.500,2274,2,AK,1,100,1439
1734179745.240545,433404.000,2274,2,AK,1,100,RD
1734179745.247045,433410.500,2277,2,AK,1,100,2275
1734179745.253545,433417.000,2277,2,AK,1,100,RD
1734179747.809044,435972.500,3124,2,AK,1,100,2275
1734179750.364544,438528.000,3124,2,AK,1,100,RD
1734179750.375544,438539.000,3127,2,AK,1,100,3125
1734179750.386544,438550.000,3127,2,AK,1,100,RD
1734179752.927043,441090.500,3960,2,AK,1,100,3125
