LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1734179448.344602,136508.000,19527,3,PI,1,100,164056
1734179448.384602,136548.000,19527,3,PI,1,100,164113
1734179448.424602,136588.000,19527,3,PI,1,100,164131
1734179448.464602,136628.000,19544,2,PI,1,100,164184
1734179448.504602,136668.000,19544,2,PI,1,100,164235
1734179448.544602,136708.000,19560,3,PI,1,100,164290
1734179448.584602,136748.000,19560,3,PI,1,100,164321
1734179448.624602,136788.000,19560,3,PI,1,100,164299
1734179448.664602,136828.000,19578,3,PI,1,100,164183
1734179448.704602,136868.000,19578,3,PI,1,100,164027
1734179448.744602,136908.000,19578,3,PI,1,100,163954
1734179448.784602,136948.000,19592,2,PI,1,100,163945
1734179448.824602,136988.000,19592,2,PI,1,100,163931
1734179448.864602,137028.000,19609,3,PI,1,100,164017
1734179448.904602,137068.000,19609,3,PI,1,100,164065
1734179448.944602,137108.000,19609,3,PI,1,100,164077
1734179448.984602,137148.000,19628,2,PI,1,100,164058
1734179449.024602,137188.000,19628,2,PI,1,100,164003
1734179449.064602,137228.000,19647,3,PI,1,100,163960
1734179449.104602,137268.000,19647,3,PI,1,100,164017
1734179449.144602,137308.000,19647,3,PI,1,100,164016
1734179449.184602,137348.000,19661,2,PI,1,100,164086
1734179449.224602,137388.000,19661,2,PI,1,100,164126
1734179449.264602,137428.000,19678,3,PI,1,100,164163
1734179449.304602,137468.000,19678,3,PI,1,100,164249
1734179449.344602,137508.000,19678,3,PI,1,100,164336
1734179449.384602,137548.000,19695,3,PI,1,100,164379
1734179449.424602,137588.000,19695,3,PI,1,100,164412
1734179449.464602,137628.000,19695,3,PI,1,100,164479
1734179449.511102,137674.500,19712,2,PI,1,100,164510
1734179449.557602,137721.000,19712,2,PI,1,100,164559
1734179449.597602,137761.000,19726,2,PI,1,100,164611
1734179449.637602,137801.000,19726,2,PI,1,100,164651
1734179449.677602,137841.000,19744,3,PI,1,100,164611
1734179449.717602,137881.000,19744,3,PI,1,100,164462
1734179449.757602,137921.000,19744,3,PI,1,100,164374
1734179449.797602,137961.000,19760,2,PI,1,100,164332
1734179449.837602,138001.000,19760,2,PI,1,100,164306
1734179449.877602,138041.000,19777,3,PI,1,100,164326
1734179449.917602,138081.000,19777,3,PI,1,100,164339
1734179449.957602,138121.000,19777,3,PI,1,100,164404
1734179449.997602,138161.000,19794,2,PI,1,100,164430
1734179450.037602,138201.000,19794,2,PI,1,100,164449
1734179450.077602,138241.000,19811,3,PI,1,100,164431
1734179450.117602,138281.000,19811,3,PI,1,100,164446
1734179450.157602,138321.000,19811,3,PI,1,100,164495
1734179450.197602,138361.000,19829,2,PI,1,100,164503
1734179450.237602,138401.000,19829,2,PI,1,100,164549
1734179450.277602,138441.000,19846,3,PI,1,100,164610
1734179450.317602,138481.000,19846,3,PI,1,100,164651
1734179450.357602,138521.000,19846,3,PI,1,100,164724
