LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1734181482.006843,147000.000,21111,3,MZ,1,100,25
1734181482.046843,147040.000,21126,2,MZ,1,100,26
1734181482.086843,147080.000,21126,2,MZ,1,100,26
1734181482.126843,147120.000,21144,3,MZ,1,100,26
1734181482.166843,147160.000,21144,3,MZ,1,100,27
1734181482.206843,147200.000,21144,3,MZ,1,100,28
1734181482.246843,147240.000,21161,2,MZ,1,100,27
1734181482.286843,147280.000,21161,2,MZ,1,100,25
1734181482.326843,147320.000,21178,3,MZ,1,100,26
1734181482.366843,147360.000,21178,3,MZ,1,100,27
1734181482.406843,147400.000,21178,3,MZ,1,100,26
1734181482.446843,147440.000,21194,2,MZ,1,100,26
1734181482.486843,147480.000,21194,2,MZ,1,100,26
1734181482.526843,147520.000,21209,3,MZ,1,100,26
1734181482.566843,147560.000,21209,3,MZ,1,100,25
1734181482.606843,147600.000,21209,3,MZ,1,100,28
1734181482.646843,147640.000,21227,2,MZ,1,100,26
1734181482.686843,147680.000,21227,2,MZ,1,100,26
1734181482.726843,147720.000,21247,3,MZ,1,100,26
1734181482.766843,147760.000,21247,3,MZ,1,100,25
1734181482.806843,147800.000,21247,3,MZ,1,100,25
1734181482.843343,147836.500,21264,4,MZ,1,100,27
1734181482.879843,147873.000,21264,4,MZ,1,100,26
1734181482.916343,147909.500,21264,4,MZ,1,100,24
1734181482.952843,147946.000,21264,4,MZ,1,100,26
1734181482.992843,147986.000,21281,2,MZ,1,100,25
1734181483.032843,148026.000,21281,2,MZ,1,100,26
1734181483.072843,148066.000,21296,3,MZ,1,100,26
1734181483.112843,148106.000,21296,3,MZ,1,100,26
1734181483.152843,148146.000,21296,3,MZ,1,100,25
1734181483.192843,148186.000,21314,3,MZ,1,100,27
1734181483.232843,148226.000,21314,3,MZ,1,100,26
1734181483.272843,148266.000,21314,3,MZ,1,100,26
1734181483.312843,148306.000,21332,2,MZ,1,100,26
1734181483.352843,148346.000,21332,2,MZ,1,100,24
1734181483.392843,148386.000,21348,3,MZ,1,100,25
1734181483.432842,148426.000,21348,3,MZ,1,100,26
1734181483.472843,148466.000,21348,3,MZ,1,100,26
1734181483.512843,148506.000,21363,2,MZ,1,100,26
1734181483.552843,148546.000,21363,2,MZ,1,100,26
1734181483.592843,148586.000,21380,3,MZ,1,100,26
1734181483.632843,148626.000,21380,3,MZ,1,100,26
1734181483.672843,148666.000,21380,3,MZ,1,100,27
1734181483.712842,148706.000,21397,2,MZ,1,100,26
1734181483.752842,148746.000,21397,2,MZ,1,100,25
1734181483.792842,148786.000,21413,3,MZ,1,100,25
1734181483.832843,148826.000,21413,3,MZ,1,100,27
1734181483.872843,148866.000,21413,3,MZ,1,100,26
1734181483.912843,148906.000,21428,2,MZ,1,100,25
1734181483.952842,148946.000,21428,2,MZ,1,100,25
1734181483.992842,148986.000,21445,3,MZ,1,100,25
1734181484.032842,149026.000,21445,3,MZ,1,100,26
1734181484.072842,149066.000,21445,3,MZ,1,100,26
1734181484.108509,149101.667,21462,3,MZ,1,100,26
1734181484.144176,149137.333,21462,3,MZ,1,100,26
1734181484.179842,149173.000,21462,3,MZ,1,100,26
1734181484.219842,149213.000,21478,2,MZ,1,100,25
1734181484.259842,149253.000,21478,2,MZ,1,100,25
1734181484.299842,149293.000,21495,3,MZ,1,100,26
1734181484.339842,149333.000,21495,3,MZ,1,100,26
1734181484.379842,149373.000,21495,3,MZ,1,100,27
1734181484.419842,149413.000,21510,2,MZ,1,100,27
1734181484.459842,149453.000,21510,2,MZ,1,100,27
1734181484.499842,149493.000,21527,3,MZ,1,100,26
1734181484.539842,149533.000,21527,3,MZ,1,100,24
1734181484.579842,149573.000,21527,3,MZ,1,100,26
1734181484.619842,149613.000,21544,2,MZ,1,100,25
1734181484.659842,149653.000,21544,2,MZ,1,100,25
1734181484.699842,149693.000,21561,3,MZ,1,100,25
1734181484.739842,149733.000,21561,3,MZ,1,100,26
1734181484.779842,149773.000,21561,3,MZ,1,100,26
1734181484.819342,149812.500,21575,2,MZ,1,100,26
1734181484.858842,149852.000,21575,2,MZ,1,100,26
1734181484.899176,149892.333,21593,3,MZ,1,100,26
1734181484.939509,149932.667,21593,3,MZ,1,100,25
1734181484.979842,149973.000,21593,3,MZ,1,100,26
1734181485.019342,150012.500,21609,2,MZ,1,100,26
1734181485.058842,150052.000,21609,2,MZ,1,100,26
1734181485.099092,150092.250,21626,4,MZ,1,100,25
1734181485.139342,150132.500,21626,4,MZ,1,100,25
1734181485.179592,150172.750,21626,4,MZ,1,100,25
1734181485.219842,150213.000,21626,4,MZ,1,100,25
1734181485.253342,150246.500,21641,2,MZ,1,100,26
1734181485.286842,150280.000,21641,2,MZ,1,100,27
1734181485.326842,150320.000,21658,3,MZ,1,100,26
1734181485.366842,150360.000,21658,3,MZ,1,100,26
1734181485.406842,150400.000,21658,3,MZ,1,100,26
1734181485.446842,150440.000,21674,2,MZ,1,100,26
1734181485.486842,150480.000,21674,2,MZ,1,100,26
1734181485.526509,150519.667,21693,3,MZ,1,100,27
1734181485.566175,150559.333,21693,3,MZ,1,100,26
1734181485.605842,150599.000,21693,3,MZ,1,100,26
1734181485.645842,150639.000,21709,2,MZ,1,100,26
1734181485.685842,150679.000,21709,2,MZ,1,100,26
1734181485.725842,150719.000,21725,3,MZ,1,100,26
1734181485.765842,150759.000,21725,3,MZ,1,100,25
1734181485.805842,150799.000,21725,3,MZ,1,100,26
1734181485.845842,150839.000,21748,3,MZ,1,100,28
1734181485.885842,150879.000,21748,3,MZ,1,100,26
1734181485.925842,150919.000,21748,3,MZ,1,100,26
1734181485.965842,150959.000,21766,2,MZ,1,100,26
1734181486.005842,150999.000,21766,2,MZ,1,100,27
1734181486.045842,151039.000,21782,3,MZ,1,100,26
1734181486.085842,151079.000,21782,3,MZ,1,100,27
1734181486.125842,151119.000,21782,3,MZ,1,100,26
1734181486.165842,151159.000,21797,2,MZ,1,100,25
1734181486.205842,151199.000,21797,2,MZ,1,100,26
1734181486.245842,151239.000,21814,3,MZ,1,100,27
1734181486.285842,151279.000,21814,3,MZ,1,100,26
1734181486.325842,151319.000,21814,3,MZ,1,100,26
1734181486.365842,151359.000,21833,2,MZ,1,100,26
1734181486.405842,151399.000,21833,2,MZ,1,100,26
1734181486.441509,151434.667,21849,3,MZ,1,100,26
1734181486.477175,151470.333,21849,3,MZ,1,100,26
1734181486.512842,151506.000,21849,3,MZ,1,100,26
1734181486.552842,151546.000,21864,3,MZ,1,100,28
1734181486.592842,151586.000,21864,3,MZ,1,100,27
1734181486.632842,151626.000,21864,3,MZ,1,100,26
1734181486.672842,151666.000,21881,2,MZ,1,100,28
1734181486.712842,151706.000,21881,2,MZ,1,100,26
1734181486.752842,151746.000,21898,3,MZ,1,100,27
1734181486.792842,151786.000,21898,3,MZ,1,100,26
1734181486.832842,151826.000,21898,3,MZ,1,100,26
1734181486.872842,151866.000,21914,2,MZ,1,100,26
1734181486.912842,151906.000,21914,2,MZ,1,100,27
1734181486.952842,151946.000,21930,3,MZ,1,100,28
1734181486.992842,151986.000,21930,3,MZ,1,100,26
1734181487.032842,152026.000,21930,3,MZ,1,100,26
1734181487.072842,152066.000,21946,2,MZ,1,100,26
1734181487.112842,152106.000,21946,2,MZ,1,100,26
1734181487.152842,152146.000,21963,3,MZ,1,100,26
1734181487.192842,152186.000,21963,3,MZ,1,100,27
1734181487.232842,152226.000,21963,3,MZ,1,100,27
1734181487.272842,152266.000,21980,2,MZ,1,100,26
1734181487.312842,152306.000,21980,2,MZ,1,100,26
1734181487.352842,152346.000,22001,4,MZ,1,100,26
1734181487.392842,152386.000,22001,4,MZ,1,100,25
1734181487.432842,152426.000,22001,4,MZ,1,100,25
1734181487.472842,152466.000,22001,4,MZ,1,100,25
1734181487.512341,152505.500,22015,2,MZ,1,100,26
1734181487.551841,152545.000,22015,2,MZ,1,100,27
1734181487.587842,152581.000,22033,3,MZ,1,100,27
1734181487.623842,152617.000,22033,3,MZ,1,100,26
1734181487.659842,152653.000,22033,3,MZ,1,100,26
1734181487.699841,152693.000,22051,3,MZ,1,100,27
1734181487.739841,152733.000,22051,3,MZ,1,100,26
1734181487.779842,152773.000,22051,3,MZ,1,100,26
1734181487.819842,152813.000,22070,2,MZ,1,100,26
1734181487.859842,152853.000,22070,2,MZ,1,100,26
1734181487.899842,152893.000,22084,3,MZ,1,100,28
1734181487.939842,152933.000,22084,3,MZ,1,100,26
1734181487.979841,152973.000,22084,3,MZ,1,100,26
1734181488.019841,153013.000,22102,2,MZ,1,100,25
1734181488.059841,153053.000,22102,2,MZ,1,100,27
1734181488.099841,153093.000,22118,3,MZ,1,100,25
1734181488.139842,153133.000,22118,3,MZ,1,100,26
1734181488.179842,153173.000,22118,3,MZ,1,100,27
1734181488.219841,153213.000,22135,2,MZ,1,100,26
1734181488.259841,153253.000,22135,2,MZ,1,100,27
1734181488.299841,153293.000,22151,3,MZ,1,100,26
1734181488.339841,153333.000,22151,3,MZ,1,100,26
1734181488.379841,153373.000,22151,3,MZ,1,100,26
1734181488.419841,153413.000,22169,2,MZ,1,100,27
1734181488.459841,153453.000,22169,2,MZ,1,100,26
1734181488.499841,153493.000,22187,3,MZ,1,100,27
1734181488.539841,153533.000,22187,3,MZ,1,100,27
1734181488.579841,153573.000,22187,3,MZ,1,100,26
1734181488.619841,153613.000,22205,2,MZ,1,100,27
1734181488.659841,153653.000,22205,2,MZ,1,100,27
1734181488.699841,153693.000,22221,3,MZ,1,100,26
1734181488.739841,153733.000,22221,3,MZ,1,100,26
1734181488.779841,153773.000,22221,3,MZ,1,100,27
1734181488.815175,153808.333,22236,3,MZ,1,100,26
1734181488.850508,153843.667,22236,3,MZ,1,100,27
1734181488.885841,153879.000,22236,3,MZ,1,100,27
1734181488.925841,153919.000,22255,2,MZ,1,100,27
1734181488.965841,153959.000,22255,2,MZ,1,100,27
1734181489.005841,153999.000,22272,3,MZ,1,100,28
1734181489.045841,154039.000,22272,3,MZ,1,100,27
1734181489.085841,154079.000,22272,3,MZ,1,100,26
1734181489.125841,154119.000,22288,2,MZ,1,100,27
1734181489.165841,154159.000,22288,2,MZ,1,100,27
1734181489.205841,154199.000,22303,3,MZ,1,100,27
1734181489.245841,154239.000,22303,3,MZ,1,100,27
1734181489.285841,154279.000,22303,3,MZ,1,100,28
1734181489.325841,154319.000,22322,2,MZ,1,100,28
1734181489.365841,154359.000,22322,2,MZ,1,100,26
1734181489.405841,154399.000,22339,3,MZ,1,100,27
1734181489.445841,154439.000,22339,3,MZ,1,100,26
1734181489.485841,154479.000,22339,3,MZ,1,100,27
1734181489.525508,154518.667,22355,3,MZ,1,100,26
1734181489.565174,154558.333,22355,3,MZ,1,100,25
1734181489.604841,154598.000,22355,3,MZ,1,100,27
1734181489.645341,154638.500,22372,2,MZ,1,100,27
1734181489.685841,154679.000,22372,2,MZ,1,100,26
1734181489.725841,154719.000,22387,3,MZ,1,100,28
1734181489.765841,154759.000,22387,3,MZ,1,100,26
1734181489.805841,154799.000,22387,3,MZ,1,100,28
1734181489.841508,154834.667,22404,3,MZ,1,100,26
1734181489.877174,154870.333,22404,3,MZ,1,100,27
1734181489.912841,154906.000,22404,3,MZ,1,100,26
1734181489.952841,154946.000,22421,2,MZ,1,100,26
1734181489.992841,154986.000,22421,2,MZ,1,100,27
1734181490.032841,155026.000,22438,3,MZ,1,100,26
1734181490.072841,155066.000,22438,3,MZ,1,100,27
1734181490.112841,155106.000,22438,3,MZ,1,100,27
1734181490.152841,155146.000,22452,2,MZ,1,100,27
1734181490.192841,155186.000,22452,2,MZ,1,100,27
1734181490.232841,155226.000,22470,3,MZ,1,100,26
1734181490.272841,155266.000,22470,3,MZ,1,100,27
1734181490.312841,155306.000,22470,3,MZ,1,100,25
1734181490.352841,155346.000,22488,3,MZ,1,100,26
1734181490.392841,155386.000,22488,3,MZ,1,100,26
1734181490.432841,155426.000,22488,3,MZ,1,100,26
1734181490.472841,155466.000,22505,2,MZ,1,100,25
1734181490.512841,155506.000,22505,2,MZ,1,100,26
1734181490.552841,155546.000,22519,3,MZ,1,100,26
1734181490.592841,155586.000,22519,3,MZ,1,100,27
1734181490.632841,155626.000,22519,3,MZ,1,100,27
1734181490.672841,155666.000,22537,2,MZ,1,100,26
1734181490.712841,155706.000,22537,2,MZ,1,100,27
1734181490.752841,155746.000,22553,3,MZ,1,100,26
1734181490.792841,155786.000,22553,3,MZ,1,100,26
1734181490.832841,155826.000,22553,3,MZ,1,100,28
1734181490.872841,155866.000,22570,2,MZ,1,100,26
1734181490.912841,155906.000,22570,2,MZ,1,100,26
1734181490.952841,155946.000,22591,4,MZ,1,100,26
1734181490.992841,155986.000,22591,4,MZ,1,100,26
1734181491.032841,156026.000,22591,4,MZ,1,100,26
1734181491.072841,156066.000,22591,4,MZ,1,100,27
1734181491.108174,156101.333,22607,3,MZ,1,100,28
1734181491.143507,156136.667,22607,3,MZ,1,100,26
1734181491.178841,156172.000,22607,3,MZ,1,100,26
1734181491.218841,156212.000,22622,3,MZ,1,100,27
1734181491.258841,156252.000,22622,3,MZ,1,100,26
1734181491.298841,156292.000,22622,3,MZ,1,100,26
1734181491.338841,156332.000,22639,2,MZ,1,100,26
1734181491.378841,156372.000,22639,2,MZ,1,100,26
1734181491.418841,156412.000,22658,3,MZ,1,100,26
1734181491.458841,156452.000,22658,3,MZ,1,100,25
1734181491.498841,156492.000,22658,3,MZ,1,100,26
1734181491.538841,156532.000,22674,2,MZ,1,100,27
1734181491.578841,156572.000,22674,2,MZ,1,100,26
1734181491.618841,156612.000,22690,3,MZ,1,100,27
1734181491.658841,156652.000,22690,3,MZ,1,100,26
1734181491.698841,156692.000,22690,3,MZ,1,100,26
1734181491.738841,156732.000,22706,2,MZ,1,100,26
1734181491.778841,156772.000,22706,2,MZ,1,100,26
1734181491.818841,156812.000,22723,4,MZ,1,100,26
1734181491.858840,156852.000,22723,4,MZ,1,100,26
1734181491.898841,156892.000,22723,4,MZ,1,100,26
1734181491.938841,156932.000,22723,4,MZ,1,100,25
1734181491.978841,156972.000,22740,2,MZ,1,100,27
1734181492.018841,157012.000,22740,2,MZ,1,100,27
1734181492.058841,157052.000,22757,3,MZ,1,100,26
1734181492.098840,157092.000,22757,3,MZ,1,100,26
1734181492.138840,157132.000,22757,3,MZ,1,100,26
1734181492.178840,157172.000,22773,3,MZ,1,100,27
1734181492.218840,157212.000,22773,3,MZ,1,100,26
1734181492.258841,157252.000,22773,3,MZ,1,100,26
1734181492.291841,157285.000,22789,2,MZ,1,100,26
1734181492.324841,157318.000,22789,2,MZ,1,100,25
1734181492.364841,157358.000,22805,3,MZ,1,100,26
1734181492.404840,157398.000,22805,3,MZ,1,100,26
1734181492.444840,157438.000,22805,3,MZ,1,100,25
1734181492.484840,157478.000,22824,3,MZ,1,100,26
1734181492.524840,157518.000,22824,3,MZ,1,100,26
1734181492.564840,157558.000,22824,3,MZ,1,100,26
1734181492.604840,157598.000,22841,2,MZ,1,100,27
1734181492.644840,157638.000,22841,2,MZ,1,100,27
1734181492.684840,157678.000,22858,3,MZ,1,100,26
1734181492.724840,157718.000,22858,3,MZ,1,100,26
1734181492.764840,157758.000,22858,3,MZ,1,100,25
1734181492.804840,157798.000,22874,2,MZ,1,100,26
1734181492.844840,157838.000,22874,2,MZ,1,100,26
1734181492.885174,157878.333,22891,3,MZ,1,100,27
1734181492.925507,157918.667,22891,3,MZ,1,100,26
1734181492.965840,157959.000,22891,3,MZ,1,100,26
1734181493.005340,157998.500,22908,2,MZ,1,100,27
1734181493.044840,158038.000,22908,2,MZ,1,100,26
1734181493.084840,158078.000,22923,3,MZ,1,100,27
1734181493.124840,158118.000,22923,3,MZ,1,100,27
1734181493.164840,158158.000,22923,3,MZ,1,100,27
1734181493.204840,158198.000,22939,2,MZ,1,100,25
1734181493.244840,158238.000,22939,2,MZ,1,100,26
1734181493.285174,158278.333,22957,3,MZ,1,100,26
1734181493.325507,158318.667,22957,3,MZ,1,100,26
1734181493.365840,158359.000,22957,3,MZ,1,100,26
1734181493.401174,158394.333,22975,3,MZ,1,100,26
1734181493.436507,158429.667,22975,3,MZ,1,100,26
1734181493.471840,158465.000,22975,3,MZ,1,100,26
1734181493.511840,158505.000,22990,2,MZ,1,100,26
1734181493.551840,158545.000,22990,2,MZ,1,100,25
1734181493.591840,158585.000,23007,3,MZ,1,100,26
1734181493.631840,158625.000,23007,3,MZ,1,100,26
1734181493.671840,158665.000,23007,3,MZ,1,100,27
1734181493.711840,158705.000,23024,2,MZ,1,100,26
1734181493.751840,158745.000,23024,2,MZ,1,100,26
1734181493.791840,158785.000,23040,3,MZ,1,100,25
1734181493.831840,158825.000,23040,3,MZ,1,100,26
1734181493.871840,158865.000,23040,3,MZ,1,100,26
1734181493.911840,158905.000,23056,2,MZ,1,100,28
1734181493.951840,158945.000,23056,2,MZ,1,100,26
1734181493.991840,158985.000,23072,3,MZ,1,100,27
1734181494.031840,159025.000,23072,3,MZ,1,100,25
1734181494.071840,159065.000,23072,3,MZ,1,100,25
1734181494.111840,159105.000,23089,3,MZ,1,100,26
1734181494.151840,159145.000,23089,3,MZ,1,100,26
1734181494.191840,159185.000,23089,3,MZ,1,100,27
1734181494.231840,159225.000,23105,3,MZ,1,100,26
1734181494.271840,159265.000,23105,3,MZ,1,100,27
1734181494.311840,159305.000,23105,3,MZ,1,100,26
1734181494.351840,159345.000,23125,2,MZ,1,100,26
1734181494.391840,159385.000,23125,2,MZ,1,100,28
1734181494.431840,159425.000,23139,2,MZ,1,100,27
1734181494.471840,159465.000,23139,2,MZ,1,100,26
1734181494.511840,159505.000,23156,3,MZ,1,100,26
1734181494.551840,159545.000,23156,3,MZ,1,100,27
1734181494.591840,159585.000,23156,3,MZ,1,100,27
1734181494.627506,159620.667,23173,3,MZ,1,100,27
1734181494.663173,159656.333,23173,3,MZ,1,100,27
1734181494.698840,159692.000,23173,3,MZ,1,100,26
1734181494.738840,159732.000,23190,2,MZ,1,100,26
1734181494.778840,159772.000,23190,2,MZ,1,100,26
1734181494.818840,159812.000,23205,3,MZ,1,100,26
1734181494.858840,159852.000,23205,3,MZ,1,100,26
1734181494.898840,159892.000,23205,3,MZ,1,100,27
1734181494.938840,159932.000,23222,3,MZ,1,100,26
1734181494.978840,159972.000,23222,3,MZ,1,100,26
1734181495.018840,160012.000,23222,3,MZ,1,100,27
1734181495.058840,160052.000,23238,2,MZ,1,100,26
1734181495.098840,160092.000,23238,2,MZ,1,100,25
1734181495.138506,160131.667,23255,3,MZ,1,100,27
1734181495.178173,160171.333,23255,3,MZ,1,100,26
1734181495.217840,160211.000,23255,3,MZ,1,100,26
1734181495.258340,160251.500,23270,2,MZ,1,100,28
1734181495.298840,160292.000,23270,2,MZ,1,100,26
1734181495.338840,160332.000,23289,3,MZ,1,100,25
1734181495.378840,160372.000,23289,3,MZ,1,100,26
1734181495.418840,160412.000,23289,3,MZ,1,100,26
1734181495.458340,160451.500,23305,2,MZ,1,100,27
1734181495.497840,160491.000,23305,2,MZ,1,100,26
1734181495.537840,160531.000,23322,3,MZ,1,100,26
1734181495.577840,160571.000,23322,3,MZ,1,100,26
1734181495.617840,160611.000,23322,3,MZ,1,100,27
1734181495.657840,160651.000,23339,2,MZ,1,100,27
1734181495.697840,160691.000,23339,2,MZ,1,100,25
1734181495.733840,160727.000,23354,3,MZ,1,100,25
1734181495.769840,160763.000,23354,3,MZ,1,100,26
1734181495.805840,160799.000,23354,3,MZ,1,100,26
1734181495.845840,160839.000,23370,3,MZ,1,100,26
1734181495.885840,160879.000,23370,3,MZ,1,100,27
1734181495.925840,160919.000,23370,3,MZ,1,100,26
1734181495.965840,160959.000,23388,2,MZ,1,100,26
1734181496.005840,160999.000,23388,2,MZ,1,100,26
1734181496.045840,161039.000,23413,3,MZ,1,100,26
1734181496.085840,161079.000,23413,3,MZ,1,100,26
1734181496.125839,161119.000,23413,3,MZ,1,100,27
1734181496.165839,161159.000,23428,2,MZ,1,100,28
1734181496.205839,161199.000,23428,2,MZ,1,100,26
1734181496.245589,161238.750,23445,4,MZ,1,100,26
1734181496.285340,161278.500,23445,4,MZ,1,100,26
1734181496.325089,161318.250,23445,4,MZ,1,100,25
1734181496.364840,161358.000,23445,4,MZ,1,100,26
1734181496.404840,161398.000,23462,5,MZ,1,100,26
1734181496.444839,161438.000,23462,5,MZ,1,100,26
1734181496.484839,161478.000,23462,5,MZ,1,100,26
1734181496.524839,161518.000,23462,5,MZ,1,100,26
1734181496.564839,161558.000,23462,5,MZ,1,100,26
1734181496.604839,161598.000,23479,4,MZ,1,100,26
1734181496.644840,161638.000,23479,4,MZ,1,100,26
1734181496.684839,161678.000,23479,4,MZ,1,100,26
1734181496.724839,161718.000,23479,4,MZ,1,100,24
1734181496.765039,161758.200,23498,5,MZ,1,100,25
1734181496.805239,161798.400,23498,5,MZ,1,100,25
1734181496.845439,161838.600,23498,5,MZ,1,100,26
1734181496.885639,161878.800,23498,5,MZ,1,100,25
1734181496.925839,161919.000,23498,5,MZ,1,100,25
