LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1734182267.546654,932540.000,18141,1,B%,1,100,64
1734182272.545653,937539.000,18965,1,B%,1,100,65
1734182277.545651,942539.000,19781,1,B%,1,100,64
1734182282.544650,947538.000,20619,1,B%,1,100,64
1734182287.544649,952538.000,21421,1,B%,1,100,64
1734182292.543648,957537.000,22240,1,B%,1,100,65
1734182297.543647,962537.000,23057,1,B%,1,100,64
1734182302.542645,967536.000,23877,1,B%,1,100,64
1734182307.542644,972536.000,24696,1,B%,1,100,64
1734182312.541643,977535.000,25514,1,B%,1,100,64
1734182317.541642,982535.000,26332,1,B%,1,100,64
1734182322.540641,987534.000,27154,1,B%,1,100,64
1734182327.540639,992534.000,27956,1,B%,1,100,64
1734182332.539638,997533.000,28773,1,B%,1,100,64
1734182337.539637,1002533.000,29576,1,B%,1,100,64
1734182342.538636,1007532.000,30336,1,B%,1,100,64
1734182347.538635,1012532.000,31155,1,B%,1,100,64
1734182352.537633,1017531.000,31972,1,B%,1,100,63
1734182357.537632,1022531.000,32795,1,B%,1,100,64
1734182362.536631,1027530.000,33614,1,B%,1,100,64
1734182367.536630,1032530.000,34433,1,B%,1,100,63
1734182372.535629,1037529.000,35234,1,B%,1,100,63
