LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1734182132.559686,797553.000,61567,1,BV,1,100,3.83
1734182137.559685,802553.000,62389,1,BV,1,100,3.83
1734182142.558684,807552.000,63209,1,BV,1,100,3.83
1734182147.558683,812552.000,64030,1,BV,1,100,3.83
1734182152.557682,817551.000,64832,1,BV,1,100,3.83
1734182157.557680,822551.000,98,1,BV,1,100,3.83
1734182162.556679,827550.000,917,1,BV,1,100,3.83
1734182167.556678,832550.000,1753,1,BV,1,100,3.83
1734182172.555677,837549.000,2553,1,BV,1,100,3.83
1734182177.555676,842549.000,3372,1,BV,1,100,3.83
1734182182.554674,847548.000,4189,1,BV,1,100,3.83
1734182187.554673,852548.000,5012,1,BV,1,100,3.83
1734182192.553672,857547.000,5828,1,BV,1,100,3.83
1734182197.553671,862547.000,6648,1,BV,1,100,3.82
1734182202.552670,867546.000,7482,1,BV,1,100,3.83
1734182207.552668,872546.000,8302,1,BV,1,100,3.82
1734182212.551667,877545.000,9116,1,BV,1,100,3.82
1734182217.551666,882545.000,9932,1,BV,1,100,3.83
1734182222.550665,887544.000,10754,1,BV,1,100,3.83
1734182227.550663,892544.000,11568,1,BV,1,100,3.82
1734182232.549662,897543.000,12386,1,BV,1,100,3.82
1734182237.549661,902543.000,13222,1,BV,1,100,3.83
1734182242.548660,907542.000,14020,1,BV,1,100,3.83
1734182247.548659,912542.000,14840,1,BV,1,100,3.82
1734182252.547657,917541.000,15678,1,BV,1,100,3.82
1734182257.547656,922541.000,16483,1,BV,1,100,3.83
1734182262.546655,927540.000,17321,1,BV,1,100,3.82
1734182267.546654,932540.000,18140,1,BV,1,100,3.82
1734182272.545653,937539.000,18964,1,BV,1,100,3.83
1734182277.545651,942539.000,19780,1,BV,1,100,3.82
1734182282.544650,947538.000,20618,1,BV,1,100,3.82
1734182287.544649,952538.000,21420,1,BV,1,100,3.82
1734182292.543648,957537.000,22239,1,BV,1,100,3.82
1734182297.543647,962537.000,23056,1,BV,1,100,3.82
1734182302.542645,967536.000,23876,1,BV,1,100,3.82
1734182307.542644,972536.000,24695,1,BV,1,100,3.82
1734182312.541643,977535.000,25513,1,BV,1,100,3.82
1734182317.541642,982535.000,26331,1,BV,1,100,3.82
1734182322.540641,987534.000,27153,1,BV,1,100,3.82
1734182327.540639,992534.000,27955,1,BV,1,100,3.82
1734182332.539638,997533.000,28772,1,BV,1,100,3.82
1734182337.539637,1002533.000,29575,1,BV,1,100,3.82
1734182342.538636,1007532.000,30335,1,BV,1,100,3.82
1734182347.538635,1012532.000,31154,1,BV,1,100,3.82
1734182352.537633,1017531.000,31971,1,BV,1,100,3.82
1734182357.537632,1022531.000,32794,1,BV,1,100,3.82
1734182362.536631,1027530.000,33613,1,BV,1,100,3.82
1734182367.536630,1032530.000,34432,1,BV,1,100,3.81
1734182372.535629,1037529.000,35233,1,BV,1,100,3.81
