LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1734181671.440797,336434.000,51931,3,GY,1,100,-1.099
1734181671.480797,336474.000,51931,3,GY,1,100,-0.549
1734181671.520797,336514.000,51947,2,GY,1,100,-0.366
1734181671.560797,336554.000,51947,2,GY,1,100,-0.946
1734181671.600797,336594.000,51963,3,GY,1,100,-1.129
1734181671.640797,336634.000,51963,3,GY,1,100,-0.793
1734181671.680797,336674.000,51963,3,GY,1,100,0.366
1734181671.716464,336709.667,51979,3,GY,1,100,0.061
1734181671.752131,336745.333,51979,3,GY,1,100,-1.862
1734181671.787797,336781.000,51979,3,GY,1,100,-1.373
1734181671.827797,336821.000,51996,2,GY,1,100,-0.702
1734181671.867797,336861.000,51996,2,GY,1,100,-1.099
1734181671.907464,336900.667,52013,3,GY,1,100,-1.068
1734181671.947130,336940.333,52013,3,GY,1,100,-0.824
1734181671.986797,336980.000,52013,3,GY,1,100,-0.641
1734181672.026797,337020.000,52030,2,GY,1,100,-1.068
1734181672.066797,337060.000,52030,2,GY,1,100,-1.099
1734181672.106797,337100.000,52046,3,GY,1,100,-0.305
1734181672.146797,337140.000,52046,3,GY,1,100,-0.336
1734181672.186797,337180.000,52046,3,GY,1,100,-0.244
1734181672.226797,337220.000,52063,2,GY,1,100,0.183
1734181672.266797,337260.000,52063,2,GY,1,100,-0.214
1734181672.306797,337300.000,52080,3,GY,1,100,-0.549
1734181672.346797,337340.000,52080,3,GY,1,100,-0.732
1734181672.386797,337380.000,52080,3,GY,1,100,-0.916
1734181672.426797,337420.000,52096,2,GY,1,100,-0.214
1734181672.466797,337460.000,52096,2,GY,1,100,-0.336
1734181672.506797,337500.000,52111,3,GY,1,100,-0.580
1734181672.546797,337540.000,52111,3,GY,1,100,-0.397
1734181672.586797,337580.000,52111,3,GY,1,100,-0.366
1734181672.626797,337620.000,52129,2,GY,1,100,-0.275
1734181672.666797,337660.000,52129,2,GY,1,100,-1.312
1734181672.706797,337700.000,52149,3,GY,1,100,-1.678
1734181672.746797,337740.000,52149,3,GY,1,100,-0.458
1734181672.786797,337780.000,52149,3,GY,1,100,-0.122
1734181672.822797,337816.000,52165,3,GY,1,100,-0.854
1734181672.858797,337852.000,52165,3,GY,1,100,-0.916
1734181672.894797,337888.000,52165,3,GY,1,100,-0.549
1734181672.934797,337928.000,52181,2,GY,1,100,-0.336
1734181672.974797,337968.000,52181,2,GY,1,100,-0.793
1734181673.014797,338008.000,52198,3,GY,1,100,-1.038
1734181673.054797,338048.000,52198,3,GY,1,100,0.397
1734181673.094797,338088.000,52198,3,GY,1,100,-0.519
1734181673.134797,338128.000,52214,2,GY,1,100,-1.556
1734181673.174797,338168.000,52214,2,GY,1,100,-1.465
1734181673.214797,338208.000,52232,3,GY,1,100,-1.312
1734181673.254797,338248.000,52232,3,GY,1,100,-1.343
1734181673.294797,338288.000,52232,3,GY,1,100,-0.763
1734181673.334797,338328.000,52246,2,GY,1,100,-0.641
1734181673.374797,338368.000,52246,2,GY,1,100,-1.251
1734181673.414797,338408.000,52263,3,GY,1,100,-0.580
1734181673.454797,338448.000,52263,3,GY,1,100,-0.793
1734181673.494797,338488.000,52263,3,GY,1,100,-0.610
1734181673.534797,338528.000,52281,3,GY,1,100,-0.183
1734181673.574797,338568.000,52281,3,GY,1,100,-0.580
1734181673.614797,338608.000,52281,3,GY,1,100,-0.458
1734181673.654797,338648.000,52299,2,GY,1,100,-0.549
1734181673.694797,338688.000,52299,2,GY,1,100,-0.946
1734181673.734797,338728.000,52313,3,GY,1,100,-0.214
1734181673.774797,338768.000,52313,3,GY,1,100,-0.610
1734181673.814797,338808.000,52313,3,GY,1,100,-1.434
1734181673.854797,338848.000,52330,2,GY,1,100,-1.251
1734181673.894797,338888.000,52330,2,GY,1,100,-0.916
1734181673.934463,338927.667,52347,3,GY,1,100,-0.458
1734181673.974130,338967.333,52347,3,GY,1,100,-0.244
1734181674.013797,339007.000,52347,3,GY,1,100,-1.038
1734181674.049463,339042.667,52364,3,GY,1,100,-1.007
1734181674.085130,339078.333,52364,3,GY,1,100,-0.885
1734181674.120797,339114.000,52364,3,GY,1,100,-0.793
1734181674.160297,339153.500,52378,2,GY,1,100,-0.397
1734181674.199797,339193.000,52378,2,GY,1,100,-0.854
1734181674.240130,339233.333,52396,3,GY,1,100,-1.038
1734181674.280463,339273.667,52396,3,GY,1,100,-0.549
1734181674.320797,339314.000,52396,3,GY,1,100,-0.153
1734181674.360297,339353.500,52412,2,GY,1,100,-0.458
1734181674.399796,339393.000,52412,2,GY,1,100,-1.038
1734181674.440130,339433.333,52431,3,GY,1,100,-0.824
1734181674.480463,339473.667,52431,3,GY,1,100,-0.580
1734181674.520797,339514.000,52431,3,GY,1,100,-0.671
1734181674.560796,339554.000,52445,2,GY,1,100,-1.831
1734181674.600796,339594.000,52445,2,GY,1,100,-1.373
1734181674.640797,339634.000,52463,3,GY,1,100,-0.488
1734181674.680797,339674.000,52463,3,GY,1,100,-1.099
1734181674.720797,339714.000,52463,3,GY,1,100,-1.038
1734181674.760797,339754.000,52479,2,GY,1,100,-0.732
1734181674.800797,339794.000,52479,2,GY,1,100,-0.793
1734181674.840796,339834.000,52496,3,GY,1,100,-1.282
1734181674.880796,339874.000,52496,3,GY,1,100,-2.411
1734181674.920796,339914.000,52496,3,GY,1,100,-2.991
1734181674.960796,339954.000,52512,2,GY,1,100,-2.197
1734181675.000797,339994.000,52512,2,GY,1,100,-0.580
1734181675.040797,340034.000,52528,3,GY,1,100,1.129
1734181675.080796,340074.000,52528,3,GY,1,100,2.533
1734181675.120796,340114.000,52528,3,GY,1,100,-1.526
1734181675.156130,340149.333,52544,3,GY,1,100,-2.686
1734181675.191463,340184.667,52544,3,GY,1,100,-0.122
1734181675.226796,340220.000,52544,3,GY,1,100,-0.488
1734181675.267046,340260.250,52569,4,GY,1,100,-2.136
1734181675.307296,340300.500,52569,4,GY,1,100,-3.326
1734181675.347546,340340.750,52569,4,GY,1,100,-0.244
1734181675.387796,340381.000,52569,4,GY,1,100,0.244
1734181675.427796,340421.000,52585,2,GY,1,100,-0.122
1734181675.467796,340461.000,52585,2,GY,1,100,1.740
1734181675.507796,340501.000,52602,3,GY,1,100,-0.702
1734181675.547796,340541.000,52602,3,GY,1,100,-2.441
1734181675.587796,340581.000,52602,3,GY,1,100,0.214
1734181675.627796,340621.000,52617,2,GY,1,100,-0.427
1734181675.667796,340661.000,52617,2,GY,1,100,-1.343
1734181675.707796,340701.000,52634,3,GY,1,100,0.153
1734181675.747796,340741.000,52634,3,GY,1,100,-0.458
1734181675.787796,340781.000,52634,3,GY,1,100,-1.221
1734181675.827796,340821.000,52650,2,GY,1,100,-0.916
1734181675.867796,340861.000,52650,2,GY,1,100,-0.946
1734181675.907796,340901.000,52668,3,GY,1,100,-0.122
1734181675.947796,340941.000,52668,3,GY,1,100,-0.305
1734181675.987796,340981.000,52668,3,GY,1,100,-0.153
1734181676.027796,341021.000,52683,2,GY,1,100,-0.122
1734181676.067796,341061.000,52683,2,GY,1,100,-0.397
1734181676.107796,341101.000,52699,3,GY,1,100,-0.275
1734181676.147796,341141.000,52699,3,GY,1,100,-0.061
1734181676.187796,341181.000,52699,3,GY,1,100,0.366
1734181676.227796,341221.000,52715,2,GY,1,100,0.183
1734181676.267796,341261.000,52715,2,GY,1,100,-0.214
1734181676.307796,341301.000,52733,3,GY,1,100,-0.336
1734181676.347796,341341.000,52733,3,GY,1,100,-0.214
1734181676.387796,341381.000,52733,3,GY,1,100,-0.946
1734181676.423130,341416.333,52751,3,GY,1,100,-0.641
1734181676.458463,341451.667,52751,3,GY,1,100,-0.763
1734181676.493796,341487.000,52751,3,GY,1,100,-0.641
1734181676.533796,341527.000,52766,2,GY,1,100,0.031
1734181676.573796,341567.000,52766,2,GY,1,100,-0.519
1734181676.613796,341607.000,52783,3,GY,1,100,-1.556
1734181676.653796,341647.000,52783,3,GY,1,100,-1.434
1734181676.693796,341687.000,52783,3,GY,1,100,-0.244
1734181676.733796,341727.000,52800,2,GY,1,100,-0.732
1734181676.773796,341767.000,52800,2,GY,1,100,-0.854
1734181676.813796,341807.000,52816,3,GY,1,100,-0.732
1734181676.853796,341847.000,52816,3,GY,1,100,-0.641
1734181676.893796,341887.000,52816,3,GY,1,100,-0.519
1734181676.933796,341927.000,52832,3,GY,1,100,-1.068
1734181676.973796,341967.000,52832,3,GY,1,100,-0.763
1734181677.013796,342007.000,52832,3,GY,1,100,-0.793
1734181677.053796,342047.000,52850,2,GY,1,100,-0.854
1734181677.093796,342087.000,52850,2,GY,1,100,-0.488
1734181677.133796,342127.000,52867,3,GY,1,100,-0.885
1734181677.173796,342167.000,52867,3,GY,1,100,-0.641
1734181677.213796,342207.000,52867,3,GY,1,100,-0.732
1734181677.253796,342247.000,52884,2,GY,1,100,-0.885
1734181677.293796,342287.000,52884,2,GY,1,100,-0.580
1734181677.333796,342327.000,52899,3,GY,1,100,-0.275
1734181677.373796,342367.000,52899,3,GY,1,100,0.092
1734181677.413796,342407.000,52899,3,GY,1,100,-0.488
1734181677.453796,342447.000,52915,2,GY,1,100,-0.305
1734181677.493796,342487.000,52915,2,GY,1,100,-0.763
1734181677.529129,342522.333,52932,3,GY,1,100,-1.465
1734181677.564462,342557.667,52932,3,GY,1,100,-0.305
1734181677.599796,342593.000,52932,3,GY,1,100,-0.519
1734181677.639796,342633.000,52951,3,GY,1,100,-1.038
1734181677.679796,342673.000,52951,3,GY,1,100,-0.854
1734181677.719796,342713.000,52951,3,GY,1,100,-0.671
1734181677.759796,342753.000,52966,2,GY,1,100,-0.488
1734181677.799796,342793.000,52966,2,GY,1,100,-0.824
1734181677.839796,342833.000,52984,3,GY,1,100,-0.702
1734181677.879796,342873.000,52984,3,GY,1,100,-0.488
1734181677.919796,342913.000,52984,3,GY,1,100,-0.854
1734181677.959796,342953.000,53002,2,GY,1,100,-0.854
1734181677.999796,342993.000,53002,2,GY,1,100,-0.854
1734181678.039796,343033.000,53018,3,GY,1,100,-0.366
1734181678.079796,343073.000,53018,3,GY,1,100,-0.488
1734181678.119796,343113.000,53018,3,GY,1,100,-0.793
1734181678.159796,343153.000,53034,2,GY,1,100,-0.580
1734181678.199796,343193.000,53034,2,GY,1,100,-0.824
1734181678.239796,343233.000,53050,3,GY,1,100,-0.702
1734181678.279796,343273.000,53050,3,GY,1,100,-0.214
1734181678.319796,343313.000,53050,3,GY,1,100,-0.153
1734181678.359796,343353.000,53067,2,GY,1,100,-0.793
1734181678.399796,343393.000,53067,2,GY,1,100,-0.977
1734181678.439796,343433.000,53083,3,GY,1,100,-0.702
1734181678.479796,343473.000,53083,3,GY,1,100,-0.336
1734181678.519796,343513.000,53083,3,GY,1,100,-1.038
1734181678.559796,343553.000,53099,2,GY,1,100,-1.160
1734181678.599796,343593.000,53099,2,GY,1,100,-0.244
1734181678.635796,343629.000,53115,3,GY,1,100,-0.488
1734181678.671796,343665.000,53115,3,GY,1,100,-0.885
1734181678.707796,343701.000,53115,3,GY,1,100,-0.793
1734181678.747462,343740.667,53134,3,GY,1,100,-0.824
1734181678.787129,343780.333,53134,3,GY,1,100,-0.824
1734181678.826796,343820.000,53134,3,GY,1,100,-0.671
1734181678.866796,343860.000,53150,2,GY,1,100,-0.519
1734181678.906796,343900.000,53150,2,GY,1,100,-0.946
1734181678.947129,343940.333,53168,3,GY,1,100,-1.190
1734181678.987462,343980.667,53168,3,GY,1,100,-0.549
1734181679.027796,344021.000,53168,3,GY,1,100,-0.732
1734181679.067296,344060.500,53182,2,GY,1,100,-0.916
1734181679.106796,344100.000,53182,2,GY,1,100,-0.519
1734181679.146796,344140.000,53199,3,GY,1,100,-0.671
1734181679.186795,344180.000,53199,3,GY,1,100,-0.580
1734181679.226795,344220.000,53199,3,GY,1,100,-0.854
1734181679.266795,344260.000,53216,3,GY,1,100,-0.946
1734181679.306795,344300.000,53216,3,GY,1,100,-0.824
1734181679.346795,344340.000,53216,3,GY,1,100,-0.824
1734181679.386795,344380.000,53233,2,GY,1,100,-0.793
1734181679.426795,344420.000,53233,2,GY,1,100,-0.946
1734181679.466795,344460.000,53247,3,GY,1,100,-0.641
1734181679.506795,344500.000,53247,3,GY,1,100,-0.549
1734181679.546795,344540.000,53247,3,GY,1,100,-0.458
1734181679.586795,344580.000,53265,2,GY,1,100,-0.763
1734181679.626795,344620.000,53265,2,GY,1,100,-0.275
1734181679.666795,344660.000,53283,3,GY,1,100,1.831
1734181679.706795,344700.000,53283,3,GY,1,100,-0.305
1734181679.746795,344740.000,53283,3,GY,1,100,-1.678
1734181679.786795,344780.000,53300,2,GY,1,100,-0.519
1734181679.826795,344820.000,53300,2,GY,1,100,-0.763
1734181679.862129,344855.333,53314,3,GY,1,100,-0.519
1734181679.897462,344890.667,53314,3,GY,1,100,-0.427
1734181679.932795,344926.000,53314,3,GY,1,100,-0.427
1734181679.972795,344966.000,53332,3,GY,1,100,-0.488
1734181680.012795,345006.000,53332,3,GY,1,100,-0.336
1734181680.052795,345046.000,53332,3,GY,1,100,-0.366
1734181680.092795,345086.000,53348,2,GY,1,100,-1.129
1734181680.132795,345126.000,53348,2,GY,1,100,-0.885
1734181680.172795,345166.000,53365,3,GY,1,100,-0.580
1734181680.212795,345206.000,53365,3,GY,1,100,-1.312
1734181680.252795,345246.000,53365,3,GY,1,100,-0.946
1734181680.292795,345286.000,53380,2,GY,1,100,-0.427
1734181680.332795,345326.000,53380,2,GY,1,100,-0.671
1734181680.372795,345366.000,53404,4,GY,1,100,-0.885
1734181680.412795,345406.000,53404,4,GY,1,100,-1.129
1734181680.452795,345446.000,53404,4,GY,1,100,-0.671
1734181680.492795,345486.000,53404,4,GY,1,100,-0.549
1734181680.532795,345526.000,53418,2,GY,1,100,-0.916
1734181680.572795,345566.000,53418,2,GY,1,100,-0.793
1734181680.612795,345606.000,53436,3,GY,1,100,-0.732
1734181680.652795,345646.000,53436,3,GY,1,100,-0.427
1734181680.692795,345686.000,53436,3,GY,1,100,-0.458
1734181680.732795,345726.000,53452,3,GY,1,100,-1.007
1734181680.772795,345766.000,53452,3,GY,1,100,-1.068
1734181680.812795,345806.000,53452,3,GY,1,100,-0.793
1734181680.852795,345846.000,53469,2,GY,1,100,-0.336
1734181680.892795,345886.000,53469,2,GY,1,100,-0.458
1734181680.932795,345926.000,53484,3,GY,1,100,-0.977
1734181680.972795,345966.000,53484,3,GY,1,100,-0.671
1734181681.012795,346006.000,53484,3,GY,1,100,-0.549
1734181681.048795,346042.000,53501,3,GY,1,100,-0.854
1734181681.084795,346078.000,53501,3,GY,1,100,-0.885
1734181681.120795,346114.000,53501,3,GY,1,100,-1.038
1734181681.160795,346154.000,53517,2,GY,1,100,-0.305
1734181681.200795,346194.000,53517,2,GY,1,100,-0.336
1734181681.240462,346233.667,53537,3,GY,1,100,-1.129
1734181681.280128,346273.333,53537,3,GY,1,100,-0.641
1734181681.319795,346313.000,53537,3,GY,1,100,-0.427
1734181681.359795,346353.000,53551,2,GY,1,100,-0.641
1734181681.399795,346393.000,53551,2,GY,1,100,-0.641
1734181681.439795,346433.000,53568,3,GY,1,100,-0.580
1734181681.479795,346473.000,53568,3,GY,1,100,-0.916
1734181681.519795,346513.000,53568,3,GY,1,100,-0.763
1734181681.559795,346553.000,53584,2,GY,1,100,-0.427
1734181681.599795,346593.000,53584,2,GY,1,100,-0.488
1734181681.639795,346633.000,53602,3,GY,1,100,-0.702
1734181681.679795,346673.000,53602,3,GY,1,100,-0.397
1734181681.719795,346713.000,53602,3,GY,1,100,-0.183
1734181681.759795,346753.000,53616,2,GY,1,100,-0.824
1734181681.799795,346793.000,53616,2,GY,1,100,-0.824
1734181681.839795,346833.000,53635,3,GY,1,100,-0.702
1734181681.879795,346873.000,53635,3,GY,1,100,-0.305
1734181681.919795,346913.000,53635,3,GY,1,100,-0.580
1734181681.960295,346953.500,53652,2,GY,1,100,-1.129
1734181682.000795,346994.000,53652,2,GY,1,100,-0.702
1734181682.040462,347033.667,53669,3,GY,1,100,-0.458
1734181682.080128,347073.333,53669,3,GY,1,100,-0.427
1734181682.119795,347113.000,53669,3,GY,1,100,-0.397
1734181682.160295,347153.500,53688,2,GY,1,100,-0.763
1734181682.200795,347194.000,53688,2,GY,1,100,-0.793
1734181682.235795,347229.000,53705,3,GY,1,100,-0.610
1734181682.270795,347264.000,53705,3,GY,1,100,-1.068
1734181682.305795,347299.000,53705,3,GY,1,100,-1.160
1734181682.345795,347339.000,53721,3,GY,1,100,-0.580
1734181682.385795,347379.000,53721,3,GY,1,100,-0.946
1734181682.425795,347419.000,53721,3,GY,1,100,-1.038
1734181682.465795,347459.000,53738,2,GY,1,100,-0.824
1734181682.505795,347499.000,53738,2,GY,1,100,-0.702
1734181682.545795,347539.000,53755,3,GY,1,100,-0.793
1734181682.585795,347579.000,53755,3,GY,1,100,-0.824
1734181682.625795,347619.000,53755,3,GY,1,100,-0.488
1734181682.665795,347659.000,53772,2,GY,1,100,-0.763
1734181682.705795,347699.000,53772,2,GY,1,100,-0.885
1734181682.746128,347739.333,53788,3,GY,1,100,-1.251
1734181682.786461,347779.667,53788,3,GY,1,100,-0.946
1734181682.826795,347820.000,53788,3,GY,1,100,-0.732
1734181682.866461,347859.667,53805,3,GY,1,100,-1.190
1734181682.906128,347899.333,53805,3,GY,1,100,-1.038
1734181682.945795,347939.000,53805,3,GY,1,100,-0.793
1734181682.985795,347979.000,53822,2,GY,1,100,-0.824
1734181683.025795,348019.000,53822,2,GY,1,100,-0.977
1734181683.065794,348059.000,53837,3,GY,1,100,-1.068
1734181683.105794,348099.000,53837,3,GY,1,100,-1.007
1734181683.145794,348139.000,53837,3,GY,1,100,-0.885
1734181683.185795,348179.000,53855,2,GY,1,100,-0.641
1734181683.225795,348219.000,53855,2,GY,1,100,-0.824
1734181683.265795,348259.000,53873,3,GY,1,100,-0.793
1734181683.305794,348299.000,53873,3,GY,1,100,-0.549
1734181683.345794,348339.000,53873,3,GY,1,100,-0.488
1734181683.381794,348375.000,53889,3,GY,1,100,-0.366
1734181683.417794,348411.000,53889,3,GY,1,100,0.244
1734181683.453794,348447.000,53889,3,GY,1,100,1.129
1734181683.493794,348487.000,53904,2,GY,1,100,1.678
1734181683.533794,348527.000,53904,2,GY,1,100,1.526
1734181683.573794,348567.000,53923,3,GY,1,100,-0.305
1734181683.613794,348607.000,53923,3,GY,1,100,-1.007
1734181683.653794,348647.000,53923,3,GY,1,100,0.244
1734181683.693794,348687.000,53940,2,GY,1,100,2.747
1734181683.733794,348727.000,53940,2,GY,1,100,2.777
1734181683.773461,348766.667,53956,3,GY,1,100,-1.678
1734181683.813128,348806.333,53956,3,GY,1,100,-6.866
1734181683.852794,348846.000,53956,3,GY,1,100,-4.700
1734181683.893294,348886.500,53971,2,GY,1,100,3.876
1734181683.933794,348927.000,53971,2,GY,1,100,7.996
1734181683.973794,348967.000,53988,3,GY,1,100,4.974
1734181684.013794,349007.000,53988,3,GY,1,100,1.068
1734181684.053794,349047.000,53988,3,GY,1,100,1.221
1734181684.093794,349087.000,54005,2,GY,1,100,1.526
1734181684.133794,349127.000,54005,2,GY,1,100,0.366
1734181684.173794,349167.000,54023,3,GY,1,100,-1.312
1734181684.213794,349207.000,54023,3,GY,1,100,-6.134
1734181684.253794,349247.000,54023,3,GY,1,100,-8.087
1734181684.293294,349286.500,54040,2,GY,1,100,-1.160
1734181684.332794,349326.000,54040,2,GY,1,100,-1.007
1734181684.373127,349366.333,54055,3,GY,1,100,-3.662
1734181684.413461,349406.667,54055,3,GY,1,100,-1.709
1734181684.453794,349447.000,54055,3,GY,1,100,-1.068
1734181684.493794,349487.000,54072,2,GY,1,100,-0.793
1734181684.533794,349527.000,54072,2,GY,1,100,0.336
1734181684.569128,349562.333,54091,3,GY,1,100,-0.580
1734181684.604461,349597.667,54091,3,GY,1,100,-1.434
1734181684.639794,349633.000,54091,3,GY,1,100,-2.014
1734181684.679794,349673.000,54108,3,GY,1,100,-2.319
1734181684.719794,349713.000,54108,3,GY,1,100,-1.709
1734181684.759794,349753.000,54108,3,GY,1,100,-1.373
1734181684.799294,349792.500,54124,2,GY,1,100,-0.946
1734181684.838794,349832.000,54124,2,GY,1,100,-0.824
1734181684.879128,349872.333,54142,3,GY,1,100,-1.831
1734181684.919461,349912.667,54142,3,GY,1,100,-0.549
1734181684.959794,349953.000,54142,3,GY,1,100,0.183
1734181684.999294,349992.500,54158,2,GY,1,100,-1.678
1734181685.038794,350032.000,54158,2,GY,1,100,-2.411
1734181685.078794,350072.000,54175,3,GY,1,100,-1.770
1734181685.118794,350112.000,54175,3,GY,1,100,-0.946
1734181685.158794,350152.000,54175,3,GY,1,100,-0.610
1734181685.199127,350192.333,54189,3,GY,1,100,-1.221
1734181685.239461,350232.667,54189,3,GY,1,100,-1.343
1734181685.279794,350273.000,54189,3,GY,1,100,-0.946
1734181685.319294,350312.500,54207,2,GY,1,100,-0.549
1734181685.358794,350352.000,54207,2,GY,1,100,-1.617
1734181685.398794,350392.000,54223,3,GY,1,100,-2.014
1734181685.438794,350432.000,54223,3,GY,1,100,-2.075
1734181685.478794,350472.000,54223,3,GY,1,100,-1.984
1734181685.518794,350512.000,54247,3,GY,1,100,-0.793
1734181685.558794,350552.000,54247,3,GY,1,100,0.092
1734181685.598794,350592.000,54247,3,GY,1,100,0.366
1734181685.638794,350632.000,54264,3,GY,1,100,0.732
1734181685.678794,350672.000,54264,3,GY,1,100,0.549
1734181685.718794,350712.000,54264,3,GY,1,100,-0.366
1734181685.754461,350747.667,54280,3,GY,1,100,-0.946
1734181685.790127,350783.333,54280,3,GY,1,100,0.397
1734181685.825794,350819.000,54280,3,GY,1,100,0.458
1734181685.865794,350859.000,54295,2,GY,1,100,-1.709
1734181685.905794,350899.000,54295,2,GY,1,100,-4.059
1734181685.945794,350939.000,54313,3,GY,1,100,-2.533
1734181685.985794,350979.000,54313,3,GY,1,100,0.610
1734181686.025794,351019.000,54313,3,GY,1,100,0.519
1734181686.065794,351059.000,54329,2,GY,1,100,-0.854
1734181686.105794,351099.000,54329,2,GY,1,100,0.092
1734181686.145794,351139.000,54346,3,GY,1,100,1.953
1734181686.185794,351179.000,54346,3,GY,1,100,-0.397
1734181686.225794,351219.000,54346,3,GY,1,100,-1.709
1734181686.265794,351259.000,54361,2,GY,1,100,0.092
1734181686.305794,351299.000,54361,2,GY,1,100,0.061
1734181686.345794,351339.000,54380,3,GY,1,100,-0.488
1734181686.385794,351379.000,54380,3,GY,1,100,-0.519
1734181686.425794,351419.000,54380,3,GY,1,100,-0.641
1734181686.465794,351459.000,54398,2,GY,1,100,-0.031
1734181686.505794,351499.000,54398,2,GY,1,100,-0.793
1734181686.545794,351539.000,54416,3,GY,1,100,-1.984
1734181686.585794,351579.000,54416,3,GY,1,100,-0.702
1734181686.625794,351619.000,54416,3,GY,1,100,0.000
1734181686.666127,351659.333,54430,3,GY,1,100,-0.977
1734181686.706460,351699.667,54430,3,GY,1,100,-1.495
1734181686.746794,351740.000,54430,3,GY,1,100,-0.763
1734181686.786794,351780.000,54447,2,GY,1,100,-0.397
1734181686.826794,351820.000,54447,2,GY,1,100,-0.397
1734181686.866794,351860.000,54463,3,GY,1,100,-0.336
1734181686.906794,351900.000,54463,3,GY,1,100,-0.641
1734181686.946794,351940.000,54463,3,GY,1,100,-0.702
1734181686.982127,351975.333,54481,3,GY,1,100,-1.099
1734181687.017460,352010.667,54481,3,GY,1,100,-1.282
1734181687.052794,352046.000,54481,3,GY,1,100,-0.641
1734181687.092793,352086.000,54495,2,GY,1,100,-0.458
1734181687.132793,352126.000,54495,2,GY,1,100,-1.129
1734181687.172794,352166.000,54512,3,GY,1,100,-0.977
1734181687.212794,352206.000,54512,3,GY,1,100,-0.153
1734181687.252794,352246.000,54512,3,GY,1,100,-0.793
1734181687.292794,352286.000,54531,2,GY,1,100,-1.007
1734181687.332793,352326.000,54531,2,GY,1,100,-0.732
1734181687.372793,352366.000,54548,3,GY,1,100,-0.854
1734181687.412793,352406.000,54548,3,GY,1,100,-0.671
1734181687.452793,352446.000,54548,3,GY,1,100,-1.038
1734181687.492794,352486.000,54562,2,GY,1,100,-0.702
1734181687.532794,352526.000,54562,2,GY,1,100,-0.214
1734181687.572793,352566.000,54580,3,GY,1,100,-1.373
1734181687.612793,352606.000,54580,3,GY,1,100,-1.648
1734181687.652793,352646.000,54580,3,GY,1,100,-0.763
1734181687.692293,352685.500,54598,2,GY,1,100,0.214
1734181687.731793,352725.000,54598,2,GY,1,100,0.031
1734181687.772127,352765.333,54615,3,GY,1,100,-1.404
1734181687.812460,352805.667,54615,3,GY,1,100,-2.197
1734181687.852793,352846.000,54615,3,GY,1,100,-1.129
1734181687.892793,352886.000,54630,2,GY,1,100,-0.092
1734181687.932793,352926.000,54630,2,GY,1,100,-0.763
1734181687.972460,352965.667,54647,3,GY,1,100,-1.129
1734181688.012127,353005.333,54647,3,GY,1,100,-0.793
1734181688.051793,353045.000,54647,3,GY,1,100,-0.397
1734181688.087460,353080.667,54663,3,GY,1,100,-0.549
1734181688.123127,353116.333,54663,3,GY,1,100,-1.373
1734181688.158793,353152.000,54663,3,GY,1,100,-1.770
1734181688.198793,353192.000,54682,2,GY,1,100,-0.854
1734181688.238793,353232.000,54682,2,GY,1,100,-0.214
1734181688.278793,353272.000,54699,3,GY,1,100,-0.519
1734181688.318793,353312.000,54699,3,GY,1,100,-0.763
1734181688.358793,353352.000,54699,3,GY,1,100,-0.427
1734181688.398793,353392.000,54714,3,GY,1,100,-1.221
1734181688.438793,353432.000,54714,3,GY,1,100,-1.434
1734181688.478793,353472.000,54714,3,GY,1,100,-1.343
1734181688.518793,353512.000,54730,2,GY,1,100,-1.465
1734181688.558793,353552.000,54730,2,GY,1,100,-0.122
1734181688.598793,353592.000,54748,3,GY,1,100,-0.183
1734181688.638793,353632.000,54748,3,GY,1,100,-0.610
1734181688.678793,353672.000,54748,3,GY,1,100,-0.519
1734181688.718793,353712.000,54764,2,GY,1,100,-2.045
1734181688.758793,353752.000,54764,2,GY,1,100,-1.434
1734181688.798793,353792.000,54779,3,GY,1,100,-0.549
1734181688.838793,353832.000,54779,3,GY,1,100,-0.092
1734181688.878793,353872.000,54779,3,GY,1,100,0.275
1734181688.918793,353912.000,54796,2,GY,1,100,-1.648
1734181688.958793,353952.000,54796,2,GY,1,100,-0.793
1734181688.998793,353992.000,54813,3,GY,1,100,-0.275
1734181689.038793,354032.000,54813,3,GY,1,100,-0.763
1734181689.078793,354072.000,54813,3,GY,1,100,-0.763
1734181689.118793,354112.000,54829,2,GY,1,100,-0.153
1734181689.158793,354152.000,54829,2,GY,1,100,1.068
1734181689.198793,354192.000,54846,3,GY,1,100,0.061
1734181689.238793,354232.000,54846,3,GY,1,100,-2.014
1734181689.278793,354272.000,54846,3,GY,1,100,-1.373
1734181689.314460,354307.667,54863,3,GY,1,100,1.312
1734181689.350126,354343.333,54863,3,GY,1,100,1.007
1734181689.385793,354379.000,54863,3,GY,1,100,-1.770
1734181689.425793,354419.000,54880,2,GY,1,100,-1.892
1734181689.465793,354459.000,54880,2,GY,1,100,1.282
1734181689.505793,354499.000,54896,3,GY,1,100,0.946
1734181689.545793,354539.000,54896,3,GY,1,100,-1.678
1734181689.585793,354579.000,54896,3,GY,1,100,-0.824
1734181689.625793,354619.000,54913,2,GY,1,100,-0.793
1734181689.665793,354659.000,54913,2,GY,1,100,-1.068
1734181689.705793,354699.000,54928,3,GY,1,100,0.732
1734181689.745793,354739.000,54928,3,GY,1,100,1.404
1734181689.785793,354779.000,54928,3,GY,1,100,0.732
1734181689.825793,354819.000,54945,2,GY,1,100,-0.519
