LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1734181544.052828,209046.000,31141,1,SF,1,100,7.7618
1734181544.318828,209312.000,31191,1,SF,1,100,7.6720
1734181544.652828,209646.000,31242,1,SF,1,100,7.5832
1734181545.052828,210046.000,31307,1,SF,1,100,7.4955
1734181545.319828,210313.000,31357,1,SF,1,100,7.4088
1734181545.652828,210646.000,31407,1,SF,1,100,7.3231
1734181545.985827,210979.000,31456,1,SF,1,100,7.2384
1734181546.385828,211379.000,31523,1,SF,1,100,7.1546
1734181546.652827,211646.000,31572,1,SF,1,100,7.0719
1734181546.985827,211979.000,31620,1,SF,1,100,6.9901
1734181547.318827,212312.000,31678,1,SF,1,100,6.9092
1734181547.718827,212712.000,31745,1,SF,1,100,6.8293
1734181547.985827,212979.000,31795,1,SF,1,100,6.7503
1734181548.318827,213312.000,31845,1,SF,1,100,6.6722
1734181548.718827,213712.000,31912,1,SF,1,100,6.5950
1734181549.051827,214045.000,31961,1,SF,1,100,6.5187
1734181549.318827,214312.000,32010,1,SF,1,100,6.4433
1734181549.651827,214645.000,32060,1,SF,1,100,6.3688
1734181550.051826,215045.000,32125,1,SF,1,100,6.2951
1734181550.318826,215312.000,32176,1,SF,1,100,6.2223
1734181550.651826,215645.000,32228,1,SF,1,100,8.2325
1734181551.051826,216045.000,32293,1,SF,1,100,8.1373
1734181551.385826,216379.000,32344,1,SF,1,100,8.0432
1734181551.651826,216645.000,32394,1,SF,1,100,7.9501
1734181551.984826,216978.000,32445,1,SF,1,100,7.8582
1734181552.318826,217312.000,32493,1,SF,1,100,7.7673
1734181552.718826,217712.000,32565,1,SF,1,100,7.6774
1734181552.985826,217979.000,32616,1,SF,1,100,7.5886
1734181553.318826,218312.000,32664,1,SF,1,100,7.5008
1734181553.651826,218645.000,32713,1,SF,1,100,7.4140
1734181554.051826,219045.000,32780,1,SF,1,100,7.3283
1734181554.317826,219311.000,32830,1,SF,1,100,7.2435
1734181554.651825,219645.000,32879,1,SF,1,100,7.1597
1734181555.051825,220045.000,32946,1,SF,1,100,7.0769
1734181555.318825,220312.000,32994,1,SF,1,100,6.9950
1734181555.651825,220645.000,33044,1,SF,1,100,6.9141
1734181555.984825,220978.000,33095,1,SF,1,100,6.8341
1734181556.384825,221378.000,33160,1,SF,1,100,6.7551
1734181556.651825,221645.000,33209,1,SF,1,100,6.6769
1734181556.984825,221978.000,33257,1,SF,1,100,6.5997
1734181557.384825,222378.000,33324,1,SF,1,100,6.5233
1734181557.650825,222644.000,33363,1,SF,1,100,6.4479
1734181558.050825,223044.000,33430,1,SF,1,100,6.3733
1734181558.317825,223311.000,33483,1,SF,1,100,6.2995
1734181558.650825,223644.000,33531,1,SF,1,100,6.2267
1734181559.050824,224044.000,33598,1,SF,1,100,6.1546
1734181559.317824,224311.000,33647,1,SF,1,100,6.0834
1734181559.650824,224644.000,33698,1,SF,1,100,6.0131
1734181559.984824,224978.000,33748,1,SF,1,100,5.9435
1734181560.384824,225378.000,33813,1,SF,1,100,5.8748
1734181560.650824,225644.000,33863,1,SF,1,100,5.8068
1734181560.983824,225977.000,33912,1,SF,1,100,5.7396
1734181561.383824,226377.000,33979,1,SF,1,100,5.6732
1734181561.650824,226644.000,34029,1,SF,1,100,5.6076
1734181561.983824,226977.000,34078,1,SF,1,100,5.5427
1734181562.317824,227311.000,34126,1,SF,1,100,5.4786
1734181562.717824,227711.000,34201,1,SF,1,100,5.4152
1734181563.050823,228044.000,34250,1,SF,1,100,5.3526
1734181563.383823,228377.000,34301,1,SF,1,100,5.2907
1734181563.650823,228644.000,34351,1,SF,1,100,5.2295
1734181563.983823,228977.000,34400,1,SF,1,100,5.1690
1734181564.383823,229377.000,34467,1,SF,1,100,5.1092
1734181564.650823,229644.000,34517,1,SF,1,100,5.0501
1734181564.983823,229977.000,34567,1,SF,1,100,4.9917
1734181565.383823,230377.000,34632,1,SF,1,100,4.9339
1734181565.716823,230710.000,34683,1,SF,1,100,4.8768
1734181565.983823,230977.000,34732,1,SF,1,100,4.8204
1734181566.316823,231310.000,34780,1,SF,1,100,4.7647
1734181566.716823,231710.000,34847,1,SF,1,100,4.7095
1734181566.983823,231977.000,34898,1,SF,1,100,4.6551
1734181567.316822,232310.000,34948,1,SF,1,100,4.6012
1734181567.649822,232643.000,34997,1,SF,1,100,4.5480
1734181567.983822,232977.000,35054,1,SF,1,100,4.4954
1734181568.383822,233377.000,35121,1,SF,1,100,4.4434
1734181568.649822,233643.000,35170,1,SF,1,100,4.3920
1734181568.983822,233977.000,35218,1,SF,1,100,4.3412
1734181569.316822,234310.000,35271,1,SF,1,100,4.2909
1734181569.716822,234710.000,35336,1,SF,1,100,4.2413
1734181569.983822,234977.000,35386,1,SF,1,100,4.1922
1734181570.316822,235310.000,35435,1,SF,1,100,4.1437
1734181570.716822,235710.000,35500,1,SF,1,100,4.0958
1734181570.983821,235977.000,35552,1,SF,1,100,4.0484
1734181571.316821,236310.000,35601,1,SF,1,100,4.0016
1734181571.649821,236643.000,35649,1,SF,1,100,3.9553
1734181572.049821,237043.000,35716,1,SF,1,100,3.9095
1734181572.316821,237310.000,35767,1,SF,1,100,3.8643
1734181572.649821,237643.000,35815,1,SF,1,100,3.8196
1734181572.982821,237976.000,35873,1,SF,1,100,3.7754
1734181573.382821,238376.000,35938,1,SF,1,100,3.7318
1734181573.649821,238643.000,35990,1,SF,1,100,3.6886
1734181573.982821,238976.000,36039,1,SF,1,100,3.6459
1734181574.315821,239309.000,36087,1,SF,1,100,3.6037
1734181574.716821,239710.000,36154,1,SF,1,100,3.5621
1734181574.982821,239976.000,36205,1,SF,1,100,3.5209
1734181575.315820,240309.000,36253,1,SF,1,100,3.4801
1734181575.715820,240709.000,36320,1,SF,1,100,3.4399
1734181576.049820,241043.000,36369,1,SF,1,100,3.4001
1734181576.315820,241309.000,36421,1,SF,1,100,3.3607
1734181576.649820,241643.000,36470,1,SF,1,100,3.3219
1734181577.049820,242043.000,36537,1,SF,1,100,3.2834
1734181577.315820,242309.000,36585,1,SF,1,100,3.2455
1734181577.649820,242643.000,36634,1,SF,1,100,3.2079
1734181578.115820,243109.000,36709,1,SF,1,100,3.1708
1734181578.315820,243309.000,36741,1,SF,1,100,3.1341
1734181578.715820,243709.000,36808,1,SF,1,100,3.0979
1734181578.982820,243976.000,36858,1,SF,1,100,3.0620
1734181579.315820,244309.000,36907,1,SF,1,100,3.0266
1734181579.715819,244709.000,36974,1,SF,1,100,2.9916
1734181580.048819,245042.000,37022,1,SF,1,100,2.9570
1734181580.315819,245309.000,37075,1,SF,1,100,2.9228
1734181580.648819,245642.000,37123,1,SF,1,100,2.8890
1734181581.048819,246042.000,37188,1,SF,1,100,2.8555
1734181581.315819,246309.000,37239,1,SF,1,100,2.8225
1734181581.648819,246642.000,37287,1,SF,1,100,2.7899
1734181582.048819,247042.000,37355,1,SF,1,100,2.7576
1734181582.381819,247375.000,37405,1,SF,1,100,2.7257
1734181582.648819,247642.000,37453,1,SF,1,100,2.6942
1734181582.981819,247975.000,37506,1,SF,1,100,2.6630
1734181583.315819,248309.000,37559,1,SF,1,100,2.6322
1734181583.715818,248709.000,37626,1,SF,1,100,2.6017
1734181583.981818,248975.000,37675,1,SF,1,100,2.5716
1734181584.314818,249308.000,37726,1,SF,1,100,2.5419
1734181584.714818,249708.000,37791,1,SF,1,100,2.5125
1734181585.048818,250042.000,37841,1,SF,1,100,2.4834
1734181585.314818,250308.000,37891,1,SF,1,100,2.4547
1734181585.648818,250642.000,37940,1,SF,1,100,2.4263
1734181586.048818,251042.000,38005,1,SF,1,100,2.3982
1734181586.314818,251308.000,38057,1,SF,1,100,2.3705
1734181586.648818,251642.000,38106,1,SF,1,100,2.3431
1734181587.048818,252042.000,38173,1,SF,1,100,2.3160
1734181587.381818,252375.000,38221,1,SF,1,100,2.2892
1734181587.648818,252642.000,38274,1,SF,1,100,2.2627
1734181587.981817,252975.000,38324,1,SF,1,100,2.2365
1734181588.314817,253308.000,38378,1,SF,1,100,2.2106
1734181588.647817,253641.000,38430,1,SF,1,100,2.1851
1734181589.047817,254041.000,38495,1,SF,1,100,2.1598
1734181589.314817,254308.000,38544,1,SF,1,100,2.1348
1734181589.647817,254641.000,38595,1,SF,1,100,2.1101
1734181589.981817,254975.000,38645,1,SF,1,100,2.0857
1734181590.381817,255375.000,38710,1,SF,1,100,2.0616
1734181590.647817,255641.000,38760,1,SF,1,100,2.0377
1734181590.981817,255975.000,38809,1,SF,1,100,2.0142
1734181591.381817,256375.000,38876,1,SF,1,100,1.9909
1734181591.714817,256708.000,38926,1,SF,1,100,1.9678
1734181591.980816,256974.000,38977,1,SF,1,100,1.9451
1734181592.314816,257308.000,39025,1,SF,1,100,1.9226
1734181592.714816,257708.000,39092,1,SF,1,100,1.9003
1734181592.980816,257974.000,39145,1,SF,1,100,1.8783
1734181593.314816,258308.000,39193,1,SF,1,100,1.8566
1734181593.647816,258641.000,39249,1,SF,1,100,1.8351
1734181593.980816,258974.000,39299,1,SF,1,100,1.8139
1734181594.380816,259374.000,39364,1,SF,1,100,1.7929
1734181594.647816,259641.000,39415,1,SF,1,100,1.7722
1734181594.980816,259974.000,39464,1,SF,1,100,1.7517
1734181595.313816,260307.000,39514,1,SF,1,100,1.7314
1734181595.713815,260707.000,39581,1,SF,1,100,1.7114
1734181595.980815,260974.000,39629,1,SF,1,100,1.6916
1734181596.313815,261307.000,39678,1,SF,1,100,1.6720
1734181596.713815,261707.000,39745,1,SF,1,100,1.6527
1734181596.980815,261974.000,39795,1,SF,1,100,1.6336
1734181597.313815,262307.000,39844,1,SF,1,100,1.6147
1734181597.646815,262640.000,39894,1,SF,1,100,1.5960
1734181598.047815,263041.000,39961,1,SF,1,100,1.5775
1734181598.313815,263307.000,40014,1,SF,1,100,1.5593
1734181598.647815,263641.000,40067,1,SF,1,100,1.5412
1734181598.980815,263974.000,40117,1,SF,1,100,1.5234
1734181599.313815,264307.000,40168,1,SF,1,100,1.5058
1734181599.713814,264707.000,40233,1,SF,1,100,1.4884
1734181599.980814,264974.000,40282,1,SF,1,100,1.4711
1734181600.313814,265307.000,40330,1,SF,1,100,1.4541
1734181600.713814,265707.000,40397,1,SF,1,100,1.4373
1734181600.980814,265974.000,40448,1,SF,1,100,1.4207
1734181601.313814,266307.000,40498,1,SF,1,100,1.4042
1734181601.646814,266640.000,40549,1,SF,1,100,1.3880
1734181602.046814,267040.000,40616,1,SF,1,100,1.3719
1734181602.313814,267307.000,40666,1,SF,1,100,1.3561
1734181602.646814,267640.000,40715,1,SF,1,100,1.3404
1734181603.046814,268040.000,40782,1,SF,1,100,1.3249
1734181603.313814,268307.000,40830,1,SF,1,100,1.3096
1734181603.713814,268707.000,40885,1,SF,1,100,1.2944
1734181603.979814,268973.000,40933,1,SF,1,100,1.2794
1734181604.312814,269306.000,40984,1,SF,1,100,1.2646
1734181604.713813,269707.000,41049,1,SF,1,100,1.2500
1734181604.979813,269973.000,41099,1,SF,1,100,1.2355
1734181605.312813,270306.000,41150,1,SF,1,100,1.2212
1734181605.646813,270640.000,41198,1,SF,1,100,1.2071
1734181606.046813,271040.000,41265,1,SF,1,100,1.1932
1734181606.312813,271306.000,41316,1,SF,1,100,1.1794
1734181606.646813,271640.000,41364,1,SF,1,100,1.1657
1734181607.046813,272040.000,41431,1,SF,1,100,1.1522
1734181607.312813,272306.000,41480,1,SF,1,100,1.1389
1734181607.646813,272640.000,41529,1,SF,1,100,1.1257
1734181607.979813,272973.000,41581,1,SF,1,100,1.1127
1734181608.379812,273373.000,41648,1,SF,1,100,1.0998
1734181608.645813,273639.000,41696,1,SF,1,100,1.0871
1734181608.979812,273973.000,41754,1,SF,1,100,1.0745
1734181609.312812,274306.000,41802,1,SF,1,100,1.0621
1734181609.645812,274639.000,41851,1,SF,1,100,1.0498
1734181610.045812,275039.000,41918,1,SF,1,100,1.0377
1734181610.312812,275306.000,41968,1,SF,1,100,1.0257
1734181610.645812,275639.000,42017,1,SF,1,100,1.0138
1734181611.045812,276039.000,42084,1,SF,1,100,1.0021
1734181611.312812,276306.000,42132,1,SF,1,100,0.9905
1734181611.645812,276639.000,42184,1,SF,1,100,0.9790
1734181611.978812,276972.000,42233,1,SF,1,100,0.9677
1734181612.378812,277372.000,42300,1,SF,1,100,0.9565
1734181612.645812,277639.000,42349,1,SF,1,100,0.9454
1734181612.978812,277972.000,42399,1,SF,1,100,0.9345
1734181613.378811,278372.000,42466,1,SF,1,100,0.9237
1734181613.645811,278639.000,42517,1,SF,1,100,0.9130
1734181614.045811,279039.000,42572,1,SF,1,100,0.9024
1734181614.312811,279306.000,42623,1,SF,1,100,0.8920
1734181614.645811,279639.000,42671,1,SF,1,100,0.8817
1734181615.045811,280039.000,42738,1,SF,1,100,0.8715
1734181615.311811,280305.000,42787,1,SF,1,100,0.8614
1734181615.645811,280639.000,42835,1,SF,1,100,0.8514
1734181616.045811,281039.000,42900,1,SF,1,100,0.8416
1734181616.378811,281372.000,42953,1,SF,1,100,0.8319
1734181616.645811,281639.000,43001,1,SF,1,100,0.8222
1734181616.978810,281972.000,43052,1,SF,1,100,0.8127
1734181617.378810,282372.000,43117,1,SF,1,100,0.8033
1734181617.645810,282639.000,43167,1,SF,1,100,0.7940
1734181617.978810,282972.000,43220,1,SF,1,100,0.7848
1734181618.378810,283372.000,43285,1,SF,1,100,0.7758
1734181618.711810,283705.000,43333,1,SF,1,100,0.7668
1734181619.044810,284038.000,43391,1,SF,1,100,0.7579
1734181619.311810,284305.000,43439,1,SF,1,100,0.7491
1734181619.644810,284638.000,43488,1,SF,1,100,0.7405
1734181620.044810,285038.000,43556,1,SF,1,100,0.7319
1734181620.378810,285372.000,43607,1,SF,1,100,0.7234
1734181620.644809,285638.000,43656,1,SF,1,100,0.7151
1734181620.977809,285971.000,43706,1,SF,1,100,0.7068
1734181621.378809,286372.000,43772,1,SF,1,100,0.6986
1734181621.711809,286705.000,43822,1,SF,1,100,0.6905
1734181621.977809,286971.000,43872,1,SF,1,100,0.6826
1734181622.311809,287305.000,43921,1,SF,1,100,0.6747
1734181622.711809,287705.000,43988,1,SF,1,100,0.6669
1734181623.044809,288038.000,44040,1,SF,1,100,0.6591
1734181623.311809,288305.000,44089,1,SF,1,100,0.6515
1734181623.644809,288638.000,44138,1,SF,1,100,0.6440
1734181623.977809,288971.000,44190,1,SF,1,100,0.6365
1734181624.311809,289305.000,44246,1,SF,1,100,0.6292
1734181624.644809,289638.000,44296,1,SF,1,100,0.6219
1734181624.977808,289971.000,44345,1,SF,1,100,0.6147
1734181625.377808,290371.000,44410,1,SF,1,100,0.6076
1734181625.644808,290638.000,44462,1,SF,1,100,0.6006
1734181625.977808,290971.000,44511,1,SF,1,100,0.5936
1734181626.377808,291371.000,44578,1,SF,1,100,2.6690
1734181626.644808,291638.000,44628,1,SF,1,100,2.6381
1734181626.977808,291971.000,44679,1,SF,1,100,2.6076
1734181627.310808,292304.000,44727,1,SF,1,100,2.5774
1734181627.710808,292704.000,44794,1,SF,1,100,2.5476
1734181627.977808,292971.000,44845,1,SF,1,100,2.5182
1734181628.310808,293304.000,44893,1,SF,1,100,2.4890
1734181628.710808,293704.000,44960,1,SF,1,100,2.4602
1734181628.977808,293971.000,45011,1,SF,1,100,2.4318
1734181629.377807,294371.000,45066,1,SF,1,100,2.4036
1734181629.710807,294704.000,45116,1,SF,1,100,2.3758
1734181629.977807,294971.000,45164,1,SF,1,100,2.3483
1734181630.310807,295304.000,45215,1,SF,1,100,2.3212
1734181630.710807,295704.000,45280,1,SF,1,100,2.2943
