LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1735118629.692668,1163409.500,55861,2,EL,1,100,-18467.800781
1735118629.759168,1163476.000,55861,2,EL,1,100,-18467.599609
1735118629.826168,1163543.000,55878,1,EL,1,100,-18465.199219
1735118629.892668,1163609.500,55893,2,EL,1,100,-18464.400391
1735118629.959168,1163676.000,55893,2,EL,1,100,-18463.000000
1735118630.025668,1163742.500,55915,2,EL,1,100,-18461.800781
1735118630.092168,1163809.000,55915,2,EL,1,100,-18460.199219
1735118630.159168,1163876.000,55931,1,EL,1,100,-18461.000000
1735118630.225669,1163942.500,55949,2,EL,1,100,-18463.599609
1735118630.292169,1164009.000,55949,2,EL,1,100,-18462.800781
1735118630.359169,1164076.000,55965,1,EL,1,100,-18461.599609
1735118630.425669,1164142.500,55980,2,EL,1,100,-18461.000000
1735118630.492169,1164209.000,55980,2,EL,1,100,-18460.000000
1735118630.559169,1164276.000,55997,1,EL,1,100,-18458.199219
1735118630.625669,1164342.500,56014,2,EL,1,100,-18457.800781
1735118630.692169,1164409.000,56014,2,EL,1,100,-18456.000000
1735118630.759169,1164476.000,56030,1,EL,1,100,-18455.599609
1735118630.825670,1164542.500,56046,2,EL,1,100,-18455.599609
1735118630.892169,1164609.000,56046,2,EL,1,100,-18456.199219
1735118630.959170,1164676.000,56062,1,EL,1,100,-18459.800781
1735118631.025670,1164742.500,56079,2,EL,1,100,-18461.199219
1735118631.092170,1164809.000,56079,2,EL,1,100,-18460.000000
1735118631.159170,1164876.000,56095,1,EL,1,100,-18460.400391
1735118631.225670,1164942.500,56112,2,EL,1,100,-18461.599609
1735118631.292170,1165009.000,56112,2,EL,1,100,-18463.400391
1735118631.359170,1165076.000,56127,1,EL,1,100,-18465.599609
1735118631.425670,1165142.500,56144,2,EL,1,100,-18466.800781
1735118631.492170,1165209.000,56144,2,EL,1,100,-18467.800781
1735118631.558671,1165275.500,56161,2,EL,1,100,-18469.199219
1735118631.625171,1165342.000,56161,2,EL,1,100,-18470.400391
1735118631.692171,1165409.000,56180,1,EL,1,100,-18471.199219
1735118631.758671,1165475.500,56194,2,EL,1,100,-18473.000000
1735118631.825171,1165542.000,56194,2,EL,1,100,-18474.800781
1735118631.892171,1165609.000,56212,1,EL,1,100,-18474.400391
1735118631.958671,1165675.500,56230,2,EL,1,100,-18474.400391
1735118632.025171,1165742.000,56230,2,EL,1,100,-18475.000000
1735118632.092171,1165809.000,56247,1,EL,1,100,-18475.199219
1735118632.158671,1165875.500,56262,2,EL,1,100,-18475.400391
1735118632.225172,1165942.000,56262,2,EL,1,100,-18475.000000
1735118632.292171,1166009.000,56279,1,EL,1,100,-18475.000000
1735118632.358672,1166075.500,56295,2,EL,1,100,-18474.800781
1735118632.425172,1166142.000,56295,2,EL,1,100,-18474.000000
1735118632.492172,1166209.000,56312,1,EL,1,100,-18473.599609
1735118632.558672,1166275.500,56327,2,EL,1,100,-18473.599609
1735118632.625172,1166342.000,56327,2,EL,1,100,-18473.199219
1735118632.692172,1166409.000,56344,1,EL,1,100,-18471.800781
1735118632.758672,1166475.500,56360,2,EL,1,100,-18471.000000
1735118632.825172,1166542.000,56360,2,EL,1,100,-18470.800781
1735118632.892172,1166609.000,56378,1,EL,1,100,-18470.599609
1735118632.958673,1166675.500,56392,2,EL,1,100,-18470.800781
1735118633.025173,1166742.000,56392,2,EL,1,100,-18469.800781
1735118633.092173,1166809.000,56409,1,EL,1,100,-18469.000000
1735118633.158673,1166875.500,56426,2,EL,1,100,-18468.400391
1735118633.225173,1166942.000,56426,2,EL,1,100,-18467.800781
1735118633.292173,1167009.000,56443,1,EL,1,100,-18467.199219
1735118633.358673,1167075.500,56458,2,EL,1,100,-18467.400391
1735118633.425173,1167142.000,56458,2,EL,1,100,-18467.800781
1735118633.492173,1167209.000,56474,1,EL,1,100,-18466.000000
1735118633.558673,1167275.500,56491,2,EL,1,100,-18465.000000
1735118633.625174,1167342.000,56491,2,EL,1,100,-18464.199219
1735118633.692174,1167409.000,56508,2,EL,1,100,-18463.800781
1735118633.759174,1167476.000,56508,2,EL,1,100,-18462.800781
1735118633.825174,1167542.000,56524,1,EL,1,100,-18462.000000
1735118633.892174,1167609.000,56540,2,EL,1,100,-18461.800781
1735118633.959174,1167676.000,56540,2,EL,1,100,-18461.199219
1735118634.025174,1167742.000,56556,1,EL,1,100,-18460.400391
1735118634.091674,1167808.500,56573,2,EL,1,100,-18460.199219
1735118634.158174,1167875.000,56573,2,EL,1,100,-18460.000000
1735118634.225174,1167942.000,56590,1,EL,1,100,-18459.199219
1735118634.292175,1168009.000,56605,2,EL,1,100,-18459.000000
1735118634.359174,1168076.000,56605,2,EL,1,100,-18460.199219
1735118634.425175,1168142.000,56621,1,EL,1,100,-18459.400391
1735118634.491675,1168208.500,56639,2,EL,1,100,-18458.199219
1735118634.558175,1168275.000,56639,2,EL,1,100,-18457.199219
1735118634.625175,1168342.000,56655,1,EL,1,100,-18456.199219
1735118634.692175,1168409.000,56670,2,EL,1,100,-18454.599609
1735118634.759175,1168476.000,56670,2,EL,1,100,-18452.599609
1735118634.825175,1168542.000,56686,1,EL,1,100,-18451.400391
1735118634.891675,1168608.500,56706,2,EL,1,100,-18451.000000
1735118634.958175,1168675.000,56706,2,EL,1,100,-18450.199219
1735118635.025176,1168742.000,56722,1,EL,1,100,-18450.000000
1735118635.091842,1168808.667,56743,3,EL,1,100,-18449.599609
1735118635.158509,1168875.333,56743,3,EL,1,100,-18449.000000
1735118635.225176,1168942.000,56743,3,EL,1,100,-18448.400391
1735118635.292176,1169009.000,56759,1,EL,1,100,-18448.000000
1735118635.358676,1169075.500,56774,2,EL,1,100,-18449.199219
1735118635.425176,1169142.000,56774,2,EL,1,100,-18448.599609
1735118635.492176,1169209.000,56790,1,EL,1,100,-18448.000000
1735118635.558676,1169275.500,56808,2,EL,1,100,-18448.000000
1735118635.625176,1169342.000,56808,2,EL,1,100,-18447.000000
1735118635.692177,1169409.000,56824,1,EL,1,100,-18447.000000
