LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1735118516.801004,1050518.000,37498,4,EM,1,100,PS
1735118516.851004,1050568.000,37532,4,EM,1,100,RS
1735118516.901004,1050618.000,37532,4,EM,1,100,RB
1735118516.951004,1050668.000,37532,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118517.001004,1050718.000,37532,4,EM,1,100,PS
1735118517.051254,1050768.250,37565,4,EM,1,100,RS
1735118517.101504,1050818.500,37565,4,EM,1,100,RB
1735118517.151754,1050868.750,37565,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118517.202004,1050919.000,37565,4,EM,1,100,PS
1735118517.256254,1050973.250,37590,4,EM,1,100,RS
1735118517.310505,1051027.500,37590,4,EM,1,100,RB
1735118517.364755,1051081.750,37590,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118517.419005,1051136.000,37590,4,EM,1,100,PS
1735118517.469255,1051186.250,37623,4,EM,1,100,RS
1735118517.519505,1051236.500,37623,4,EM,1,100,RB
1735118517.569755,1051286.750,37623,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118517.620005,1051337.000,37623,4,EM,1,100,PS
1735118517.670255,1051387.250,37655,4,EM,1,100,RS
1735118517.720505,1051437.500,37655,4,EM,1,100,RB
1735118517.770755,1051487.750,37655,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118517.821005,1051538.000,37655,4,EM,1,100,PS
1735118517.871255,1051588.250,37689,4,EM,1,100,RS
1735118517.921505,1051638.500,37689,4,EM,1,100,RB
1735118517.971756,1051688.750,37689,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118518.022006,1051739.000,37689,4,EM,1,100,PS
1735118518.072756,1051789.750,37720,4,EM,1,100,RS
1735118518.123506,1051840.500,37720,4,EM,1,100,RB
1735118518.174256,1051891.250,37720,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118518.225006,1051942.000,37720,4,EM,1,100,PS
1735118518.275256,1051992.250,37756,4,EM,1,100,RS
1735118518.325506,1052042.500,37756,4,EM,1,100,RB
1735118518.375756,1052092.750,37756,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118518.426006,1052143.000,37756,4,EM,1,100,PS
1735118518.476256,1052193.250,37787,4,EM,1,100,RS
1735118518.526506,1052243.500,37787,4,EM,1,100,RB
1735118518.576756,1052293.750,37787,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118518.627007,1052344.000,37787,4,EM,1,100,PS
1735118518.677257,1052394.250,37821,4,EM,1,100,RS
1735118518.727507,1052444.500,37821,4,EM,1,100,RB
1735118518.777757,1052494.750,37821,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118518.828007,1052545.000,37821,4,EM,1,100,PS
1735118518.878257,1052595.250,37853,4,EM,1,100,RS
1735118518.928507,1052645.500,37853,4,EM,1,100,RB
1735118518.978757,1052695.750,37853,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118519.029007,1052746.000,37853,4,EM,1,100,PS
1735118519.079507,1052796.500,37886,4,EM,1,100,RS
1735118519.130007,1052847.000,37886,4,EM,1,100,RB
1735118519.180507,1052897.500,37886,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118519.231007,1052948.000,37886,4,EM,1,100,PS
1735118519.281257,1052998.250,37918,4,EM,1,100,RS
1735118519.331507,1053048.500,37918,4,EM,1,100,RB
1735118519.381757,1053098.750,37918,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118519.432008,1053149.000,37918,4,EM,1,100,PS
1735118519.482258,1053199.250,37951,4,EM,1,100,RS
1735118519.532508,1053249.500,37951,4,EM,1,100,RB
1735118519.582758,1053299.750,37951,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118519.633008,1053350.000,37951,4,EM,1,100,PS
1735118519.683258,1053400.250,37984,4,EM,1,100,RS
1735118519.733508,1053450.500,37984,4,EM,1,100,RB
1735118519.783758,1053500.750,37984,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118519.834008,1053551.000,37984,4,EM,1,100,PS
1735118519.884258,1053601.250,38019,4,EM,1,100,RS
1735118519.934508,1053651.500,38019,4,EM,1,100,RB
1735118519.984758,1053701.750,38019,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118520.035009,1053752.000,38019,4,EM,1,100,PS
1735118520.085759,1053802.750,38053,4,EM,1,100,RS
1735118520.136509,1053853.500,38053,4,EM,1,100,RB
1735118520.187259,1053904.250,38053,4,EM,1,100,2024-12-25_16-21-47-852462.csv
