LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1735118523.864014,1057581.000,38646,3,PI,1,100,152114
1735118523.904014,1057621.000,38664,2,PI,1,100,152068
1735118523.944014,1057661.000,38664,2,PI,1,100,152084
1735118523.984014,1057701.000,38680,3,PI,1,100,152058
1735118524.024014,1057741.000,38680,3,PI,1,100,152056
1735118524.064014,1057781.000,38680,3,PI,1,100,152075
1735118524.104014,1057821.000,38697,2,PI,1,100,152108
1735118524.144015,1057861.000,38697,2,PI,1,100,152121
1735118524.184015,1057901.000,38716,3,PI,1,100,152101
1735118524.224015,1057941.000,38716,3,PI,1,100,152124
1735118524.264015,1057981.000,38716,3,PI,1,100,152160
1735118524.304015,1058021.000,38731,3,PI,1,100,152169
1735118524.344015,1058061.000,38731,3,PI,1,100,152117
1735118524.384015,1058101.000,38731,3,PI,1,100,152043
1735118524.424015,1058141.000,38747,2,PI,1,100,152055
1735118524.464015,1058181.000,38747,2,PI,1,100,152096
1735118524.504015,1058221.000,38767,3,PI,1,100,152125
1735118524.544015,1058261.000,38767,3,PI,1,100,152192
1735118524.584015,1058301.000,38767,3,PI,1,100,152266
1735118524.624015,1058341.000,38783,2,PI,1,100,152252
1735118524.664015,1058381.000,38783,2,PI,1,100,152228
1735118524.704015,1058421.000,38798,3,PI,1,100,152263
1735118524.744015,1058461.000,38798,3,PI,1,100,152260
1735118524.784015,1058501.000,38798,3,PI,1,100,152257
1735118524.824016,1058541.000,38814,2,PI,1,100,152248
1735118524.864016,1058581.000,38814,2,PI,1,100,152240
1735118524.904016,1058621.000,38832,3,PI,1,100,152183
1735118524.944016,1058661.000,38832,3,PI,1,100,152145
1735118524.984016,1058701.000,38832,3,PI,1,100,152158
1735118525.024016,1058741.000,38848,2,PI,1,100,152123
1735118525.064016,1058781.000,38848,2,PI,1,100,152129
1735118525.104016,1058821.000,38863,3,PI,1,100,152171
1735118525.144016,1058861.000,38863,3,PI,1,100,152172
1735118525.184016,1058901.000,38863,3,PI,1,100,152177
1735118525.224016,1058941.000,38882,2,PI,1,100,152222
1735118525.264016,1058981.000,38882,2,PI,1,100,152185
1735118525.304016,1059021.000,38899,3,PI,1,100,152214
1735118525.344016,1059061.000,38899,3,PI,1,100,152246
1735118525.384016,1059101.000,38899,3,PI,1,100,152223
1735118525.424016,1059141.000,38915,2,PI,1,100,152197
1735118525.464016,1059181.000,38915,2,PI,1,100,152233
1735118525.504016,1059221.000,38932,3,PI,1,100,152162
1735118525.544017,1059261.000,38932,3,PI,1,100,152117
1735118525.584017,1059301.000,38932,3,PI,1,100,152119
1735118525.624017,1059341.000,38947,3,PI,1,100,152109
1735118525.664017,1059381.000,38947,3,PI,1,100,152107
1735118525.704017,1059421.000,38947,3,PI,1,100,152117
1735118525.744017,1059461.000,38964,2,PI,1,100,152166
1735118525.784017,1059501.000,38964,2,PI,1,100,152178
1735118525.824017,1059541.000,38983,2,PI,1,100,152141
1735118525.864017,1059581.000,38983,2,PI,1,100,152164
1735118525.908350,1059625.333,39000,3,PI,1,100,152163
1735118525.952684,1059669.667,39000,3,PI,1,100,152176
1735118525.997017,1059714.000,39000,3,PI,1,100,152207
1735118526.037017,1059754.000,39014,2,PI,1,100,152198
1735118526.077017,1059794.000,39014,2,PI,1,100,152215
1735118526.117017,1059834.000,39031,3,PI,1,100,152193
1735118526.157017,1059874.000,39031,3,PI,1,100,152166
1735118526.197017,1059914.000,39031,3,PI,1,100,152158
1735118526.237018,1059954.000,39048,2,PI,1,100,152145
1735118526.277018,1059994.000,39048,2,PI,1,100,152158
1735118526.317018,1060034.000,39065,3,PI,1,100,152154
1735118526.357018,1060074.000,39065,3,PI,1,100,152182
1735118526.397018,1060114.000,39065,3,PI,1,100,152200
1735118526.437018,1060154.000,39081,2,PI,1,100,152221
1735118526.477018,1060194.000,39081,2,PI,1,100,152217
1735118526.517018,1060234.000,39099,3,PI,1,100,152193
1735118526.557018,1060274.000,39099,3,PI,1,100,152144
1735118526.597018,1060314.000,39099,3,PI,1,100,152042
1735118526.637018,1060354.000,39115,3,PI,1,100,151956
1735118526.677018,1060394.000,39115,3,PI,1,100,151991
1735118526.717018,1060434.000,39115,3,PI,1,100,152007
1735118526.757018,1060474.000,39132,2,PI,1,100,152021
1735118526.797018,1060514.000,39132,2,PI,1,100,152069
1735118526.837018,1060554.000,39149,3,PI,1,100,152106
1735118526.877018,1060594.000,39149,3,PI,1,100,152124
1735118526.917019,1060634.000,39149,3,PI,1,100,152071
1735118526.957019,1060674.000,39168,2,PI,1,100,152039
1735118526.997019,1060714.000,39168,2,PI,1,100,152005
1735118527.037019,1060754.000,39184,3,PI,1,100,151989
1735118527.077019,1060794.000,39184,3,PI,1,100,151981
1735118527.117019,1060834.000,39184,3,PI,1,100,151982
1735118527.157019,1060874.000,39201,2,PI,1,100,151974
1735118527.197019,1060914.000,39201,2,PI,1,100,151971
1735118527.237019,1060954.000,39216,3,PI,1,100,151986
1735118527.277019,1060994.000,39216,3,PI,1,100,151980
1735118527.317019,1061034.000,39216,3,PI,1,100,151952
1735118527.357019,1061074.000,39233,2,PI,1,100,152002
