LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1735118513.744999,1047462.000,37016,3,PR,1,100,123491
1735118513.784999,1047502.000,37016,3,PR,1,100,123471
1735118513.825000,1047542.000,37016,3,PR,1,100,123470
1735118513.865000,1047582.000,37034,3,PR,1,100,123443
1735118513.905000,1047622.000,37034,3,PR,1,100,123429
1735118513.945000,1047662.000,37034,3,PR,1,100,123424
1735118513.985000,1047702.000,37050,3,PR,1,100,123410
1735118514.025000,1047742.000,37050,3,PR,1,100,123413
1735118514.065000,1047782.000,37050,3,PR,1,100,123396
1735118514.105000,1047822.000,37067,3,PR,1,100,123377
1735118514.145000,1047862.000,37067,3,PR,1,100,123388
1735118514.185000,1047902.000,37067,3,PR,1,100,123370
1735118514.225000,1047942.000,37084,2,PR,1,100,123355
1735118514.265000,1047982.000,37084,2,PR,1,100,123340
1735118514.305000,1048022.000,37099,3,PR,1,100,123356
1735118514.345000,1048062.000,37099,3,PR,1,100,123352
1735118514.385000,1048102.000,37099,3,PR,1,100,123343
1735118514.425000,1048142.000,37117,2,PR,1,100,123335
1735118514.465000,1048182.000,37117,2,PR,1,100,123335
1735118514.505001,1048222.000,37135,3,PR,1,100,123320
1735118514.545001,1048262.000,37135,3,PR,1,100,123314
1735118514.585001,1048302.000,37135,3,PR,1,100,123323
1735118514.625001,1048342.000,37151,2,PR,1,100,123316
1735118514.665001,1048382.000,37151,2,PR,1,100,123313
1735118514.705001,1048422.000,37166,3,PR,1,100,123297
1735118514.745001,1048462.000,37166,3,PR,1,100,123313
1735118514.785001,1048502.000,37166,3,PR,1,100,123288
1735118514.825001,1048542.000,37182,2,PR,1,100,123290
1735118514.865001,1048582.000,37182,2,PR,1,100,123316
1735118514.905001,1048622.000,37200,2,PR,1,100,123321
1735118514.945001,1048662.000,37200,2,PR,1,100,123300
1735118514.989335,1048706.333,37216,3,PR,1,100,123322
1735118515.033668,1048750.667,37216,3,PR,1,100,123302
1735118515.078001,1048795.000,37216,3,PR,1,100,123298
1735118515.118335,1048835.333,37231,3,PR,1,100,123290
1735118515.158668,1048875.667,37231,3,PR,1,100,123271
1735118515.199002,1048916.000,37231,3,PR,1,100,123261
1735118515.238502,1048955.500,37248,2,PR,1,100,123269
1735118515.278002,1048995.000,37248,2,PR,1,100,123257
1735118515.318002,1049035.000,37265,3,PR,1,100,123235
1735118515.358002,1049075.000,37265,3,PR,1,100,123254
1735118515.398002,1049115.000,37265,3,PR,1,100,123261
1735118515.438002,1049155.000,37281,2,PR,1,100,123236
1735118515.478002,1049195.000,37281,2,PR,1,100,123241
1735118515.518002,1049235.000,37301,3,PR,1,100,123248
1735118515.558002,1049275.000,37301,3,PR,1,100,123232
1735118515.598002,1049315.000,37301,3,PR,1,100,123233
1735118515.638002,1049355.000,37315,2,PR,1,100,123237
1735118515.678002,1049395.000,37315,2,PR,1,100,123214
1735118515.718002,1049435.000,37332,3,PR,1,100,123200
1735118515.758002,1049475.000,37332,3,PR,1,100,123203
1735118515.798002,1049515.000,37332,3,PR,1,100,123193
1735118515.838502,1049555.500,37349,2,PR,1,100,123161
1735118515.879003,1049596.000,37349,2,PR,1,100,123155
1735118515.918669,1049635.667,37368,3,PR,1,100,123151
1735118515.958336,1049675.333,37368,3,PR,1,100,123177
1735118515.998003,1049715.000,37368,3,PR,1,100,123160
1735118516.038003,1049755.000,37382,3,PR,1,100,123134
1735118516.078003,1049795.000,37382,3,PR,1,100,123111
1735118516.118003,1049835.000,37382,3,PR,1,100,122991
1735118516.158003,1049875.000,37399,2,PR,1,100,122947
1735118516.198003,1049915.000,37399,2,PR,1,100,122999
1735118516.238003,1049955.000,37418,3,PR,1,100,123036
1735118516.278003,1049995.000,37418,3,PR,1,100,123066
1735118516.318003,1050035.000,37418,3,PR,1,100,123090
1735118516.358003,1050075.000,37435,2,PR,1,100,123103
1735118516.398003,1050115.000,37435,2,PR,1,100,123085
1735118516.438003,1050155.000,37449,3,PR,1,100,123086
1735118516.478004,1050195.000,37449,3,PR,1,100,123073
1735118516.518003,1050235.000,37449,3,PR,1,100,123086
1735118516.558003,1050275.000,37467,2,PR,1,100,123074
1735118516.598004,1050315.000,37467,2,PR,1,100,123073
1735118516.638004,1050355.000,37483,3,PR,1,100,123054
1735118516.678004,1050395.000,37483,3,PR,1,100,123050
1735118516.718004,1050435.000,37483,3,PR,1,100,123048
1735118516.758504,1050475.500,37500,2,PR,1,100,123042
1735118516.799004,1050516.000,37500,2,PR,1,100,123049
1735118516.838670,1050555.667,37515,3,PR,1,100,123012
1735118516.878337,1050595.333,37515,3,PR,1,100,122992
1735118516.918004,1050635.000,37515,3,PR,1,100,122937
1735118516.958004,1050675.000,37534,2,PR,1,100,122931
1735118516.998004,1050715.000,37534,2,PR,1,100,122906
1735118517.038004,1050755.000,37550,3,PR,1,100,122925
1735118517.078004,1050795.000,37550,3,PR,1,100,122955
1735118517.118004,1050835.000,37550,3,PR,1,100,123003
1735118517.158004,1050875.000,37570,3,PR,1,100,122993
1735118517.198004,1050915.000,37570,3,PR,1,100,122963
1735118517.238004,1050955.000,37570,3,PR,1,100,122964
1735118517.278005,1050995.000,37592,4,PR,1,100,122952
1735118517.318005,1051035.000,37592,4,PR,1,100,122964
1735118517.358005,1051075.000,37592,4,PR,1,100,122954
1735118517.398005,1051115.000,37592,4,PR,1,100,122933
1735118517.438005,1051155.000,37608,3,PR,1,100,122910
1735118517.478005,1051195.000,37608,3,PR,1,100,122876
1735118517.518005,1051235.000,37608,3,PR,1,100,122854
1735118517.558005,1051275.000,37626,2,PR,1,100,122870
1735118517.598005,1051315.000,37626,2,PR,1,100,122850
1735118517.638005,1051355.000,37640,3,PR,1,100,122820
1735118517.678005,1051395.000,37640,3,PR,1,100,122827
1735118517.718005,1051435.000,37640,3,PR,1,100,122809
1735118517.758005,1051475.000,37657,2,PR,1,100,122801
1735118517.798005,1051515.000,37657,2,PR,1,100,122809
1735118517.838005,1051555.000,37674,3,PR,1,100,122814
1735118517.878006,1051595.000,37674,3,PR,1,100,122790
1735118517.918005,1051635.000,37674,3,PR,1,100,122773
1735118517.958005,1051675.000,37691,2,PR,1,100,122756
1735118517.998006,1051715.000,37691,2,PR,1,100,122774
1735118518.038006,1051755.000,37705,3,PR,1,100,122777
1735118518.078006,1051795.000,37705,3,PR,1,100,122763
1735118518.118006,1051835.000,37705,3,PR,1,100,122767
1735118518.158006,1051875.000,37725,3,PR,1,100,122779
1735118518.198006,1051915.000,37725,3,PR,1,100,122795
1735118518.238006,1051955.000,37725,3,PR,1,100,122787
1735118518.278006,1051995.000,37741,2,PR,1,100,122789
1735118518.318006,1052035.000,37741,2,PR,1,100,122790
1735118518.358006,1052075.000,37758,3,PR,1,100,122786
1735118518.398006,1052115.000,37758,3,PR,1,100,122797
1735118518.438006,1052155.000,37758,3,PR,1,100,122766
1735118518.478006,1052195.000,37774,2,PR,1,100,122775
1735118518.518006,1052235.000,37774,2,PR,1,100,122775
1735118518.558007,1052275.000,37790,3,PR,1,100,122777
1735118518.598006,1052315.000,37790,3,PR,1,100,122771
1735118518.638006,1052355.000,37790,3,PR,1,100,122792
1735118518.685007,1052402.000,37806,2,PR,1,100,122810
1735118518.732007,1052449.000,37806,2,PR,1,100,122840
1735118518.772007,1052489.000,37823,2,PR,1,100,122824
1735118518.812007,1052529.000,37823,2,PR,1,100,122833
1735118518.851674,1052568.667,37840,3,PR,1,100,122804
1735118518.891340,1052608.333,37840,3,PR,1,100,122802
1735118518.931007,1052648.000,37840,3,PR,1,100,122837
1735118518.971340,1052688.333,37855,3,PR,1,100,122830
1735118519.011674,1052728.667,37855,3,PR,1,100,122836
1735118519.052007,1052769.000,37855,3,PR,1,100,122825
1735118519.091507,1052808.500,37871,2,PR,1,100,122818
1735118519.131007,1052848.000,37871,2,PR,1,100,122815
1735118519.171007,1052888.000,37889,3,PR,1,100,122825
1735118519.211007,1052928.000,37889,3,PR,1,100,122826
1735118519.251007,1052968.000,37889,3,PR,1,100,122803
1735118519.291008,1053008.000,37905,2,PR,1,100,122803
1735118519.331007,1053048.000,37905,2,PR,1,100,122815
1735118519.371008,1053088.000,37920,3,PR,1,100,122791
1735118519.411008,1053128.000,37920,3,PR,1,100,122815
1735118519.451008,1053168.000,37920,3,PR,1,100,122789
1735118519.491008,1053208.000,37936,2,PR,1,100,122796
1735118519.531008,1053248.000,37936,2,PR,1,100,122804
1735118519.571008,1053288.000,37954,3,PR,1,100,122788
1735118519.611008,1053328.000,37954,3,PR,1,100,122788
1735118519.651008,1053368.000,37954,3,PR,1,100,122792
1735118519.691508,1053408.500,37970,2,PR,1,100,122788
1735118519.732008,1053449.000,37970,2,PR,1,100,122796
1735118519.771675,1053488.667,37988,3,PR,1,100,122771
1735118519.811342,1053528.333,37988,3,PR,1,100,122780
1735118519.851008,1053568.000,37988,3,PR,1,100,122766
1735118519.891008,1053608.000,38004,2,PR,1,100,122753
1735118519.931008,1053648.000,38004,2,PR,1,100,122736
1735118519.971009,1053688.000,38021,3,PR,1,100,122736
1735118520.011009,1053728.000,38021,3,PR,1,100,122706
1735118520.051008,1053768.000,38021,3,PR,1,100,122679
1735118520.091009,1053808.000,38039,2,PR,1,100,122706
1735118520.131009,1053848.000,38039,2,PR,1,100,122687
1735118520.171342,1053888.333,38056,3,PR,1,100,122695
1735118520.211675,1053928.667,38056,3,PR,1,100,122699
1735118520.252009,1053969.000,38056,3,PR,1,100,122723
1735118520.291676,1054008.667,38073,3,PR,1,100,122703
1735118520.331342,1054048.333,38073,3,PR,1,100,122685
1735118520.371009,1054088.000,38073,3,PR,1,100,122694
1735118520.411009,1054128.000,38090,2,PR,1,100,122711
1735118520.451009,1054168.000,38090,2,PR,1,100,122690
1735118520.491009,1054208.000,38107,3,PR,1,100,122737
1735118520.531009,1054248.000,38107,3,PR,1,100,122732
1735118520.571009,1054288.000,38107,3,PR,1,100,122718
1735118520.611009,1054328.000,38124,2,PR,1,100,122757
1735118520.651010,1054368.000,38124,2,PR,1,100,122772
1735118520.691010,1054408.000,38140,3,PR,1,100,122785
1735118520.731009,1054448.000,38140,3,PR,1,100,122813
1735118520.771010,1054488.000,38140,3,PR,1,100,122847
1735118520.811010,1054528.000,38157,2,PR,1,100,122816
1735118520.851010,1054568.000,38157,2,PR,1,100,122809
1735118520.891010,1054608.000,38174,3,PR,1,100,122860
1735118520.931010,1054648.000,38174,3,PR,1,100,122893
1735118520.971010,1054688.000,38174,3,PR,1,100,122914
1735118521.011010,1054728.000,38191,2,PR,1,100,122891
1735118521.051010,1054768.000,38191,2,PR,1,100,122871
1735118521.091010,1054808.000,38207,3,PR,1,100,122841
1735118521.131010,1054848.000,38207,3,PR,1,100,122870
1735118521.171010,1054888.000,38207,3,PR,1,100,122868
1735118521.211010,1054928.000,38225,2,PR,1,100,122894
1735118521.251010,1054968.000,38225,2,PR,1,100,122914
1735118521.291010,1055008.000,38243,3,PR,1,100,122925
1735118521.331010,1055048.000,38243,3,PR,1,100,122935
1735118521.371011,1055088.000,38243,3,PR,1,100,122925
1735118521.411011,1055128.000,38260,2,PR,1,100,122930
1735118521.451011,1055168.000,38260,2,PR,1,100,122947
1735118521.491011,1055208.000,38275,3,PR,1,100,122961
1735118521.531011,1055248.000,38275,3,PR,1,100,122974
1735118521.571011,1055288.000,38275,3,PR,1,100,122996
1735118521.611011,1055328.000,38292,2,PR,1,100,122996
1735118521.651011,1055368.000,38292,2,PR,1,100,123019
1735118521.691011,1055408.000,38308,3,PR,1,100,123009
1735118521.731011,1055448.000,38308,3,PR,1,100,123025
1735118521.771011,1055488.000,38308,3,PR,1,100,123016
1735118521.811011,1055528.000,38325,3,PR,1,100,123003
1735118521.851011,1055568.000,38325,3,PR,1,100,123017
1735118521.891011,1055608.000,38325,3,PR,1,100,123019
1735118521.931011,1055648.000,38342,2,PR,1,100,123012
1735118521.971011,1055688.000,38342,2,PR,1,100,123010
1735118522.011011,1055728.000,38359,3,PR,1,100,123037
1735118522.051012,1055768.000,38359,3,PR,1,100,123028
1735118522.091012,1055808.000,38359,3,PR,1,100,123028
1735118522.131011,1055848.000,38375,2,PR,1,100,123023
1735118522.171012,1055888.000,38375,2,PR,1,100,123039
1735118522.211012,1055928.000,38393,2,PR,1,100,123047
1735118522.251012,1055968.000,38393,2,PR,1,100,123075
1735118522.295345,1056012.333,38409,3,PR,1,100,123090
1735118522.339679,1056056.667,38409,3,PR,1,100,123110
1735118522.384012,1056101.000,38409,3,PR,1,100,123107
1735118522.424012,1056141.000,38431,4,PR,1,100,123100
1735118522.464012,1056181.000,38431,4,PR,1,100,123124
1735118522.504012,1056221.000,38431,4,PR,1,100,123150
1735118522.544012,1056261.000,38431,4,PR,1,100,123149
1735118522.584012,1056301.000,38448,2,PR,1,100,123149
1735118522.624012,1056341.000,38448,2,PR,1,100,123161
1735118522.664346,1056381.333,38465,3,PR,1,100,123186
1735118522.704679,1056421.667,38465,3,PR,1,100,123204
1735118522.745013,1056462.000,38465,3,PR,1,100,123192
1735118522.784513,1056501.500,38481,2,PR,1,100,123198
1735118522.824013,1056541.000,38481,2,PR,1,100,123211
1735118522.864013,1056581.000,38499,3,PR,1,100,123211
1735118522.904013,1056621.000,38499,3,PR,1,100,123211
1735118522.944013,1056661.000,38499,3,PR,1,100,123179
1735118522.984013,1056701.000,38513,2,PR,1,100,123153
1735118523.024013,1056741.000,38513,2,PR,1,100,123181
1735118523.064013,1056781.000,38530,3,PR,1,100,123167
1735118523.104013,1056821.000,38530,3,PR,1,100,123160
1735118523.144013,1056861.000,38530,3,PR,1,100,123158
1735118523.184013,1056901.000,38547,3,PR,1,100,123146
1735118523.224013,1056941.000,38547,3,PR,1,100,123136
1735118523.264013,1056981.000,38547,3,PR,1,100,123149
1735118523.304013,1057021.000,38564,2,PR,1,100,123144
1735118523.344013,1057061.000,38564,2,PR,1,100,123179
1735118523.384013,1057101.000,38579,3,PR,1,100,123205
1735118523.424013,1057141.000,38579,3,PR,1,100,123218
1735118523.464014,1057181.000,38579,3,PR,1,100,123236
1735118523.504014,1057221.000,38598,2,PR,1,100,123242
1735118523.544014,1057261.000,38598,2,PR,1,100,123242
1735118523.584014,1057301.000,38614,3,PR,1,100,123268
1735118523.624014,1057341.000,38614,3,PR,1,100,123284
1735118523.664014,1057381.000,38614,3,PR,1,100,123267
1735118523.704014,1057421.000,38631,2,PR,1,100,123287
1735118523.744014,1057461.000,38631,2,PR,1,100,123298
1735118523.784014,1057501.000,38647,3,PR,1,100,123287
1735118523.824014,1057541.000,38647,3,PR,1,100,123278
1735118523.864014,1057581.000,38647,3,PR,1,100,123274
1735118523.904014,1057621.000,38665,2,PR,1,100,123264
1735118523.944014,1057661.000,38665,2,PR,1,100,123258
1735118523.984014,1057701.000,38681,3,PR,1,100,123262
1735118524.024014,1057741.000,38681,3,PR,1,100,123265
1735118524.064014,1057781.000,38681,3,PR,1,100,123300
1735118524.104014,1057821.000,38698,2,PR,1,100,123300
1735118524.144015,1057861.000,38698,2,PR,1,100,123293
1735118524.184015,1057901.000,38717,3,PR,1,100,123290
1735118524.224015,1057941.000,38717,3,PR,1,100,123287
1735118524.264015,1057981.000,38717,3,PR,1,100,123303
1735118524.304015,1058021.000,38732,3,PR,1,100,123339
1735118524.344015,1058061.000,38732,3,PR,1,100,123332
1735118524.384015,1058101.000,38732,3,PR,1,100,123336
1735118524.424015,1058141.000,38748,2,PR,1,100,123323
1735118524.464015,1058181.000,38748,2,PR,1,100,123328
1735118524.504015,1058221.000,38768,3,PR,1,100,123334
1735118524.544015,1058261.000,38768,3,PR,1,100,123328
1735118524.584015,1058301.000,38768,3,PR,1,100,123352
1735118524.624015,1058341.000,38784,2,PR,1,100,123342
1735118524.664015,1058381.000,38784,2,PR,1,100,123330
1735118524.704015,1058421.000,38799,3,PR,1,100,123366
1735118524.744015,1058461.000,38799,3,PR,1,100,123370
1735118524.784015,1058501.000,38799,3,PR,1,100,123363
1735118524.824016,1058541.000,38815,2,PR,1,100,123352
1735118524.864016,1058581.000,38815,2,PR,1,100,123376
1735118524.904016,1058621.000,38833,3,PR,1,100,123360
1735118524.944016,1058661.000,38833,3,PR,1,100,123355
1735118524.984016,1058701.000,38833,3,PR,1,100,123355
1735118525.024016,1058741.000,38849,2,PR,1,100,123344
1735118525.064016,1058781.000,38849,2,PR,1,100,123367
1735118525.104016,1058821.000,38864,3,PR,1,100,123366
1735118525.144016,1058861.000,38864,3,PR,1,100,123370
1735118525.184016,1058901.000,38864,3,PR,1,100,123401
1735118525.224016,1058941.000,38883,2,PR,1,100,123398
1735118525.264016,1058981.000,38883,2,PR,1,100,123402
1735118525.304016,1059021.000,38900,3,PR,1,100,123392
1735118525.344016,1059061.000,38900,3,PR,1,100,123388
1735118525.384016,1059101.000,38900,3,PR,1,100,123384
1735118525.424016,1059141.000,38916,2,PR,1,100,123368
1735118525.464016,1059181.000,38916,2,PR,1,100,123367
1735118525.504016,1059221.000,38933,3,PR,1,100,123375
1735118525.544017,1059261.000,38933,3,PR,1,100,123343
1735118525.584017,1059301.000,38933,3,PR,1,100,123350
1735118525.624017,1059341.000,38948,3,PR,1,100,123348
1735118525.664017,1059381.000,38948,3,PR,1,100,123359
1735118525.704017,1059421.000,38948,3,PR,1,100,123334
1735118525.744017,1059461.000,38965,2,PR,1,100,123363
1735118525.784017,1059501.000,38965,2,PR,1,100,123371
1735118525.824017,1059541.000,38984,2,PR,1,100,123358
1735118525.864017,1059581.000,38984,2,PR,1,100,123378
1735118525.908350,1059625.333,39001,3,PR,1,100,123391
1735118525.952684,1059669.667,39001,3,PR,1,100,123400
1735118525.997017,1059714.000,39001,3,PR,1,100,123392
1735118526.037017,1059754.000,39015,2,PR,1,100,123387
1735118526.077017,1059794.000,39015,2,PR,1,100,123397
1735118526.117017,1059834.000,39032,3,PR,1,100,123382
1735118526.157017,1059874.000,39032,3,PR,1,100,123409
1735118526.197017,1059914.000,39032,3,PR,1,100,123417
1735118526.237018,1059954.000,39049,2,PR,1,100,123404
1735118526.277018,1059994.000,39049,2,PR,1,100,123426
1735118526.317018,1060034.000,39066,3,PR,1,100,123434
1735118526.357018,1060074.000,39066,3,PR,1,100,123440
1735118526.397018,1060114.000,39066,3,PR,1,100,123459
1735118526.437018,1060154.000,39082,2,PR,1,100,123464
1735118526.477018,1060194.000,39082,2,PR,1,100,123456
1735118526.517018,1060234.000,39100,3,PR,1,100,123457
1735118526.557018,1060274.000,39100,3,PR,1,100,123480
1735118526.597018,1060314.000,39100,3,PR,1,100,123448
1735118526.637018,1060354.000,39116,3,PR,1,100,123415
1735118526.677018,1060394.000,39116,3,PR,1,100,123418
1735118526.717018,1060434.000,39116,3,PR,1,100,123419
1735118526.757018,1060474.000,39133,2,PR,1,100,123449
1735118526.797018,1060514.000,39133,2,PR,1,100,123482
1735118526.837018,1060554.000,39150,3,PR,1,100,123496
1735118526.877018,1060594.000,39150,3,PR,1,100,123482
1735118526.917019,1060634.000,39150,3,PR,1,100,123461
1735118526.957019,1060674.000,39169,2,PR,1,100,123463
1735118526.997019,1060714.000,39169,2,PR,1,100,123447
1735118527.037019,1060754.000,39185,3,PR,1,100,123445
1735118527.077019,1060794.000,39185,3,PR,1,100,123465
1735118527.117019,1060834.000,39185,3,PR,1,100,123462
1735118527.157019,1060874.000,39202,2,PR,1,100,123440
1735118527.197019,1060914.000,39202,2,PR,1,100,123459
1735118527.237019,1060954.000,39217,3,PR,1,100,123470
1735118527.277019,1060994.000,39217,3,PR,1,100,123467
1735118527.317019,1061034.000,39217,3,PR,1,100,123455
1735118527.357019,1061074.000,39234,2,PR,1,100,123470
