LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1735118514.131000,1047848.000,37078,3,GZ,1,100,-0.732
1735118514.171000,1047888.000,37078,3,GZ,1,100,-0.458
1735118514.211000,1047928.000,37093,2,GZ,1,100,-0.244
1735118514.251000,1047968.000,37093,2,GZ,1,100,-0.458
1735118514.291000,1048008.000,37110,3,GZ,1,100,-0.702
1735118514.331000,1048048.000,37110,3,GZ,1,100,-0.732
1735118514.371000,1048088.000,37110,3,GZ,1,100,-0.092
1735118514.411000,1048128.000,37128,3,GZ,1,100,0.366
1735118514.451000,1048168.000,37128,3,GZ,1,100,0.183
1735118514.491000,1048208.000,37128,3,GZ,1,100,-0.275
1735118514.531001,1048248.000,37146,2,GZ,1,100,-0.366
1735118514.571001,1048288.000,37146,2,GZ,1,100,0.427
1735118514.606667,1048323.667,37160,3,GZ,1,100,0.153
1735118514.642334,1048359.333,37160,3,GZ,1,100,-0.244
1735118514.678001,1048395.000,37160,3,GZ,1,100,-0.214
1735118514.718001,1048435.000,37177,2,GZ,1,100,-0.549
1735118514.758001,1048475.000,37177,2,GZ,1,100,-1.068
1735118514.798001,1048515.000,37193,3,GZ,1,100,-0.977
1735118514.838001,1048555.000,37193,3,GZ,1,100,-0.671
