LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1735118526.296018,1060013.000,39053,1,T1,1,100,36.228
1735118526.429018,1060146.000,39086,1,T1,1,100,36.276
1735118526.563018,1060280.000,39104,1,T1,1,100,36.368
1735118526.696018,1060413.000,39120,1,T1,1,100,36.372
1735118526.829018,1060546.000,39154,1,T1,1,100,36.267
1735118526.963019,1060680.000,39173,1,T1,1,100,36.257
1735118527.096019,1060813.000,39189,1,T1,1,100,36.324
1735118527.229019,1060946.000,39221,1,T1,1,100,36.282
1735118527.362019,1061079.000,39238,1,T1,1,100,36.370
1735118527.496019,1061213.000,39256,1,T1,1,100,36.444
1735118527.629019,1061346.000,39279,1,T1,1,100,36.334
1735118527.762020,1061479.000,39295,1,T1,1,100,36.357
1735118527.896020,1061613.000,39327,1,T1,1,100,36.332
1735118528.029020,1061746.000,39344,1,T1,1,100,36.179
1735118528.162020,1061879.000,39362,1,T1,1,100,36.255
1735118528.296021,1062013.000,39394,1,T1,1,100,36.217
1735118528.429021,1062146.000,39411,1,T1,1,100,36.200
1735118528.562021,1062279.000,39428,1,T1,1,100,36.299
1735118528.696021,1062413.000,39459,1,T1,1,100,36.271
1735118528.829021,1062546.000,39476,1,T1,1,100,36.259
1735118528.962022,1062679.000,39493,1,T1,1,100,36.325
1735118529.096022,1062813.000,39510,1,T1,1,100,36.353
1735118529.229022,1062946.000,39542,1,T1,1,100,36.259
1735118529.362022,1063079.000,39558,1,T1,1,100,36.254
1735118529.496022,1063213.000,39575,1,T1,1,100,36.323
1735118529.629023,1063346.000,39607,1,T1,1,100,36.281
1735118529.762023,1063479.000,39623,1,T1,1,100,36.299
1735118529.896023,1063613.000,39641,1,T1,1,100,36.236
1735118530.029023,1063746.000,39674,1,T1,1,100,36.279
1735118530.162023,1063879.000,39690,1,T1,1,100,36.263
1735118530.296023,1064013.000,39708,1,T1,1,100,36.255
1735118530.429024,1064146.000,39739,1,T1,1,100,36.288
1735118530.562024,1064279.000,39756,1,T1,1,100,36.337
1735118530.696024,1064413.000,39773,1,T1,1,100,36.394
1735118530.829024,1064546.000,39805,1,T1,1,100,36.419
1735118530.962024,1064679.000,39823,1,T1,1,100,36.323
1735118531.095025,1064812.000,39840,1,T1,1,100,36.353
1735118531.229025,1064946.000,39856,1,T1,1,100,36.401
1735118531.362025,1065079.000,39888,1,T1,1,100,36.386
1735118531.495025,1065212.000,39905,1,T1,1,100,36.273
1735118531.629025,1065346.000,39922,1,T1,1,100,36.367
