LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1735118516.624004,1050341.000,37476,3,GX,1,100,0.702
1735118516.664504,1050381.500,37492,2,GX,1,100,0.031
1735118516.705004,1050422.000,37492,2,GX,1,100,-0.366
1735118516.744670,1050461.667,37507,3,GX,1,100,-1.312
1735118516.784337,1050501.333,37507,3,GX,1,100,-0.885
1735118516.824004,1050541.000,37507,3,GX,1,100,0.641
1735118516.864004,1050581.000,37524,2,GX,1,100,2.197
1735118516.904004,1050621.000,37524,2,GX,1,100,-0.977
1735118516.939671,1050656.667,37543,3,GX,1,100,-2.045
1735118516.975338,1050692.333,37543,3,GX,1,100,0.916
1735118517.011004,1050728.000,37543,3,GX,1,100,1.373
1735118517.051004,1050768.000,37559,3,GX,1,100,-2.319
1735118517.091004,1050808.000,37559,3,GX,1,100,-4.852
1735118517.131004,1050848.000,37559,3,GX,1,100,-1.160
1735118517.171004,1050888.000,37579,2,GX,1,100,-1.740
1735118517.211004,1050928.000,37579,2,GX,1,100,-4.517
1735118517.251004,1050968.000,37601,5,GX,1,100,-3.174
1735118517.291005,1051008.000,37601,5,GX,1,100,0.519
1735118517.331005,1051048.000,37601,5,GX,1,100,2.991
1735118517.371005,1051088.000,37601,5,GX,1,100,3.265
1735118517.411005,1051128.000,37601,5,GX,1,100,0.946
1735118517.451005,1051168.000,37617,2,GX,1,100,1.465
1735118517.491005,1051208.000,37617,2,GX,1,100,1.404
1735118517.531005,1051248.000,37633,3,GX,1,100,-0.977
1735118517.571005,1051288.000,37633,3,GX,1,100,0.031
1735118517.611005,1051328.000,37633,3,GX,1,100,-1.068
1735118517.651005,1051368.000,37649,2,GX,1,100,-4.181
1735118517.691005,1051408.000,37649,2,GX,1,100,-2.625
1735118517.731005,1051448.000,37666,3,GX,1,100,1.190
1735118517.771005,1051488.000,37666,3,GX,1,100,2.380
1735118517.811005,1051528.000,37666,3,GX,1,100,4.333
1735118517.851005,1051568.000,37683,2,GX,1,100,3.174
1735118517.891006,1051608.000,37683,2,GX,1,100,-1.007
1735118517.931005,1051648.000,37698,3,GX,1,100,-0.214
1735118517.971005,1051688.000,37698,3,GX,1,100,1.038
1735118518.011006,1051728.000,37698,3,GX,1,100,1.007
1735118518.046672,1051763.667,37714,3,GX,1,100,-2.563
1735118518.082339,1051799.333,37714,3,GX,1,100,-1.648
1735118518.118006,1051835.000,37714,3,GX,1,100,-0.732
1735118518.158006,1051875.000,37734,3,GX,1,100,-2.411
1735118518.198006,1051915.000,37734,3,GX,1,100,-0.854
1735118518.238006,1051955.000,37734,3,GX,1,100,0.763
1735118518.278006,1051995.000,37750,2,GX,1,100,0.275
1735118518.318006,1052035.000,37750,2,GX,1,100,0.183
1735118518.358006,1052075.000,37767,3,GX,1,100,1.038
1735118518.398006,1052115.000,37767,3,GX,1,100,-0.092
1735118518.438006,1052155.000,37767,3,GX,1,100,1.129
1735118518.478006,1052195.000,37781,2,GX,1,100,1.740
1735118518.518006,1052235.000,37781,2,GX,1,100,1.190
1735118518.558007,1052275.000,37799,3,GX,1,100,0.427
1735118518.598006,1052315.000,37799,3,GX,1,100,-0.732
1735118518.638006,1052355.000,37799,3,GX,1,100,0.763
1735118518.678007,1052395.000,37815,2,GX,1,100,0.305
1735118518.718007,1052435.000,37815,2,GX,1,100,1.831
1735118518.757673,1052474.667,37832,3,GX,1,100,1.404
1735118518.797340,1052514.333,37832,3,GX,1,100,0.183
1735118518.837007,1052554.000,37832,3,GX,1,100,1.373
1735118518.877007,1052594.000,37847,2,GX,1,100,0.885
1735118518.917007,1052634.000,37847,2,GX,1,100,1.007
1735118518.957007,1052674.000,37864,3,GX,1,100,2.808
1735118518.997007,1052714.000,37864,3,GX,1,100,0.244
1735118519.037007,1052754.000,37864,3,GX,1,100,-0.641
1735118519.077007,1052794.000,37880,2,GX,1,100,0.458
1735118519.117007,1052834.000,37880,2,GX,1,100,-2.533
1735118519.157341,1052874.333,37898,3,GX,1,100,-1.831
1735118519.197674,1052914.667,37898,3,GX,1,100,0.977
1735118519.238007,1052955.000,37898,3,GX,1,100,0.305
1735118519.273341,1052990.333,37912,3,GX,1,100,-1.495
1735118519.308674,1053025.667,37912,3,GX,1,100,-0.488
1735118519.344007,1053061.000,37912,3,GX,1,100,-1.648
1735118519.384008,1053101.000,37929,2,GX,1,100,-1.007
1735118519.424008,1053141.000,37929,2,GX,1,100,1.404
1735118519.464008,1053181.000,37945,3,GX,1,100,-1.221
1735118519.504008,1053221.000,37945,3,GX,1,100,-1.984
1735118519.544008,1053261.000,37945,3,GX,1,100,1.953
1735118519.584008,1053301.000,37963,2,GX,1,100,2.197
1735118519.624008,1053341.000,37963,2,GX,1,100,0.610
1735118519.664008,1053381.000,37978,3,GX,1,100,-0.397
1735118519.704008,1053421.000,37978,3,GX,1,100,-0.549
1735118519.744008,1053461.000,37978,3,GX,1,100,-0.366
1735118519.784008,1053501.000,37996,3,GX,1,100,-2.441
1735118519.824008,1053541.000,37996,3,GX,1,100,-2.563
1735118519.864008,1053581.000,37996,3,GX,1,100,0.183
1735118519.904008,1053621.000,38013,2,GX,1,100,-0.366
1735118519.944008,1053661.000,38013,2,GX,1,100,-0.732
1735118519.984009,1053701.000,38030,3,GX,1,100,1.648
1735118520.024009,1053741.000,38030,3,GX,1,100,1.740
1735118520.064009,1053781.000,38030,3,GX,1,100,-0.916
1735118520.104009,1053821.000,38047,2,GX,1,100,-0.824
1735118520.144009,1053861.000,38047,2,GX,1,100,0.946
1735118520.184009,1053901.000,38064,3,GX,1,100,-2.350
1735118520.224009,1053941.000,38064,3,GX,1,100,-3.540
1735118520.264009,1053981.000,38064,3,GX,1,100,-1.587
1735118520.304009,1054021.000,38082,2,GX,1,100,-2.289
1735118520.344009,1054061.000,38082,2,GX,1,100,-4.333
1735118520.384009,1054101.000,38099,3,GX,1,100,0.214
1735118520.424009,1054141.000,38099,3,GX,1,100,4.028
1735118520.464009,1054181.000,38099,3,GX,1,100,-3.113
1735118520.499676,1054216.667,38116,3,GX,1,100,-2.228
1735118520.535343,1054252.333,38116,3,GX,1,100,1.526
1735118520.571009,1054288.000,38116,3,GX,1,100,-0.671
1735118520.611009,1054328.000,38131,2,GX,1,100,-1.770
1735118520.651010,1054368.000,38131,2,GX,1,100,3.174
1735118520.691343,1054408.333,38149,3,GX,1,100,9.888
1735118520.731676,1054448.667,38149,3,GX,1,100,10.040
1735118520.772010,1054489.000,38149,3,GX,1,100,5.524
1735118520.811510,1054528.500,38166,2,GX,1,100,-3.448
1735118520.851010,1054568.000,38166,2,GX,1,100,-7.050
1735118520.891010,1054608.000,38183,3,GX,1,100,4.028
1735118520.931010,1054648.000,38183,3,GX,1,100,9.186
1735118520.971010,1054688.000,38183,3,GX,1,100,0.366
1735118521.011010,1054728.000,38198,2,GX,1,100,-7.385
1735118521.051010,1054768.000,38198,2,GX,1,100,-3.601
1735118521.091010,1054808.000,38216,3,GX,1,100,3.296
1735118521.131010,1054848.000,38216,3,GX,1,100,-0.671
1735118521.171010,1054888.000,38216,3,GX,1,100,-6.256
1735118521.211010,1054928.000,38234,2,GX,1,100,-0.763
1735118521.251010,1054968.000,38234,2,GX,1,100,1.099
1735118521.291010,1055008.000,38252,3,GX,1,100,-0.916
1735118521.331010,1055048.000,38252,3,GX,1,100,-0.092
1735118521.371011,1055088.000,38252,3,GX,1,100,1.251
1735118521.411011,1055128.000,38267,2,GX,1,100,-0.916
1735118521.451011,1055168.000,38267,2,GX,1,100,-2.228
1735118521.491011,1055208.000,38284,3,GX,1,100,0.610
1735118521.531011,1055248.000,38284,3,GX,1,100,4.761
1735118521.571011,1055288.000,38284,3,GX,1,100,3.937
1735118521.611011,1055328.000,38301,3,GX,1,100,0.763
1735118521.651011,1055368.000,38301,3,GX,1,100,-0.244
1735118521.691011,1055408.000,38301,3,GX,1,100,0.977
1735118521.724011,1055441.000,38317,2,GX,1,100,1.068
1735118521.757011,1055474.000,38317,2,GX,1,100,1.312
1735118521.797011,1055514.000,38332,3,GX,1,100,0.275
1735118521.837011,1055554.000,38332,3,GX,1,100,-1.801
1735118521.877011,1055594.000,38332,3,GX,1,100,-1.465
1735118521.917011,1055634.000,38351,2,GX,1,100,3.296
1735118521.957011,1055674.000,38351,2,GX,1,100,0.854
1735118521.997011,1055714.000,38368,3,GX,1,100,-3.082
1735118522.037011,1055754.000,38368,3,GX,1,100,0.031
1735118522.077012,1055794.000,38368,3,GX,1,100,-0.732
1735118522.117012,1055834.000,38384,2,GX,1,100,-3.479
1735118522.157012,1055874.000,38384,2,GX,1,100,0.702
1735118522.197012,1055914.000,38400,3,GX,1,100,2.319
1735118522.237012,1055954.000,38400,3,GX,1,100,-2.472
1735118522.277012,1055994.000,38400,3,GX,1,100,-0.244
1735118522.317012,1056034.000,38418,3,GX,1,100,4.883
1735118522.357012,1056074.000,38418,3,GX,1,100,2.228
1735118522.397012,1056114.000,38418,3,GX,1,100,-0.702
1735118522.437012,1056154.000,38440,3,GX,1,100,0.153
1735118522.477012,1056194.000,38440,3,GX,1,100,0.153
1735118522.517012,1056234.000,38440,3,GX,1,100,-3.662
1735118522.557012,1056274.000,38457,3,GX,1,100,-1.099
1735118522.597012,1056314.000,38457,3,GX,1,100,1.648
1735118522.637012,1056354.000,38457,3,GX,1,100,-1.068
1735118522.677012,1056394.000,38474,3,GX,1,100,-1.251
1735118522.717012,1056434.000,38474,3,GX,1,100,0.275
1735118522.757013,1056474.000,38474,3,GX,1,100,0.214
1735118522.790513,1056507.500,38490,2,GX,1,100,-0.610
1735118522.824013,1056541.000,38490,2,GX,1,100,-0.732
1735118522.864013,1056581.000,38506,3,GX,1,100,0.763
1735118522.904013,1056621.000,38506,3,GX,1,100,0.427
1735118522.944013,1056661.000,38506,3,GX,1,100,-0.488
1735118522.984013,1056701.000,38522,2,GX,1,100,0.031
1735118523.024013,1056741.000,38522,2,GX,1,100,-0.763
1735118523.064013,1056781.000,38539,3,GX,1,100,-1.038
1735118523.104013,1056821.000,38539,3,GX,1,100,-0.610
1735118523.144013,1056861.000,38539,3,GX,1,100,0.885
1735118523.184013,1056901.000,38556,3,GX,1,100,1.221
1735118523.224013,1056941.000,38556,3,GX,1,100,-0.885
1735118523.264013,1056981.000,38556,3,GX,1,100,2.167
1735118523.304013,1057021.000,38572,2,GX,1,100,2.136
1735118523.344013,1057061.000,38572,2,GX,1,100,2.289
1735118523.384013,1057101.000,38587,3,GX,1,100,1.343
1735118523.424013,1057141.000,38587,3,GX,1,100,-1.038
1735118523.464014,1057181.000,38587,3,GX,1,100,-2.228
1735118523.504014,1057221.000,38607,2,GX,1,100,-0.427
1735118523.544014,1057261.000,38607,2,GX,1,100,0.549
1735118523.584014,1057301.000,38623,3,GX,1,100,-1.312
1735118523.624014,1057341.000,38623,3,GX,1,100,0.977
1735118523.664014,1057381.000,38623,3,GX,1,100,2.106
1735118523.704014,1057421.000,38640,2,GX,1,100,-0.702
1735118523.744014,1057461.000,38640,2,GX,1,100,-0.275
1735118523.784014,1057501.000,38654,3,GX,1,100,1.129
1735118523.824014,1057541.000,38654,3,GX,1,100,2.808
1735118523.864014,1057581.000,38654,3,GX,1,100,4.364
1735118523.904014,1057621.000,38674,2,GX,1,100,4.974
1735118523.944014,1057661.000,38674,2,GX,1,100,1.770
1735118523.984014,1057701.000,38690,3,GX,1,100,-2.075
1735118524.024014,1057741.000,38690,3,GX,1,100,-3.601
1735118524.064014,1057781.000,38690,3,GX,1,100,-3.815
1735118524.099348,1057816.333,38707,3,GX,1,100,-2.228
1735118524.134681,1057851.667,38707,3,GX,1,100,-1.068
1735118524.170015,1057887.000,38707,3,GX,1,100,-0.793
1735118524.210015,1057927.000,38724,2,GX,1,100,-0.824
1735118524.250015,1057967.000,38724,2,GX,1,100,0.488
1735118524.290015,1058007.000,38741,3,GX,1,100,1.923
1735118524.330015,1058047.000,38741,3,GX,1,100,3.387
1735118524.370015,1058087.000,38741,3,GX,1,100,2.289
1735118524.410015,1058127.000,38757,2,GX,1,100,-0.397
1735118524.450015,1058167.000,38757,2,GX,1,100,3.296
1735118524.490015,1058207.000,38777,3,GX,1,100,2.258
1735118524.530015,1058247.000,38777,3,GX,1,100,-2.411
1735118524.570015,1058287.000,38777,3,GX,1,100,-0.671
1735118524.610015,1058327.000,38791,2,GX,1,100,0.854
1735118524.650015,1058367.000,38791,2,GX,1,100,-1.801
1735118524.690015,1058407.000,38808,3,GX,1,100,-2.930
1735118524.730015,1058447.000,38808,3,GX,1,100,0.763
1735118524.770015,1058487.000,38808,3,GX,1,100,0.824
1735118524.810015,1058527.000,38824,3,GX,1,100,-1.221
1735118524.850016,1058567.000,38824,3,GX,1,100,0.153
1735118524.890016,1058607.000,38824,3,GX,1,100,0.916
1735118524.930016,1058647.000,38842,2,GX,1,100,-1.038
1735118524.970016,1058687.000,38842,2,GX,1,100,-0.610
1735118525.010016,1058727.000,38856,3,GX,1,100,2.716
1735118525.050016,1058767.000,38856,3,GX,1,100,0.854
1735118525.090016,1058807.000,38856,3,GX,1,100,-1.678
1735118525.130016,1058847.000,38873,2,GX,1,100,-0.427
1735118525.170016,1058887.000,38873,2,GX,1,100,-0.519
1735118525.205683,1058922.667,38892,3,GX,1,100,1.312
1735118525.241349,1058958.333,38892,3,GX,1,100,1.984
1735118525.277016,1058994.000,38892,3,GX,1,100,0.183
1735118525.317016,1059034.000,38909,3,GX,1,100,-1.404
1735118525.357016,1059074.000,38909,3,GX,1,100,-0.366
1735118525.397016,1059114.000,38909,3,GX,1,100,-2.502
1735118525.437016,1059154.000,38924,2,GX,1,100,-1.038
1735118525.477016,1059194.000,38924,2,GX,1,100,3.143
1735118525.517016,1059234.000,38941,3,GX,1,100,1.587
1735118525.557017,1059274.000,38941,3,GX,1,100,-1.129
1735118525.597017,1059314.000,38941,3,GX,1,100,1.556
1735118525.637017,1059354.000,38957,2,GX,1,100,0.214
1735118525.677017,1059394.000,38957,2,GX,1,100,0.061
1735118525.717017,1059434.000,38974,3,GX,1,100,1.068
1735118525.757017,1059474.000,38974,3,GX,1,100,0.092
1735118525.797017,1059514.000,38974,3,GX,1,100,-0.977
1735118525.837017,1059554.000,38993,2,GX,1,100,0.153
1735118525.877017,1059594.000,38993,2,GX,1,100,-1.312
1735118525.917017,1059634.000,39008,3,GX,1,100,-0.946
1735118525.957017,1059674.000,39008,3,GX,1,100,0.671
1735118525.997017,1059714.000,39008,3,GX,1,100,-0.580
1735118526.037017,1059754.000,39024,2,GX,1,100,-0.763
