LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1734686993.025121,1269458.000,8309,2,PI,1,100,158750
1734686993.065120,1269498.000,8309,2,PI,1,100,158735
1734686993.105119,1269538.000,8326,3,PI,1,100,158732
1734686993.145118,1269578.000,8326,3,PI,1,100,158716
1734686993.185118,1269618.000,8326,3,PI,1,100,158717
1734686993.225117,1269658.000,8342,2,PI,1,100,158702
1734686993.265116,1269698.000,8342,2,PI,1,100,158708
1734686993.305115,1269738.000,8360,3,PI,1,100,158738
1734686993.345114,1269778.000,8360,3,PI,1,100,158756
1734686993.385114,1269818.000,8360,3,PI,1,100,158761
1734686993.425113,1269858.000,8376,2,PI,1,100,158762
1734686993.465112,1269898.000,8376,2,PI,1,100,158780
1734686993.505111,1269938.000,8393,3,PI,1,100,158772
1734686993.545110,1269978.000,8393,3,PI,1,100,158785
1734686993.585110,1270018.000,8393,3,PI,1,100,158801
1734686993.625109,1270058.000,8409,3,PI,1,100,158805
1734686993.665108,1270098.000,8409,3,PI,1,100,158762
1734686993.705107,1270138.000,8409,3,PI,1,100,158719
1734686993.745106,1270178.000,8425,2,PI,1,100,158687
1734686993.785106,1270218.000,8425,2,PI,1,100,158655
1734686993.825105,1270258.000,8441,3,PI,1,100,158672
1734686993.865104,1270298.000,8441,3,PI,1,100,158690
1734686993.905103,1270338.000,8441,3,PI,1,100,158697
1734686993.945102,1270378.000,8458,2,PI,1,100,158693
1734686993.985102,1270418.000,8458,2,PI,1,100,158702
1734686994.025101,1270458.000,8475,3,PI,1,100,158683
1734686994.065100,1270498.000,8475,3,PI,1,100,158667
1734686994.105099,1270538.000,8475,3,PI,1,100,158680
1734686994.145098,1270578.000,8490,2,PI,1,100,158680
1734686994.185098,1270618.000,8490,2,PI,1,100,158690
1734686994.225097,1270658.000,8508,3,PI,1,100,158681
1734686994.265096,1270698.000,8508,3,PI,1,100,158710
1734686994.305095,1270738.000,8508,3,PI,1,100,158713
1734686994.345095,1270778.000,8526,2,PI,1,100,158715
1734686994.385094,1270818.000,8526,2,PI,1,100,158696
1734686994.425093,1270858.000,8542,3,PI,1,100,158655
1734686994.465092,1270898.000,8542,3,PI,1,100,158574
1734686994.505091,1270938.000,8542,3,PI,1,100,158577
1734686994.545091,1270978.000,8557,2,PI,1,100,158573
1734686994.585090,1271018.000,8557,2,PI,1,100,158559
1734686994.625089,1271058.000,8573,3,PI,1,100,158568
1734686994.665088,1271098.000,8573,3,PI,1,100,158581
1734686994.705087,1271138.000,8573,3,PI,1,100,158564
1734686994.745087,1271178.000,8591,2,PI,1,100,158584
1734686994.785086,1271218.000,8591,2,PI,1,100,158570
1734686994.825085,1271258.000,8607,3,PI,1,100,158558
1734686994.865084,1271298.000,8607,3,PI,1,100,158579
1734686994.905083,1271338.000,8607,3,PI,1,100,158602
1734686994.945083,1271378.000,8631,4,PI,1,100,158599
1734686994.985082,1271418.000,8631,4,PI,1,100,158622
1734686995.025081,1271458.000,8631,4,PI,1,100,158617
1734686995.065080,1271498.000,8631,4,PI,1,100,158640
1734686995.105079,1271538.000,8649,2,PI,1,100,158645
1734686995.145079,1271578.000,8649,2,PI,1,100,158639
1734686995.185078,1271618.000,8664,3,PI,1,100,158605
1734686995.225077,1271658.000,8664,3,PI,1,100,158538
1734686995.265076,1271698.000,8664,3,PI,1,100,158477
1734686995.305076,1271738.000,8680,2,PI,1,100,158484
1734686995.345075,1271778.000,8680,2,PI,1,100,158469
1734686995.385074,1271818.000,8698,3,PI,1,100,158469
1734686995.425073,1271858.000,8698,3,PI,1,100,158506
1734686995.465072,1271898.000,8698,3,PI,1,100,158492
1734686995.505072,1271938.000,8714,3,PI,1,100,158448
1734686995.545071,1271978.000,8714,3,PI,1,100,158439
1734686995.585070,1272018.000,8714,3,PI,1,100,158466
1734686995.625069,1272058.000,8729,2,PI,1,100,158482
1734686995.665068,1272098.000,8729,2,PI,1,100,158478
1734686995.705068,1272138.000,8748,3,PI,1,100,158488
1734686995.745067,1272178.000,8748,3,PI,1,100,158486
1734686995.785066,1272218.000,8748,3,PI,1,100,158489
1734686995.825065,1272258.000,8765,2,PI,1,100,158517
1734686995.865064,1272298.000,8765,2,PI,1,100,158507
1734686995.905064,1272338.000,8781,3,PI,1,100,158522
1734686995.945063,1272378.000,8781,3,PI,1,100,158478
1734686995.985062,1272418.000,8781,3,PI,1,100,158393
1734686996.025061,1272458.000,8798,2,PI,1,100,158330
1734686996.065060,1272498.000,8798,2,PI,1,100,158321
1734686996.105060,1272538.000,8813,3,PI,1,100,158313
1734686996.145059,1272578.000,8813,3,PI,1,100,158320
1734686996.185058,1272618.000,8813,3,PI,1,100,158282
1734686996.231557,1272664.500,8830,2,PI,1,100,158302
1734686996.278056,1272711.000,8830,2,PI,1,100,158282
1734686996.318055,1272751.000,8847,3,PI,1,100,158245
1734686996.358055,1272791.000,8847,3,PI,1,100,158256
1734686996.398054,1272831.000,8847,3,PI,1,100,158266
1734686996.438053,1272871.000,8864,2,PI,1,100,158268
1734686996.478052,1272911.000,8864,2,PI,1,100,158286
1734686996.518051,1272951.000,8880,3,PI,1,100,158287
1734686996.558051,1272991.000,8880,3,PI,1,100,158289
1734686996.598050,1273031.000,8880,3,PI,1,100,158308
1734686996.638049,1273071.000,8897,2,PI,1,100,158306
1734686996.678048,1273111.000,8897,2,PI,1,100,158306
1734686996.718047,1273151.000,8914,3,PI,1,100,158301
1734686996.758047,1273191.000,8914,3,PI,1,100,158313
1734686996.798046,1273231.000,8914,3,PI,1,100,158323
1734686996.838045,1273271.000,8931,2,PI,1,100,158335
1734686996.878044,1273311.000,8931,2,PI,1,100,158258
1734686996.918044,1273351.000,8945,3,PI,1,100,158161
1734686996.958043,1273391.000,8945,3,PI,1,100,158121
1734686996.998042,1273431.000,8945,3,PI,1,100,158105
1734686997.038041,1273471.000,8963,2,PI,1,100,158127
1734686997.078040,1273511.000,8963,2,PI,1,100,158138
1734686997.118040,1273551.000,8979,3,PI,1,100,158103
1734686997.158039,1273591.000,8979,3,PI,1,100,158118
1734686997.198038,1273631.000,8979,3,PI,1,100,158097
1734686997.238037,1273671.000,8996,2,PI,1,100,158082
1734686997.278036,1273711.000,8996,2,PI,1,100,158068
1734686997.318036,1273751.000,9011,3,PI,1,100,158114
1734686997.358035,1273791.000,9011,3,PI,1,100,158117
1734686997.398034,1273831.000,9011,3,PI,1,100,158126
1734686997.438033,1273871.000,9030,3,PI,1,100,158125
1734686997.478032,1273911.000,9030,3,PI,1,100,158136
1734686997.518032,1273951.000,9030,3,PI,1,100,158129
1734686997.558031,1273991.000,9046,2,PI,1,100,158166
1734686997.598030,1274031.000,9046,2,PI,1,100,158148
1734686997.638029,1274071.000,9063,3,PI,1,100,158160
1734686997.678028,1274111.000,9063,3,PI,1,100,158093
1734686997.718028,1274151.000,9063,3,PI,1,100,158049
1734686997.758027,1274191.000,9078,2,PI,1,100,157971
1734686997.798026,1274231.000,9078,2,PI,1,100,157956
1734686997.838025,1274271.000,9095,3,PI,1,100,157964
1734686997.878025,1274311.000,9095,3,PI,1,100,157964
1734686997.918024,1274351.000,9095,3,PI,1,100,157964
1734686997.958023,1274391.000,9111,2,PI,1,100,157981
1734686997.998022,1274431.000,9111,2,PI,1,100,157954
1734686998.038021,1274471.000,9129,3,PI,1,100,157940
1734686998.078021,1274511.000,9129,3,PI,1,100,157933
1734686998.118020,1274551.000,9129,3,PI,1,100,157952
1734686998.158019,1274591.000,9144,2,PI,1,100,157964
1734686998.198018,1274631.000,9144,2,PI,1,100,157969
1734686998.238017,1274671.000,9162,3,PI,1,100,157986
1734686998.278017,1274711.000,9162,3,PI,1,100,158018
1734686998.318016,1274751.000,9162,3,PI,1,100,158014
1734686998.358015,1274791.000,9179,2,PI,1,100,158016
1734686998.398014,1274831.000,9179,2,PI,1,100,158024
1734686998.438013,1274871.000,9196,3,PI,1,100,158044
1734686998.478013,1274911.000,9196,3,PI,1,100,158047
1734686998.518012,1274951.000,9196,3,PI,1,100,158046
1734686998.558011,1274991.000,9212,3,PI,1,100,157967
1734686998.598010,1275031.000,9212,3,PI,1,100,157880
1734686998.638009,1275071.000,9212,3,PI,1,100,157854
1734686998.678009,1275111.000,9228,2,PI,1,100,157861
1734686998.718008,1275151.000,9228,2,PI,1,100,157846
1734686998.758007,1275191.000,9244,3,PI,1,100,157861
1734686998.798006,1275231.000,9244,3,PI,1,100,157856
1734686998.838005,1275271.000,9244,3,PI,1,100,157850
1734686998.878005,1275311.000,9261,2,PI,1,100,157826
1734686998.918004,1275351.000,9261,2,PI,1,100,157835
1734686998.958003,1275391.000,9277,3,PI,1,100,157845
1734686998.998002,1275431.000,9277,3,PI,1,100,157841
1734686999.038002,1275471.000,9277,3,PI,1,100,157860
1734686999.078001,1275511.000,9295,2,PI,1,100,157879
1734686999.118000,1275551.000,9295,2,PI,1,100,157883
1734686999.157999,1275591.000,9311,3,PI,1,100,157919
1734686999.197998,1275631.000,9311,3,PI,1,100,157920
1734686999.237998,1275671.000,9311,3,PI,1,100,157928
1734686999.277997,1275711.000,9328,2,PI,1,100,157950
1734686999.317996,1275751.000,9328,2,PI,1,100,157931
1734686999.357995,1275791.000,9345,3,PI,1,100,157856
1734686999.397994,1275831.000,9345,3,PI,1,100,157784
1734686999.437994,1275871.000,9345,3,PI,1,100,157775
1734686999.477993,1275911.000,9360,2,PI,1,100,157773
1734686999.517992,1275951.000,9360,2,PI,1,100,157785
1734686999.557991,1275991.000,9376,3,PI,1,100,157797
1734686999.597990,1276031.000,9376,3,PI,1,100,157805
1734686999.637990,1276071.000,9376,3,PI,1,100,157785
1734686999.677989,1276111.000,9394,2,PI,1,100,157779
1734686999.717988,1276151.000,9394,2,PI,1,100,157791
1734686999.757987,1276191.000,9412,3,PI,1,100,157815
1734686999.797986,1276231.000,9412,3,PI,1,100,157854
1734686999.837986,1276271.000,9412,3,PI,1,100,157859
1734686999.877985,1276311.000,9427,2,PI,1,100,157871
1734686999.917984,1276351.000,9427,2,PI,1,100,157852
1734686999.962317,1276395.333,9443,3,PI,1,100,157901
1734687000.006649,1276439.667,9443,3,PI,1,100,157901
1734687000.050981,1276484.000,9443,3,PI,1,100,157881
1734687000.090981,1276524.000,9470,2,PI,1,100,157925
1734687000.130980,1276564.000,9470,2,PI,1,100,157930
1734687000.170979,1276604.000,9486,3,PI,1,100,157957
1734687000.210978,1276644.000,9486,3,PI,1,100,157944
1734687000.250977,1276684.000,9486,3,PI,1,100,157856
1734687000.290977,1276724.000,9502,2,PI,1,100,157781
1734687000.330976,1276764.000,9502,2,PI,1,100,157746
1734687000.370975,1276804.000,9518,3,PI,1,100,157749
1734687000.410974,1276844.000,9518,3,PI,1,100,157749
1734687000.450974,1276884.000,9518,3,PI,1,100,157763
1734687000.490973,1276924.000,9535,2,PI,1,100,157757
1734687000.530972,1276964.000,9535,2,PI,1,100,157760
1734687000.570971,1277004.000,9551,3,PI,1,100,157765
1734687000.610970,1277044.000,9551,3,PI,1,100,157732
1734687000.650970,1277084.000,9551,3,PI,1,100,157769
1734687000.690969,1277124.000,9569,2,PI,1,100,157788
1734687000.730968,1277164.000,9569,2,PI,1,100,157794
1734687000.770967,1277204.000,9585,3,PI,1,100,157805
1734687000.810966,1277244.000,9585,3,PI,1,100,157848
1734687000.850965,1277284.000,9585,3,PI,1,100,157856
1734687000.890965,1277324.000,9602,2,PI,1,100,157879
1734687000.930964,1277364.000,9602,2,PI,1,100,157908
1734687000.970963,1277404.000,9619,3,PI,1,100,157913
1734687001.010962,1277444.000,9619,3,PI,1,100,157927
1734687001.050961,1277484.000,9619,3,PI,1,100,157953
1734687001.090961,1277524.000,9636,3,PI,1,100,157957
1734687001.130960,1277564.000,9636,3,PI,1,100,157955
1734687001.170959,1277604.000,9636,3,PI,1,100,157910
1734687001.210958,1277644.000,9650,2,PI,1,100,157825
1734687001.250957,1277684.000,9650,2,PI,1,100,157756
1734687001.290957,1277724.000,9667,3,PI,1,100,157725
1734687001.330956,1277764.000,9667,3,PI,1,100,157748
1734687001.370955,1277804.000,9667,3,PI,1,100,157760
1734687001.410954,1277844.000,9684,2,PI,1,100,157754
1734687001.450953,1277884.000,9684,2,PI,1,100,157793
1734687001.490953,1277924.000,9701,3,PI,1,100,157774
1734687001.530952,1277964.000,9701,3,PI,1,100,157743
1734687001.570951,1278004.000,9701,3,PI,1,100,157773
1734687001.610950,1278044.000,9718,3,PI,1,100,157771
1734687001.650949,1278084.000,9718,3,PI,1,100,157800
1734687001.690949,1278124.000,9718,3,PI,1,100,157823
1734687001.730948,1278164.000,9735,2,PI,1,100,157823
1734687001.770947,1278204.000,9735,2,PI,1,100,157817
1734687001.810946,1278244.000,9751,3,PI,1,100,157836
1734687001.850946,1278284.000,9751,3,PI,1,100,157880
1734687001.890945,1278324.000,9751,3,PI,1,100,157912
1734687001.930944,1278364.000,9768,2,PI,1,100,157910
1734687001.970943,1278404.000,9768,2,PI,1,100,157953
1734687002.010942,1278444.000,9784,3,PI,1,100,157994
1734687002.050942,1278484.000,9784,3,PI,1,100,157956
1734687002.090941,1278524.000,9784,3,PI,1,100,157894
1734687002.130940,1278564.000,9800,2,PI,1,100,157841
1734687002.170939,1278604.000,9800,2,PI,1,100,157814
1734687002.210938,1278644.000,9816,3,PI,1,100,157835
1734687002.250938,1278684.000,9816,3,PI,1,100,157849
1734687002.290937,1278724.000,9816,3,PI,1,100,157867
1734687002.330936,1278764.000,9834,2,PI,1,100,157884
1734687002.370935,1278804.000,9834,2,PI,1,100,157875
1734687002.410934,1278844.000,9852,3,PI,1,100,157881
1734687002.450934,1278884.000,9852,3,PI,1,100,157866
1734687002.490933,1278924.000,9852,3,PI,1,100,157892
1734687002.530932,1278964.000,9867,2,PI,1,100,157915
1734687002.570931,1279004.000,9867,2,PI,1,100,157940
1734687002.610930,1279044.000,9883,3,PI,1,100,157940
1734687002.650930,1279084.000,9883,3,PI,1,100,157976
1734687002.690929,1279124.000,9883,3,PI,1,100,157957
1734687002.730928,1279164.000,9901,2,PI,1,100,157966
1734687002.770927,1279204.000,9901,2,PI,1,100,157993
1734687002.810926,1279244.000,9917,3,PI,1,100,158003
1734687002.850926,1279284.000,9917,3,PI,1,100,157930
1734687002.890925,1279324.000,9917,3,PI,1,100,157876
1734687002.930924,1279364.000,9932,3,PI,1,100,157847
1734687002.970923,1279404.000,9932,3,PI,1,100,157847
1734687003.010923,1279444.000,9932,3,PI,1,100,157876
1734687003.050922,1279484.000,9949,2,PI,1,100,157905
1734687003.090921,1279524.000,9949,2,PI,1,100,157897
1734687003.130920,1279564.000,9968,3,PI,1,100,157912
1734687003.170919,1279604.000,9968,3,PI,1,100,157906
1734687003.210919,1279644.000,9968,3,PI,1,100,157905
1734687003.250918,1279684.000,9984,2,PI,1,100,157948
1734687003.290917,1279724.000,9984,2,PI,1,100,157953
1734687003.330916,1279764.000,10000,3,PI,1,100,157974
1734687003.370915,1279804.000,10000,3,PI,1,100,158004
1734687003.410915,1279844.000,10000,3,PI,1,100,158007
1734687003.450914,1279884.000,10016,2,PI,1,100,158031
1734687003.490913,1279924.000,10016,2,PI,1,100,158023
1734687003.530912,1279964.000,10033,3,PI,1,100,158030
1734687003.570911,1280004.000,10033,3,PI,1,100,158088
1734687003.610911,1280044.000,10033,3,PI,1,100,158020
1734687003.650910,1280084.000,10049,2,PI,1,100,157909
1734687003.690909,1280124.000,10049,2,PI,1,100,157910
1734687003.735242,1280168.333,10066,3,PI,1,100,157922
