LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1734687110.343792,1386779.000,27745,2,RD,1,100,TL
1734687112.896742,1389332.000,27745,2,RD,1,100,TU
1734687115.469691,1391905.000,28584,2,RD,1,100,TL
1734687118.042639,1394478.000,28584,2,RD,1,100,TU
1734687120.620588,1397056.000,29420,2,RD,1,100,TL
1734687123.198537,1399634.000,29420,2,RD,1,100,TU
1734687125.762486,1402198.000,30260,2,RD,1,100,TL
1734687128.326435,1404762.000,30260,2,RD,1,100,TU
1734687130.882385,1407318.000,31081,2,RD,1,100,TL
1734687133.438334,1409874.000,31081,2,RD,1,100,TU
1734687136.005283,1412441.000,31919,2,RD,1,100,TL
1734687138.572232,1415008.000,31919,2,RD,1,100,TU
1734687141.138181,1417574.000,32754,2,RD,1,100,TL
1734687143.704130,1420140.000,32754,2,RD,1,100,TU
1734687146.266579,1422702.500,33592,2,RD,1,100,TL
1734687148.829028,1425265.000,33592,2,RD,1,100,TU
1734687151.392977,1427829.000,34429,2,RD,1,100,TL
1734687153.956927,1430393.000,34429,2,RD,1,100,TU
1734687156.511876,1432948.000,35250,2,RD,1,100,TL
1734687159.066825,1435503.000,35250,2,RD,1,100,TU
1734687161.638774,1438075.000,36087,2,RD,1,100,TL
1734687164.210723,1440647.000,36087,2,RD,1,100,TU
1734687166.776172,1443212.500,36924,2,RD,1,100,TL
1734687169.341621,1445778.000,36924,2,RD,1,100,TU
1734687171.904070,1448340.500,37760,2,RD,1,100,TL
1734687174.466519,1450903.000,37760,2,RD,1,100,TU
1734687177.032469,1453469.000,38595,2,RD,1,100,TL
1734687179.598418,1456035.000,38595,2,RD,1,100,TU
1734687182.163367,1458600.000,39432,2,RD,1,100,TL
1734687184.728316,1461165.000,39432,2,RD,1,100,TU
1734687187.279765,1463716.500,40254,2,RD,1,100,TL
1734687189.831214,1466268.000,40254,2,RD,1,100,TU
1734687192.398664,1468835.500,41093,2,RD,1,100,TL
1734687194.966113,1471403.000,41093,2,RD,1,100,TU
1734687197.534562,1473971.500,41929,2,RD,1,100,TL
1734687200.103011,1476540.000,41929,2,RD,1,100,TU
1734687202.669960,1479107.000,42768,2,RD,1,100,TL
1734687205.236909,1481674.000,42768,2,RD,1,100,TU
1734687207.802358,1484239.500,43607,2,RD,1,100,TL
1734687210.367807,1486805.000,43607,2,RD,1,100,TU
1734687212.927256,1489364.500,44443,2,RD,1,100,TL
1734687215.486705,1491924.000,44443,2,RD,1,100,TU
1734687218.052154,1494489.500,45280,2,RD,1,100,TL
1734687220.617604,1497055.000,45280,2,RD,1,100,TU
1734687223.171553,1499609.000,46103,2,RD,1,100,TL
1734687225.725502,1502163.000,46103,2,RD,1,100,TU
1734687228.279451,1504717.000,46926,2,RD,1,100,TL
1734687230.833401,1507271.000,46926,2,RD,1,100,TU
1734687233.390850,1509828.500,47749,2,RD,1,100,TL
1734687235.948299,1512386.000,47749,2,RD,1,100,TU
1734687238.502748,1514940.500,48525,2,RD,1,100,TL
1734687241.057198,1517495.000,48525,2,RD,1,100,TU
1734687243.617647,1520055.500,49364,2,RD,1,100,TL
1734687246.178096,1522616.000,49364,2,RD,1,100,TU
1734687248.740545,1525178.500,50199,2,RD,1,100,TL
1734687251.302994,1527741.000,50199,2,RD,1,100,TU
1734687253.869443,1530307.500,51033,2,RD,1,100,TL
1734687256.435893,1532874.000,51033,2,RD,1,100,TU
1734687258.990342,1535428.500,51854,2,RD,1,100,TL
1734687261.544791,1537983.000,51854,2,RD,1,100,TU
1734687264.103740,1540542.000,52691,2,RD,1,100,TL
1734687266.662689,1543101.000,52691,2,RD,1,100,TU
1734687269.219139,1545657.500,53525,2,RD,1,100,TL
1734687271.775588,1548214.000,53525,2,RD,1,100,TU
1734687274.343537,1550782.000,54360,2,RD,1,100,TL
1734687276.911486,1553350.000,54360,2,RD,1,100,TU
1734687279.474935,1555913.500,55198,2,RD,1,100,TL
1734687282.038384,1558477.000,55198,2,RD,1,100,TU
1734687284.609833,1561048.500,56034,2,RD,1,100,TL
1734687287.181282,1563620.000,56034,2,RD,1,100,TU
