LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1734687011.321758,1287755.000,11314,1,T1,1,100,37.185
1734687011.454755,1287888.000,11331,1,T1,1,100,37.222
1734687011.587752,1288021.000,11347,1,T1,1,100,37.238
1734687011.721750,1288155.000,11379,1,T1,1,100,37.316
1734687011.854747,1288288.000,11396,1,T1,1,100,37.385
1734687011.987744,1288421.000,11414,1,T1,1,100,37.415
1734687012.121742,1288555.000,11432,1,T1,1,100,37.321
1734687012.254739,1288688.000,11463,1,T1,1,100,37.316
1734687012.387737,1288821.000,11480,1,T1,1,100,37.350
1734687012.521734,1288955.000,11497,1,T1,1,100,37.258
1734687012.654731,1289088.000,11531,1,T1,1,100,37.218
1734687012.787729,1289221.000,11547,1,T1,1,100,37.307
1734687012.921726,1289355.000,11564,1,T1,1,100,37.239
1734687013.054723,1289488.000,11596,1,T1,1,100,37.245
1734687013.187721,1289621.000,11612,1,T1,1,100,37.283
1734687013.321718,1289755.000,11629,1,T1,1,100,37.229
1734687013.454715,1289888.000,11663,1,T1,1,100,37.241
1734687013.587713,1290021.000,11679,1,T1,1,100,37.352
1734687013.721710,1290155.000,11697,1,T1,1,100,37.365
1734687013.854707,1290288.000,11728,1,T1,1,100,37.300
1734687013.987705,1290421.000,11744,1,T1,1,100,37.236
1734687014.121702,1290555.000,11762,1,T1,1,100,37.209
1734687014.254699,1290688.000,11778,1,T1,1,100,37.268
1734687014.387697,1290821.000,11812,1,T1,1,100,37.258
1734687014.521694,1290955.000,11829,1,T1,1,100,37.253
1734687014.654691,1291088.000,11845,1,T1,1,100,37.287
1734687014.787689,1291221.000,11877,1,T1,1,100,37.337
1734687014.921686,1291355.000,11894,1,T1,1,100,37.359
1734687015.054683,1291488.000,11911,1,T1,1,100,37.297
1734687015.187681,1291621.000,11946,1,T1,1,100,37.341
1734687015.320678,1291754.000,11963,1,T1,1,100,37.254
1734687015.454676,1291888.000,11984,1,T1,1,100,37.252
1734687015.587673,1292021.000,12000,1,T1,1,100,37.251
1734687015.720670,1292154.000,12018,1,T1,1,100,37.286
1734687015.854668,1292288.000,12034,1,T1,1,100,37.265
1734687015.987665,1292421.000,12068,1,T1,1,100,37.257
1734687016.120662,1292554.000,12085,1,T1,1,100,37.253
1734687016.254660,1292688.000,12101,1,T1,1,100,37.145
1734687016.387657,1292821.000,12133,1,T1,1,100,37.205
1734687016.520654,1292954.000,12150,1,T1,1,100,37.301
1734687016.654652,1293088.000,12168,1,T1,1,100,37.343
1734687016.787649,1293221.000,12186,1,T1,1,100,37.290
1734687016.920646,1293354.000,12217,1,T1,1,100,37.267
1734687017.054644,1293488.000,12234,1,T1,1,100,37.151
1734687017.187641,1293621.000,12251,1,T1,1,100,37.172
1734687017.320639,1293754.000,12267,1,T1,1,100,37.252
1734687017.454636,1293888.000,12301,1,T1,1,100,37.215
1734687017.587633,1294021.000,12318,1,T1,1,100,37.306
1734687017.720631,1294154.000,12335,1,T1,1,100,37.416
1734687017.854628,1294288.000,12366,1,T1,1,100,37.180
1734687017.987625,1294421.000,12383,1,T1,1,100,37.220
1734687018.120623,1294554.000,12400,1,T1,1,100,37.272
1734687018.253620,1294687.000,12433,1,T1,1,100,37.224
1734687018.387617,1294821.000,12451,1,T1,1,100,37.310
1734687018.520615,1294954.000,12467,1,T1,1,100,37.347
1734687018.653612,1295087.000,12499,1,T1,1,100,37.292
1734687018.787609,1295221.000,12516,1,T1,1,100,37.233
1734687018.920607,1295354.000,12532,1,T1,1,100,37.207
1734687019.053604,1295487.000,12566,1,T1,1,100,37.267
1734687019.187602,1295621.000,12583,1,T1,1,100,37.222
1734687019.320599,1295754.000,12599,1,T1,1,100,37.202
1734687019.453596,1295887.000,12617,1,T1,1,100,37.229
1734687019.587594,1296021.000,12648,1,T1,1,100,37.206
1734687019.720591,1296154.000,12665,1,T1,1,100,37.124
1734687019.853588,1296287.000,12682,1,T1,1,100,37.160
1734687019.987586,1296421.000,12714,1,T1,1,100,37.140
1734687020.120583,1296554.000,12734,1,T1,1,100,37.167
1734687020.253580,1296687.000,12751,1,T1,1,100,37.285
1734687020.387578,1296821.000,12783,1,T1,1,100,37.301
1734687020.520575,1296954.000,12805,2,T1,1,100,37.236
1734687020.653572,1297087.000,12805,2,T1,1,100,37.173
1734687020.787570,1297221.000,12837,1,T1,1,100,37.181
1734687020.920567,1297354.000,12855,1,T1,1,100,37.256
1734687021.053565,1297487.000,12873,1,T1,1,100,37.323
1734687021.187562,1297621.000,12904,1,T1,1,100,37.246
1734687021.320559,1297754.000,12920,1,T1,1,100,37.319
1734687021.453557,1297887.000,12938,1,T1,1,100,37.386
1734687021.586554,1298020.000,12956,1,T1,1,100,37.309
1734687021.720551,1298154.000,12988,1,T1,1,100,37.276
1734687021.853549,1298287.000,13005,1,T1,1,100,37.261
1734687021.986546,1298420.000,13021,1,T1,1,100,37.290
1734687022.120543,1298554.000,13053,1,T1,1,100,37.267
1734687022.253541,1298687.000,13070,1,T1,1,100,37.293
1734687022.386538,1298820.000,13089,1,T1,1,100,37.162
1734687022.520535,1298954.000,13120,1,T1,1,100,37.212
1734687022.653533,1299087.000,13137,1,T1,1,100,37.340
1734687022.786530,1299220.000,13154,1,T1,1,100,37.324
1734687022.920527,1299354.000,13185,1,T1,1,100,37.353
1734687023.053525,1299487.000,13203,1,T1,1,100,37.224
1734687023.186522,1299620.000,13221,1,T1,1,100,37.239
1734687023.320519,1299754.000,13253,1,T1,1,100,37.210
1734687023.453517,1299887.000,13270,1,T1,1,100,37.162
1734687023.586514,1300020.000,13286,1,T1,1,100,37.212
1734687023.720511,1300154.000,13318,1,T1,1,100,37.198
1734687023.853509,1300287.000,13335,1,T1,1,100,37.263
1734687023.986506,1300420.000,13353,1,T1,1,100,37.327
1734687024.120504,1300554.000,13371,1,T1,1,100,37.389
1734687024.253501,1300687.000,13402,1,T1,1,100,37.381
1734687024.386498,1300820.000,13419,1,T1,1,100,37.307
1734687024.520496,1300954.000,13436,1,T1,1,100,37.310
1734687024.653493,1301087.000,13470,1,T1,1,100,37.347
1734687024.786490,1301220.000,13486,1,T1,1,100,37.434
1734687024.919488,1301353.000,13503,1,T1,1,100,37.330
1734687025.053485,1301487.000,13537,1,T1,1,100,37.391
1734687025.186482,1301620.000,13553,1,T1,1,100,37.382
1734687025.319480,1301753.000,13570,1,T1,1,100,37.307
1734687025.453477,1301887.000,13604,1,T1,1,100,37.381
1734687025.586474,1302020.000,13620,1,T1,1,100,37.413
1734687025.719472,1302153.000,13643,1,T1,1,100,37.321
1734687025.853469,1302287.000,13659,1,T1,1,100,37.316
1734687025.986467,1302420.000,13676,1,T1,1,100,37.279
1734687026.119464,1302553.000,13708,1,T1,1,100,37.227
1734687026.253461,1302687.000,13726,1,T1,1,100,37.311
1734687026.386459,1302820.000,13744,1,T1,1,100,37.383
1734687026.519456,1302953.000,13775,1,T1,1,100,37.378
1734687026.653453,1303087.000,13791,1,T1,1,100,37.235
1734687026.786451,1303220.000,13809,1,T1,1,100,37.350
1734687026.919448,1303353.000,13840,1,T1,1,100,37.329
1734687027.053445,1303487.000,13859,1,T1,1,100,37.249
1734687027.186443,1303620.000,13876,1,T1,1,100,37.214
1734687027.319440,1303753.000,13892,1,T1,1,100,37.270
1734687027.453437,1303887.000,13924,1,T1,1,100,37.365
1734687027.586435,1304020.000,13941,1,T1,1,100,37.300
1734687027.719432,1304153.000,13958,1,T1,1,100,37.378
1734687027.852430,1304286.000,13989,1,T1,1,100,37.270
1734687027.986427,1304420.000,14006,1,T1,1,100,37.223
1734687028.119424,1304553.000,14025,1,T1,1,100,37.238
1734687028.252422,1304686.000,14056,1,T1,1,100,37.280
1734687028.386419,1304820.000,14074,1,T1,1,100,37.370
1734687028.519416,1304953.000,14090,1,T1,1,100,37.408
1734687028.652414,1305086.000,14122,1,T1,1,100,37.318
1734687028.786411,1305220.000,14139,1,T1,1,100,37.386
1734687028.919408,1305353.000,14157,1,T1,1,100,37.273
1734687029.052406,1305486.000,14174,1,T1,1,100,37.225
1734687029.186403,1305620.000,14206,1,T1,1,100,37.239
1734687029.319400,1305753.000,14222,1,T1,1,100,37.281
1734687029.452398,1305886.000,14240,1,T1,1,100,37.299
1734687029.586395,1306020.000,14273,1,T1,1,100,37.342
1734687029.719393,1306153.000,14290,1,T1,1,100,37.219
1734687029.852390,1306286.000,14307,1,T1,1,100,37.201
1734687029.986387,1306420.000,14339,1,T1,1,100,37.300
1734687030.119385,1306553.000,14357,1,T1,1,100,37.236
1734687030.252382,1306686.000,14374,1,T1,1,100,37.315
1734687030.386379,1306820.000,14406,1,T1,1,100,37.172
1734687030.519377,1306953.000,14424,1,T1,1,100,37.181
1734687030.652374,1307086.000,14441,1,T1,1,100,37.291
1734687030.786371,1307220.000,14480,1,T1,1,100,37.161
1734687030.919369,1307353.000,14496,1,T1,1,100,37.212
1734687031.052366,1307486.000,14514,1,T1,1,100,37.233
1734687031.186363,1307620.000,14545,1,T1,1,100,37.207
1734687031.319361,1307753.000,14563,1,T1,1,100,37.302
1734687031.452358,1307886.000,14581,1,T1,1,100,37.379
1734687031.585356,1308019.000,14597,1,T1,1,100,37.270
1734687031.719353,1308153.000,14629,1,T1,1,100,37.152
1734687031.852350,1308286.000,14646,1,T1,1,100,37.208
1734687031.986347,1308420.000,14662,1,T1,1,100,37.125
1734687032.119345,1308553.000,14694,1,T1,1,100,37.232
1734687032.252342,1308686.000,14713,1,T1,1,100,37.242
1734687032.385339,1308819.000,14730,1,T1,1,100,37.247
1734687032.519337,1308953.000,14761,1,T1,1,100,37.319
1734687032.652334,1309086.000,14778,1,T1,1,100,37.280
1734687032.785332,1309219.000,14795,1,T1,1,100,37.298
1734687032.919329,1309353.000,14828,1,T1,1,100,37.236
1734687033.052326,1309486.000,14846,1,T1,1,100,37.350
1734687033.185324,1309619.000,14862,1,T1,1,100,37.293
1734687033.318321,1309752.000,14879,1,T1,1,100,37.269
1734687033.452318,1309886.000,14911,1,T1,1,100,37.258
1734687033.585316,1310019.000,14927,1,T1,1,100,37.147
1734687033.719313,1310153.000,14946,1,T1,1,100,37.241
1734687033.852310,1310286.000,14978,1,T1,1,100,37.211
1734687033.985308,1310419.000,14996,1,T1,1,100,37.233
1734687034.119305,1310553.000,15014,1,T1,1,100,37.136
1734687034.252302,1310686.000,15045,1,T1,1,100,37.165
1734687034.385300,1310819.000,15062,1,T1,1,100,37.320
1734687034.519297,1310953.000,15079,1,T1,1,100,37.245
1734687034.652295,1311086.000,15113,1,T1,1,100,37.212
1734687034.785292,1311219.000,15129,1,T1,1,100,37.234
1734687034.919289,1311353.000,15146,1,T1,1,100,37.243
1734687035.052287,1311486.000,15180,1,T1,1,100,37.318
1734687035.185284,1311619.000,15196,1,T1,1,100,37.315
1734687035.318281,1311752.000,15213,1,T1,1,100,37.349
1734687035.452279,1311886.000,15245,1,T1,1,100,37.293
1734687035.585276,1312019.000,15263,1,T1,1,100,37.269
1734687035.718273,1312152.000,15281,1,T1,1,100,37.223
1734687035.852271,1312286.000,15297,1,T1,1,100,37.203
1734687035.985268,1312419.000,15318,1,T1,1,100,37.300
1734687036.118265,1312552.000,15336,1,T1,1,100,37.343
1734687036.252263,1312686.000,15367,1,T1,1,100,37.326
1734687036.385260,1312819.000,15386,1,T1,1,100,37.283
1734687036.518258,1312952.000,15403,1,T1,1,100,37.229
1734687036.652255,1313086.000,15435,1,T1,1,100,37.241
1734687036.785252,1313219.000,15451,1,T1,1,100,37.317
1734687036.918250,1313352.000,15468,1,T1,1,100,37.314
1734687037.052247,1313486.000,15500,1,T1,1,100,37.242
1734687037.185244,1313619.000,15516,1,T1,1,100,37.247
1734687037.318242,1313752.000,15535,1,T1,1,100,37.213
1734687037.452239,1313886.000,15567,1,T1,1,100,37.234
1734687037.585236,1314019.000,15583,1,T1,1,100,37.279
1734687037.718234,1314152.000,15601,1,T1,1,100,37.369
1734687037.851231,1314285.000,15617,1,T1,1,100,37.301
1734687037.985228,1314419.000,15649,1,T1,1,100,37.237
1734687038.118226,1314552.000,15666,1,T1,1,100,37.351
1734687038.251223,1314685.000,15684,1,T1,1,100,37.258
1734687038.385221,1314819.000,15716,1,T1,1,100,37.324
1734687038.518218,1314952.000,15733,1,T1,1,100,37.389
1734687038.651215,1315085.000,15749,1,T1,1,100,37.310
1734687038.785213,1315219.000,15781,1,T1,1,100,37.382
1734687038.918210,1315352.000,15800,1,T1,1,100,37.343
1734687039.051207,1315485.000,15817,1,T1,1,100,37.290
1734687039.185205,1315619.000,15848,1,T1,1,100,37.303
1734687039.318202,1315752.000,15865,1,T1,1,100,37.273
1734687039.451199,1315885.000,15882,1,T1,1,100,37.224
1734687039.585197,1316019.000,15915,1,T1,1,100,37.310
1734687039.718194,1316152.000,15933,1,T1,1,100,37.382
1734687039.851191,1316285.000,15949,1,T1,1,100,37.343
1734687039.985189,1316419.000,15966,1,T1,1,100,37.361
1734687040.118186,1316552.000,16000,1,T1,1,100,37.369
1734687040.251184,1316685.000,16016,1,T1,1,100,37.231
1734687040.385181,1316819.000,16034,1,T1,1,100,37.242
1734687040.518178,1316952.000,16067,1,T1,1,100,37.317
1734687040.651175,1317085.000,16083,1,T1,1,100,37.315
1734687040.784173,1317218.000,16101,1,T1,1,100,37.207
1734687040.918170,1317352.000,16132,1,T1,1,100,37.267
1734687041.051167,1317485.000,16154,1,T1,1,100,37.222
1734687041.184165,1317618.000,16171,1,T1,1,100,37.309
1734687041.318162,1317752.000,16203,1,T1,1,100,37.346
1734687041.451160,1317885.000,16221,1,T1,1,100,37.363
1734687041.584157,1318018.000,16238,1,T1,1,100,37.405
1734687041.718154,1318152.000,16270,1,T1,1,100,37.423
1734687041.851152,1318285.000,16286,1,T1,1,100,37.396
1734687041.984149,1318418.000,16303,1,T1,1,100,37.278
1734687042.118146,1318552.000,16324,1,T1,1,100,37.297
1734687042.251144,1318685.000,16355,1,T1,1,100,37.306
1734687042.384141,1318818.000,16373,1,T1,1,100,37.239
1734687042.518138,1318952.000,16389,1,T1,1,100,37.458
1734687042.651136,1319085.000,16421,1,T1,1,100,37.411
1734687042.784133,1319218.000,16438,1,T1,1,100,37.320
1734687042.918130,1319352.000,16454,1,T1,1,100,37.351
1734687043.051128,1319485.000,16488,1,T1,1,100,37.258
1734687043.184125,1319618.000,16505,1,T1,1,100,37.254
1734687043.318123,1319752.000,16521,1,T1,1,100,37.322
1734687043.451120,1319885.000,16553,1,T1,1,100,37.352
1734687043.584117,1320018.000,16570,1,T1,1,100,37.365
1734687043.718115,1320152.000,16589,1,T1,1,100,37.371
1734687043.851112,1320285.000,16606,1,T1,1,100,37.373
1734687043.984109,1320418.000,16638,1,T1,1,100,37.303
1734687044.118107,1320552.000,16654,1,T1,1,100,37.273
1734687044.251104,1320685.000,16671,1,T1,1,100,37.331
1734687044.384101,1320818.000,16705,1,T1,1,100,37.391
1734687044.517099,1320951.000,16721,1,T1,1,100,37.418
1734687044.651096,1321085.000,16738,1,T1,1,100,37.464
1734687044.784093,1321218.000,16770,1,T1,1,100,37.378
1734687044.918091,1321352.000,16786,1,T1,1,100,37.305
1734687045.051088,1321485.000,16804,1,T1,1,100,37.416
1734687045.184086,1321618.000,16839,1,T1,1,100,37.499
1734687045.317083,1321751.000,16855,1,T1,1,100,37.393
1734687045.451080,1321885.000,16873,1,T1,1,100,37.418
1734687045.584078,1322018.000,16889,1,T1,1,100,37.394
1734687045.717075,1322151.000,16921,1,T1,1,100,37.277
1734687045.851072,1322285.000,16940,1,T1,1,100,37.262
